,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
31,0.001901317795512991,0.002058357221848069,0.002236298291006188,47713422,47743134,ENSG00000024422,1,0.002065324436122416
38,0.007006217591484114,0.009255031842074837,0.007986968907054845,46838136,46850846,ENSG00000042753,1,0.008082739446871266
47,0.01398464735656518,0.017201892581968067,0.016320906610510874,48615328,48619184,ENSG00000063177,1,0.01583581551634804
58,0.004732180157507075,0.005149998130354426,0.0058350164104222025,1026586,1039068,ENSG00000064666,1,0.005239064899427901
70,0.002193826503076718,0.002892365861482326,0.0021274122989428726,676392,683392,ENSG00000070404,1,0.0024045348878339724
83,0.008261080988316025,0.009741039593660114,0.00864800469996722,4641374,4670362,ENSG00000074842,1,0.008883375093981119
104,0.0006428157073933816,0.001366768713838385,0.0032029447335304444,9959561,10010504,ENSG00000080573,1,0.00173750971825407
113,0.01532800526030722,0.017621572731697458,0.01660780863114241,58386400,58394806,ENSG00000083845,1,0.016519128874382363
120,0.14014170022106923,0.08852924560386649,0.10682810684843543,48965309,48966879,ENSG00000087086,1,0.11183301755779039
135,0.0014698368729116362,0.0036385127592415637,0.000554297851063123,10271093,10286615,ENSG00000090339,1,0.0018875491610721076
156,0.002581785572308195,0.003074910083374641,0.0031445527036289738,38374563,38383850,ENSG00000099341,1,0.002933749453103937
162,0.0013988461887855083,0.0017353073691339996,0.0012018240584374155,8413270,8439017,ENSG00000099785,1,0.0014453258721189744
163,0.007400034097130495,0.00804740373729464,0.008278583679927419,14566078,14572066,ENSG00000099795,1,0.007908673838117518
172,0.002234125020635923,0.0016950412679700077,0.002330043894791027,2476122,2478259,ENSG00000099860,1,0.002086403394465652
215,0.035733052787668855,0.03556283343732217,0.035325676712782146,2269509,2273490,ENSG00000104904,1,0.03554052097925772
217,0.0011169284559236065,0.0015364806330593163,0.0012469098429331404,13144058,13150383,ENSG00000104915,1,0.0013001063106386878
226,0.0010170686733982407,0.0013663691897410767,0.001258508535063356,3052910,3063107,ENSG00000104964,1,0.0012139821327342244
232,0.001973087102270214,0.0019033473354898415,0.0020513792151068827,13774456,13778773,ENSG00000104979,1,0.0019759378842889794
239,0.005170020725875194,0.0053802298330192936,0.004879376731116805,16185380,16192046,ENSG00000105058,1,0.0051432090966704305
254,0.0014770050480061533,0.0017845438728201122,0.0019241227381964895,29923644,30016612,ENSG00000105176,1,0.0017285572196742516
255,0.0022989969035806463,0.003092019134712884,0.0022859326574539533,32581190,32587453,ENSG00000105185,1,0.0025589828985824944
264,0.0012290382331548873,0.0013187772458899704,0.0016784334850060308,40348456,40389472,ENSG00000105223,1,0.0014087496546836295
270,0.0014497796215868237,0.0013105072532563202,0.0012416431910089896,36114289,36125947,ENSG00000105254,1,0.001333976688617378
272,0.0014247514991272562,0.0013633248021978676,0.001326474118598278,36113709,36115213,ENSG00000105258,1,0.0013715168066411338
276,0.0034952506228609803,0.0028756494435752717,0.00483316248602416,46774883,46788594,ENSG00000105281,1,0.003734687517486804
287,0.002403053103266521,0.002725513269208546,0.0030110717139055217,4838341,4867694,ENSG00000105355,1,0.002713212695460196
292,0.05770760935150522,0.082031519930394,0.0830796712660051,41860255,41872925,ENSG00000105372,1,0.0742729335159681
301,0.0013114061604755976,0.001762483001625602,0.001409526054261999,10391133,10420121,ENSG00000105401,1,0.0014944717387877329
303,0.0014198323780544315,0.001522475100304748,0.0017049847262023572,41956681,41959321,ENSG00000105404,1,0.0015490974015205123
309,0.002130278166686957,0.0027080678258454005,0.0024828960958199905,48382575,48391551,ENSG00000105438,1,0.0024404140294507826
314,0.0038245034095625847,0.0037982173207711002,0.00426782119490487,50723364,50725708,ENSG00000105472,1,0.003963513975079518
332,0.0023113851175767764,0.0031383083858502257,0.002612388258043389,52190048,52229518,ENSG00000105568,1,0.002687360587156797
344,0.006356225426957652,0.00791720910622189,0.007473449330458024,17859910,17864153,ENSG00000105640,1,0.007248961287879188
356,0.0017956940329198346,0.0022958962887499046,0.001833903136543214,18899514,18919387,ENSG00000105669,1,0.0019751644860709844
361,0.002325550667602153,0.0023226267210359978,0.00259164417184846,35545600,35547526,ENSG00000105677,1,0.002413273853495537
369,0.0035338379259876765,0.0038748126632654504,0.0037878316428691886,18531751,18544077,ENSG00000105701,1,0.0037321607440407717
385,0.0012351959229572802,0.0013857293164102526,0.0014645983374132114,55385932,55403250,ENSG00000108107,1,0.0013618411922602482
389,0.011544159476602426,0.013323303215965946,0.01432228815845906,1438358,1440495,ENSG00000115268,1,0.01306325028367581
411,0.0029765404707958122,0.00302091616903833,0.0026336069065088417,12730640,12734684,ENSG00000123144,1,0.002877021182114328
414,0.0014415060042186603,0.0017408128195011447,0.001430794083378127,14477760,14496149,ENSG00000123159,1,0.0015377043023659775
431,0.0017175814179019094,0.0019130210422141816,0.001706784929023967,6372794,6375250,ENSG00000125652,1,0.0017791291297133526
442,0.006138713444343872,0.005633001440371817,0.005485504429013241,45687460,45692569,ENSG00000125743,1,0.005752406437909643
455,0.0023739221344187835,0.0024463258311793576,0.0028233818844024313,34428352,34471251,ENSG00000126261,1,0.0025478766166668575
457,0.001645013005942335,0.0015397852947496005,0.0014628379222730832,35648323,35658782,ENSG00000126267,1,0.001549212074321673
460,0.0012682139349530093,0.0016950603723125768,0.0013739680346098947,49675786,49689029,ENSG00000126457,1,0.0014457474472918269
461,0.004581735914387059,0.005645820134855034,0.004897564642593218,49635292,49640143,ENSG00000126458,1,0.005041706897278436
479,0.008823787068629638,0.00794312119527834,0.00888125200655509,1597169,1605473,ENSG00000127540,1,0.008549386756821022
512,0.0009899206590630952,0.002536797409922414,0.004087456285652805,11538767,11550323,ENSG00000130176,1,0.0025380581182127713
519,0.014373000212688508,0.015400793776165714,0.01397747888064698,5674947,5691875,ENSG00000130255,1,0.014583757623167068
527,0.0011483634777791753,0.0012753578156344306,0.0013729356143518385,17555649,17583162,ENSG00000130309,1,0.0012655523025884815
531,0.0013649031229210544,0.001406876714576221,0.001463799164436758,2321520,2328611,ENSG00000130332,1,0.0014118596673113445
535,0.0017175961678149517,0.0021397235562732597,0.0017186976287915942,38647649,38731589,ENSG00000130402,1,0.0018586724509599354
544,0.001760824272028042,0.0021106527589600985,0.0017412211970898538,18306236,18323112,ENSG00000130520,1,0.0018708994093593317
545,0.00506028448078548,0.004832500979960739,0.004057899539724747,18279694,18281622,ENSG00000130522,1,0.004650228333490322
554,0.00130705168458265,0.001523018266128285,0.0015978607447364053,58544064,58550722,ENSG00000130726,1,0.0014759768984824468
555,0.0023163422633829295,0.002903842024906554,0.0026153279861541538,10922185,10928681,ENSG00000130733,1,0.0026118374248145456
564,0.0015892509277749456,0.0019968284085659744,0.0017600543740532144,10115014,10119918,ENSG00000130811,1,0.001782044570131378
574,0.0012258923862437396,0.0013820300862867826,0.0012172858153480211,43607224,43619629,ENSG00000131116,1,0.0012750694292928478
592,0.0013926403252793311,0.0012565542851533168,0.0013989804281537516,14514769,14560391,ENSG00000132002,1,0.0013493916795287997
629,0.0035525255654866835,0.0035983824077098036,0.0024625855897032435,48321509,48330553,ENSG00000142227,1,0.0032044978542999105
630,0.001584969946155869,0.0017070486268789382,0.001513368509755983,47113274,47210636,ENSG00000142230,1,0.0016017956942635967
650,0.042233066588548425,0.046892048294121774,0.04746643022152968,49496365,49499708,ENSG00000142534,1,0.04553051503473329
651,0.10116691865667678,0.12921157623811982,0.10974417485188948,49487510,49493057,ENSG00000142541,1,0.11337422324889536
654,0.004593901161029786,0.005873903206155028,0.005906534728623082,49528003,49546962,ENSG00000142552,1,0.005458113031935966
662,0.0016087743500919369,0.0015612463609508773,0.0019729267292356942,33373685,33382686,ENSG00000153879,1,0.0017143158134261694
677,0.0014426795671114104,0.0017791563347360775,0.001978043960224577,17231883,17245919,ENSG00000160113,1,0.001733293287357355
707,0.008809932331251859,0.0021147244664389384,0.006841988149977287,36150922,36152449,ENSG00000161281,1,0.005922214982556028
733,0.005123930132182576,0.006013542624090724,0.005333283032037445,16067021,16103002,ENSG00000167460,1,0.005490251929436915
735,0.005732670501911724,0.004600211120728116,0.004817455537913096,1103994,1106791,ENSG00000167468,1,0.005050112386850978
