,WT_1_1,WT_2_1,WT_3_1,StartPos,EndPos,Gene_ID,labels,mean_value
5,0.0037151903773701713,0.004228144063406724,0.004043985073672549,18572220,18607741,ENSG00000006016,1,0.003995773171483148
18,0.0011009440520094772,0.0015430206984377568,0.0012684002195852521,797075,812327,ENSG00000011304,1,0.0013041216566774955
20,0.0017799815087396712,0.0016702481912405373,0.0016909870206483558,43646095,43670547,ENSG00000011422,1,0.001713738906876188
25,0.0007915944079413968,0.0007522815577380877,0.0007629008279185905,45407334,45478828,ENSG00000012061,1,0.000768925597866025
27,0.0010148352309243748,0.001239567164300382,0.0010255908255321885,39971165,39981764,ENSG00000013275,1,0.0010933310735856483
31,0.0019980543511281686,0.003058129635467945,0.0024048331982067916,47713422,47743134,ENSG00000024422,1,0.002487005728267635
38,0.0076152172060855216,0.007404685772095811,0.007934291716295937,46838136,46850846,ENSG00000042753,1,0.0076513982314924235
47,0.014043722270120136,0.013384193083891955,0.014072888083637648,48615328,48619184,ENSG00000063177,1,0.013833601145883246
49,0.0009760694277207592,0.0009402515571829376,0.0009403375416120114,55452985,55462343,ENSG00000063241,1,0.0009522195088385695
50,0.0015002997197002498,0.001657280938051581,0.0015851848843396452,55654146,55674716,ENSG00000063244,1,0.001580921847363825
52,0.0007533336814704615,0.0008418399837686416,0.0008533032093228394,39391303,39400641,ENSG00000063322,1,0.0008161589581873142
54,0.0012738171780301265,0.0012000089519454231,0.0011096695776473984,19192229,19201869,ENSG00000064490,1,0.0011944985692076493
58,0.0023564208461863247,0.003048218916657951,0.002569325012625826,1026586,1039068,ENSG00000064666,1,0.0026579882584900336
61,0.001627678678931029,0.0015255101799608475,0.0015093475437341951,3572777,3579088,ENSG00000064961,1,0.0015541788008753572
63,0.0010314181380420946,0.001010373774113188,0.0009712513150424047,984332,998438,ENSG00000065268,1,0.0010043477423992292
66,0.0009193384235896975,0.0011255298683771706,0.0010004314747676403,7958573,8005659,ENSG00000066044,1,0.0010150999222448363
70,0.0026951472407201363,0.0026801516856766847,0.0027383672273677473,676392,683392,ENSG00000070404,1,0.00270455538458819
81,0.0006563811273973628,0.0010744792155085103,0.0008121843512071453,15159038,15200995,ENSG00000074181,1,0.0008476815647043395
82,0.0013509906276998223,0.0014259993647052856,0.0014000164237749676,49340595,49362457,ENSG00000074219,1,0.0013923354720600252
83,0.0058435248905172816,0.005800131550720611,0.005718177525152475,4641374,4670362,ENSG00000074842,1,0.005787277988796789
92,0.0007623042514466616,0.0008754692848699872,0.0008405695873505779,40750637,40765389,ENSG00000077312,1,0.0008261143745557422
104,0.0020491249167895863,0.002603704804908517,0.0022404650696174304,9959561,10010504,ENSG00000080573,1,0.0022977649304385113
113,0.02020882720394567,0.018056052702171893,0.0197379751244776,58386400,58394806,ENSG00000083845,1,0.019334285010198387
118,0.0008224028677714314,0.0008230177530193406,0.0007587376783829423,48872421,48876058,ENSG00000087074,1,0.0008013860997245714
120,0.07105696606791576,0.07772170468953807,0.07712711133540276,48965309,48966879,ENSG00000087086,1,0.07530192736428552
126,0.001118681512875103,0.001418562086509451,0.0011606803315607893,6413102,6424811,ENSG00000088247,1,0.0012326413103151143
127,0.0007216573217992933,0.0008498239848616236,0.0007498600000849522,3094362,3123999,ENSG00000088256,1,0.0007737804355819563
128,0.0013248872967560965,0.0015145784080729428,0.0013238326604127744,35154730,35169881,ENSG00000089327,1,0.0013877661217472712
146,0.0017349667861364646,0.0020117254533633623,0.0018593792645543155,55364382,55370463,ENSG00000095752,1,0.0018686905013513809
149,0.0016042607311205117,0.0015042533638696964,0.0016608475080170586,10832067,10836318,ENSG00000099203,1,0.0015897872010024224
156,0.003165797907464002,0.003059965093707628,0.0030045619946655424,38374563,38383850,ENSG00000099341,1,0.003076774998612391
162,0.0008504387474764503,0.0007681670954545302,0.0007739962436840559,8413270,8439017,ENSG00000099785,1,0.0007975340288716788
