filter_size,WT=>WT_ut,HGPS_ASO=>WT_ut,HGPS_NT=>WT_ut,HGPS_NT=>HGPS_ASO_ut,WRN_ASO=>WT_ut,WRN_NT=>WT_ut,WRN_NT=>WRN_ASO_ut,WT=>WT_lt,HGPS_ASO=>WT_lt,HGPS_NT=>WT_lt,HGPS_NT=>HGPS_ASO_lt,WRN_ASO=>WT_lt,WRN_NT=>WT_lt,WRN_NT=>WRN_ASO_lt,WT=>WT_diff,HGPS_ASO=>WT_diff,HGPS_NT=>WT_diff,HGPS_NT=>HGPS_ASO_diff,WRN_ASO=>WT_diff,WRN_NT=>WT_diff,WRN_NT=>WRN_ASO_diff
0.0,0.0004062609562862493,0.00176523455955521,0.0037960365268065455,0.0029141391169667003,0.0015469448775293742,0.002245587429121195,0.002534756643979349,0.0004063628437033028,0.002035591591405972,0.00260435779436075,0.0015867732956046142,0.003709609249643213,0.004817378682458503,0.002764514983850508,-1.0188741705354203e-07,-0.0002703570318507622,0.0011916787324457953,0.001327365821362086,-0.0021626643721138388,-0.0025717912533373076,-0.00022975833987115904
0.5,5.647751058843454e-05,0.00022557843094158647,0.00042807059728397,0.0003258941000744944,0.00022692657192835826,0.00027215600781534723,0.0003222853617330678,5.6482412236254856e-05,0.0002573331821039465,0.000277311178717159,0.00016902356012532858,0.00046216208742135673,0.000530640947033735,0.0003114032688870529,-4.901647820318683e-09,-3.1754751162360037e-05,0.00015075941856681102,0.00015687053994916582,-0.00023523551549299847,-0.0002584849392183878,1.0882092846014929e-05
1.0,2.8211645838785427e-05,0.0001479394881161832,0.0002886253959881209,0.0002396006891498228,0.00016893484316659308,0.00018801742495227472,0.0002221388964724146,2.8212983553546594e-05,0.00015628456757617039,0.00017552698578792605,0.00011185664752514207,0.000326245666049955,0.0003626916473338516,0.00021109643348428848,-1.337714761167209e-09,-8.34507945998719e-06,0.00011309841020019486,0.0001277440416246807,-0.00015731082288336192,-0.0001746742223815769,1.1042462988126116e-05
1.5,2.0100922068712437e-05,0.00011830333873548777,0.00024046169641299425,0.0002142698454377871,0.0001423969621199485,0.00015690470962457666,0.0001798427916104979,2.0101720033771965e-05,0.00011583230146136523,0.00013595001414665078,9.500860137590214e-05,0.0002736797982411955,0.0002978503149224555,0.00016885935928608384,-7.97965059527977e-10,2.471037274122547e-06,0.00010451168226634347,0.00011926124406188497,-0.000131282836121247,-0.00014094560529787886,1.098343232441406e-05
2.0,1.5772513524098977e-05,0.00010541284505475379,0.0002140217563516871,0.00019992740447941594,0.00012712388008334922,0.00014343547901247508,0.000157238200578751,1.577303655286798e-05,9.47156552236312e-05,0.00011561260117776338,8.540568301345776e-05,0.0002446063054075489,0.00026980631836653646,0.00014284315823724544,-5.230287690037756e-10,1.0697189831122592e-05,9.840915517392372e-05,0.00011452172146595818,-0.00011748242532419966,-0.00012637083935406138,1.4395042341505573e-05
2.5,1.2926508255937621e-05,9.716318396102808e-05,0.0001962352127240024,0.00018889357101808786,0.00011653780082624967,0.0001354653375091181,0.00014456184949660346,1.2926876776536053e-05,8.13139261912898e-05,0.00010254612848436841,7.855546859977176e-05,0.00022354247315701525,0.0002502435959308254,0.00012460359044011123,-3.6852059843150433e-10,1.5849257769738284e-05,9.368908423963399e-05,0.0001103381024183161,-0.00010700467233076557,-0.0001147782584217073,1.995825905649223e-05
3.0,1.0858598824707745e-05,9.007858514102072e-05,0.00018255016216150747,0.00017895078717661216,0.00010849879695409769,0.00012994392763393794,0.0001352295330281402,1.085886373141012e-05,7.181685098730975e-05,9.259187962773032e-05,7.330423699493274e-05,0.00020615111088504825,0.0002367078781090154,0.00011166286862737203,-2.649067023751642e-10,1.8261734153710975e-05,8.995828253377714e-05,0.00010564655018167941,-9.765231393095056e-05,-0.00010676395047507745,2.3566664400768178e-05
3.5,9.304470701018802e-06,8.389311945251993e-05,0.00017213914691789425,0.0001709357208636619,0.00010240624817137277,0.000125527480143627,0.000126890902661033,9.304666123817143e-06,6.492711720807118e-05,8.517941178424068e-05,6.96281258467593e-05,0.00019217409067834212,0.0002273764361542224,0.00010213551970720056,-1.954227983405485e-10,1.8966002244448748e-05,8.695973513365357e-05,0.00010130759501690261,-8.976784250696935e-05,-0.0001018489560105954,2.475538295383244e-05
4.0,8.110483569469344e-06,7.917703608251017e-05,0.00016685001506728706,0.0001654422471565616,9.789779592688236e-05,0.00012146056389670017,0.00011985672044509253,8.11063153661934e-06,6.004023379792336e-05,7.957077651757217e-05,6.687342642123847e-05,0.00018065565150319438,0.00021957076476295656,9.428754116372897e-05,-1.4796714999539527e-10,1.913680228458681e-05,8.72792385497149e-05,9.856882073532312e-05,-8.275785557631202e-05,-9.811020086625639e-05,2.5569179281363557e-05
4.5,7.160102623992068e-06,7.517929374974915e-05,0.00016403844399092788,0.0001609610973833491,9.429480938026153e-05,0.00011762819107375696,0.00011374549685872056,7.160217297173076e-06,5.644134208962192e-05,7.536150237541348e-05,6.489154880465312e-05,0.00017209558324136098,0.0002131176460473169,8.75248313232603e-05,-1.1467318100795274e-10,1.8737951660127235e-05,8.867694161551439e-05,9.606954857869598e-05,-7.780077386109945e-05,-9.548945497355995e-05,2.622066553546027e-05
5.0,6.389174448310169e-06,7.16341728060741e-05,0.00016196036508805636,0.0001568370593988046,9.168779877521568e-05,0.00011434572137750399,0.00010847562236988674,6.389265237754422e-06,5.3430994410746626e-05,7.228395757546712e-05,6.326693947628793e-05,0.00016461793591260578,0.00020727268550341195,8.193135191535365e-05,-9.078944425242204e-11,1.820317839532747e-05,8.967640751258924e-05,9.357011992251666e-05,-7.29301371373901e-05,-9.292696412590796e-05,2.6544270454533086e-05
