,129_94YR_M,130_89YR_M,131_87YR_M,132_90YR_M,133_89YR_M,134_86YR_M,135_92YR_M,136_87YR_M,166_82YR_F,56_83YR_M,57_83YR_M,58_83YR_M,59_84YR_F,60_84YR_M,61_84YR_F,62_84YR_M,63_84YR_M,64_84YR_M,65_84YR_M,66_86YR_M,67_86YR_M,68_86YR_M,69_87YR_F,70_87YR_M,71_87YR_M,72_87YR_M,73_88YR_M,74_89YR_M,75_90YR_M,76_91YR_M,77_92YR_F,78_96YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
0,2.7357210902956397e-05,2.9214914895735623e-06,2.7087758840633197e-05,0.0,0.0,4.788573224889991e-06,1.5783173812965317e-05,1.579172904176591e-05,2.7718252829825725e-06,4.214742722225932e-06,0.0,4.575250119119905e-06,0.0,0.0,0.0,9.890187272674046e-06,0.0,0.0,1.9649648093265406e-05,0.0,0.0,1.608471117506796e-05,0.0,2.0099550755714115e-05,0.0,2.4540325951971393e-05,1.0451136926214686e-05,0.0,5.664630462796532e-06,0.0,5.787708335950116e-06,0.0,117950464,117956239,AARD|C8orf85|-|8q24.11|protein-coding,0,6.795614200336469e-06
1,0.0,0.0,2.7624150104804148e-05,2.35106178281015e-06,0.0,3.0984885572817583e-06,2.5456731956395674e-06,2.0074231832753276e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107771711,107782472,ABRA|STARS|-|8q23.1|protein-coding,0,1.1758374007440922e-06
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8871970525516435e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39442087,39587583,ADAM18|ADAM27|tMDCIII|-|8p11.22|protein-coding,0,1.2147490789223886e-07
3,1.9670060731877738e-05,1.3755355763408855e-05,1.434846631657303e-05,2.0417115482298672e-05,5.980550178947562e-05,4.8308253415801966e-05,1.094639474125014e-05,2.32861089259938e-05,3.3954859716536514e-05,1.5673574498277686e-05,0.0,3.4118293745437006e-05,1.5214177584952166e-05,4.445085350214548e-06,2.4200936488466685e-05,5.9604861963315584e-05,2.840392579769143e-05,1.8178889574237723e-05,0.00017064862169587541,3.784376666017674e-05,5.4893601830774585e-05,2.4802379063845255e-05,4.315281371711423e-05,1.855343146681303e-05,3.565658654110076e-05,2.2699801505573538e-05,3.865489000106802e-05,9.987410674285115e-06,0.00012600655762798506,5.768148548090917e-06,8.546105500317831e-05,1.124144195046512e-05,24151553,24193612,ADAM28|ADAM 28|MDC-L|MDCL|eMDC II|eMDCII|-|8p21.2|protein-coding,0,3.530319900537985e-05
4,6.579296175834967e-05,2.5319592909637537e-05,8.367703721066888e-05,8.797920671463246e-05,4.165678536049015e-05,5.506859208623489e-05,6.389639721055314e-05,4.135291757547175e-05,3.270753833919435e-05,3.6088734559059545e-05,2.6801004751453855e-05,7.490338052159158e-05,6.339240660396735e-05,4.43201156977274e-05,5.0658955136479486e-05,5.7494955345145124e-05,4.407967729924755e-05,5.3127452476648226e-05,5.4597008796052875e-05,5.976002209974037e-05,9.597961056301078e-05,4.5675668375002146e-05,7.567748637036945e-05,4.6673476033701524e-05,7.439143954618143e-05,8.527763268310059e-05,7.287162596497637e-05,5.8757104356508535e-05,4.8338179949197074e-05,4.5544339577634535e-05,7.597906475066429e-05,6.075731720846625e-05,38965048,39142436,ADAM32|-|-|8p11.22|protein-coding,0,5.7768677744723705e-05
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24298509,24367077,ADAM7|ADAM 7|ADAM-7|EAPI|GP-83|GP83|-|8p21.2|protein-coding,0,0.0
7,2.3287543165326518e-05,1.825932180983476e-05,5.900303905880498e-06,2.5242979141751084e-05,2.7527583308394075e-05,0.0,0.0,2.4089078199303933e-06,0.0,3.2927677517390096e-06,0.0,0.0,3.2029847547267717e-06,0.0,0.0,7.516542327232276e-06,1.0048558654843666e-05,0.0,0.0,3.822602692947145e-05,1.2348253990562792e-05,8.226531669691248e-06,0.0,2.5607600722424235e-05,0.0,4.662661930874565e-06,0.0,0.0,0.0,0.0,8.866276599753369e-06,0.0,24241798,24263526,ADAMDEC1|M12.219|-|8p21.2|protein-coding,0,7.019526390076146e-06
8,0.00013746433247105363,0.00016445562510057843,0.00019578281142239835,0.00016284196348306093,0.00017880748803859512,0.00024083706513417302,0.00011391887550487064,0.0001110774161412348,0.00034453788267473377,0.00043043060050732327,0.00033826510851349526,0.0004716429265652748,0.00036006886951053455,0.0003112867123194364,0.0003640171949534652,0.00040787132312507766,0.00043289190685066517,0.0006217462077638513,0.0003800690322469188,0.0001233426468924279,2.9299039013971715e-05,5.844521007123931e-05,0.0002235751120180458,0.0001779969831347375,0.00029615488605540165,4.441798997306822e-05,0.000388410061381102,8.845992311509675e-05,5.135931619602189e-05,0.00017136207978286767,5.23356604846553e-05,6.022201044892029e-05,145597704,145618453,ADCK5|-|-|8q24.3|protein-coding,0,0.00023541857065294679
9,0.0,3.895321986098083e-06,1.7432716085556015e-06,0.0,1.4129202052096074e-05,8.309582949073807e-06,0.0,0.0,2.494642754684315e-06,1.8439499409738454e-06,0.0,4.052364391220487e-06,1.4279973698156856e-05,1.0459024353445993e-05,2.8715100807558917e-05,0.0,3.885442679872885e-06,2.1138243690974094e-06,6.857595307716786e-06,0.0,0.0,2.3328970406587117e-06,2.0487982773704085e-06,9.663245555631786e-07,0.0,1.0675041789107555e-05,1.145330074105719e-05,0.0,0.0,2.307259419236367e-05,0.0,0.0,131792547,132052835,ADCY8|AC8|ADCY3|HBAC1|-|8q24.22|protein-coding,0,4.791507921708492e-06
11,0.0,2.227637260799841e-05,2.547858504812033e-06,0.0,1.1693132732769164e-05,0.0,0.0,1.0706256977468416e-06,1.0948709867781162e-05,1.659554946876461e-05,2.3808659560757552e-05,6.0131858708433035e-06,8.261031513232798e-05,1.568853653016899e-06,7.1474268385627e-06,8.04401898177489e-06,4.287385026066631e-06,1.747428145120525e-05,7.648856304761032e-06,0.0,1.7961096713545878e-06,5.279714355174979e-06,0.0,2.222546477795311e-06,7.823927262615633e-06,3.926452152315423e-06,3.9084388778857666e-05,3.502079067606469e-06,0.0,4.085771888231067e-06,0.0,9.769348361713736e-06,143545377,143626368,ADGRB1|BAI1|GDAIF|-|8q24.3|protein-coding,0,9.413299053589166e-06
12,0.00014413406570772482,0.0001554476930077266,0.0004806065726971751,0.0002370860197823288,0.0002660187696704985,0.00039702905649896715,0.00041456287990990356,0.00031958177077743216,9.368769456481095e-05,8.468998657472732e-05,0.00015365042044401459,7.006668753852198e-05,3.896964784917572e-05,5.896274979255179e-05,8.30104660899738e-05,0.00010813271418123623,0.00013746428239826136,0.0001676967332817278,9.310504398553944e-05,0.00039665873943814877,0.00013830044469430325,0.00018884187623858416,0.0003716007875580578,0.0002184859820128347,0.0003974811571614074,0.000378289124549639,0.00013414678492963236,0.00029365581515040907,0.0002803362675699528,0.00018554211163025785,0.00021389892296905006,0.00012057784758772706,67344718,67381044,ADHFE1|ADH8|HMFT2263|HOT|-|8q13.1|protein-coding,0,0.0002131787223825719
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0788689622369295e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.8461682908991553e-06,0.0,0.0,1.4506451612477817e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9455994820035936e-06,0.0,0.0,0.0,0.0,26611332,26723172,ADRA1A|ADRA1C|ADRA1L1|ALPHA1AAR|-|8p21.2|protein-coding,0,2.2879005926210813e-07
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9475772054208087e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37820514,37824184,ADRB3|BETA3AR|-|8p11.23|protein-coding,0,9.211178766940027e-08
15,0.0003893315468999249,0.00033438904674410727,0.0003725237329667278,0.00029561508416491836,0.0002449467700583207,0.00020957049878342075,0.0003692498970275192,0.0003807412637612205,0.0005380112874269174,0.0005028714910455815,0.00048020635212435035,0.0005060226631746615,0.0005342311655488028,0.0005902811869476082,0.0004369961847787896,0.0005765319834150791,0.0006929486048380193,0.0006919251768178853,0.0007688419354613243,0.000384298990730953,0.00027671314624306615,0.0002563731063629153,0.000499394580109037,0.00011914781770093993,0.0004862378402061618,0.00030184600920924815,0.0004990775797915671,0.00032556364665526803,0.00030274302806723686,0.0003770927113314437,0.00030810311184142956,0.0003412580592105483,141541264,141645646,AGO2|EIF2C2|Q10|-|8q24.3|protein-coding,0,0.00041853392185765614
16,0.0004139756459777947,0.0003085825385862075,0.00024030328634858756,0.00042801698456527943,0.00024202348687512844,0.0002292881532388501,0.00035677609836888536,0.0002984369132469321,0.0005251222998610484,0.0004935200306306428,0.0006077062776409756,0.0005091599775420581,0.0003134921328688828,0.0003912982486232982,0.0005972490181065638,0.000400882257452388,0.0004930492779976626,0.00019869949069515648,0.00043466604104297165,0.00029408556717740034,0.0005102074035191626,0.000374245798943566,0.00026557547670413915,0.00021491058115725094,0.0001573763729709735,0.0003890868679685064,0.00018296647933838863,0.0002635638764954202,0.0003787749569456614,0.00036868082803214445,0.0004115430055052189,0.0003173030817208667,6565878,6619021,AGPAT5|1AGPAT5|LPAATE|-|8p23.1|protein-coding,0,0.0003628302642546254
18,0.0,0.0,0.0,2.4748018766422636e-06,0.0,0.0,3.945793453241329e-06,0.0,9.701388490439005e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.296729090891349e-06,0.0,0.0,0.0,0.0,1.7961096713545878e-06,7.244259231519158e-06,4.737846016419069e-06,1.546119288901086e-06,1.6673943346557908e-06,1.0429638529587843e-05,0.0,1.815892849870021e-06,0.0,0.0,0.0,4.148627386481175e-06,6357175,6420784,ANGPT2|AGPT2|ANG2|-|8p23.1|protein-coding,0,1.3772922055814866e-06
19,3.66270096386689e-05,6.281206702583159e-05,0.00012082213225450748,7.226421479795408e-05,7.320388304577361e-05,2.0844377567168193e-05,4.556755020194825e-05,0.00010639342871359239,6.790971943307303e-05,6.493338006429327e-05,7.949230050067139e-05,7.37268876338179e-05,3.896964784917572e-05,8.890170700429096e-06,3.64894949126622e-05,9.863813439946916e-05,5.7879697851899523e-05,3.1848287161067634e-05,4.642064515992901e-05,3.6824405942057494e-05,3.1207405539785965e-05,4.985032623723353e-05,2.5866078251801407e-05,3.362809453359861e-05,0.00014493504601238797,7.521609904279231e-05,0.000153903728707956,5.279059927836418e-05,0.0001578543688965967,0.00011788653595160812,2.7091400721468625e-06,0.0001009053241744131,41510744,41655140,ANK1|ANK|SPH1|SPH2|-|8p11.21|protein-coding,0,6.647844317352108e-05
20,0.00021309232459534218,0.00020097426872024796,0.0003435586047014962,0.00022830047312024878,0.0003289911615750991,0.00034308718752447105,0.0003050989324974021,0.0002669872833756186,0.0001678340208845948,0.0001843949940973845,0.0001829233625269132,0.00012026371741686608,0.00012878667867963895,0.00018198702374996027,0.00018119354003022983,0.0001720892585445284,0.00010852443347231161,0.0001378213488651511,0.00012330483870606147,0.00030058399175541053,0.00032464682309734174,0.0004383390755342948,0.00023048980620417095,0.00017770708576806855,0.00017687206057617966,0.0003523990806703092,0.00021689688278377054,0.00037355510054469,0.0004211967450781599,0.0002343310347661935,0.0002587228768900254,0.00032747391015223987,101533000,101572014,ANKRD46|ANK-S|GENX-115279|-|8q22.3|protein-coding,0,0.00024226337271576314
21,7.348011192942835e-06,0.0,4.6934235614958514e-06,4.454643377956074e-06,0.0,5.774455947661459e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124693034,124749666,ANXA13|ANX13|ISA|-|8q24.13|protein-coding,0,6.959541900017568e-07
22,0.0005312046860867442,0.0005223383325733399,0.0005590537950821772,0.00047491448012765037,0.0005376404987754488,0.0005863185392710891,0.0006258537551479877,0.0006297955666995796,0.0007295444144810131,0.0006206208658477685,0.0007657801648886281,0.0006695551745752044,0.0005243552958883952,0.0005396856566378133,0.00071474268385627,0.0008418527406500149,0.0006783446995929798,0.0005325428193879406,0.0007759632844347226,0.0005964534401895195,0.0005802556807019914,0.0008898160449291413,0.0006211700277202407,0.00039310082920310105,0.0008133036520040285,0.0006257783117752704,0.0006534108072773127,0.0008067752518708236,0.0008271619282452446,0.0005842653800170425,0.0006011828105554993,0.0008393609989680624,42010464,42028701,AP3M2|AP47B|CLA20|P47B|-|8p11.21|protein-coding,0,0.0006466294567956886
