,107_31YR_F,108_31YR_F,109_32YR_M,110_32YR_F,111_33YR_M,112_33YR_M,114_37YR_F,115_37YR_F,117_37YR_M,118_39YR_M,155_22YR_M,156_25YR_F,157_29YR_M,158_24YR_M,159_23YR_M,160_26YR_F,162_21YR_M,16_24YR_F,17_25YR_M,18_25YR_F,19_26YR_M,20_26YR_F,21_28YR_M,22_29YR_M,23_29YR_M,24_30YR_M,25_30YR_F,26_30YR_M,27_30YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
0,2.617299636790191e-05,1.5807045939737165e-05,8.858843310406087e-06,4.016966662942605e-06,0.0,0.0,7.251545226592661e-06,4.315795379509467e-06,8.24830703498107e-06,1.1348401232924785e-05,2.2479748556519145e-06,0.0,2.5042415591407953e-06,2.3911082988321575e-06,0.0,0.0,8.067244516668692e-06,3.54687910107896e-06,3.953768323409814e-06,0.0,0.0,3.2143385212757064e-06,0.0,6.579018119501538e-06,3.6196713105756844e-06,2.5065364203501685e-06,0.0,0.0,0.0,117950464,117956239,AARD|C8orf85|-|8q24.11|protein-coding,0,4.298299385568316e-06
1,0.0,0.0,0.0,0.0,0.0,2.5495310137700165e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.653863113597308e-06,0.0,0.0,0.0,0.0,107771711,107782472,ABRA|STARS|-|8q23.1|protein-coding,0,2.4839290094370085e-07
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39442087,39587583,ADAM18|ADAM27|tMDCIII|-|8p11.22|protein-coding,0,0.0
3,1.4514116167654696e-05,9.152789503815552e-05,0.0001219886666662676,3.640376038291735e-06,8.406837599900046e-06,2.1469734852800142e-05,4.363876323860227e-05,3.583417981774527e-05,4.218806221170645e-05,8.891975143266382e-05,8.36746196270435e-06,0.00019004271777819744,1.1519511172047657e-05,1.2962323935774327e-05,2.2781381665794076e-05,1.1732063898234789e-05,1.2352968166148934e-05,3.2841473158138524e-06,6.958632249201273e-05,2.8007024215793173e-05,0.0001228064045675183,1.2053769454783899e-05,2.1339967014508128e-05,0.00011804276741336414,0.0,3.2083666180482155e-05,3.3650785301027546e-05,3.139582191667082e-05,9.990984758168862e-06,24151553,24193612,ADAM28|ADAM 28|MDC-L|MDCL|eMDC II|eMDCII|-|8p21.2|protein-coding,0,4.221132663009768e-05
4,2.6291964533210557e-05,4.589142369601112e-05,0.00010199641216845928,4.895678120461299e-05,3.1453168261695e-05,2.0932991481480137e-05,7.588224112113034e-05,4.328873547326162e-05,2.2446212586997666e-05,1.3072209015141208e-05,2.7974798203668272e-05,3.0119977912016194e-05,1.7404478836028528e-05,3.800603717091113e-05,2.7504351035531873e-05,3.416480146189252e-05,3.718495519401975e-05,4.6240794206659034e-05,6.128340901285211e-05,4.288998394399245e-05,4.632738971040206e-05,3.7768477624989555e-05,7.11774055080178e-05,2.0243132675389347e-05,1.1117561882482457e-05,3.835000723135758e-05,2.4625670469334337e-05,6.759183148175825e-05,4.982517074203692e-05,38965048,39142436,ADAM32|-|-|8p11.22|protein-coding,0,4.0000426684322074e-05
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24298509,24367077,ADAM7|ADAM 7|ADAM-7|EAPI|GP-83|GP83|-|8p21.2|protein-coding,0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.235152912737574e-06,2.9847429126131562e-05,4.374030506079306e-06,0.0,0.0,0.0,0.0,1.4919502150484067e-05,0.0,24241798,24263526,ADAMDEC1|M12.219|-|8p21.2|protein-coding,0,1.8060729205321554e-06
8,0.0003078896118187734,0.00034023391623514917,0.0003423823225373163,0.00046521495165204036,0.0003071394633480724,0.000301247217153352,0.00029252215476558606,0.00042490967236443204,0.0003229009376972917,0.0003989178509345839,0.000299230430785666,0.0003107616768700084,0.00027133457293290514,0.00024137609037684619,0.0002622637108842635,0.00029716931082891416,0.0002996225033768981,0.0004391561790706283,0.00034410963641410083,0.00032444852207474413,0.00039921786943181663,0.00024164937811733435,0.00017708196230672584,0.0003230044857516813,0.00033469032225287305,0.0003452753919032357,0.0003704164987350657,0.00024182566963915046,0.0002527589390767915,145597704,145618453,ADCK5|-|-|8q24.3|protein-coding,0,0.00031995693963228434
9,0.0,1.7846664770670993e-06,0.0,5.1467385368952116e-06,0.0,5.099062027540033e-06,1.5539025485555702e-06,3.7926686668416528e-06,9.059615923667733e-06,7.469833722937833e-06,0.0,4.5419014311770454e-06,1.1269087016133576e-06,2.01356488322708e-06,0.0,0.0,0.0,1.2348393907460084e-05,1.91098802298141e-05,4.19428865067434e-05,1.8116856311330414e-06,7.117463868539064e-06,1.2591906002349517e-05,4.301665693520236e-06,0.0,5.389053303752862e-06,0.0,3.399051794284196e-05,4.9306158546807375e-05,131792547,132052835,ADCY8|AC8|ADCY3|HBAC1|-|8q24.22|protein-coding,0,7.9137405018098e-06
11,5.948408265432253e-06,5.09904707733457e-06,2.873138370942515e-06,5.1341855160735155e-05,0.0,2.133554900997014e-05,9.452907170379718e-06,3.779590499024957e-05,0.0,1.8674584307344583e-06,7.493249518839716e-07,0.0,1.6277570134415167e-06,3.02034732484062e-06,4.445147642106161e-06,1.0313902328118497e-06,0.0,1.707756604223203e-05,2.5699494102163792e-05,2.624812897518781e-05,2.63988477679386e-05,2.215597623593612e-05,7.29005084346551e-05,4.251057861831763e-05,0.0,2.8950495655044446e-05,1.624520669704778e-05,0.00010560412826516547,0.00014285810673693398,143545377,143626368,ADGRB1|BAI1|GDAIF|-|8q24.3|protein-coding,0,2.321507838522363e-05
12,5.460638787666808e-05,2.6260092448273032e-05,5.435020085032924e-05,4.506534474988734e-05,0.00014610503966722838,0.00010654355920702071,8.624159144483415e-05,4.0934665266256456e-05,8.667483294135845e-05,5.3725342545745185e-05,3.222097293101078e-05,9.87265942671642e-05,7.112046027959857e-05,9.992315733014384e-05,9.084770493554466e-05,0.0001379484436385849,6.592451378465196e-05,9.681666287019236e-05,4.1382775118356054e-05,8.632116642355578e-05,7.311445582786916e-05,3.70796907990019e-05,9.291501165944221e-05,6.528410287813065e-05,4.7702096914372406e-05,3.2960953927604717e-05,6.472296636442847e-05,0.00012454540925621482,0.00012741749392885485,67344718,67381044,ADHFE1|ADH8|HMFT2263|HOT|-|8q13.1|protein-coding,0,7.543040310801112e-05
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.165868807023023e-06,0.0,0.0,0.0,0.00011036852516188431,0.0,0.0,0.0,0.0,0.0,0.0,3.105746796228071e-06,1.1479780433127522e-06,0.0,1.1386762129906507e-06,0.0,0.0,0.0,0.0,0.0,26611332,26723172,ADRA1A|ADRA1C|ADRA1L1|ALPHA1AAR|-|8p21.2|protein-coding,0,4.1354067248772005e-06
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37820514,37824184,ADRB3|BETA3AR|-|8p11.23|protein-coding,0,0.0
15,0.0004682586986548269,0.00044846119045157534,0.00032478435001529344,0.00021892468313037194,0.0004036731502710626,0.00047823834384612315,0.0005605703443914219,0.0005101793265292857,0.0005657527317108328,0.0006201398496523583,0.0006015830488708485,0.00046279585109256627,0.00039980216491682796,0.0003922676088136755,0.0005186931654882627,0.0004193890534171183,0.0006790350970514725,0.000569733876347387,0.0005829172431480536,0.0004478417881849054,0.000564210667981433,0.0004291141925903068,0.0004543689871163594,0.00032401664238545076,0.0009350386639069258,0.0005475528810254943,0.0005478244702837779,0.0003860907686942659,0.000503831088519087,141541264,141645646,AGO2|EIF2C2|Q10|-|8q24.3|protein-coding,0,0.0004953479285685299
16,0.00041507992876186256,0.00038829243493902744,0.0005555931324810089,0.0006389487598243079,0.00044396799256023867,0.0005851844605816338,0.0006645523232655989,0.00042268638383559387,0.00042039322248780566,0.0003568282109187996,0.0006395488464329698,0.00047247727256428577,0.00039241465231736256,0.0005931207059155767,0.00046382337428101474,0.0003087724509480475,0.0006795392998337643,0.0005988971045118141,0.00038351552737075196,0.000374374086981158,0.0005046838543870616,0.0007138127473318693,0.0004639123264023506,0.0004601517096274441,0.0007218658785090935,0.0006321484852123124,0.0007052482589908839,0.0003837555422707119,0.000511227012301108,6565878,6619021,AGPAT5|1AGPAT5|LPAATE|-|8p23.1|protein-coding,0,0.0005136143443394986
17,0.0002830252652692666,0.0010054046074734436,0.0015900426601191035,0.0011326590687415973,0.0016058509270567693,0.000927760917326626,0.0013024293194476605,0.0007748814431391996,0.001310534291525189,0.0016304348606797,0.0005717349382874704,0.0012940833367198386,0.0011580865090246608,0.0006307491996708827,0.0006195424526185462,0.0016226346837712423,0.000789959709155667,0.00033997493013304995,0.0005000199006338945,0.0006806924581142776,0.0017336537428778113,0.0004736557406708416,0.0003702020364690758,0.0008331314291714928,0.0003235727603703906,0.0006050778918725307,0.0011682366498567457,0.0008917970241950215,0.0005611819360919523,108261710,108510283,ANGPT1|AGP1|AGPT|ANG1|-|8q23.1|protein-coding,0,0.0009217589893270326
18,0.0,1.4022379462670065e-06,0.0,0.0,7.682110220598318e-06,1.3418584283000089e-06,0.0,0.0,2.839581110403319e-06,0.0,1.4986499037679432e-06,8.36666053111561e-07,1.7529690913985565e-06,7.55086831210155e-07,0.0,4.25448471034888e-06,8.19329521224164e-06,0.0,0.0,0.0,0.0,4.477114368919734e-06,0.0,4.42818527274142e-06,0.0001450454003737828,8.77287747122559e-07,0.0,0.0,1.2715798783124007e-05,6357175,6420784,ANGPT2|AGPT2|ANG2|-|8p23.1|protein-coding,0,6.831059519080618e-06
19,2.7838550682222943e-05,2.804475892534013e-06,7.182845927356287e-06,3.389315621857822e-05,7.232779245431246e-05,0.00018732343659068123,2.5250916414028017e-05,4.98278193816093e-05,1.825444999544991e-05,7.900785668491939e-06,0.00026488637049098396,0.0004151058860652073,0.0003131554069705564,0.0002112984649336417,0.00031602221518098485,0.00012209081880910268,0.00010449602662997413,6.765343470576536e-05,6.457821594902696e-06,7.252060376649828e-05,1.9799135825953954e-05,0.00010251443926782878,5.8585499505668275e-05,2.3532641735140116e-05,3.0767206139893314e-05,2.7571900623851854e-05,3.99683656832128e-05,1.2324806124312924e-05,8.693454270094985e-06,41510744,41655140,ANK1|ANK|SPH1|SPH2|-|8p11.21|protein-coding,0,9.138099060513236e-05
20,0.00011194904355543498,0.00019044940833844618,0.00022051336996983803,0.00021402900500991064,0.00018755944576328724,0.0001991317907597213,0.00020148936379603896,0.00013823623382246987,0.00016915790329116912,0.00017755220156829158,0.00012114086722124207,0.0001877717670626089,0.0001486267365350062,0.00016888775458067133,0.00020280986117109359,0.0002468890369793365,0.0001892020940549954,0.0001316286244178192,0.00016684902324789414,0.00023623316077669027,0.00018026272029773762,0.00013270626180695417,0.00013069072966649076,0.00015979422855635466,0.00028556621160934594,0.00016555673056412861,0.00017934192472693225,0.00013310790614257958,0.00015427637503198413,101533000,101572014,ANKRD46|ANK-S|GENX-115279|-|8q22.3|protein-coding,0,0.00017694516483877498
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.895231128865692e-06,0.0,0.0,0.0,0.0,6.6677214631592415e-06,7.6065029669873904e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.922106955856687e-06,0.0,0.0,0.0,0.0,0.0,124693034,124749666,ANXA13|ANX13|ISA|-|8q24.13|protein-coding,0,8.652262936161727e-07
22,0.0006533731638750786,0.0006098460304492145,0.0006648921046756137,0.0005877324348717898,0.0005941315055515567,0.0008014920392235953,0.0007794116199796648,0.0005805398693831068,0.000663921107241919,0.0006833461350002936,0.0005577475391856362,0.0006754285523047759,0.0005473019927502208,0.0007000913403370153,0.0007653988596251546,0.0007213285440727873,0.0006840771248743904,0.0006271407714278132,0.0008164531587841267,0.0006954401182085842,0.0006428895868192107,0.0008454858288998421,0.0006301254856333642,0.0007446942432958857,0.001399907879365146,0.0007316579811002142,0.0007345154170879461,0.0007341692406051246,0.0007237625062476093,42010464,42028701,AP3M2|AP47B|CLA20|P47B|-|8p11.21|protein-coding,0,0.0007102173165819544
