,129_94YR_M,130_89YR_M,131_87YR_M,132_90YR_M,133_89YR_M,134_86YR_M,135_92YR_M,136_87YR_M,166_82YR_F,56_83YR_M,57_83YR_M,58_83YR_M,59_84YR_F,60_84YR_M,61_84YR_F,62_84YR_M,63_84YR_M,64_84YR_M,65_84YR_M,66_86YR_M,67_86YR_M,68_86YR_M,69_87YR_F,70_87YR_M,71_87YR_M,72_87YR_M,73_88YR_M,74_89YR_M,75_90YR_M,76_91YR_M,77_92YR_F,78_96YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.000806794034441953,0.0007350967729858767,0.0006353465351102249,0.0006841530703988989,0.0007533796664254996,0.0007271711488989639,0.0007535681921159946,0.000685564523920194,0.0007029882471506026,0.000757131453099577,0.0008580173599666809,0.0007121534465650059,0.0007155248459224711,0.0007078011546259566,0.000946058730933189,0.0007954966033063811,0.0008327273378588955,0.0005847345324445231,0.0008455638709573014,0.0008086549985015431,0.0011669541579061857,0.0009588244880809866,0.0007778030017258842,0.001157537709196601,0.0009845420014576375,0.000974066012414882,0.0006398118252271072,0.0010233978558090331,0.0009357612234449386,0.0009142190559997086,0.0010193522338172102,0.0006959323080122958,67493013,67547536,AAGAB|KPPP1|PPKP1|PPKP1A|p34|-|15q23|protein-coding,0,0.0008217540124600688
5,0.0020701520918588972,0.0065041266349642485,0.006851698497936846,0.005758792274031338,0.01670499283080764,0.006008132070044895,0.009844981875849569,0.008328925074763412,0.010901291469130332,0.00343306307587027,0.005494226731791018,0.010027651325235205,0.0016865325335905712,0.0015385558783844273,0.0028770869128591815,0.01198809354278604,0.008407014024466695,0.0014424289705389616,0.0072497854482821466,0.0003498882100044322,8.066472079167498e-05,0.00023248126749193118,0.0004512007765787371,0.00023249384001633623,0.00048455585875148037,0.0001825448357685219,0.01719367799046588,0.0008288612725626816,0.0029133417668324676,1.9084023472332993e-05,0.0005789124175862038,0.0033017610665671297,35080297,35087927,ACTC1|ACTC|ASD5|CMD1R|CMH11|LVNC4|-|15q14|protein-coding,0,0.004811468728440047
8,0.002970813391632076,0.0028561519834079604,0.003158513179323698,0.0024989523117187615,0.0034982793122933734,0.002449364554857839,0.0021200724966017217,0.0033130905484204543,0.002201403361781597,0.0025411817927008043,0.003199757396655962,0.0023492006476011564,0.0027968730660495058,0.002446292938203053,0.002760577949927334,0.002825349141738605,0.003129014346868227,0.0020968082026373903,0.0023399665256695176,0.003969890441982906,0.0034317504088111155,0.0034936486253081475,0.0043794449118078555,0.00261751856333212,0.0037515814168446273,0.005941203358965995,0.001695581991562784,0.005137515075174494,0.0028408741069763216,0.004679649269027479,0.0037914898695567143,0.003913810416875691,58887403,59042177,ADAM10|AD10|AD18|CD156c|CDw156|HsT18717|MADM|RAK|kuz|-|15q21.3|protein-coding,0,0.003162363175134852
14,0.0016903441139724603,0.001605020311285405,0.0016557551154885398,0.0012840566208439299,0.0015809033077531765,0.0015535749393547993,0.0011429542365201631,0.0012206730571122167,0.0016103930282664655,0.0017110278742937328,0.0016880331440508594,0.0014221303421250312,0.0018522702491370285,0.0022595250641785684,0.0018991109756055823,0.0017173647793055202,0.0016276262291558454,0.0016686633452108848,0.0016607845408036948,0.0013492264536472283,0.001659776866567708,0.0013355321255948407,0.0014959066446834364,0.001724269832753029,0.001607221372890789,0.0016126556522586453,0.0014080846082582359,0.0015157348213853687,0.0014363941227180507,0.0018008642377808372,0.001559094066914101,0.0014190720065809142,73043708,73076126,ADPGK|2610017G09Rik|ADP-GK|-|15q24.1|protein-coding,0,0.0015866888777030341
15,0.000629081789921638,0.0008581609780986189,0.0006824135670310741,0.0006665986408057236,0.0006631604856529369,0.0009304504346755565,0.0006366674218396013,0.0005758534236615621,0.0008028162729487224,0.0011706616310182742,0.000994416788878871,0.0011095495332807638,0.0012510093379725226,0.0012427816398375173,0.0013998187340758064,0.0009748036609683533,0.0011331339220146514,0.0007915245801430097,0.0011432884704288529,0.0007587820029992453,0.0005058704141307738,0.0004538629926640147,0.000743312964245613,0.0005775035378580498,0.0007932364421360607,0.0006911179915809391,0.00083624270762264,0.0005755687162038535,0.0006104949031831419,0.0006931926852897228,0.0005834976030615416,0.0007317150938729033,89164527,89175512,AEN|ISG20L1|pp12744|-|15q26.1|protein-coding,0,0.0008190809177532048
27,0.0012265689338952007,0.0011491262441436995,0.0013524472199588976,0.0011979283659503245,0.0011786736999963537,0.0014356639674660714,0.0011948346171273222,0.0010874153345992335,0.0019063955588536304,0.0019313183065809718,0.0018794975275979705,0.0016760144851575719,0.0014765509423434718,0.0016267583120080054,0.0022444715157905353,0.001639169623085436,0.0017477028890759614,0.0013009955199679193,0.0020638433955602552,0.0012202691367055726,0.0015202615575657628,0.0013705227559567994,0.0011704233711339318,0.0016918907018102012,0.0014081257673008315,0.0016011628719456792,0.0014243621953772385,0.001247065551775016,0.001287848314614348,0.0017058069345536272,0.0011045056783591954,0.001269002588755926,69070875,69113261,ANP32A|C15orf1|HPPCn|I1PP2A|LANP|MAPM|PHAP1|PHAPI|PP32|-|15q23|protein-coding,0,0.0014792694964066548
28,0.010394760739918497,0.008861697840823976,0.0038318169982410593,0.004108910734140336,0.0030966321395318546,0.0016798301825257994,0.0033599342999546897,0.003650418997137816,0.012251705318467743,0.020096070225884746,0.012995762307901431,0.016513703108753757,0.04047898121207001,0.03290807864945555,0.030928293718053963,0.012837843526952985,0.01639397467356845,0.02056448285927128,0.019767656329436428,0.013011734986301442,0.008465310534370817,0.007867545100689093,0.016114021957647946,0.013825759136511519,0.014259904407143774,0.011265956544457988,0.014529726210251434,0.009672728524409688,0.007105312208279792,0.02305974075769088,0.008534012709348107,0.010766486762668996,90328126,90358072,ANPEP|APN|CD13|GP150|LAP1|P150|PEPN|-|15q26.1|protein-coding,0,0.013537462303183187
40,0.0008235385856794243,0.000819774558518231,0.0007723431317433671,0.0007706335880937051,0.000771551638278979,0.0008184446393865908,0.0007498867240598097,0.0007502600228102131,0.0006813884465508671,0.0007689301568536944,0.0008456764592555781,0.0007148916881519165,0.000824680695564021,0.0007412276952836553,0.0008704692632839188,0.0008246367457928919,0.0007467535956726549,0.0005606324389337235,0.0006835889735985975,0.0009204482325755251,0.001211058120664229,0.0011087359895350266,0.0008660027158929896,0.0007552318738348135,0.0009999722854123145,0.0011920762990878329,0.0005890726797930987,0.0010911118224212512,0.001095912172806743,0.0009430264982754356,0.001061863453438555,0.0009690196693842093,72766667,72878896,ARIH1|ARI|HARI|HHARI|UBCH7BP|-|15q24.1|protein-coding,0,0.000854463776894808
43,0.0018018114915532909,0.0016322133268036366,0.0017533345327835016,0.0014422226185831074,0.001729715449053304,0.0014461263999199978,0.001871658359764386,0.0015527496856699067,0.0011558024880128212,0.0015609541180066063,0.0017701614774381991,0.0014667145320657567,0.001408495531407847,0.0015983963987226853,0.0021537046353455455,0.0014004840338743174,0.0013046515376762015,0.0007975870699217999,0.0013387131347264863,0.0013663905365149023,0.0019005478065549906,0.0016448980276925458,0.0011118429639632424,0.0009923976525843836,0.001212700471971938,0.002128561624957863,0.0008338230662941397,0.0015523426845850989,0.0018502463545833573,0.001780111269290011,0.00134332833897464,0.0017864887162999633,52839242,52861418,ARPP19|ARPP-16|ARPP-19|ARPP16|ENSAL|-|15q21.2|protein-coding,0,0.00152153676048739
47,0.0010645012335967566,0.0014379413647757108,0.0010391536389969165,0.002085160941241508,0.0013249231273171447,0.0017541583836401962,0.0013736973266878117,0.0019315155725701705,0.002209076975152556,0.0014528952580146295,0.0018674453029268936,0.00223166689333222,0.0013526995247516195,0.0013459442035456599,0.0014951239585430456,0.002013598489105577,0.0016513406530422167,0.0016587563497187155,0.0021626032906045677,0.0008409105202679644,0.0009225815075549953,0.0008552061997170429,0.001156206103775652,0.0008326433031229769,0.0013865533314807005,0.0008502542195954443,0.00191107671472832,0.0011375946390852635,0.0009427243081997996,0.0011358984921517135,0.0007522324285539675,0.002106273003010665,25923860,26108349,ATP10A|ATP10C|ATPVA|ATPVC|-|15q12|protein-coding,0,0.0014463236643377638
