,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0021633389844444278,0.002563012482781145,0.0020660151974157682,64269830,64284704,ENSG00000002330,1,0.002264122221547114
8,0.0016230989292512284,0.001640093324886194,0.0016927104220260433,17077730,17207986,ENSG00000011405,1,0.0016519675587211551
20,0.00158398800118735,0.0018723985904042075,0.002089104317631405,494512,507300,ENSG00000023191,1,0.0018484969697409876
23,0.008229625170913647,0.007238107761861838,0.00892587778430562,35138882,35232402,ENSG00000026508,1,0.00813120357236037
30,0.0028070088162598424,0.002449306528606834,0.003218441517720675,32091074,32105722,ENSG00000049449,1,0.002824918954195784
31,0.005915026105398209,0.005960440199591604,0.006169125901042694,11956207,12009769,ENSG00000050165,1,0.006014864068677502
37,0.0010049779592495192,0.0009209734959934944,0.0012345404507541585,73400487,73598189,ENSG00000054965,1,0.0010534973019990573
39,0.000928724358883721,0.0007954481959846065,0.0009730516441831372,32892811,32993316,ENSG00000060749,1,0.0008990747330171549
52,0.0015163010730468985,0.0014577246210400693,0.0015688286646331295,17208153,17349980,ENSG00000070081,1,0.0015142847862400324
56,0.0015771304828387104,0.0013997174505611441,0.0018789984615792826,10573091,10693988,ENSG00000072952,1,0.0016186154649930455
57,0.0058211945336362,0.005177673865777833,0.00620938844412401,85957175,86069882,ENSG00000073921,1,0.005736085614512681
58,0.0016965150476525893,0.0016239232477302432,0.0015458031056697144,77514936,77637794,ENSG00000074201,1,0.0016220804670175157
60,0.0014319292684696104,0.0015042074756367993,0.0016287953811785548,18468336,18526951,ENSG00000074319,1,0.0015216440417616548
63,0.004318253380899349,0.004311585194690207,0.004149875988471834,114439435,114450279,ENSG00000076043,1,0.004259904854687129
74,0.005933586180783984,0.007306199152855142,0.007092629028311885,67583742,67586656,ENSG00000084207,1,0.00677747145398367
75,0.0037312670768862408,0.003572675635897384,0.004611851999643702,130068147,130144811,ENSG00000084234,1,0.003971931570809109
76,0.009835819663219943,0.009375905396975547,0.008863269438704715,33703010,33736479,ENSG00000085063,1,0.009358331499633402
86,0.0018622239341923293,0.0018287384637889548,0.002716204711192459,62624826,62646726,ENSG00000089597,1,0.002135722369724581
88,0.0053174052630189875,0.004614431675108966,0.005830965782460444,118572390,118603033,ENSG00000095139,1,0.005254267573529466
98,0.0015160098630146353,0.0019490391694594192,0.0014563016651244901,47617315,47642607,ENSG00000109919,1,0.0016404502325328481
104,0.025628068477297986,0.024900985912548516,0.026611603469618994,123057489,123063230,ENSG00000109971,1,0.025713552619821833
120,0.0013560745413577777,0.0012899669945513057,0.0014725555226748894,68460731,68615334,ENSG00000110075,1,0.0013728656861946575
124,0.010165588904166706,0.008895057551151159,0.01027479404554193,69641156,69654474,ENSG00000110092,1,0.009778480166953265
127,0.0013377286264289274,0.001376464961451379,0.0014878104722087625,60914158,60923443,ENSG00000110108,1,0.0014006680200296896
134,0.0012350202502054302,0.0011544370571017787,0.0012748690262126686,94128841,94181968,ENSG00000110218,1,0.0012214421111732925
135,0.0009075089634365981,0.0009928088873340122,0.0013859324104986653,73308276,73369388,ENSG00000110237,1,0.0010954167537564252
139,0.0018533795008484036,0.0018624426086819035,0.001685135776111107,10511673,10541230,ENSG00000110315,1,0.0018003192952138047
141,0.021487052610563214,0.020664763458182536,0.021671679697852154,10797050,10808940,ENSG00000110321,1,0.02127449858886597
144,0.002924283782753713,0.002939585974498726,0.0028903048779769587,102347211,102378670,ENSG00000110330,1,0.0029180582117431324
145,0.0021571009382067557,0.0020143263872989432,0.002300784297992579,118359600,118399211,ENSG00000110344,1,0.002157403874499426
146,0.002626130165675024,0.002304442494641543,0.0028040344970587704,118747763,118791164,ENSG00000110367,1,0.002578202385791779
150,0.0044986686672898405,0.0038835692471816167,0.0042834384381301265,33256672,33357023,ENSG00000110422,1,0.004221892117533862
166,0.0025764174484988575,0.00258382975877067,0.0034033038703973183,2376177,2397802,ENSG00000110651,1,0.0028545170258889485
174,0.029312829005277017,0.027560206091276355,0.02289837548331405,17074388,17077715,ENSG00000110700,1,0.02659047019328914
176,0.0009957974263226448,0.0009628079656376707,0.001206756761897652,3671083,3797792,ENSG00000110713,1,0.0010551207179526558
181,0.0009862653243247082,0.000885792214255721,0.0009138209793530699,18278668,18322198,ENSG00000110756,1,0.0009286261726444998
182,0.0011787858987922432,0.001104533437879485,0.0011175956587504289,18322295,18367045,ENSG00000110768,1,0.0011336383318073858
186,0.0009269831760695981,0.0009208500851826499,0.0011151313764573513,1752752,1764573,ENSG00000117984,1,0.000987654879236533
