,WRN_1_L1_ASO_1,WRN_2_L1_ASO_1,WRN_3_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0015870231701507107,0.002196702947545087,0.0021410359559184697,64269830,64284704,ENSG00000002330,1,0.001974920691204756
8,0.0014995318515423335,0.0015994807481490853,0.0015478387093005007,17077730,17207986,ENSG00000011405,1,0.0015489504363306397
20,0.002301672973984339,0.0027284443222408425,0.0027692197034296707,494512,507300,ENSG00000023191,1,0.002599778999884951
23,0.019283950235542902,0.019767662819981383,0.01747407007901058,35138882,35232402,ENSG00000026508,1,0.01884189437817829
30,0.002668434586296601,0.00293761223123846,0.0028768444046925715,32091074,32105722,ENSG00000049449,1,0.0028276304074092103
31,0.006427465675106915,0.007266687434224408,0.007075948862602198,11956207,12009769,ENSG00000050165,1,0.00692336732397784
52,0.001303885202592613,0.0013457437303662386,0.0015056892460810858,17208153,17349980,ENSG00000070081,1,0.0013851060596799792
57,0.006239173205222072,0.006423310173693157,0.006134197232690958,85957175,86069882,ENSG00000073921,1,0.006265560203868728
58,0.001290918055766129,0.0014937409834287207,0.00139952573594179,77514936,77637794,ENSG00000074201,1,0.0013947282583788797
60,0.0016724318135567223,0.0018015848957327015,0.0017527160037385063,18468336,18526951,ENSG00000074319,1,0.0017422442376759768
63,0.0034572471327369266,0.0034348581263920147,0.0036131900630188944,114439435,114450279,ENSG00000076043,1,0.003501765107382612
74,0.006352668948209289,0.00861604895953408,0.008440027367360228,67583742,67586656,ENSG00000084207,1,0.007802915091701199
75,0.005195320052799351,0.0048392978586095595,0.004240607617362975,130068147,130144811,ENSG00000084234,1,0.004758408509590628
76,0.013241329848352504,0.013929073284256733,0.013612945302976204,33703010,33736479,ENSG00000085063,1,0.01359444947852848
86,0.003078739350942071,0.002584630336318642,0.0024030192051127655,62624826,62646726,ENSG00000089597,1,0.002688796297457826
88,0.006429935953828542,0.00553305758862396,0.004844024732840261,118572390,118603033,ENSG00000095139,1,0.005602339425097587
98,0.001761927739821758,0.001732871051432018,0.0018067448632901432,47617315,47642607,ENSG00000109919,1,0.0017671812181813066
104,0.021940873540159264,0.026039422696226912,0.025236055787259477,123057489,123063230,ENSG00000109971,1,0.02440545067454855
110,0.0011733763622866049,0.001493235907469108,0.0013545903824476414,58526871,58578220,ENSG00000110031,1,0.0013404008840677847
120,0.0013487665174597206,0.0014661056235076029,0.0012169801184881992,68460731,68615334,ENSG00000110075,1,0.0013439507531518406
124,0.01435340254017289,0.01093196041653603,0.010936332857098073,69641156,69654474,ENSG00000110092,1,0.012073898604602331
127,0.0013287292061048288,0.0013076189638746617,0.0010558626923180268,60914158,60923443,ENSG00000110108,1,0.0012307369540991726
139,0.0010927409102001072,0.0011697513153177581,0.0012379382280709207,10511673,10541230,ENSG00000110315,1,0.001166810151196262
141,0.02567900036553245,0.029143870814417924,0.026789251553746653,10797050,10808940,ENSG00000110321,1,0.027204040911232342
144,0.004065931022690561,0.004813154540296088,0.004941000041286273,102347211,102378670,ENSG00000110330,1,0.004606695201424308
145,0.002157605957130511,0.0019939761274542405,0.0019158031976904658,118359600,118399211,ENSG00000110344,1,0.0020224617607584056
146,0.002471690260066874,0.0022741344494283254,0.0020272909610188276,118747763,118791164,ENSG00000110367,1,0.0022577052235046757
150,0.0033698359087826874,0.003383155060722081,0.0034280836507937277,33256672,33357023,ENSG00000110422,1,0.003393691540099499
166,0.0040296508450267865,0.0035421296502417673,0.003055763860550458,2376177,2397802,ENSG00000110651,1,0.0035425147852730043
174,0.022966970098858636,0.022783000407142658,0.024721389110379206,17074388,17077715,ENSG00000110700,1,0.023490453205460168
192,0.04073339465293291,0.03402475957790766,0.04192155741721731,119015712,119018691,ENSG00000118181,1,0.03889323721601929
205,0.0010788376679260294,0.0012387608696169756,0.0013228568581967952,34438934,34472060,ENSG00000121691,1,0.0012134851319132668
213,0.01697168351934824,0.01291424607225345,0.012487716439600598,62433542,62556235,ENSG00000124942,1,0.01412454867706743
215,0.005667001766525981,0.006522337381894756,0.007568005920720725,64318121,64321811,ENSG00000126432,1,0.0065857816897138205
217,0.009708819402809014,0.010333642822117517,0.009982172900110135,14443440,14500027,ENSG00000129083,1,0.010008211708345557
218,0.001468144627177095,0.0014703743911721027,0.0016007660309463837,14504874,14643635,ENSG00000129084,1,0.0015130950164318603
237,0.0011040698845093996,0.00147227215690038,0.0014713008285298587,5689610,5737089,ENSG00000132274,1,0.0013492142899798794
247,0.0030105919164751804,0.0027458773068271465,0.0022997952688300805,63681446,63759891,ENSG00000133318,1,0.002685421497377469
256,0.0049416622560592115,0.005595823557928952,0.005622710615084436,14277922,14364506,ENSG00000133818,1,0.005386732143024199
259,0.012161489189626453,0.011545711913989773,0.012054928877342374,18394560,18408425,ENSG00000134333,1,0.011920709993652865
268,0.0011445938996098946,0.001286701416915829,0.0015541178403132476,57528464,57530803,ENSG00000134809,1,0.0013284710522796569
272,0.0014454349843257555,0.00140092814639304,0.0016447343201011892,61768501,61792802,ENSG00000134825,1,0.0014970324836066616
274,0.0029002771014575157,0.0028232477585780117,0.0023719844389786474,125591712,125625215,ENSG00000134910,1,0.002698503099671392
285,0.0033694743183162413,0.0033197310361727595,0.0030818766702964493,34051731,34102610,ENSG00000135387,1,0.00325702734159515
287,0.0012722672525134744,0.0012442142355525202,0.0010984835038426986,72836745,73142318,ENSG00000137478,1,0.001204988330636231
290,0.0010787625180745206,0.0012826707050052454,0.001229037430802246,76349898,76381132,ENSG00000137492,1,0.001196823551294004
299,0.0010475639649877968,0.0011751775842524887,0.0011540922464774062,82822936,82970584,ENSG00000137509,1,0.0011256112652392304
312,0.002873120763357747,0.002574061102827298,0.002308541123750788,102110447,102233424,ENSG00000137693,1,0.002585240996645278
317,0.0024263936370050583,0.002536433627610508,0.0023091566880339602,109864295,110296712,ENSG00000137710,1,0.0024239946508831755
329,0.0043302101347028115,0.0037660290685729526,0.0037280708925893774,319676,329475,ENSG00000142089,1,0.003941436698621714
333,0.0016360668612118972,0.001753718392577342,0.0018168897779312985,13388008,13463297,ENSG00000148925,1,0.0017355583439068458
334,0.010312657757801309,0.009228128690750025,0.009520796501778226,10305073,10307397,ENSG00000148926,1,0.00968719431677652
337,0.002787681269451747,0.002500588921066121,0.0023661620659964043,27494418,27506769,ENSG00000148943,1,0.002551477418838091
346,0.0017392064594841416,0.0020024476768343144,0.0018896933584941213,43680680,43856617,ENSG00000149084,1,0.0018771158316041924
348,0.003249941150933004,0.003994418737700784,0.0038893008163679737,35431823,35530300,ENSG00000149090,1,0.0037112202350005874
350,0.001929412448759899,0.0023634325311442626,0.002415341894597564,32583798,32606264,ENSG00000149100,1,0.0022360622915005754
360,0.0014397474471030743,0.0012894580802287063,0.0015343655329692488,86302211,86345943,ENSG00000149196,1,0.0014211903534336765
363,0.0020610986060296934,0.002254514521171389,0.0020543100765859973,95089846,95132645,ENSG00000149218,1,0.0021233077345956934
367,0.014590283799148137,0.015402027106727653,0.01462535266773003,75562056,75572783,ENSG00000149257,1,0.014872554524535274
380,0.0009858900064567276,0.0011223032128849448,0.0010200474115316183,106075501,106098699,ENSG00000149313,1,0.0010427468769577636
382,0.0013200213418361419,0.0011042331244751065,0.001152040579131812,72085895,72103297,ENSG00000149357,1,0.00119209834848102
389,0.0013533040325852538,0.0013276036392066365,0.001270900862482045,62593214,62601865,ENSG00000149480,1,0.001317269511424645
397,0.0009808376180478016,0.0013265859117570934,0.00132047425951708,62615296,62622154,ENSG00000149541,1,0.0012092992631073248
398,0.001628069528771105,0.0017219502993136779,0.0016292266192738482,125569280,125584684,ENSG00000149547,1,0.0016597488157862105
407,0.02256081813744897,0.03018410914996321,0.028279271648416766,117199370,117207464,ENSG00000149591,1,0.02700806631194298
414,0.0008621462346020718,0.0011351899157907457,0.001167092365371092,65122183,65127371,ENSG00000149792,1,0.0010548095052546366
416,0.015402757400362573,0.0154406893520388,0.018755405522187574,65120630,65122177,ENSG00000149806,1,0.016532950758196316
419,0.0032790567041703343,0.0035346094539325094,0.0032146449187362043,102835801,102843609,ENSG00000149968,1,0.003342770358946349
422,0.0018027968883908365,0.001403497878438841,0.002077487019610675,94962620,94973586,ENSG00000150316,1,0.0017612605954801174
427,0.013900394167376904,0.01411502120336835,0.013319647282508465,86791059,86952910,ENSG00000150687,1,0.01377835421775124
429,0.0012626044435275093,0.0013707056313959102,0.0011927265350749623,111927144,112022653,ENSG00000150764,1,0.0012753455366661273
430,0.0012016769005145575,0.0012874379775003597,0.0012226420449026223,112025408,112064404,ENSG00000150768,1,0.0012372523076391799
433,0.005059939380090457,0.004866173256774443,0.005671975476101491,112084800,112086798,ENSG00000150779,1,0.00519936270432213
