,WT_1_1,WT_2_1,WT_3_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.001813679840459888,0.0016767692796269796,0.0017796514517837332,64269830,64284704,ENSG00000002330,1,0.0017567001906235336
8,0.0013113884782158312,0.0013125630863569076,0.001264952659155034,17077730,17207986,ENSG00000011405,1,0.0012963014079092575
20,0.0012847205199204399,0.001514961577530319,0.0014366545666223672,494512,507300,ENSG00000023191,1,0.0014121122213577085
23,0.013419271135635083,0.01487698792997192,0.013920034131687149,35138882,35232402,ENSG00000026508,1,0.014072097732431385
24,0.0005542982109252557,0.0006052608960397768,0.0005829886614528248,47778087,47848555,ENSG00000030066,1,0.0005808492561392857
30,0.0009748212064401452,0.0009427024367586691,0.0008916436869255913,32091074,32105722,ENSG00000049449,1,0.0009363891100414686
31,0.003830698978002036,0.004108841433044222,0.0041430710293005706,11956207,12009769,ENSG00000050165,1,0.004027537146782276
37,0.0005830826928704516,0.0008029257362664827,0.0006324957981043943,73400487,73598189,ENSG00000054965,1,0.0006728347424137762
39,0.0007548976022543632,0.0009258645654640991,0.0007848293077647356,32892811,32993316,ENSG00000060749,1,0.000821863825161066
52,0.0008390723276850725,0.0009577476967258416,0.0008712129776618738,17208153,17349980,ENSG00000070081,1,0.0008893443340242626
57,0.0025066489455229752,0.0028955937533630114,0.0025237786623648535,85957175,86069882,ENSG00000073921,1,0.002642007120416947
58,0.0014649390553879572,0.001395187286318691,0.0015327367485696995,77514936,77637794,ENSG00000074201,1,0.0014642876967587825
60,0.0014935568687244694,0.0016104836121145778,0.0016290262038540244,18468336,18526951,ENSG00000074319,1,0.0015776888948976905
61,0.0007792516352951228,0.0007152343890072465,0.00071858353866334,108116695,108147603,ENSG00000075239,1,0.0007376898543219032
63,0.0030375844243379054,0.0031107206028603046,0.003128300342990073,114439435,114450279,ENSG00000076043,1,0.003092201790062761
74,0.00557802076672169,0.005850623797723551,0.00594361160161076,67583742,67586656,ENSG00000084207,1,0.0057907520553520005
75,0.0029889756612148126,0.004181326433805562,0.003633344432105049,130068147,130144811,ENSG00000084234,1,0.003601215509041808
76,0.010606245154073903,0.010272152578598837,0.010119144408846759,33703010,33736479,ENSG00000085063,1,0.010332514047173167
78,0.0005446691329512783,0.0006985824186451719,0.0006085167922621824,70398404,70436584,ENSG00000085733,1,0.0006172561146195443
80,0.0008131681855388989,0.0008683701571466959,0.0007548760983834231,113733187,113773735,ENSG00000086827,1,0.0008121381470230059
86,0.001529007170267262,0.0021451136746552615,0.0017894953938530802,62624826,62646726,ENSG00000089597,1,0.0018212054129252014
88,0.0032671926354486554,0.003917716292115211,0.0034848179173070965,118572390,118603033,ENSG00000095139,1,0.0035565756149569874
94,0.0006801268292294581,0.0006947759999714103,0.0006713107069060343,88265069,88359684,ENSG00000109861,1,0.0006820711787023009
98,0.001385104049119295,0.0013207294581289192,0.0012789266707451253,47617315,47642607,ENSG00000109919,1,0.0013282533926644465
104,0.020986678057007716,0.02106548748014546,0.021925646788838953,123057489,123063230,ENSG00000109971,1,0.021325937441997372
110,0.0020479016507427457,0.001904632227328704,0.001973213639517382,58526871,58578220,ENSG00000110031,1,0.0019752491725296105
114,0.0005135267946527707,0.000639774012283973,0.0006268439663639646,59574398,59615774,ENSG00000110048,1,0.0005933815911002361
120,0.0012597227950646003,0.0012576310931260509,0.0012202309852285848,68460731,68615334,ENSG00000110075,1,0.0012458616244730785
123,0.0006145730206190372,0.0008394006230724226,0.000706679352914811,68754620,68844410,ENSG00000110090,1,0.0007202176655354236
124,0.0053282672906988125,0.0066756959870343914,0.0057460201894413854,69641156,69654474,ENSG00000110092,1,0.005916661155724863
127,0.0009975786923183557,0.001338047852889912,0.001145521537353728,60914158,60923443,ENSG00000110108,1,0.001160382694187332
139,0.0006733567967796975,0.000596438598446378,0.0006425241869945042,10511673,10541230,ENSG00000110315,1,0.0006374398607401933
141,0.01953581780984332,0.019307431493775323,0.019126376245880906,10797050,10808940,ENSG00000110321,1,0.019323208516499848
144,0.00430811319612606,0.004096860241586001,0.0040192928682501496,102347211,102378670,ENSG00000110330,1,0.004141422101987403
145,0.0015044362573639093,0.0016428345703197052,0.0014791938718538428,118359600,118399211,ENSG00000110344,1,0.0015421548998458192
146,0.0012343690777196596,0.0015320557316183781,0.0013536107774316279,118747763,118791164,ENSG00000110367,1,0.0013733451955898885
150,0.0026098716376794667,0.002599062981022749,0.0025440924315307143,33256672,33357023,ENSG00000110422,1,0.0025843423500776434
153,0.0008410598976276404,0.000819618895186748,0.0007522828112150441,34915829,35020591,ENSG00000110435,1,0.0008043205346764774
164,0.000554700493319739,0.0006480217835507623,0.0006017766221758513,3000922,3057613,ENSG00000110619,1,0.0006014996330154508
166,0.0012465177944921807,0.0017159421866069626,0.0015072610690523367,2376177,2397802,ENSG00000110651,1,0.0014899070167171602
172,0.0006872909480229333,0.0006782284906650678,0.0005973151101098606,16613132,16758340,ENSG00000110696,1,0.0006542781829326207
174,0.025988472187952985,0.023588446871726176,0.027077134553226776,17074388,17077715,ENSG00000110700,1,0.025551351204301978
175,0.000820171826809079,0.0008100055593939342,0.0007031429650770078,67468174,67491154,ENSG00000110711,1,0.0007777734504266737
176,0.0008979606403887529,0.0011530268955669276,0.0009844362477815505,3671083,3797792,ENSG00000110713,1,0.0010118079279124103
178,0.0007370267255832732,0.0008465060698008224,0.000717849666133869,68039025,68050895,ENSG00000110719,1,0.0007671274871726549
182,0.0007373119346920264,0.0007079433577539815,0.0007301165946437502,18322295,18367045,ENSG00000110768,1,0.0007251239623632527
189,0.0006083123175597634,0.0006292576258868038,0.0006421263246994245,118544528,118572970,ENSG00000118096,1,0.0006265654227153306
192,0.04867916691638305,0.043102925546304405,0.04773615226860046,119015712,119018691,ENSG00000118181,1,0.046506081577095966
