,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.002485064773894346,0.002026004017061379,0.0024016223797714187,64269830,64284704,ENSG00000002330,1,0.002304230390242381
8,0.001443251157693213,0.0017161406092666026,0.0015197369772112137,17077730,17207986,ENSG00000011405,1,0.0015597095813903433
20,0.0016383344142029469,0.0013720899468993503,0.002292424802746807,494512,507300,ENSG00000023191,1,0.0017676163879497015
23,0.013804852430870394,0.014510717239084824,0.015882866049050662,35138882,35232402,ENSG00000026508,1,0.014732811906335292
30,0.001213650692366609,0.001570759158869806,0.0015097958569469144,32091074,32105722,ENSG00000049449,1,0.0014314019027277765
31,0.004607117945707437,0.003777049867884727,0.003048880836478963,11956207,12009769,ENSG00000050165,1,0.0038110162166903757
39,0.0008596608209319576,0.0008892931957419052,0.0011295771296349591,32892811,32993316,ENSG00000060749,1,0.0009595103821029407
52,0.0010407646061626865,0.0011414205590502984,0.0012517990033589414,17208153,17349980,ENSG00000070081,1,0.0011446613895239755
57,0.004163707641816078,0.003912793115894217,0.005017305666039467,85957175,86069882,ENSG00000073921,1,0.00436460214124992
58,0.0016540497268532392,0.001369901138195134,0.0015463462761439338,77514936,77637794,ENSG00000074201,1,0.0015234323803974357
60,0.0017109893175281366,0.0014842346414157444,0.0017371788106897385,18468336,18526951,ENSG00000074319,1,0.00164413425654454
63,0.0036329049723617525,0.0034654025102356027,0.0033808340958760364,114439435,114450279,ENSG00000076043,1,0.003493047192824464
74,0.006942257084110401,0.006151875490792169,0.007370154214945985,67583742,67586656,ENSG00000084207,1,0.0068214289299495185
75,0.003071711042199915,0.0033076091866188935,0.003411349977460262,130068147,130144811,ENSG00000084234,1,0.0032635567354263573
76,0.01262451509886077,0.0126932851551485,0.01045276563995888,33703010,33736479,ENSG00000085063,1,0.01192352196465605
80,0.0010162151152598618,0.0010313827069924428,0.001143884243318865,113733187,113773735,ENSG00000086827,1,0.0010638273551903897
86,0.0017767417167452275,0.0017225363472535798,0.002205924571166698,62624826,62646726,ENSG00000089597,1,0.001901734211721835
88,0.0043130248241796286,0.0041323036175994355,0.005049099482743488,118572390,118603033,ENSG00000095139,1,0.004498142641507517
98,0.002085768245234951,0.0017847205216420538,0.0019601498007745647,47617315,47642607,ENSG00000109919,1,0.0019435461892171896
104,0.027892329971502997,0.028436116241709303,0.031772083529808176,123057489,123063230,ENSG00000109971,1,0.029366843247673493
110,0.0014974782672318174,0.002020629061771727,0.003849951984642368,58526871,58578220,ENSG00000110031,1,0.002456019771215304
120,0.0014650860711905183,0.0014428278752896357,0.0014750224836452422,68460731,68615334,ENSG00000110075,1,0.0014609788100417985
124,0.0113329389071264,0.01488406234396662,0.011120998800729538,69641156,69654474,ENSG00000110092,1,0.012446000017274186
127,0.0010445894557135123,0.0012272777399631094,0.001258854997528314,60914158,60923443,ENSG00000110108,1,0.0011769073977349787
139,0.0010366381101767272,0.001049387212277762,0.0009124170780372874,10511673,10541230,ENSG00000110315,1,0.0009994808001639254
141,0.028050655545525913,0.02436776994139287,0.02900883693887547,10797050,10808940,ENSG00000110321,1,0.027142420808598088
