,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.002065133129532862,0.002834957989728016,0.002663549431487311,64269830,64284704,ENSG00000002330,1,0.002521213516916063
8,0.001520739496844843,0.0020207128934034983,0.0015262798573364882,17077730,17207986,ENSG00000011405,1,0.0016892440825282764
20,0.0016375260430589577,0.0017157177825449363,0.0018596839342506985,494512,507300,ENSG00000023191,1,0.0017376425866181976
23,0.008434907370850488,0.006915707636501561,0.0076980152266463,35138882,35232402,ENSG00000026508,1,0.007682876744666116
30,0.0021441923132611332,0.0021913874430866376,0.0025893118343744935,32091074,32105722,ENSG00000049449,1,0.0023082971969074213
31,0.004968950012423298,0.004073945114790818,0.003881205305565939,11956207,12009769,ENSG00000050165,1,0.004308033477593352
39,0.0007491312038308523,0.0009382689185528277,0.001191720478089902,32892811,32993316,ENSG00000060749,1,0.0009597068668245274
52,0.0009662081059218922,0.0011782263784467237,0.001192165855456604,17208153,17349980,ENSG00000070081,1,0.0011122001132750734
57,0.004384358155508883,0.00471872334695058,0.004549130123985937,85957175,86069882,ENSG00000073921,1,0.004550737208815134
58,0.0018126271139765507,0.0017805280819374956,0.0018525792832551104,77514936,77637794,ENSG00000074201,1,0.0018152448263897187
60,0.0018218009193210537,0.0015200908782282295,0.00156072339951687,18468336,18526951,ENSG00000074319,1,0.0016342050656887178
63,0.004869140343152762,0.004484667969975046,0.004332760306069939,114439435,114450279,ENSG00000076043,1,0.004562189539732583
74,0.008633799108404772,0.009596052196567964,0.007889634761669677,67583742,67586656,ENSG00000084207,1,0.00870649535554747
75,0.003007458641731318,0.00246699441179379,0.0025444076782608713,130068147,130144811,ENSG00000084234,1,0.0026729535772619935
76,0.009842157775932666,0.011133352164181166,0.006453921864570158,33703010,33736479,ENSG00000085063,1,0.009143143934894663
86,0.0023616175796129257,0.0016509295741522051,0.0021390252184834454,62624826,62646726,ENSG00000089597,1,0.0020505241240828588
88,0.004610421298510194,0.004527112502250702,0.005176106510484053,118572390,118603033,ENSG00000095139,1,0.004771213437081649
94,0.0008432511147124248,0.0016559774777338472,0.00042179819899069277,88265069,88359684,ENSG00000109861,1,0.0009736755971456549
98,0.0016815203356441257,0.001929902295860924,0.0014431274445078474,47617315,47642607,ENSG00000109919,1,0.0016848500253376323
104,0.02812570852504183,0.029977925618011766,0.029020318749866297,123057489,123063230,ENSG00000109971,1,0.0290413176309733
120,0.0013102972435680058,0.001323115549625669,0.001410481245439974,68460731,68615334,ENSG00000110075,1,0.0013479646795445494
124,0.013650879054537624,0.013319485056797083,0.010888910536159925,69641156,69654474,ENSG00000110092,1,0.012619758215831544
127,0.001410751322295299,0.0011758497589748576,0.00120666388897771,60914158,60923443,ENSG00000110108,1,0.0012644216567492888
134,0.0008998466830641412,0.0011649607346932293,0.0010600892900122292,94128841,94181968,ENSG00000110218,1,0.0010416322359231998
139,0.0021428034586003088,0.0021688575335186487,0.0021154093592891483,10511673,10541230,ENSG00000110315,1,0.0021423567838027018
141,0.02326195842304182,0.019706809283187906,0.022301973413133516,10797050,10808940,ENSG00000110321,1,0.02175691370645441
144,0.003252774036703007,0.0031058291689816547,0.0033463889693224596,102347211,102378670,ENSG00000110330,1,0.0032349973916690404
145,0.0017885693847583645,0.001982424097750382,0.002026071662222346,118359600,118399211,ENSG00000110344,1,0.0019323550482436974
146,0.001969707335383502,0.001922594454836569,0.0024003054747970772,118747763,118791164,ENSG00000110367,1,0.0020975357550057157
150,0.0037231729891656616,0.003057372605234609,0.004275038300851127,33256672,33357023,ENSG00000110422,1,0.003685194631750466
153,0.0009567948584374081,0.0011837007990685568,0.0008719627830628904,34915829,35020591,ENSG00000110435,1,0.0010041528135229516
166,0.002259285029482785,0.001697685167071516,0.002057813201877249,2376177,2397802,ENSG00000110651,1,0.0020049277994771838
174,0.03265417677267365,0.03869937541919317,0.03629288093138809,17074388,17077715,ENSG00000110700,1,0.0358821443744183
175,0.0009483050879318603,0.0010628118757707759,0.001166102973383368,67468174,67491154,ENSG00000110711,1,0.0010590733123620015
176,0.000900667655168841,0.0009314956009413836,0.0010052010990310976,3671083,3797792,ENSG00000110713,1,0.0009457881183804407
181,0.001033128990553255,0.001101146790782648,0.0009234674317977721,18278668,18322198,ENSG00000110756,1,0.0010192477377112248
182,0.0009513081051759267,0.0009775987786238333,0.0009547734076281587,18322295,18367045,ENSG00000110768,1,0.0009612267638093062
189,0.0009868613836212605,0.0009144187222621958,0.0009018888245405595,118544528,118572970,ENSG00000118096,1,0.0009343896434746719
192,0.07432164072053725,0.06563161157077264,0.07068814403370387,119015712,119018691,ENSG00000118181,1,0.0702137987750046
195,0.0016379162027270375,0.0014472708201512673,0.0015185362558790144,130866250,130916479,ENSG00000120451,1,0.0015345744262524397
205,0.0019308080677046817,0.0010509106700591592,0.001273401141166088,34438934,34472060,ENSG00000121691,1,0.0014183732929766428
213,0.012081810557933583,0.009444393281718061,0.011774226633086624,62433542,62556235,ENSG00000124942,1,0.011100143490912756
215,0.007309054715182075,0.00770811837144331,0.008108067798725074,64318121,64321811,ENSG00000126432,1,0.007708413628450153
217,0.00732490771441106,0.007550718710182359,0.007778493821352888,14443440,14500027,ENSG00000129083,1,0.007551373415315435
218,0.0015489670511110443,0.0020688187656784864,0.0018715077734370955,14504874,14643635,ENSG00000129084,1,0.001829764530075542
237,0.0025642719864281066,0.003337665329105053,0.0028267103017222722,5689610,5737089,ENSG00000132274,1,0.0029095492057518105
247,0.002111059583559279,0.002030776020438322,0.002044290521865953,63681446,63759891,ENSG00000133318,1,0.0020620420419545176
250,0.001407859003096458,0.0010281958775267051,0.0011976014541921368,9664077,9752993,ENSG00000133789,1,0.0012112187782717665
255,0.0012609300881146607,0.002330790178971208,0.0020587559510691056,12094008,12359144,ENSG00000133816,1,0.001883492072718325
256,0.00584334267818735,0.008839224064327555,0.007343285457041077,14277922,14364506,ENSG00000133818,1,0.007341950733185327
259,0.01311111025897225,0.015600159495598872,0.0124775685198782,18394560,18408425,ENSG00000134333,1,0.013729612758149774
263,0.0008665557520203028,0.0009860187477039423,0.0009387158823331345,47214465,47239217,ENSG00000134574,1,0.00093043012735246
268,0.0021411465190350394,0.0017424237578024667,0.0013933425916428095,57528464,57530803,ENSG00000134809,1,0.0017589709561601052
272,0.0021265522440877364,0.0018092156848564054,0.0021750972987932527,61768501,61792802,ENSG00000134825,1,0.002036955075912465
274,0.0019418067363923576,0.001658425671343891,0.001637809452199355,125591712,125625215,ENSG00000134910,1,0.0017460139533118678
285,0.002926938797210701,0.0029698194905788218,0.003263204967482692,34051731,34102610,ENSG00000135387,1,0.003053321085090738
287,0.001170954119668047,0.001070712738131064,0.001222871459680444,72836745,73142318,ENSG00000137478,1,0.0011548461058265185
290,0.0012836361496693172,0.0013505877092622562,0.0014964261598000427,76349898,76381132,ENSG00000137492,1,0.0013768833395772053
294,0.0014071787785805156,0.0011483591297240096,0.001248726794811883,83259081,83286390,ENSG00000137500,1,0.0012680882343721362
295,0.0007226407884364121,0.0006033498523469035,0.001512742333282348,85694224,85811159,ENSG00000137501,1,0.0009462443246885545
299,0.001292392396367347,0.0010487453911426996,0.0010165537628273364,82822936,82970584,ENSG00000137509,1,0.0011192305167791277
312,0.0019621931339128987,0.001977530498065812,0.002324205232466862,102110447,102233424,ENSG00000137693,1,0.002087976288148524
317,0.001764479611502439,0.001811660857540576,0.002017550838131524,109864295,110296712,ENSG00000137710,1,0.0018645637690581796
319,0.0008519293729978983,0.0007751298826244281,0.0010018634271555414,110429948,110464884,ENSG00000137714,1,0.000876307560925956
329,0.005815953978479595,0.005489030712374847,0.0074052014318788184,319676,329475,ENSG00000142089,1,0.006236728707577754
333,0.0017114380332712096,0.0017770119378884375,0.0018084511136475375,13388008,13463297,ENSG00000148925,1,0.001765633694935728
334,0.012708474344860943,0.007086765217013385,0.014067227513173719,10305073,10307397,ENSG00000148926,1,0.011287489025016015
337,0.001894350408622104,0.002065120301028095,0.0019237777013386928,27494418,27506769,ENSG00000148943,1,0.001961082803662964
346,0.0016282486696484618,0.0016438065563750646,0.0016143895787683626,43680680,43856617,ENSG00000149084,1,0.0016288149349306298
348,0.007472579917250189,0.0054061829302790056,0.0032087569435566483,35431823,35530300,ENSG00000149090,1,0.0053625065970286144
350,0.0026894208522674334,0.0029181421355386726,0.0030510349563236056,32583798,32606264,ENSG00000149100,1,0.0028861993147099043
360,0.0015592566881991894,0.0016602528428018158,0.0016104203576554938,86302211,86345943,ENSG00000149196,1,0.0016099766295521664
362,0.0010098160623027007,0.0006658906912032225,0.0010267820044569268,95165513,95232541,ENSG00000149212,1,0.0009008295859876166
363,0.0018740108510939735,0.0022828507501789818,0.001265883536025597,95089846,95132645,ENSG00000149218,1,0.0018075817124328507
367,0.01058704364579777,0.010715317860831497,0.012571678419574538,75562056,75572783,ENSG00000149257,1,0.011291346642067934
371,0.0012587113254267685,0.0013642376351673748,0.0013147774659130614,75399515,75422280,ENSG00000149273,1,0.0013125754755024014
379,0.0011118064580606668,0.0012508532331382493,0.001184175499389412,108223044,108369102,ENSG00000149311,1,0.001182278396862776
380,0.0012245156643716404,0.0011295263984201318,0.0012635278138828081,106075501,106098699,ENSG00000149313,1,0.0012058566255581935
382,0.0013479672064780465,0.0011959735761423865,0.0012401281110583212,72085895,72103297,ENSG00000149357,1,0.001261356297892918
389,0.0011463264367253074,0.0012590023981832092,0.0012496049522631193,62593214,62601865,ENSG00000149480,1,0.0012183112623905454
398,0.0017065267263089974,0.00199027967964232,0.00215401759543466,125569280,125584684,ENSG00000149547,1,0.001950274667128659
407,0.02153921954870042,0.025763033777272563,0.020866583059968483,117199370,117207464,ENSG00000149591,1,0.02272294546198049
410,0.0006775468652741018,0.0010485754026467067,0.0008991050720564378,64223799,64226254,ENSG00000149743,1,0.0008750757799924155
414,0.0010971139618687314,0.0010864932974144108,0.0012637798261228134,65122183,65127371,ENSG00000149792,1,0.001149129028468652
416,0.01944167172787509,0.020960537152466794,0.021193996868667138,65120630,65122177,ENSG00000149806,1,0.020532068583003008
422,0.0020062362291576497,0.0021372480115453268,0.002444494965899231,94962620,94973586,ENSG00000150316,1,0.002195993068867402
427,0.019704264600110225,0.010271475403146949,0.017518094766775263,86791059,86952910,ENSG00000150687,1,0.01583127825667748
430,0.0010162261156860706,0.0011625081559742468,0.0010960964193100144,112025408,112064404,ENSG00000150768,1,0.001091610230323444
433,0.008501823834176206,0.007703456648912289,0.00756888190436815,112084800,112086798,ENSG00000150779,1,0.007924720795818881
434,0.0006931525511997355,0.0018449947145789888,0.00031325356927761083,112143253,112164096,ENSG00000150782,1,0.0009504669450187785
436,0.0011506757461189874,0.0008594269323768057,0.001438740696280088,112226367,112269955,ENSG00000150787,1,0.0011496144582586272
