,WRN_1_NT_1,WRN_2_NT_1,WRN_3_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0028640204591256083,0.003085880062421254,0.0025048690951046497,64269830,64284704,ENSG00000002330,1,0.002818256538883837
8,0.0014230836442964399,0.0013694837665735617,0.0015746874546774888,17077730,17207986,ENSG00000011405,1,0.0014557516218491634
20,0.0020041344328285155,0.0020196156369571183,0.002027264453782012,494512,507300,ENSG00000023191,1,0.0020170048411892153
23,0.006784092616810652,0.0067530632064076845,0.007931482107801523,35138882,35232402,ENSG00000026508,1,0.007156212643673286
30,0.0023111199713660045,0.002276661715183956,0.0026612071788411048,32091074,32105722,ENSG00000049449,1,0.0024163296217970215
31,0.005767276080703327,0.005811099451700841,0.005908871585425189,11956207,12009769,ENSG00000050165,1,0.005829082372609785
37,0.0008621816512315769,0.0008514594193470869,0.0010103812474290049,73400487,73598189,ENSG00000054965,1,0.0009080074393358895
52,0.0014607764248198583,0.0014130769540516984,0.001450426493455014,17208153,17349980,ENSG00000070081,1,0.0014414266241088568
56,0.0013681429905497127,0.0013745110554945826,0.001531372539799791,10573091,10693988,ENSG00000072952,1,0.0014246755286146954
57,0.0047761558874284465,0.004765992952803885,0.005466491220643891,85957175,86069882,ENSG00000073921,1,0.005002880020292074
58,0.001713663520371042,0.0017138059884768853,0.0017435280260580002,77514936,77637794,ENSG00000074201,1,0.0017236658449686422
60,0.0015759842170190027,0.001552809488306708,0.0015456410194806815,18468336,18526951,ENSG00000074319,1,0.0015581449082687972
63,0.004594151284341001,0.004200899068166623,0.003953324896296632,114439435,114450279,ENSG00000076043,1,0.0042494584162680845
74,0.008311224454701992,0.007830068254051643,0.007038420900801262,67583742,67586656,ENSG00000084207,1,0.007726571203184966
75,0.003112273539418244,0.0033552166468769984,0.003625827947647519,130068147,130144811,ENSG00000084234,1,0.0033644393779809208
76,0.009262920902208769,0.009084196205898877,0.009371877874265909,33703010,33736479,ENSG00000085063,1,0.009239664994124519
86,0.0016803121942008776,0.0019188112818958748,0.00205348173155402,62624826,62646726,ENSG00000089597,1,0.0018842017358835907
88,0.004228457807171554,0.004438736522153777,0.004614059606016454,118572390,118603033,ENSG00000095139,1,0.004427084645113928
98,0.0016546820978639164,0.0016500462868485862,0.0016336701427293431,47617315,47642607,ENSG00000109919,1,0.0016461328424806152
104,0.024980301204774645,0.023748916291612587,0.025078623648279664,123057489,123063230,ENSG00000109971,1,0.024602613714888963
120,0.001175452443961014,0.0011300056691189043,0.0012683978624350475,68460731,68615334,ENSG00000110075,1,0.0011912853251716553
124,0.008888219966725033,0.008399014288226436,0.009063688340256877,69641156,69654474,ENSG00000110092,1,0.008783640865069449
127,0.0012644873919094351,0.0014037031162497258,0.0014434158009495946,60914158,60923443,ENSG00000110108,1,0.0013705354363695852
134,0.0011621907362732928,0.0010443650567056304,0.0012748546685333992,94128841,94181968,ENSG00000110218,1,0.0011604701538374407
139,0.0018608707584048256,0.0017364454402870257,0.0018312330250930926,10511673,10541230,ENSG00000110315,1,0.0018095164079283148
141,0.02037404447434086,0.019686403572036135,0.021643383874098327,10797050,10808940,ENSG00000110321,1,0.020567943973491775
144,0.002733799075318324,0.0025914918856090948,0.002884349980678304,102347211,102378670,ENSG00000110330,1,0.002736546980535241
145,0.0018454991257115625,0.001757134608518678,0.0020513877688020147,118359600,118399211,ENSG00000110344,1,0.001884673834344085
146,0.002105632035581785,0.002207896134548725,0.0025798330442975115,118747763,118791164,ENSG00000110367,1,0.002297787071476007
