,WRN_1_L1_ASO_1,WRN_2_L1_ASO_1,WRN_3_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.0,0.0,0.0,11393150,11429564,ENSG00000002587,0,0.0
2,0.0,0.0,8.95661321108519e-07,15778275,15853232,ENSG00000004468,0,2.985537737028397e-07
4,0.0,2.2253335164321292e-06,0.0,15963076,16084378,ENSG00000007062,0,7.417778388107097e-07
5,0.0005917100835189091,0.00047506602508583473,0.00041893058454357617,6575189,6623362,ENSG00000013288,0,0.0004952355643827734
6,0.0001677641121618962,0.00013041380108324888,0.00012979332442553668,1712858,1745171,ENSG00000013810,0,0.00014265707922356057
8,0.0005556867863176138,0.0005428513042453912,0.0005400384760107955,70704204,70808619,ENSG00000018189,0,0.0005461921888579336
9,4.850310893144752e-06,0.0,0.0,87799554,87812435,ENSG00000029559,0,1.6167702977149175e-06
11,0.0,0.0,0.0,67558727,67607337,ENSG00000035720,0,0.0
15,0.0005608398997904542,0.0005356378454907417,0.00047159298492895714,13568738,13627725,ENSG00000038219,0,0.0005226902434033844
16,4.706686626164193e-06,6.824721727017809e-07,0.0,165873237,166104457,ENSG00000038295,0,1.796386266288658e-06
18,6.139485248489676e-07,8.902289128479287e-07,0.0,35948221,36244514,ENSG00000047365,0,5.013924792322988e-07
19,6.8009558528324396e-06,7.396068058346583e-06,4.562137933791053e-06,17629306,17781621,ENSG00000047662,0,6.253053948323358e-06
20,0.00017072139208962775,0.00016791936545034044,0.00015345858556294127,15469865,15601552,ENSG00000048342,0,0.00016403311436763652
21,5.0877160596104775e-05,8.705115863975799e-05,7.044189139038989e-05,121131408,121227466,ENSG00000050730,0,6.945673687541754e-05
24,0.0006897742821777087,0.0007014611360277176,0.0007103539184499781,25377263,25418498,ENSG00000053900,0,0.0007005297788851347
26,3.234226053575308e-06,0.0,0.0,72031902,72148305,ENSG00000056291,0,1.0780753511917693e-06
27,0.00012346583865976187,0.00015311447775363893,0.00014018698625045982,151670504,151761007,ENSG00000059691,0,0.00013892243422128687
28,0.00012574037425160722,0.00013604193868000435,0.00014481849689673682,155758992,155807811,ENSG00000061918,0,0.00013553360327611612
29,0.0006239533377436605,0.0004864504338856458,0.00047302233737301134,2462220,2625320,ENSG00000063978,0,0.0005278087030007726
31,0.0006063097967456214,0.0005981421277407359,0.00045883190524857433,37891084,38139175,ENSG00000065882,0,0.0005544279432449772
32,0.0001101624858683324,0.00012208411273863722,6.967517548878258e-05,1793293,1808872,ENSG00000068078,0,0.00010064059136525074
33,0.0,0.0,0.0,99816827,99870190,ENSG00000070190,0,0.0
35,0.0003355436498060154,0.000293158455796832,0.00033463024761037495,147732063,148072776,ENSG00000071205,0,0.00032111078440440747
36,0.0004910905269846353,0.00042095574551646745,0.00038548491412494703,53459301,53701405,ENSG00000072201,0,0.0004325103955420166
