,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.0,0.0,7.836823892145698e-07,11393150,11429564,ENSG00000002587,0,2.612274630715233e-07
2,2.881270948545537e-06,9.85370051935759e-07,2.5492251496819964e-06,15778275,15853232,ENSG00000004468,0,2.138622050054431e-06
4,0.0,0.0,0.0,15963076,16084378,ENSG00000007062,0,0.0
5,0.000552261418880727,0.000571169391193543,0.0007955607399795981,6575189,6623362,ENSG00000013288,0,0.000639663850017956
6,4.1833922314256446e-05,3.631737701087341e-05,6.263715495454512e-05,1712858,1745171,ENSG00000013810,0,4.6929484759891656e-05
8,0.0004957599499797865,0.0004748716010412756,0.0005377519790117874,70704204,70808619,ENSG00000018189,0,0.0005027945100109498
9,0.0,0.0,1.1112547295983538e-05,87799554,87812435,ENSG00000029559,0,3.7041824319945128e-06
11,0.0,0.0,0.0,67558727,67607337,ENSG00000035720,0,0.0
15,0.0006667830893770289,0.0006138179348821776,0.0007794863710446266,13568738,13627725,ENSG00000038219,0,0.000686695798434611
16,0.0,0.0,0.0,165873237,166104457,ENSG00000038295,0,0.0
18,1.0598898011916011e-06,1.6311296047949345e-06,9.37745118805989e-07,35948221,36244514,ENSG00000047365,0,1.2095881749308415e-06
19,5.8704127499816054e-06,6.022893695379556e-06,1.038778011487543e-05,17629306,17781621,ENSG00000047662,0,7.427028853412197e-06
20,0.00012329319110714862,0.00010230526090899862,0.00012168793294839531,15469865,15601552,ENSG00000048342,0,0.0001157621283215142
21,4.567251096222191e-05,2.7033940687192096e-05,2.331293273457424e-05,121131408,121227466,ENSG00000050730,0,3.200646146132941e-05
24,0.0005635468795799286,0.0006081377693331157,0.0005831375399099616,25377263,25418498,ENSG00000053900,0,0.0005849407296076686
26,0.0,0.0,0.0,72031902,72148305,ENSG00000056291,0,0.0
27,0.00011835165859888422,0.00012200125873630297,0.00013399227717941794,151670504,151761007,ENSG00000059691,0,0.0001247817315048684
28,0.00011354525452981449,0.00010964191348129579,0.00016103144260999614,155758992,155807811,ENSG00000061918,0,0.00012807287020703546
29,0.0005644030742065374,0.0005203998885747444,0.0005785065681997399,2462220,2625320,ENSG00000063978,0,0.0005544365103270073
31,0.00024272418864039943,0.0001951847528919455,0.0003385729352552143,37891084,38139175,ENSG00000065882,0,0.00025882729226251973
32,1.358420912447856e-06,5.574820933181303e-06,8.41310907510498e-06,1793293,1808872,ENSG00000068078,0,5.11545030691138e-06
33,0.0,1.4720441434381161e-06,2.538857939766273e-06,99816827,99870190,ENSG00000070190,0,1.3369673610681298e-06
35,0.0003478042642385619,0.00032291353038389043,0.0003364358579320303,147732063,148072776,ENSG00000071205,0,0.00033571788418482754
36,0.0006768298560227685,0.0007520774370774452,0.0007231546826664994,53459301,53701405,ENSG00000072201,0,0.0007173539919222378
37,1.4632220425692721e-05,2.6560195957870746e-05,3.883788770155349e-05,5748084,5893086,ENSG00000072832,0,2.6676768028372318e-05
39,0.0002276063724056023,0.00020008025848170183,0.00022406667542055166,112285509,112442621,ENSG00000073331,0,0.00021725110210261858
40,4.218850029690419e-06,2.885621671267646e-06,1.2442193633094505e-06,6320578,6563600,ENSG00000074211,0,2.7828970214225053e-06
41,0.0,0.0,0.0,48066393,48134250,ENSG00000074966,0,0.0
42,0.0005427294391429682,0.0005527349746679017,0.0005937342587920902,48497357,48780322,ENSG00000075539,0,0.0005630662242009867
45,0.00027319837699524106,0.0002672095577713992,0.00029813401822886875,40056850,40158252,ENSG00000078177,0,0.00027951398433183637
46,0.0,0.0,0.0,73481745,73504001,ENSG00000079557,0,0.0
48,0.0,1.933242614247853e-05,0.0,74097040,74099196,ENSG00000081041,0,6.444142047492843e-06
49,1.6458918396173242e-05,2.9551252917011948e-05,9.101341832217636e-06,73431138,73456174,ENSG00000081051,0,1.8370504381800942e-05
50,0.0,0.0,0.0,5524569,5527801,ENSG00000082929,0,0.0
52,0.00021630588925384382,0.00019022084717344124,0.00021954641443253087,68310387,68350090,ENSG00000083896,0,0.0002086910502866053
55,0.00037786371558858306,0.00038554842624046007,0.0003269700063018547,139665768,139740745,ENSG00000085871,0,0.00036346071604363256
57,0.0,0.0,0.0,68447463,68497604,ENSG00000087128,0,0.0
58,0.0001869034186370007,0.00020389472810721486,0.0002662572091898143,2793071,2841098,ENSG00000087266,0,0.00021901845197800992
59,0.0004885093949175925,0.000480314913752055,0.0005942917879986563,2937933,2963406,ENSG00000087269,0,0.0005210386988894346
61,0.0,0.0,0.0,186266189,186289681,ENSG00000088926,0,0.0
62,0.00044190273053250296,0.0004623247043457629,0.0005244663706622318,1289887,1340147,ENSG00000090316,0,0.00047623126851349917
