,120_51YR_M,121_52YR_M,122_55YR_M,123_57YR_M,124_60YR_M,28_43YR_F,29_44YR_M,30_41YR_M,31_47YR_M,32_50YR_F,33_46YR_M,34_50YR_M,35_42YR_F,36_47YR_M,37_41YR_F,38_43YR_M,39_44YR_M,40_45YR_M,41_46YR_M,42_46YR_M,43_47YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.008678280131516489,0.005458490800689651,0.00986266151493436,0.009571102671857868,0.0077271953704372036,0.00852740560744426,0.011059867447357862,0.01021198420571669,0.007526565743698635,0.010345554375448485,0.0102635855870773,0.008177651591728362,0.009710993066434309,0.009225823850431017,0.008162782365685625,0.009366356049071734,0.007401057872644857,0.0076998614157720476,0.010848811331350487,0.008922574115451696,0.008320122358823649,47309874,47340251,ACAA2|DSAEC|-|18q21.1|protein-coding,1,0.008908034641598695
4,0.003865861525167047,0.004385073691664588,0.003286630368132153,0.0038111570554595154,0.003981800133896555,0.003910933167707397,0.003883301227254986,0.004206511326362843,0.0041063151109552295,0.0033967141372280756,0.003538681766324707,0.003925700245000031,0.004294509551782794,0.0036982980240057354,0.003985773711061566,0.00435459828296758,0.004643047654902035,0.004297770757898057,0.0035028886752092305,0.0041333744485674,0.004777679896352322,12328943,12377275,AFG3L2|SCA28|SPAX5|-|18p11.21|protein-coding,1,0.003999362893233326
6,0.011891079864449686,0.009531971111861683,0.005563907830288345,0.011928539279205244,0.006537224500553267,0.012728163544065118,0.011476323649650953,0.011570113462286764,0.009242319395599708,0.009028334833012939,0.01872158808864808,0.010318618785235639,0.01484795557894468,0.010927935363128418,0.01023057233602598,0.008634903426890609,0.009715582430104843,0.016094580277887658,0.019099014922555342,0.01108906082947927,0.01260769094498229,56148482,56296189,ALPK2|HAK|-|18q21.31-q21.32|protein-coding,1,0.01151359430737412
16,0.04572719195600353,0.04538695684380711,0.04154599989657135,0.0368245862197582,0.040989430648272554,0.0443945353338769,0.0499098640674727,0.04530892001132668,0.04817025774221986,0.03684673251503662,0.046207262112882605,0.04588592610932054,0.04640437630973372,0.043618233734061346,0.03745752313959389,0.0531237395276168,0.049980148878940325,0.046480209563694815,0.04364067472285197,0.045990662060114276,0.04775205196387059,43664110,43678319,ATP5A1|ATP5A|ATP5AL2|ATPM|COXPD22|HEL-S-123m|MC5DN4|MOM2|OMR|ORM|hATP1|-|18q21.1|protein-coding,1,0.04484025158842983
17,0.004302627026256352,0.003502962005995369,0.0028233561615161663,0.003809871998709803,0.005545582108983319,0.004094973442524377,0.006745843165855211,0.004388457131108822,0.0021076635416567924,0.002832830020915287,0.0034892137365848024,0.0031209079458322238,0.002338696098431404,0.003941147055116702,0.004469329660208317,0.0033728447416878572,0.004500679524871683,0.0018737915372337927,0.003570085772294637,0.003568676893934161,0.0024058912345221854,55313659,55470327,ATP8B1|ATPIC|BRIC|FIC1|ICP1|PFIC|PFIC1|-|18q21.31|protein-coding,1,0.0036574014668685367
22,0.0018736405412971167,0.002783952635087793,0.0028464429159986903,0.0027088996283937145,0.0018614402422057568,0.002142599972533149,0.002719533732103168,0.002267542949615832,0.0027537372147915028,0.002372095438074349,0.002482676742571465,0.0026224770087969053,0.0026321097945159427,0.0026903119227761766,0.0022948193227498993,0.0026021729946033847,0.003018025651877755,0.002640845557421172,0.0020783102169986255,0.002443985147954581,0.0025462248301133562,33552588,33559250,C18orf21|HsT3108|PNAS-124|PNAS-131|XTP13|-|18q12.2|protein-coding,1,0.0024943735457371593
24,0.0046681051645086295,0.005051754403252804,0.004582259029691413,0.004983450075384642,0.005289973452458445,0.0035778048047193497,0.0038483134712711457,0.0034607542583832236,0.004390990397467131,0.005227962188131683,0.003855414567853819,0.004211281282181673,0.0038571675464446654,0.004647469125513106,0.005109320433205148,0.003491777535093943,0.002896506411182391,0.003837483022740538,0.0031563436459544946,0.004163358389521377,0.002890872069178125,47007548,47013644,C18orf32|-|-|18q21.1|protein-coding,1,0.004152302917816083
33,0.0037107680430923406,0.0020754769553419064,0.005272399077022339,0.0031927234946604287,0.003167626964991547,0.008697526869880123,0.001204869616259048,0.0073096805889368115,0.0024222578749300903,0.0019588096406304633,0.004243257662134043,0.0021460138438524822,0.004917180094325835,0.003712662977854933,0.002511242924389946,0.001752106433690185,0.012825045353780337,0.008018522155496484,0.0011913085354712675,0.010194539924352281,0.002481641196873549,57098171,57364644,CCBE1|HKLLS1|-|18q21.32|protein-coding,1,0.004428840963236497
39,0.008596560471678921,0.012429415774304453,0.028313287873974646,0.019522582141630603,0.023482886470686786,0.007955798165659755,0.00527839553624171,0.011003148892211772,0.016852717715867403,0.02261037773702989,0.0040635925263425845,0.010000382951702665,0.01494464872879072,0.008405395259836267,0.017266493682452554,0.009680427902972523,0.003395986231393483,0.004269832620127078,0.0037726370220806456,0.004005795719410281,0.013044686743726408,25530927,25616549,CDH2|CD325|CDHN|CDw325|NCAD|-|18q12.1|protein-coding,1,0.011852145246101009
44,0.0045324853035016,0.00542926830262819,0.004989201555370041,0.005638829017737959,0.0043910388637731675,0.004433978721851118,0.004352069220048187,0.004679507352565561,0.009507739850037443,0.009108791469120983,0.004321238514571254,0.005833037213702784,0.0067662976581919386,0.004374535002378349,0.006578879774203567,0.004183373323023699,0.003388242358211916,0.00412267332018489,0.003935509985968606,0.003729767086510431,0.004130032807882101,11851389,11854448,CHMP1B|C10orf2|C18-ORF2|C18orf2|CHMP1.5|Vps46-2|Vps46B|hVps46-2|-|18p11.21|protein-coding,1,0.005163166509593513
48,0.0029314754571519476,0.0026239084887279313,0.003221371808794884,0.002657818622592647,0.0031762355466879804,0.0034188187521883785,0.0035548239453484457,0.0031444775821956724,0.00392354232034353,0.002921538619701079,0.0027770802251207583,0.003524639973448682,0.0029216335362963306,0.0028925054241252628,0.0026928664063175806,0.003826256088131432,0.003344161849332225,0.003528780431132491,0.003698720215286699,0.00369890126494016,0.003950164371382449,72163500,72190689,CNDP2|CN2|CPGL|HEL-S-13|HsT2298|PEPA|-|18q22.3|protein-coding,1,0.003258558139487932
49,0.0011711992099273736,0.003998045490594773,0.007440707058021017,0.002697976646021159,0.00240113209471294,0.004295716532198697,0.017134828884396717,0.033390366143070574,0.006544569307916166,0.01369447589550127,0.011993248988052438,0.009250213220977086,0.005372860455669247,0.011264021075826629,0.00362318960662939,0.004636146960119251,0.0013879403471578349,0.011224492618522711,0.00627524890924712,0.007120010135747884,0.0030553490790645515,319355,500729,COLEC12|CLP1|NSR2|SCARA4|SRCL|-|18p11.32|protein-coding,1,0.007998654221874993
