,107_31YR_F,108_31YR_F,109_32YR_M,110_32YR_F,111_33YR_M,112_33YR_M,114_37YR_F,115_37YR_F,117_37YR_M,118_39YR_M,155_22YR_M,156_25YR_F,157_29YR_M,158_24YR_M,159_23YR_M,160_26YR_F,162_21YR_M,16_24YR_F,17_25YR_M,18_25YR_F,19_26YR_M,20_26YR_F,21_28YR_M,22_29YR_M,23_29YR_M,24_30YR_M,25_30YR_F,26_30YR_M,27_30YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.0079878206174386,0.007721006355738335,0.009154874739795258,0.008227163102522946,0.008106516460672175,0.008443252184603879,0.007655775728859808,0.008828859778426248,0.007835687459731388,0.0070723447758094665,0.008993262987442354,0.008897245960173559,0.008266979479986442,0.007414380542299226,0.008778849869224977,0.00833929691160462,0.0081806997703792,0.008751375807121828,0.007458610781720333,0.00907776531466907,0.00849477808376708,0.008968415326896653,0.009442625142967695,0.009142198272482407,0.006644578949472033,0.009706648245321792,0.008315749736246044,0.009761056692901691,0.009453403182772857,47309874,47340251,ACAA2|DSAEC|-|18q21.1|protein-coding,1,0.008452455940036139
4,0.00430791767036239,0.0033449327954529415,0.00376378344823653,0.004486881874859178,0.004475712589845862,0.004477617581701659,0.004480377961170274,0.004123145763060557,0.0036856249160677618,0.0035361723879047333,0.004342294131539618,0.0038744930030888895,0.0037284852413723914,0.0042995380666804445,0.003930965496208065,0.003731412866876616,0.003875662622848822,0.004849258094338453,0.004239829426251939,0.003573365370703849,0.003998634893579966,0.003639090944737042,0.0033408918908153563,0.003931145257167435,0.003719725450222303,0.0039034735275865866,0.0036481797226958403,0.003792397320043531,0.003816036463328338,12328943,12377275,AFG3L2|SCA28|SPAX5|-|18p11.21|protein-coding,1,0.003962656785474047
6,0.00489428929156816,0.005047988308160496,0.0040264558852883695,0.010377809645946931,0.01150621513218883,0.013341108144206016,0.0058258854898522805,0.009367578807439597,0.005492374803277922,0.005052673194575341,0.01160766322342916,0.009414009079035843,0.008783725989937752,0.011036407980215678,0.014428422712405584,0.00984223518798675,0.004706181920424846,0.010507564697929534,0.012352059199124327,0.008755926219125507,0.004059462806292552,0.010522940650225408,0.013730233471227215,0.00797388389538332,0.003605113543871612,0.005243510374572358,0.006859790396855954,0.0076664730704923585,0.007961522544523368,56148482,56296189,ALPK2|HAK|-|18q21.31-q21.32|protein-coding,1,0.008413431229847002
17,0.003052500622350036,0.0029336791384850284,0.0017435637027271868,0.002656770215304221,0.002840884813378836,0.00322892889381095,0.0032846594633921446,0.0037153150171061423,0.003986498414906668,0.003720535224616499,0.003645286689429353,0.0055635086493227015,0.004763264500254354,0.004759322565211979,0.007843546654033997,0.00822420179350246,0.006338426168754068,0.0027306959987644075,0.0026181816108729367,0.0032567754347206305,0.0026072764270068252,0.0024010324940287042,0.0032402454776685875,0.0023493172144340023,0.011045093829564952,0.002458076726533889,0.0028487927318909785,0.002767058604758075,0.002802263845005431,55313659,55470327,ATP8B1|ATPIC|BRIC|FIC1|ICP1|PFIC|PFIC1|-|18q21.31|protein-coding,1,0.003911231135235726
22,0.002792537433627478,0.002684260200946955,0.003038829457041266,0.0032080780855728067,0.002285786472914805,0.002224548862246684,0.003054464199448958,0.0021957580986713024,0.0029664859514407682,0.001884560910286515,0.002707749446983716,0.0025352152533708026,0.002496268299161179,0.002596913408200786,0.002778989721513385,0.001797814882760325,0.002274753399003264,0.002452624893718015,0.002319449511994892,0.0027479350298398307,0.0027049212342559756,0.0026899684172735296,0.003412731380057926,0.002856530278732937,0.002342794418267815,0.0029359018393205925,0.003134734521017816,0.002796437012532312,0.0035808666396421464,33552588,33559250,C18orf21|HsT3108|PNAS-124|PNAS-131|XTP13|-|18q12.2|protein-coding,1,0.002672341698615337
24,0.0036266242723556855,0.005453490165730257,0.006891449929917458,0.00509792992688954,0.0037645625070827056,0.004764877830209263,0.0044275303160678245,0.004320632114577691,0.004361911286075775,0.0033048868797554967,0.0031477353948158203,0.004377721849790495,0.0038567875795619197,0.004949556426460077,0.00444244405333953,0.0055073742461998225,0.004276807395743292,0.0025605189989566044,0.002986465839642434,0.0048118389544723975,0.005119149075127595,0.00400144273298344,0.005196271174867274,0.005242286148203168,0.0040553556979190135,0.004126759301801816,0.00450413006195093,0.006291821858374767,0.004795557620844097,47007548,47013644,C18orf32|-|-|18q21.1|protein-coding,1,0.004491859297921248
33,0.007755415363916313,0.00862142440697641,0.0025088233810274824,0.002173996766752193,0.004362389300795307,0.002187438686602161,0.0036409757944816687,0.0033829840616315665,0.0043827340257145755,0.002228327715924157,0.012405176649379429,0.006637022509340186,0.006448237563194529,0.009123009259522596,0.00445196451428742,0.006097418839002036,0.0047025120526925255,0.006632813711547783,0.00379686217276293,0.004893857072602765,0.0027103637317092066,0.008316015253814497,0.00927547385611617,0.00315161831549954,0.00460485758610385,0.0034846113248740347,0.00819137287059306,0.0065517077733007086,0.006764133847646677,57098171,57364644,CCBE1|HKLLS1|-|18q21.32|protein-coding,1,0.005499432358890062
39,0.018238147714819464,0.03404829942821885,0.018764627948347302,0.01738985138644225,0.017419461510023538,0.013343169820630713,0.024580315127589777,0.01566109627673937,0.016625297817988133,0.02934330889361,0.004078738192491674,0.01672405403127524,0.021582125394151858,0.009609970023946715,0.01691556106210262,0.019261969309522533,0.01735141693593145,0.012584290303717188,0.009485029189090577,0.014969618848682144,0.01262435306313361,0.007207825018847577,0.00344438343224896,0.011124851520614357,0.0005158859248902916,0.009680227706381462,0.010208590628859433,0.008618850025811028,0.007613711318801298,25530927,25616549,CDH2|CD325|CDHN|CDw325|NCAD|-|18q12.1|protein-coding,1,0.01444879406396239
44,0.004778239764447018,0.005711536802365558,0.015515770217003625,0.006777933007906021,0.004034309090199765,0.005325653817726499,0.005004639569333841,0.005658527965089424,0.006822615909478422,0.008656068133050069,0.003856255906282371,0.004152560776571929,0.0035911792303274567,0.004096032075577827,0.00428650546884823,0.004893145109593863,0.0036848295007681315,0.002593862366756285,0.005024286235519475,0.00531444598237529,0.004759944243214327,0.004124080598383794,0.004747807828654993,0.0051583471035661415,0.003010878602168839,0.00461972789422505,0.003742868643029646,0.004726049575901698,0.004655726914868524,11851389,11854448,CHMP1B|C10orf2|C18-ORF2|C18orf2|CHMP1.5|Vps46-2|Vps46B|hVps46-2|-|18p11.21|protein-coding,1,0.005149097528732209
48,0.0035996787357154207,0.002163460909986954,0.002952185939182831,0.002933637149052966,0.003942907355424563,0.002533456713213593,0.0030496009192248065,0.002638206652487652,0.0035905645829341056,0.002742147607409656,0.003514286629997022,0.0030003020603468584,0.0029686395643251325,0.003589479119463705,0.00224847024248614,0.0023980577771665276,0.002325849249737887,0.0042748713999779175,0.003473900848307945,0.003984112106300729,0.0036010124325850648,0.0030039324763143456,0.003935879343799611,0.004120496125302124,0.002423260976075228,0.0034923441655394976,0.0031009840147602215,0.004173025262525129,0.004962224522915993,72163500,72190689,CNDP2|CN2|CPGL|HEL-S-13|HsT2298|PEPA|-|18q22.3|protein-coding,1,0.003266792237329642
