,120_51YR_M,121_52YR_M,122_55YR_M,123_57YR_M,124_60YR_M,28_43YR_F,29_44YR_M,30_41YR_M,31_47YR_M,32_50YR_F,33_46YR_M,34_50YR_M,35_42YR_F,36_47YR_M,37_41YR_F,38_43YR_M,39_44YR_M,40_45YR_M,41_46YR_M,42_46YR_M,43_47YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178191862,178245436,AACSP1|AACSL|-|5q35.3|pseudo,0,0.0
2,0.0,3.0014730505238478e-06,0.0,0.0,0.0,1.430337043428966e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.7220943770970628e-06,0.0,7.318927020383315e-06,1.4289199217271961e-06,0.0,0.0,0.0,8.68809931957123e-07,0.0,80625947,80689988,ACOT12|CACH-1|Cach|STARD15|THEAL|-|5q14.1|protein-coding,0,7.9859815929131e-07
3,0.0,0.0,4.907775536014974e-07,4.885688196139317e-07,3.9076255190722266e-07,0.0,0.0,3.9224531021700975e-07,4.700322086959719e-07,0.0,1.2975292253860815e-06,0.0,0.0,0.0,0.0,0.0,5.200964397491678e-07,1.1477444354193474e-06,0.0,0.0,0.0,131285667,131347355,ACSL6|ACS2|FACL6|LACS 6|LACS2|LACS5|-|5q31.1|protein-coding,0,2.475122164090586e-07
4,0.0,0.0,1.199678464359216e-06,1.1399939124325076e-06,0.0,0.0,3.2386196928131847e-06,0.0,3.1335480579731463e-06,7.034838990122614e-06,0.0,2.4075931360207575e-06,1.91125775413198e-06,1.4184814440733163e-06,3.477788016777888e-06,0.0,0.0,1.3199061007322493e-06,1.5637064429570312e-06,5.792066213047487e-07,1.215375964400828e-06,56775843,56778636,ACTBL2|ACT|-|5q11.2|protein-coding,0,1.4114283141952129e-06
5,0.0003185488067657192,0.0008763266316822557,0.0009746842214525739,0.00043667195388605193,0.0007014187806734647,0.0006261896381378393,0.0003708842359750484,0.0005276820123305115,0.001251852449160272,0.0006818018952591223,0.0004098894822994631,0.0006266620991185458,0.001760326308457194,0.000649726174491843,0.0007244180531664507,0.00038157877589803043,0.0005263375970261579,0.00035075069946415255,0.000511447836953835,0.00026579791851674917,0.0008123920196330676,156904312,157002831,ADAM19|FKSG34|MADDAM|MLTNB|-|5q33.3|protein-coding,0,0.000656447028111826
6,0.0002451963556462017,0.00025357272323391127,0.00018949466652946708,0.00020194177877375848,0.000140395402578095,0.0002507261642377358,0.0005017369277942888,0.00026678284599188334,0.0003159138700446594,0.0003145203014166013,0.0001815243386315128,0.00017414923683883477,0.00028825241946408686,0.00026846303156744113,0.0004736539649716153,0.00026257832481658955,0.00021433752166996264,0.0001990762723234858,0.0003121042230035349,0.00013217495098174364,0.00022542330387339163,33751302,33892297,ADAMTS12|PRO4389|-|5p13.3-p13.2|protein-coding,0,0.00025771517258994293
7,7.286667329753393e-07,4.139962828308755e-06,1.363270982226382e-06,6.514250928185757e-07,0.0,5.363763912858622e-07,2.4289647696098887e-06,1.008630797700882e-06,0.0,1.1549735655425186e-06,8.433939965009529e-07,4.585891687658586e-07,0.0,0.0,3.8930462874379335e-06,5.715679686908784e-07,0.0,7.460338830225758e-07,0.0,3.475239727828492e-07,6.945005510861874e-07,5140443,5320415,ADAMTS16|ADAMTS16s|-|5p15.32|protein-coding,0,9.317584280359733e-07
8,0.0,0.0,0.0,0.0,0.0,0.0,5.605303314484359e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128795958,129074376,ADAMTS19|-|-|5q23.3|protein-coding,0,2.6691920545163613e-08
10,0.00020062624047921009,0.00020523865721340656,0.00014412500824097308,0.0003271239674437281,0.00014536366930948682,0.0003589550005238609,0.00021748576860199312,0.0002819683430017133,0.0003142426444137404,0.00020936520815379838,0.00023939414208373202,0.0003165984973867296,0.00034194138728470334,0.00033303477382590907,0.0003151291201471426,0.00037597740980485986,0.0003526831746432413,0.0005486218401304481,0.0001666216087550881,0.0004755286360911987,0.00043429434461256244,64444563,64777747,ADAMTS6|ADAM-TS 6|ADAM-TS6|ADAMTS-6|-|5q12.3|protein-coding,0,0.00030020568772131073
11,0.0,8.797421010156106e-07,0.0,2.8771274932820425e-06,3.9076255190722266e-07,3.397050478143794e-06,1.8684344381614527e-06,3.9224531021700975e-07,0.0,0.0,2.5301819895028586e-06,1.7197093828719696e-06,4.054183114825413e-07,6.167310626405724e-07,7.26701973655081e-07,4.744014140134291e-06,5.200964397491678e-07,0.0,6.602316092485244e-06,5.212859591742737e-07,1.041750826629281e-06,7396343,7830194,ADCY2|AC2|HBAC2|-|5p15.31|protein-coding,0,1.3920746929072577e-06
12,0.0,1.552486060615783e-07,0.0,0.0,1.1164644340206362e-07,1.1919475361908049e-07,3.1140573969357547e-07,0.0,0.0,1.5749639530125253e-07,0.0,0.0,0.0,0.0,3.633509868275405e-07,0.0,0.0,1.721616653129021e-07,0.0,1.1584132426094974e-07,0.0,89854617,90460033,ADGRV1|FEB4|GPR98|MASS1|USH2B|USH2C|VLGR1|VLGR1b|-|5q14.3|protein-coding,0,7.17307578323306e-08
13,3.78299478869697e-05,8.761196335408403e-05,0.0001675187382959778,7.572816704015943e-05,0.00015049940570598176,0.00013677597977789486,2.5348427211057043e-05,0.0001468678511541118,4.178064077297529e-05,5.0031354907364554e-05,0.00016504571746910957,8.873700415619363e-05,3.3360135344849104e-05,0.0001716979278391353,2.2527761183307513e-05,8.659254725666808e-05,4.1665503673238894e-05,6.421630116171248e-05,0.00011281852410667766,4.442514785407422e-05,0.00012188484671562586,159343740,159400017,ADRA1B|ADRA1|ALPHA1BAR|-|5q33.3|protein-coding,0,8.91887568031985e-05
14,0.0001130647880666735,2.018231878800518e-05,6.598231553975688e-06,0.00012691932225081918,6.430835139958863e-05,0.000133259734546132,4.1230119935429396e-05,2.8689942690158427e-05,6.486444480004414e-05,6.877342594821361e-06,7.16236132413117e-05,0.00010232270828088219,2.2355924033180133e-05,8.202523133119612e-05,1.0640993185663685e-05,5.675669929100423e-05,8.870533722388584e-05,0.00017801516193354078,2.9536677255855035e-05,0.0001559803431173688,0.0001361221080128927,148206156,148208197,ADRB2|ADRB2R|ADRBR|B2AR|BAR|BETA2AR|-|5q32|protein-coding,0,7.333711397773469e-05
15,8.385739651991196e-05,9.651288343494785e-05,3.849877253807302e-05,7.703101722579658e-05,5.459511082360911e-05,0.0001353456427344659,0.00013502552873113433,6.203079405860426e-05,0.00011876147139718226,4.294401711880819e-05,6.68227551073832e-05,0.0001112078734257207,7.158529042748871e-05,0.00010028047078535705,9.390027645300296e-05,0.0001486076718596284,0.0001226271827941927,0.00014409931386689907,9.845559085285012e-05,0.00015244718272740986,0.000178544516675074,148651401,148691938,AFAP1L1|-|-|5q32|protein-coding,0,0.00010158003616940668
17,0.00038224642367331343,0.0003163966591534966,0.00033705511764565066,0.00040958352710967946,0.0003864641638362432,0.0003752846817696749,0.0005069685442211409,0.0003452319080352853,0.0003466748668137624,0.0003689615553924009,0.00040028776603160613,0.00041846261649884593,0.00042140337633528145,0.0004948033315565312,0.00034928411290893144,0.0003934673896468007,0.0003653388546771377,0.00042954335495569077,0.00034198839058004703,0.0003533160389958967,0.0003662911656520399,76326210,76361058,AGGF1|GPATC7|GPATCH7|HSU84971|HUS84971|VG5Q|-|5q13.3|protein-coding,0,0.00038614542121378364
18,0.0,0.0,0.0,0.0,0.0,0.0,1.5570286984678775e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68809931957123e-07,0.0,34998206,35048240,AGXT2|AGT2|DAIBAT|-|5p13.2|protein-coding,0,1.1551612525833335e-07
21,0.0005549404393884688,0.0004219657112753699,0.0006735103960591218,0.0003755465660099089,0.0005457278153492869,0.0005087232084462355,0.0006188877670670118,0.0005274578721532446,0.0003484505440466139,0.0005574847405680003,0.0004752200787976523,0.0004239083628779405,0.0005568710092720906,0.0006214182187166407,0.0003279502192537715,0.0003704332005085583,0.0004339915847240279,0.0004301746143951714,0.0005392470626064044,0.0003950189157298386,0.0006462327627856973,125877533,125931082,ALDH7A1|ATQ1|EPD|PDE|-|5q23.2|protein-coding,0,0.0004930076709538598
22,0.0003754455341655436,0.00020761913583968404,0.00028568706703536057,0.0003160497408658123,0.0003785372663546967,0.0004426297175644554,0.0003139592667590628,0.0002408946555175607,0.00031711506346688244,0.0002540416856209204,0.0004402516661734974,0.0004157684051323465,0.00024128181223375243,0.00042387925935286535,0.00028211608762966894,0.00027601017208082516,0.0002503397529992661,0.0003520706055648848,0.00024828183410951083,0.00027483354180910327,0.0002679614626274206,33987091,34008220,AMACR|AMACRD|CBAS4|P504S|RACE|RM|-|5p13.2|protein-coding,0,0.0003145130349001486
23,4.189833714608201e-06,2.3287290909236747e-06,3.980751268101035e-06,2.497129522471207e-06,2.846984306752622e-06,5.4829586664777025e-06,4.733367243342347e-06,1.008630797700882e-06,2.2979352425136406e-06,2.2049495342175356e-06,8.239310581201618e-06,4.413920749371388e-06,1.0425042295265345e-06,0.0,5.709801221575637e-06,0.0,3.987406038076954e-06,2.9267483103193356e-06,6.776061252813803e-06,1.9693025124361455e-06,3.935503122821729e-06,74907301,74967671,ANKDD1B|-|-|5q13.3|protein-coding,0,3.3605632097739043e-06
24,0.0005344163264096634,0.0004209824701036465,0.0004218505727401316,0.00039943215274659,0.00046657048697722387,0.00047105766630260607,0.0006545125836879569,0.00044777603913487496,0.00042637143908821277,0.0004157379847968729,0.0006068544187130703,0.0005076582098238054,0.000479725696287127,0.0004984420448261106,0.0004228367340995922,0.0005160115621341251,0.0005279556748387108,0.0005695107888550802,0.0005887065182466008,0.0005200117046074034,0.0005122520314719871,139781399,139929163,ANKHD1-EIF4EBP3|MASK-BP3|MASK-BP3ARF|-|5q31.3|protein-coding,0,0.0004956511002805425
25,0.0005179606026899703,0.0004220692103460776,0.0004184696607042102,0.00040638068706998817,0.00047343674324645075,0.0004691505502447008,0.0006528309926936115,0.0004435173757668046,0.0004268414712969088,0.00040051333325108517,0.0005922572149274769,0.0005182630843515159,0.0004864440568774091,0.0005133669365420124,0.00041961848250197676,0.0005008650109638167,0.0005283024057985437,0.0005642311644521512,0.0005646717710678169,0.0005076166829114817,0.0005058279013744397,139781399,139919441,ANKHD1|MASK|MASK1|PP2500|VBARP|-|5q31.3|protein-coding,0,0.0004920302542418308
26,0.00035850403262386693,0.0005006767545485901,0.00023001108012123516,0.00025769290963414824,0.0004957102087051624,0.0001593633855887106,0.0002709852746813494,0.00034472759263643485,0.0002445734259248041,0.00030633048886093616,0.00022252626215371298,0.00035288436536532814,0.0005337621655175857,0.00026883307020502545,0.0010022258362380218,0.00021639563294636657,0.00022728214417038636,0.0002947407710156884,0.00020171813114145705,0.0002792934327931498,0.00017675039025143467,14704909,14871887,ANKH|ANK|CCAL2|CMDJ|CPPDD|HANK|MANK|-|5p15.2|protein-coding,0,0.0003307136835773045
27,0.00032115986255888077,0.0002341148979408601,0.0003046092682686628,0.00025682434284372347,0.000287880354312221,0.00032581885901775647,0.000507591355700528,0.00029989955718306234,0.0002189827834513567,0.0003782538427151749,0.00040632127692965137,0.00028615964130989573,0.0003212071364974534,0.0003569639390563633,0.00030791400769442437,0.0002697800812220946,0.000280274192531496,0.00029468338379391745,0.0003699034463395022,0.00030078199844355593,0.0002369983130581614,72848025,72861511,ANKRA2|ANKRA|-|5q13.2|protein-coding,0,0.0003126725019461306
28,1.1537223272109538e-06,4.657458181847349e-07,2.781072803741819e-06,1.5742773076448914e-06,7.815251038144453e-07,1.8475186810957475e-06,4.484242651587487e-06,4.482803545337254e-07,4.700322086959719e-07,1.4174675577112728e-06,3.50332890854242e-06,7.452073992445201e-07,8.687535246054455e-07,1.295135231545202e-06,7.786092574875867e-07,0.0,1.0979813728037988e-06,1.8363910966709558e-06,1.4478763360713253e-06,1.6796992017837712e-06,5.787504592384895e-07,74364122,74532703,ANKRD31|-|-|5q13.3|protein-coding,0,1.393124647724503e-06
29,0.00012933834510312273,1.3868875474834331e-05,5.12044580924229e-05,2.708842677637244e-05,2.7353378633505585e-05,0.0001991744332974835,0.000188213629070797,5.614711440534911e-05,2.047251397875789e-05,4.4938971459290726e-05,7.694348306539462e-05,4.379526561713949e-05,1.754882119703e-05,0.00011828901781446177,5.7201826783421386e-05,2.149095562277703e-05,6.472311250211867e-06,4.051537857030296e-05,0.0001693436162669022,2.716479053919271e-05,3.5882528472786345e-05,10564435,10657928,ANKRD33B|-|-|5p15.2|protein-coding,0,6.535467340435985e-05
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79852574,79866304,ANKRD34B|DP58|-|5q14.1|protein-coding,0,0.0
