,129_94YR_M,130_89YR_M,131_87YR_M,132_90YR_M,133_89YR_M,134_86YR_M,135_92YR_M,136_87YR_M,166_82YR_F,56_83YR_M,57_83YR_M,58_83YR_M,59_84YR_F,60_84YR_M,61_84YR_F,62_84YR_M,63_84YR_M,64_84YR_M,65_84YR_M,66_86YR_M,67_86YR_M,68_86YR_M,69_87YR_F,70_87YR_M,71_87YR_M,72_87YR_M,73_88YR_M,74_89YR_M,75_90YR_M,76_91YR_M,77_92YR_F,78_96YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178191862,178245436,AACSP1|AACSL|-|5q35.3|pseudo,0,0.0
2,0.0,1.4068535381695032e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0750129167921062e-06,0.0,0.0,0.0,0.0,4.525001488559941e-06,0.0,0.0,0.0,80625947,80689988,ACOT12|CACH-1|Cach|STARD15|THEAL|-|5q14.1|protein-coding,0,2.1896462323504845e-07
3,0.0,0.0,0.0,0.0,0.0,1.7928881250616304e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.474475385258896e-07,0.0,0.0,3.0714654765488746e-07,6.546777708745645e-07,0.0,0.0,0.0,0.0,0.0,7.949355998211029e-07,0.0,131285667,131347355,ACSL6|ACS2|FACL6|LACS 6|LACS2|LACS5|-|5q31.1|protein-coding,0,1.3428423693556483e-07
4,0.0,1.0231662095778206e-06,0.0,0.0,0.0,0.0,1.319842257732725e-06,0.0,1.3339122512503757e-06,3.6774318144828187e-06,1.194298394322381e-06,0.0,1.2343095343437677e-06,4.7081077006467675e-06,0.0,0.0,0.0,3.7466878859682684e-06,0.0,1.2705051241128836e-06,1.7823748995617368e-06,1.7034253694060423e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0179061670144513e-06,0.0,0.0,56775843,56778636,ACTBL2|ACT|-|5q11.2|protein-coding,0,7.503739877631262e-07
5,0.0002486035775276364,0.000258285520030301,0.00022851144763395443,0.0003376078186440085,0.00033170686536129675,0.0003170210395421475,0.00038156639671053076,0.0004928513324108151,0.0007202100070404913,0.000964969970803564,0.0006454868532261332,0.0006208626268173067,0.0006211662731585012,0.0008351069315039685,0.000679646251876421,0.0005334114096357858,0.0008472359039495231,0.0007942419111105569,0.0009381578436182964,0.00037098749624096204,0.00021376999601840444,0.0003923353645464131,0.0002383378272298067,0.00027141516594436887,0.00025604447618904217,0.00029157948245085166,0.0006473534560903791,0.0003323193563148382,0.0005440486545818592,0.0003812357979635889,0.0001251106336333828,0.00033679406750537386,156904312,157002831,ADAM19|FKSG34|MADDAM|MLTNB|-|5q33.3|protein-coding,0,0.0004749369298534533
6,0.0005967146162330015,0.00045243130829769254,0.00016551985193201323,0.0003597079569590183,0.000307809850091715,0.00021373787719484723,0.0003632865814409325,0.00041678813439571447,0.0001509886059780714,0.0001367767381322158,0.000260734196823644,0.000266472254182152,0.0002281004019467283,0.0001942980360761537,0.00019956785161024407,0.00023580261696485607,0.00017680839000471952,5.927595759890096e-05,0.00020119469359005345,0.0003356343101786904,0.00033232667482151093,0.00029597015793429986,0.0002874953857540174,0.00025226969780721425,0.00043372402320439893,0.00031918289179699963,8.185834628591923e-05,0.0003151129733990445,0.0003485354805090803,0.00029417488226717644,0.0001965325398326942,0.0001245763225810799,33751302,33892297,ADAMTS12|PRO4389|-|5p13.3-p13.2|protein-coding,0,0.00026885655018202504
7,0.0,0.0,5.805677023220387e-07,0.0,0.0,7.68380625026413e-07,0.0,0.0,7.695647603367552e-07,0.0,0.0,0.0,0.0,0.0,8.431530942259255e-07,0.0,2.21723169120931e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.434501429310613e-07,0.0,5.388915001841212e-07,0.0,1.389796702223001e-06,5140443,5320415,ADAMTS16|ADAMTS16s|-|5p15.32|protein-coding,0,2.4846988182683205e-07
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128795958,129074376,ADAMTS19|-|-|5q23.3|protein-coding,0,0.0
10,0.0001759703941862287,0.00012872709874250953,0.00011884220866532133,0.00025372020654138873,0.0001363216098332959,0.0001185227114103242,0.00021533226434909406,0.00016199233384805946,0.0003001815608486903,0.0003301384754743769,0.0003301292193147971,0.0002710808652300917,0.00028524893338684475,0.00024370785452595202,0.0004623073273571075,0.00029710114441051027,0.00026112654374756497,0.00019935734796234142,0.00023710444300569108,0.00019239866727326842,0.00027483071031951945,0.0002191943430703561,0.00015455624922332584,8.492602042657638e-05,0.00013957730075045714,0.0002162759631639299,0.0001984986086445461,0.00011004212864773914,0.00021273025290729965,0.00024765058275128064,0.00026349057689454864,0.0002475522732020242,64444563,64777747,ADAMTS6|ADAM-TS 6|ADAM-TS6|ADAMTS-6|-|5q12.3|protein-coding,0,0.00022151988187859567
11,9.904525001101051e-07,3.005550740634848e-06,9.28908323715262e-07,0.0,1.0862279667991706e-06,5.762854687698097e-07,1.1218659190728162e-06,8.274657524655296e-07,0.0,0.0,1.0057249636398997e-06,2.836068337193636e-06,1.5428869179297099e-06,0.0,0.0,0.0,5.70145292025251e-07,5.59207147159443e-07,0.0,2.154334775669672e-06,0.0,0.0,6.106529009218721e-07,1.6381149208260665e-06,6.546777708745645e-07,8.097788180775731e-06,1.0508131744020439e-06,3.205110543138033e-06,0.0,3.83211733464264e-06,0.0,0.0,7396343,7830194,ADCY2|AC2|HBAC2|-|5p15.31|protein-coding,0,1.1341999665864407e-06
