StartPos,EndPos,Gene_ID,WT_1_1,WT_2_1,WT_3_1,HGPS_917_SCR_1,HGPS_478_SCR_1,HGPS_297_SCR_1,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,WRN_1_NT_1,WRN_2_NT_1,WRN_3_NT_1,WRN_1_L1_ASO_1,WRN_2_L1_ASO_1,WRN_3_L1_ASO_1,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1
18297554,18298733,ENSG00000279730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18467172,18485448,ENSG00000215604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18610298,18611675,ENSG00000229788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18680494,18681700,ENSG00000226361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18697003,18697507,ENSG00000228797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18892260,18895230,ENSG00000235500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19026001,19032626,ENSG00000187721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19126399,19139611,ENSG00000224778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19201637,19227432,ENSG00000227879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19262797,19344973,ENSG00000237636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19304593,19305625,ENSG00000215349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19349137,19407962,ENSG00000224976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19382454,19383072,ENSG00000231184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19422876,19561625,ENSG00000132958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19552571,19570288,ENSG00000232894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19563589,19564900,ENSG00000238132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19633659,19673441,ENSG00000196199,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19674624,19675884,ENSG00000226352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19674752,19783019,ENSG00000121390,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
19736975,19737254,ENSG00000275014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19818121,19818619,ENSG00000233469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19823482,19863649,ENSG00000132950,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
19841827,19843672,ENSG00000223576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19863838,19866329,ENSG00000275964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19958677,20091829,ENSG00000121741,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20070250,20072136,ENSG00000237672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20092632,20094144,ENSG00000279951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20138255,20161052,ENSG00000121743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20187463,20192938,ENSG00000165474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20194412,20196005,ENSG00000279065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20403666,20525873,ENSG00000165475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20564708,20567045,ENSG00000277020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20567138,20691444,ENSG00000032742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20607268,20608131,ENSG00000238286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20612161,20612338,ENSG00000222726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20699307,20703718,ENSG00000278291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20702127,20723098,ENSG00000172458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20712431,20714146,ENSG00000279135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20728731,20773961,ENSG00000150456,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
20747035,20748057,ENSG00000233524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20768876,20769375,ENSG00000275485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20777329,20903048,ENSG00000132953,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
20938564,20949599,ENSG00000233780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20961310,20962195,ENSG00000213621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20973036,21061586,ENSG00000150457,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21005157,21018122,ENSG00000233851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21038529,21038667,ENSG00000201821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21094315,21094714,ENSG00000180172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21103003,21104371,ENSG00000225585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21139886,21139957,ENSG00000252128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21140119,21149097,ENSG00000150459,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21153595,21176552,ENSG00000165480,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21176658,21179084,ENSG00000173141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21224521,21235204,ENSG00000233405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21260015,21295003,ENSG00000235438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21298115,21353228,ENSG00000233325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21302862,21362139,ENSG00000224429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21319156,21320866,ENSG00000215571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21348784,21459370,ENSG00000180776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21358373,21359314,ENSG00000235076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21369790,21369899,ENSG00000222747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21376977,21377874,ENSG00000236953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21492691,21604181,ENSG00000165487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21551304,21551410,ENSG00000207518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21628413,21629015,ENSG00000226525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21671073,21704498,ENSG00000102678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22696023,22696574,ENSG00000232187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22859050,22916369,ENSG00000262619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22884163,22924602,ENSG00000262198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23180979,23325162,ENSG00000102683,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
23243520,23247184,ENSG00000235205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23267506,23269150,ENSG00000236803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23288689,23433763,ENSG00000151835,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23373423,23374061,ENSG00000232163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23418971,23428869,ENSG00000229558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23465776,23487712,ENSG00000232977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23570370,23676104,ENSG00000127863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23730189,23889400,ENSG00000027001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23765934,23766104,ENSG00000232102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23888842,23897263,ENSG00000205861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23891099,23897502,ENSG00000205863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23939557,23946782,ENSG00000196593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23954493,23970188,ENSG00000287530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23979700,24321031,ENSG00000273167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23979805,24307074,ENSG00000182957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23979810,24035027,ENSG00000228741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24122065,24123814,ENSG00000225674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24162416,24162504,ENSG00000252695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24307166,24322535,ENSG00000240654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24328211,24329072,ENSG00000234627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24400703,24401029,ENSG00000233545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24420931,24512778,ENSG00000102699,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
