,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.002918568270624917,0.002888633891649298,0.0032733494092464623,38869859,38921770,ENSG00000002834,1,0.0030268505238402257
3,0.0013594717853684759,0.0015895408688491781,0.0015130862677531522,28346633,28357527,ENSG00000004142,1,0.001487366307323602
5,0.0033928202486558138,0.0033333183984293456,0.003399557510497603,47117703,47189422,ENSG00000004897,1,0.0033752320525275875
10,0.00254397601328302,0.0016245881647348102,0.002643831016165531,48026167,48038030,ENSG00000005243,1,0.00227079839806112
14,0.0016486753121425937,0.0023871511883585854,0.0019030450498429023,50055968,50090481,ENSG00000005884,1,0.0019796238501146937
20,0.0018697227820463408,0.0019135849223201541,0.0019696566711671533,35578046,35726413,ENSG00000006125,1,0.0019176547918445495
25,0.0007298732913511112,0.0006968923023623908,0.0007777992479304452,12991612,13018065,ENSG00000006744,1,0.0007348549472146491
27,0.0015271460142374938,0.0015758642292497693,0.0015889706837660035,2593210,2685615,ENSG00000007168,1,0.0015639936424177556
30,0.002601091546120648,0.00276009208654382,0.0027871872049114507,28614446,28645454,ENSG00000007202,1,0.002716123612525306
35,0.001709704873023729,0.0018894016438976517,0.0019458499685159466,50962174,51120868,ENSG00000008294,1,0.0018483188284791092
37,0.0011721974211884678,0.001085081648521998,0.0010328400425731405,32350132,32381885,ENSG00000010244,1,0.0010967063707612021
38,0.004539580073463543,0.003977710274203005,0.00481753560854136,62627670,62693597,ENSG00000011028,1,0.004444941985402636
42,0.0010046836907127538,0.000982301025534484,0.0008895824676487925,51260546,51297936,ENSG00000011260,1,0.0009588557279653433
47,0.001559282664336369,0.001442356784489944,0.0016530970772810534,5282265,5386340,ENSG00000029725,1,0.0015515788420357888
48,0.0011938520743425037,0.0011734843706571318,0.0010471992373245376,44345246,44353106,ENSG00000030582,1,0.0011381785607747243
50,0.0010380032286547612,0.0010810599530485983,0.00153427178791743,21284672,21315232,ENSG00000034152,1,0.0012177783232069298
51,0.00828203211881356,0.010328307645708749,0.0077408421263813615,78852977,78925387,ENSG00000035862,1,0.008783727296967891
54,0.00160197581747126,0.0014060242064754473,0.0013517067942608748,7235029,7239722,ENSG00000040633,1,0.001453235606069194
57,0.004923833683789953,0.005712605356620217,0.00480553944993401,59707192,59842255,ENSG00000062716,1,0.0051473261634480605
58,0.0014334710080942904,0.0012252339083615533,0.0013829654963208315,60443158,60526242,ENSG00000062725,1,0.0013472234709255586
64,0.0013202943213066656,0.0013732770014330084,0.0012145622793639488,12020829,12143830,ENSG00000065559,1,0.0013027112007012078
71,0.0016981575977876788,0.0016376917433971903,0.0016769907126974572,59155732,59206709,ENSG00000068489,1,0.0016709466846274422
77,0.002356356494269082,0.0023530098605138955,0.0023663499147033753,68420948,68457513,ENSG00000070540,1,0.0023585720898287844
82,0.0025886032929504084,0.0023613371537395374,0.0027441742811499196,7217125,7225266,ENSG00000072778,1,0.002564704909279955
84,0.0011423553280356241,0.0012983617827938194,0.0012128974024071333,5471254,5486811,ENSG00000072849,1,0.0012178715044121923
99,0.0008615958663935763,0.0008093459854851908,0.0010132011222010375,28577565,28599025,ENSG00000076382,1,0.0008947143246932683
102,0.0025016067995506483,0.0026482618243145544,0.0026676210049013747,48048329,48061545,ENSG00000082641,1,0.0026058298762555256
108,0.0008077675408001681,0.0007067521254717484,0.0007342628049304542,44191805,44200113,ENSG00000087152,1,0.0007495941570674569
113,0.002830534892603773,0.002608551003914348,0.0029793490812014063,78214186,78225636,ENSG00000089685,1,0.002806144992573176
115,0.004178947964912778,0.003613544312568183,0.0036612579555588814,18183078,18209954,ENSG00000091542,1,0.0038179167443466145
