,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.004681553226519567,0.004326728119257154,0.005486793724352565,38869859,38921770,ENSG00000002834,1,0.004831691690043095
1,0.0009534338466908473,0.0008001327452264696,0.0008347907772693236,48103357,48123601,ENSG00000002919,1,0.0008627857897288801
3,0.0011476484048488923,0.0012341498634749503,0.0012756629193287025,28346633,28357527,ENSG00000004142,1,0.0012191537292175149
5,0.003070113136296225,0.0028671061047133794,0.0029551861712880357,47117703,47189422,ENSG00000004897,1,0.0029641351374325464
10,0.0034086711971330094,0.0033047664814255533,0.0030167512483968953,48026167,48038030,ENSG00000005243,1,0.0032433963089851525
14,0.0013972801873081012,0.00146355867065007,0.0018620837183752524,50055968,50090481,ENSG00000005884,1,0.0015743075254444747
17,0.0011098942983422428,0.0010856424680633506,0.0010795856893991334,32927910,32945106,ENSG00000006042,1,0.0010917074852682422
20,0.0021452349877865455,0.002032473208917267,0.002844085795381039,35578046,35726413,ENSG00000006125,1,0.002340597997361617
27,0.0017291084568755398,0.0016925070946091875,0.0020488707060739085,2593210,2685615,ENSG00000007168,1,0.001823495419186212
30,0.003532862346231096,0.0031792287910895503,0.00401842874836734,28614446,28645454,ENSG00000007202,1,0.003576839961895995
35,0.001899725136318713,0.0018622476732942613,0.0020162788673461877,50962174,51120868,ENSG00000008294,1,0.0019260838923197208
37,0.0010845273801665279,0.0009899989038255183,0.0010092098444980063,32350132,32381885,ENSG00000010244,1,0.0010279120428300175
38,0.005750618648146771,0.006114585026385005,0.007947360626673896,62627670,62693597,ENSG00000011028,1,0.0066041881004018895
42,0.001045608516094086,0.0008751271169808438,0.0007662211363235859,51260546,51297936,ENSG00000011260,1,0.0008956522564661719
47,0.002021629392255305,0.001915569777535853,0.001965487785172989,5282265,5386340,ENSG00000029725,1,0.0019675623183213822
48,0.0029626575848898805,0.0032560408550575065,0.004301993314371967,44345246,44353106,ENSG00000030582,1,0.0035068972514397854
50,0.0012452434302098747,0.0011254115693975458,0.0015106953582171023,21284672,21315232,ENSG00000034152,1,0.0012937834526081744
51,0.02183840142069226,0.020056382863448078,0.026793870846593244,78852977,78925387,ENSG00000035862,1,0.022896218376911193
54,0.0012783302197234025,0.0014080862269206817,0.0012767847642861031,7235029,7239722,ENSG00000040633,1,0.0013210670703100627
57,0.007836434703791093,0.007694854817697611,0.006427984897545857,59707192,59842255,ENSG00000062716,1,0.007319758139678187
58,0.001536241690650944,0.0014856393179193922,0.0014485234355314626,60443158,60526242,ENSG00000062725,1,0.0014901348147005995
64,0.0014231615077356901,0.0013110468221404661,0.0014983906920781188,12020829,12143830,ENSG00000065559,1,0.001410866340651425
77,0.0023056901205345463,0.002503789112223938,0.002477701210228266,68420948,68457513,ENSG00000070540,1,0.0024290601476622503
82,0.00201675884097374,0.0022413866066554526,0.0021229841108732403,7217125,7225266,ENSG00000072778,1,0.0021270431861674776
84,0.0011137749360963854,0.0010490798645915358,0.0009326607043150954,5471254,5486811,ENSG00000072849,1,0.0010318385016676722
102,0.004445069289719215,0.004357925940291236,0.004951190056856311,48048329,48061545,ENSG00000082641,1,0.004584728428955587
108,0.000703946031424917,0.0007858987306771818,0.0008869424220705848,44191805,44200113,ENSG00000087152,1,0.0007922623947242279
115,0.004499647459910254,0.004742042265851098,0.0049963984144826236,18183078,18209954,ENSG00000091542,1,0.0047460293800813255
119,0.0010954637766039208,0.0012230592181182458,0.001036014602752742,4959226,4967817,ENSG00000091640,1,0.0011181791991583029
120,0.0008794266220243891,0.0009208103713402268,0.0007744909474275768,44011188,44023946,ENSG00000091947,1,0.000858242646930731
127,0.0027413921669943793,0.002477692940187099,0.0028042693611564085,29255839,29294148,ENSG00000108256,1,0.002674451489445962
129,0.07052459706780098,0.07738407232203869,0.05880453524792379,39200283,39204840,ENSG00000108298,1,0.06890440154592115
134,0.0011588151377153843,0.0013091951880764333,0.0012118415856291235,39980807,39997959,ENSG00000108344,1,0.0012266173038069804
144,0.0010840445282090329,0.000941351233567578,0.0010000042933108759,58982638,59106921,ENSG00000108395,1,0.0010084666850291623
146,0.002649187160183165,0.002403117436297492,0.002401552707509889,59565558,59608345,ENSG00000108406,1,0.002484619101330182
148,0.0031072809041381663,0.0026751495145970186,0.0033423489217781514,47649476,47685505,ENSG00000108424,1,0.0030415931135044454
154,0.001382227581063985,0.001225563289525295,0.0013752830982288972,48070052,48101478,ENSG00000108468,1,0.0013276913229393922
160,0.0028479169352455536,0.0025890143890011635,0.0027879209877466225,61942605,62065278,ENSG00000108510,1,0.0027416174373311127
