,WT_1_1,WT_2_1,WT_3_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0022831849095698675,0.002656194468853678,0.002442644690771177,38869859,38921770,ENSG00000002834,1,0.002460674689731574
3,0.0014721123978394437,0.0017411347886275976,0.0017413077899367745,28346633,28357527,ENSG00000004142,1,0.0016515183254679384
5,0.0028041156662101494,0.0028043422626639137,0.002695078202673706,47117703,47189422,ENSG00000004897,1,0.00276784537718259
10,0.0017756017333576976,0.0016043098089284582,0.0017048901501744774,48026167,48038030,ENSG00000005243,1,0.0016949338974868776
14,0.0015322033543806656,0.0019398311666732134,0.0016898514247032808,50055968,50090481,ENSG00000005884,1,0.00172062864858572
17,0.0007883932235055582,0.0008181120649929985,0.0007544086014228785,32927910,32945106,ENSG00000006042,1,0.0007869712966404784
20,0.001623921806759355,0.001994717831861602,0.0017796965305992049,35578046,35726413,ENSG00000006125,1,0.001799445389740054
27,0.0015312569289586864,0.0017593789265790952,0.0015448815142268838,2593210,2685615,ENSG00000007168,1,0.0016118391232548884
30,0.0024443853035652566,0.0027490842738290295,0.0025137587837262953,28614446,28645454,ENSG00000007202,1,0.002569076120373527
35,0.0015206224483619694,0.0016328521197269364,0.0014728702443514608,50962174,51120868,ENSG00000008294,1,0.001542114937480122
37,0.001013001863628101,0.0009332758170816679,0.000984107478655548,32350132,32381885,ENSG00000010244,1,0.0009767950531217723
38,0.005071725959146935,0.006889497875968209,0.005999557161600954,62627670,62693597,ENSG00000011028,1,0.005986926998905366
42,0.0011082359385126922,0.0011087857340034422,0.0009516198140137376,51260546,51297936,ENSG00000011260,1,0.0010562138288432905
47,0.001374028306747379,0.0013296796879317951,0.0013917583855724061,5282265,5386340,ENSG00000029725,1,0.00136515546008386
48,0.001361361384096043,0.002170625273456215,0.0015530947772711997,44345246,44353106,ENSG00000030582,1,0.0016950271449411526
50,0.0007790985385000246,0.0010122479456732662,0.0009460456067947644,21284672,21315232,ENSG00000034152,1,0.000912464030322685
51,0.00939330965892615,0.012524983257192503,0.0110720520470055,78852977,78925387,ENSG00000035862,1,0.010996781654374718
54,0.001713856300859691,0.0015689066419123504,0.0016226031000408723,7235029,7239722,ENSG00000040633,1,0.0016351220142709715
57,0.006191585157670795,0.005363015844105383,0.00570860696909964,59707192,59842255,ENSG00000062716,1,0.005754402656958605
58,0.0014488139874407784,0.0013526523471646182,0.0012906711824784958,60443158,60526242,ENSG00000062725,1,0.001364045839027964
64,0.0013690125950425109,0.0013082465309809449,0.0012841250509400255,12020829,12143830,ENSG00000065559,1,0.0013204613923211604
71,0.0013327428780766273,0.0013743153117994878,0.00138159744327562,59155732,59206709,ENSG00000068489,1,0.0013628852110505784
77,0.0027421771078261956,0.002632114651027489,0.002601122709339111,68420948,68457513,ENSG00000070540,1,0.0026584714893975983
82,0.002584816100818815,0.002712577012536702,0.002641012878106515,7217125,7225266,ENSG00000072778,1,0.0026461353304873436
84,0.0012429421723335915,0.001146628082851956,0.001095669224113559,5471254,5486811,ENSG00000072849,1,0.0011617464930997023
99,0.000824591022628097,0.0009137659358076112,0.000844822217219808,28577565,28599025,ENSG00000076382,1,0.0008610597252185054
102,0.002603038368840815,0.002966921285905304,0.0026129563617918353,48048329,48061545,ENSG00000082641,1,0.0027276386721793184
108,0.0008836010693724616,0.0010215281131005561,0.0009498032361029245,44191805,44200113,ENSG00000087152,1,0.0009516441395253141
110,0.000693696976491817,0.0007250819492211295,0.0007107037458488416,63827152,63832026,ENSG00000087191,1,0.0007098275571872627
113,0.002239027443083183,0.002058617990233971,0.002119206360547289,78214186,78225636,ENSG00000089685,1,0.0021389505979548143
115,0.0035694760093679875,0.003847413158723138,0.0037735496225084486,18183078,18209954,ENSG00000091542,1,0.0037301462635331915
119,0.001232781827581452,0.0011004846377037142,0.0011665313026680251,4959226,4967817,ENSG00000091640,1,0.001166599255984397
120,0.0010923519661663569,0.0009343568062332042,0.0008535405508646056,44011188,44023946,ENSG00000091947,1,0.0009600831077547223
123,0.0007744849583508489,0.000759013316165755,0.0007098199094230281,76735865,76781449,ENSG00000092931,1,0.0007477727279798773
124,0.0007033279452583648,0.000738732457156828,0.0007202932796194051,40287879,40304657,ENSG00000094804,1,0.0007207845606781992
127,0.0017075004868129496,0.0017894439899583487,0.0015800465472131523,29255839,29294148,ENSG00000108256,1,0.0016923303413281503
129,0.09038799432042234,0.07892179560944748,0.08418099647703788,39200283,39204840,ENSG00000108298,1,0.08449692880230257
134,0.0011069625950491005,0.0010891754714468349,0.001150128710507765,39980807,39997959,ENSG00000108344,1,0.0011154222590012335
144,0.0009446718039897837,0.0008343494511317011,0.0007969435271176617,58982638,59106921,ENSG00000108395,1,0.0008586549274130487
146,0.002981759576328317,0.0026180227334091062,0.0027756562884485654,59565558,59608345,ENSG00000108406,1,0.0027918128660619963
148,0.0030339421503700046,0.0033339378922123985,0.0030473682002963892,47649476,47685505,ENSG00000108424,1,0.0031384160809595977
154,0.0011466108088418173,0.001337008782709043,0.0012308153024953188,48070052,48101478,ENSG00000108468,1,0.0012381449646820598
157,0.0009994223149751766,0.0008443857500860312,0.0008705941165851622,75751594,75765236,ENSG00000108479,1,0.0009048007272154567
160,0.002133450176590138,0.0021388979926691963,0.0019888904529851135,61942605,62065278,ENSG00000108510,1,0.0020870795407481493
162,0.0010860381219533457,0.000882380855763563,0.0010025895992733728,4948092,4957131,ENSG00000108515,1,0.000990336192330094
163,0.02258578731390746,0.02228957418941823,0.022077119800766782,4945652,4949061,ENSG00000108518,1,0.022317493768030824
164,0.0018492347086134543,0.0016730803104809,0.0018029399219412065,4940008,4945222,ENSG00000108523,1,0.0017750849803451869
165,0.00200027392706267,0.0017545536860847715,0.0019205566933493813,4937130,4940053,ENSG00000108528,1,0.0018917947688322743
169,0.001029776801605142,0.0009553989220068099,0.0010511521168307277,5359668,5420164,ENSG00000108559,1,0.0010121092801475596
170,0.005636966486218109,0.004698019801713208,0.005100749409960414,5432777,5448830,ENSG00000108561,1,0.005145245232630578
173,0.0033015541321320127,0.0035312393284379294,0.0032859673724644433,30378927,30469989,ENSG00000108582,1,0.0033729202776781285
175,0.000617117158426715,0.000911273001963239,0.0008091686428578938,63745255,63776351,ENSG00000108588,1,0.0007791862677492827
176,0.0009628914430195337,0.0007548546731527181,0.0010669013139722263,6643311,6651634,ENSG00000108590,1,0.0009282158100481595
179,0.0011002128924218688,0.0011183539556649657,0.0011889963584252616,19904302,19978343,ENSG00000108599,1,0.0011358544021706986
181,0.0014749013090999059,0.001382940933528943,0.001490977614265312,63832081,63843065,ENSG00000108604,1,0.00144960661896472
185,0.0007247189276063926,0.0006802942026919123,0.000737420110547113,31860904,31901708,ENSG00000108651,1,0.0007141444136151393
186,0.006868540570189121,0.006324881783383957,0.006394327328341776,64498254,64508199,ENSG00000108654,1,0.006529249893971617
200,0.0012897297031259742,0.0012109558511994043,0.0012563082261978194,42124978,42155044,ENSG00000108774,1,0.0012523312601743994
201,0.0008628999287230207,0.0010663957581693137,0.0011093079582953065,42536241,42544449,ENSG00000108784,1,0.0010128678817292137
204,0.0008877112036617288,0.0009228033699292142,0.0010257911283944375,42567072,42573239,ENSG00000108788,1,0.0009454352339951268
210,0.0204547712394065,0.03326179514347864,0.025696454781740714,50184101,50201632,ENSG00000108821,1,0.02647100705487529
213,0.001021965675446597,0.0009382690404940311,0.001120164430060722,50367857,50373207,ENSG00000108826,1,0.0010267997153337834
214,0.00435539979368118,0.004750933189099724,0.004608296296106806,43014607,43025123,ENSG00000108828,1,0.00457154309296257
215,0.0033130728916659145,0.003995363633547306,0.003669675650664513,50375059,50397523,ENSG00000108829,1,0.0036593707252925776
218,0.0015734819761200089,0.001701526897907522,0.0016646731662340155,44076746,44123702,ENSG00000108840,1,0.0016465606800871821
223,0.0020897160732077577,0.002206905713349341,0.0020916668378729085,64542282,64662307,ENSG00000108854,1,0.002129429541476669
224,0.0015095795702176685,0.0014980604618483734,0.001431140346849953,43766125,43778977,ENSG00000108861,1,0.001479593459638665
228,0.0035146710731872653,0.0032115078606275863,0.002991779684632196,68511780,68551319,ENSG00000108946,1,0.003239319539482349
231,0.004933776630899522,0.004536979895546583,0.004782405452181222,1344275,1400222,ENSG00000108953,1,0.004751053992875776
233,0.0008315555898370571,0.0007626374472673171,0.0008906707677300583,55392622,55421924,ENSG00000108960,1,0.0008282879349448108
246,0.001915159625811526,0.002043967149343026,0.0020540932057908027,28335602,28347009,ENSG00000109079,1,0.0020044066603151184
247,0.0015541668897730843,0.0014194964869236129,0.001602339218596553,28328325,28335489,ENSG00000109083,1,0.0015253341984310831
248,0.0013248938456796363,0.0014522924167306842,0.0013584319806573023,28319200,28328685,ENSG00000109084,1,0.0013785394143558743
249,0.0008535790133900184,0.0010074660760424476,0.000881107230034788,74987632,75005800,ENSG00000109089,1,0.0009140507731557514
250,0.000979506628328309,0.0010556537518068994,0.0009865589051592306,15229773,15272292,ENSG00000109099,1,0.001007239761764813
255,0.004097636269413509,0.004081109234534938,0.0038300957455742724,28714281,28718429,ENSG00000109113,1,0.00400294708317424
257,0.0026084816912694897,0.0027231061177241155,0.0023787169091398605,65009289,65056740,ENSG00000120063,1,0.002570101572711155
263,0.0008252236203518498,0.0007017127300675393,0.0008112643118607136,56938199,56961050,ENSG00000121058,1,0.0007794002207600342
264,0.0006745275903047127,0.0007133370171245354,0.0006876694734424135,56836387,56914080,ENSG00000121060,1,0.0006918446936238872
266,0.0011566575765969138,0.001087260074929564,0.0010877519943262178,49598884,49678163,ENSG00000121067,1,0.0011105565486175652
267,0.0006350639846307052,0.0007307605583176571,0.0007392177141525087,61399843,61409466,ENSG00000121068,1,0.000701680752366957
268,0.0009511478757020967,0.000834399589875285,0.0009480196225363786,49700934,49709014,ENSG00000121073,1,0.0009111890293712534
273,0.0025195074407797723,0.0032263282100305195,0.0028560205902390732,20999596,21043760,ENSG00000124422,1,0.002867285413683122
278,0.0009628633580422912,0.0009534031438927278,0.0008700319896353919,14301081,14349404,ENSG00000125430,1,0.0009287661638568036
280,0.00147061943096713,0.0012243043198974493,0.0014106136776599553,75261674,75266376,ENSG00000125445,1,0.001368512476174845
286,0.0019244451682843254,0.0015218064474652874,0.0016893387596562093,75130225,75131757,ENSG00000125458,1,0.0017118634584686071
287,0.0006553951301160185,0.0007873391031074266,0.000687231299143431,39404285,39451272,ENSG00000125686,1,0.0007099885107889587
288,0.0279510437352375,0.02319764859397575,0.025756159591649556,38847860,38853764,ENSG00000125691,1,0.0256349506402876
294,0.0008852433925270384,0.0009037360429358509,0.0008587717363510267,42810134,42833350,ENSG00000126581,1,0.0008825837239379719
296,0.0015310203104877183,0.001551815642174705,0.0015440530891572455,32142454,32253374,ENSG00000126858,1,0.0015422963472732228
299,0.001416883300897841,0.0013499420614537336,0.00163473216557425,3668812,3669668,ENSG00000127774,1,0.0014671858426419417
305,0.0015999956000318106,0.0012785209119455605,0.0014131409823599284,6444441,6451469,ENSG00000129195,1,0.0014305524981124331
312,0.0012173034398972101,0.0009737513905056152,0.0012442536663519238,6640985,6644541,ENSG00000129235,1,0.001145102832251583
314,0.0007344054596369059,0.0007629099179501487,0.0006688142316635877,7591230,7614897,ENSG00000129245,1,0.0007220432030835474
315,0.001017483984603375,0.0012764562632416984,0.001120784204806502,4997950,5028401,ENSG00000129250,1,0.0011382414842171916
316,0.0026583989481394413,0.0023612414063850255,0.002432071260354072,7583529,7592789,ENSG00000129255,1,0.0024839038716261796
321,0.0015440532959479448,0.0013962411388603606,0.001389133681140451,67717931,67744531,ENSG00000130935,1,0.0014431427053162521
327,0.0012081918079075067,0.0014143422683262773,0.0013484447158217743,42609641,42615238,ENSG00000131462,1,0.0013236595973518527
328,0.0010717179477284231,0.0012244526858597405,0.001146085184639697,42824385,42843760,ENSG00000131467,1,0.0011474186060759536
329,0.02855636237684615,0.02516479300530095,0.028911187317759532,42998273,43002959,ENSG00000131469,1,0.02754411423330221
332,0.004384475841537843,0.005622603626111224,0.0050004164495524375,41866917,41930542,ENSG00000131473,1,0.005002498639067168
333,0.0056643956744940015,0.004776007283705459,0.005399139975393709,42773449,42779599,ENSG00000131475,1,0.005279847644531057
339,0.011124659148740466,0.01076915794266129,0.010723983063661804,40388525,40417896,ENSG00000131747,1,0.010872600051687853
349,0.0007867572607780766,0.0010349915670171816,0.0009638463925375692,1829702,1900082,ENSG00000132383,1,0.0009285317401109424
350,0.0021327476677383784,0.0026904176780685623,0.002309704631662259,1762029,1777565,ENSG00000132386,1,0.0023776233258230666
351,0.0016009047346813951,0.0014571358585752326,0.001421081702362914,4269259,4366675,ENSG00000132388,1,0.0014930407652065138
354,0.004577206265333786,0.0043435073595142586,0.004497005132926776,75776434,75785893,ENSG00000132475,1,0.004472572919258274
357,0.002347968657880584,0.0028450898526968587,0.0026732589402104754,7306999,7312463,ENSG00000132507,1,0.0026221058169293063
