,WRN_1_NT_1,WRN_2_NT_1,WRN_3_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.003988552796235107,0.004079198749653106,0.004498560823982839,38869859,38921770,ENSG00000002834,1,0.004188770789957017
1,0.0007975598214557184,0.0008752298968127172,0.0008210031199706123,48103357,48123601,ENSG00000002919,1,0.000831264279413016
3,0.0013157523313889396,0.0014622953209451222,0.0013596292337598242,28346633,28357527,ENSG00000004142,1,0.001379225628697962
5,0.002527726941824221,0.002520301875201897,0.0028699643040061055,47117703,47189422,ENSG00000004897,1,0.002639331040344075
10,0.0037096789692584523,0.0033953559450323845,0.002822141915377282,48026167,48038030,ENSG00000005243,1,0.0033090589432227062
14,0.0012940255567287459,0.0014269895573697188,0.0014560574249271403,50055968,50090481,ENSG00000005884,1,0.001392357513008535
17,0.0011456328388496318,0.0011598688845899372,0.0010397705374625677,32927910,32945106,ENSG00000006042,1,0.0011150907536340456
20,0.0017060272666478467,0.001973882309542552,0.002142876850383103,35578046,35726413,ENSG00000006125,1,0.001940928808857834
27,0.0015496515379237008,0.001600442287392702,0.0017567181788078247,2593210,2685615,ENSG00000007168,1,0.0016356040013747423
30,0.0029762581623362905,0.0030419201075550227,0.0032553383392941075,28614446,28645454,ENSG00000007202,1,0.0030911722030618066
35,0.0016890670573713208,0.0017893642382516572,0.0018782325791348122,50962174,51120868,ENSG00000008294,1,0.0017855546249192632
37,0.0009887101979891616,0.0009575875207667503,0.0010149070443051687,32350132,32381885,ENSG00000010244,1,0.0009870682543536935
38,0.005676745573186176,0.006079830827350097,0.006411183049905417,62627670,62693597,ENSG00000011028,1,0.006055919816813897
42,0.0008770393319536835,0.0007893348232718835,0.0008169386224890974,51260546,51297936,ENSG00000011260,1,0.0008277709259048882
47,0.0018038970120498022,0.0017920112993500337,0.0018498868304849007,5282265,5386340,ENSG00000029725,1,0.001815265047294912
48,0.0029637771513497005,0.0031808671621165094,0.0034381711368726715,44345246,44353106,ENSG00000030582,1,0.0031942718167796273
50,0.0012224743413587434,0.0011891829163897293,0.0012525886128717874,21284672,21315232,ENSG00000034152,1,0.0012214152902067534
51,0.0185774372963923,0.019144835826952585,0.021360370212665757,78852977,78925387,ENSG00000035862,1,0.01969421444533688
54,0.0012375079528395738,0.00121855902647714,0.0012584890629255994,7235029,7239722,ENSG00000040633,1,0.0012381853474141044
57,0.007113196626623951,0.007366636691277178,0.006796873189258644,59707192,59842255,ENSG00000062716,1,0.00709223550238659
58,0.0014126345709272058,0.0013989612976071319,0.0014495309768808064,60443158,60526242,ENSG00000062725,1,0.0014203756151383812
64,0.0014363544155431016,0.001285258069373686,0.0012889630629270895,12020829,12143830,ENSG00000065559,1,0.0013368585159479588
77,0.002373855088360115,0.0022469004679440342,0.002570094489782819,68420948,68457513,ENSG00000070540,1,0.0023969500153623226
82,0.0021331520117077694,0.0022772871599284596,0.0020783736900663735,7217125,7225266,ENSG00000072778,1,0.002162937620567534
84,0.0010434532317361224,0.0010188945752222383,0.0009563374991279207,5471254,5486811,ENSG00000072849,1,0.0010062284353620939
102,0.003992797749241622,0.004277449698088199,0.0042605192964501335,48048329,48061545,ENSG00000082641,1,0.004176922247926651
108,0.0007436391607614163,0.0007590005602938429,0.0007851394578471767,44191805,44200113,ENSG00000087152,1,0.0007625930596341454
115,0.004632117660253456,0.004854242760739145,0.004904110020394232,18183078,18209954,ENSG00000091542,1,0.004796823480462277
119,0.0011597807088338796,0.0012640569217596104,0.0012056776587370873,4959226,4967817,ENSG00000091640,1,0.0012098384297768593
120,0.0009511022695214474,0.0010476336261940821,0.0010400862151847571,44011188,44023946,ENSG00000091947,1,0.0010129407036334288
127,0.002257127109765003,0.0023299564935628783,0.0028831200442690093,29255839,29294148,ENSG00000108256,1,0.002490067882532297
129,0.08420214502177087,0.08167939333758743,0.07269230501474187,39200283,39204840,ENSG00000108298,1,0.0795246144580334
134,0.0013465360342149219,0.001249651714652932,0.001097063174398428,39980807,39997959,ENSG00000108344,1,0.0012310836410887604
144,0.0008368747977132603,0.0008761847210104279,0.001042868073073097,58982638,59106921,ENSG00000108395,1,0.0009186425305989284
146,0.002638501402555728,0.002283975136061612,0.0025320664421977115,59565558,59608345,ENSG00000108406,1,0.002484847660271684
148,0.0025844243747486654,0.00244841411662479,0.002768052235541923,47649476,47685505,ENSG00000108424,1,0.0026002969089717926
154,0.0011926615360205541,0.0013093153313031673,0.0012799333640742103,48070052,48101478,ENSG00000108468,1,0.0012606367437993104
157,0.0008111452179644958,0.0008562045273657061,0.0007919598694177192,75751594,75765236,ENSG00000108479,1,0.0008197698715826404
160,0.002299259781832401,0.002363816846295012,0.0028120676058351864,61942605,62065278,ENSG00000108510,1,0.0024917147446541998
162,0.0009847408362263406,0.0009563581854976596,0.0010976654812173208,4948092,4957131,ENSG00000108515,1,0.0010129215009804403
163,0.02162582632222707,0.020421137768221662,0.019612067990381066,4945652,4949061,ENSG00000108518,1,0.020553010693609933
164,0.001245711819330786,0.0010636916380053851,0.0012344844407303189,4940008,4945222,ENSG00000108523,1,0.0011812959660221633
165,0.0016117647458782785,0.0017707192239714092,0.0016515969304800172,4937130,4940053,ENSG00000108528,1,0.0016780269667765683
170,0.0031308753431365686,0.0030751600654042918,0.0029831306454474985,5432777,5448830,ENSG00000108561,1,0.0030630553513294532
173,0.0040982400475174634,0.003842987023969067,0.004677610317545659,30378927,30469989,ENSG00000108582,1,0.004206279129677397
176,0.001077976422530385,0.0009792002756852432,0.0007681846191290526,6643311,6651634,ENSG00000108590,1,0.0009417871057815604
179,0.001049790680430919,0.0011593517456777044,0.0011563567683737013,19904302,19978343,ENSG00000108599,1,0.0011218330648274414
181,0.0019223549837812561,0.001982994569379974,0.0018326772607043776,63832081,63843065,ENSG00000108604,1,0.0019126756046218692
186,0.0058242560283309555,0.006796149096471171,0.00652004547780878,64498254,64508199,ENSG00000108654,1,0.0063801502008703015
190,0.0012034294790715622,0.0015175733416893902,0.0015439680251535,78971238,78979947,ENSG00000108679,1,0.001421656948638151
193,0.0026306309617305855,0.0024458188389505477,0.002334356789563285,34255274,34257208,ENSG00000108691,1,0.002470268863414806
200,0.0014467929276351607,0.001307174646085663,0.0011795838175912956,42124978,42155044,ENSG00000108774,1,0.0013111837971040397
201,0.002490832683293539,0.0026494603299478487,0.00240086484015246,42536241,42544449,ENSG00000108784,1,0.002513719284464616
204,0.0010284185623316313,0.0008798518294329561,0.0009378697293751574,42567072,42573239,ENSG00000108788,1,0.0009487133737132483
210,0.027585306157618762,0.031027583508059533,0.035729650852792755,50184101,50201632,ENSG00000108821,1,0.031447513506157015
213,0.0007700272575181421,0.0009073078343024227,0.0008000948046956571,50367857,50373207,ENSG00000108826,1,0.0008258099655054073
214,0.007937951340771777,0.007604030932061833,0.007349987554680165,43014607,43025123,ENSG00000108828,1,0.007630656609171258
215,0.0034711660281003588,0.0036546348815523913,0.003505278024618876,50375059,50397523,ENSG00000108829,1,0.0035436929780905423
218,0.0008209460501212887,0.0008139085398930081,0.0008415166037174632,44076746,44123702,ENSG00000108840,1,0.0008254570645772533
223,0.0016239021328462644,0.001620117806302603,0.0017839445018204096,64542282,64662307,ENSG00000108854,1,0.001675988146989759
224,0.001801862376344468,0.0018921082396199556,0.001959639425098264,43766125,43778977,ENSG00000108861,1,0.0018845366803542294
228,0.0036165041155038235,0.003717810034343294,0.004323789239298834,68511780,68551319,ENSG00000108946,1,0.0038860344630486502
231,0.0037980151578835436,0.003305184212036044,0.003512554373001526,1344275,1400222,ENSG00000108953,1,0.0035385845809737045
237,0.0009879691686157824,0.001034388838048802,0.0009279805988721257,21123364,21193265,ENSG00000109016,1,0.00098344620184557
238,0.0008692940495721979,0.001038083538914293,0.0008238784504135789,27294076,27315926,ENSG00000109046,1,0.0009104186796333566
243,0.000806061653211027,0.000942692761395051,0.0008314838250696486,74770529,74776367,ENSG00000109065,1,0.0008600794132252422
246,0.0019529623057246406,0.001963325270437713,0.0020586567554470424,28335602,28347009,ENSG00000109079,1,0.0019916481105364653
247,0.0020527542550284653,0.002357699469885126,0.002004486947723613,28328325,28335489,ENSG00000109083,1,0.0021383135575457346
249,0.001027991294024516,0.0011072281735931993,0.0009890431281465374,74987632,75005800,ENSG00000109089,1,0.0010414208652547508
250,0.0015103777429027472,0.0014623737318196987,0.00142263203627684,15229773,15272292,ENSG00000109099,1,0.001465127836999762
255,0.00290916840685061,0.0028674266857432722,0.0025481495486054254,28714281,28718429,ENSG00000109113,1,0.002774914880399769
257,0.0019337095356408629,0.0018819587705960702,0.002306482978700156,65009289,65056740,ENSG00000120063,1,0.0020407170949790295
265,0.0012040546198108296,0.0013576785408505915,0.0011881232034990918,56978129,57006768,ENSG00000121064,1,0.0012499521213868376
266,0.0010598167783791926,0.0010620566985418388,0.0011577171540638333,49598884,49678163,ENSG00000121067,1,0.0010931968769949548
268,0.0009049373655206706,0.0008437656287199654,0.0008095569222168959,49700934,49709014,ENSG00000121073,1,0.0008527533054858439
273,0.0035840154345054124,0.0034510941335847384,0.003449417583849179,20999596,21043760,ENSG00000124422,1,0.0034948423839797765
278,0.0012110857685360239,0.001298064371775895,0.0014825612607808887,14301081,14349404,ENSG00000125430,1,0.001330570467030936
280,0.0013504424852573895,0.001240261485290789,0.0011224107787797736,75261674,75266376,ENSG00000125445,1,0.0012377049164426508
286,0.0011428661857658083,0.0013211147285683196,0.0010369615435035368,75130225,75131757,ENSG00000125458,1,0.0011669808192792215
288,0.031467794400816644,0.02914831141573893,0.025170281287351968,38847860,38853764,ENSG00000125691,1,0.02859546236796918
294,0.0007089348524897318,0.0007615328970795445,0.0008462696154216896,42810134,42833350,ENSG00000126581,1,0.000772245788330322
296,0.0013076654133488761,0.0012922912528254011,0.0014034518426147902,32142454,32253374,ENSG00000126858,1,0.001334469502929689
299,0.001573405964888598,0.0014028905259466627,0.0012579520665509636,3668812,3669668,ENSG00000127774,1,0.0014114161857954081
312,0.0011260186074127563,0.000977377303871104,0.0009344500488685381,6640985,6644541,ENSG00000129235,1,0.0010126153200507994
315,0.001384444400853151,0.0014065016034646308,0.0014805262998898153,4997950,5028401,ENSG00000129250,1,0.0014238241014025326
316,0.001988741334423932,0.0019504442414875597,0.001753503976383666,7583529,7592789,ENSG00000129255,1,0.0018975631840983857
321,0.0010890034899790225,0.001060737230009048,0.0010671857092368216,67717931,67744531,ENSG00000130935,1,0.0010723088097416309
328,0.0010828788442458603,0.0010916469867389893,0.001064373148337201,42824385,42843760,ENSG00000131467,1,0.0010796329931073501
329,0.029901255313959266,0.02836141929281369,0.023661612404380285,42998273,43002959,ENSG00000131469,1,0.02730809567038441
332,0.0030857648313354167,0.0033293652245162154,0.003441936883777841,41866917,41930542,ENSG00000131473,1,0.003285688979876491
333,0.003433366104869726,0.0036350178490135044,0.0032493149150100075,42773449,42779599,ENSG00000131475,1,0.0034392329562977463
350,0.0007581206763588751,0.0008983003629287597,0.000811989126695277,1762029,1777565,ENSG00000132386,1,0.0008228033886609706
351,0.0018931473508535135,0.0016821705169507066,0.0019357778518367093,4269259,4366675,ENSG00000132388,1,0.0018370319065469764
354,0.003085174277994153,0.0029503515052218985,0.003042018605747637,75776434,75785893,ENSG00000132475,1,0.0030258481296545625
357,0.00142107903213718,0.0014984960783769917,0.0014080094506545456,7306999,7312463,ENSG00000132507,1,0.001442528187056239
364,0.0013182504414778172,0.001321345603914343,0.0012791780151580458,28648346,28662189,ENSG00000132581,1,0.001306258020183402
368,0.0011277471644236452,0.0011925488223761826,0.001389163696883693,8474207,8631376,ENSG00000133026,1,0.0012364865612278402
369,0.0008085894716265637,0.0007713450989635651,0.0007024088110878017,17505563,17591708,ENSG00000133027,1,0.0007607811272259769
371,0.000971602836343744,0.0010724977630617448,0.001136078643140745,17042457,17217679,ENSG00000133030,1,0.0010600597475154112
372,0.0025190832937060296,0.002490081880282143,0.0026380108482172916,73207353,73236753,ENSG00000133193,1,0.002549058674068488
374,0.0012818297804215288,0.0012587322461351696,0.001434182087568743,48831018,48866522,ENSG00000136436,1,0.0013249147047084805
376,0.0008118284714523641,0.0009191720214616376,0.0008884546393755489,44957992,45109016,ENSG00000136448,1,0.0008731517107631835
378,0.0009052869901201462,0.0009488936994921103,0.001082923052574327,58000919,58007346,ENSG00000136450,1,0.0009790345807288612
379,0.0017499514208045865,0.001644497228264315,0.0018178323635715536,57971547,57988259,ENSG00000136451,1,0.0017374270042134852
383,0.000948172475931152,0.0008898919696662445,0.0009297143710679587,63550222,63594286,ENSG00000136485,1,0.0009225929388884518
