,107_31YR_F,108_31YR_F,109_32YR_M,110_32YR_F,111_33YR_M,112_33YR_M,114_37YR_F,115_37YR_F,117_37YR_M,118_39YR_M,155_22YR_M,156_25YR_F,157_29YR_M,158_24YR_M,159_23YR_M,160_26YR_F,162_21YR_M,16_24YR_F,17_25YR_M,18_25YR_F,19_26YR_M,20_26YR_F,21_28YR_M,22_29YR_M,23_29YR_M,24_30YR_M,25_30YR_F,26_30YR_M,27_30YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
6,0.008775567745826893,0.013979674943397389,0.012273807692468844,0.008950931496910076,0.011020349475137938,0.011564806864303627,0.010641901603782823,0.008681680141756876,0.009131822414760847,0.010338968125788552,0.009506935439535909,0.011034549527044631,0.012158969254174258,0.010694546486039829,0.01089311211870878,0.012645617796947884,0.011772000510253216,0.011122750129198354,0.01092320753936174,0.009445673340952507,0.010522011333387685,0.009539927135537635,0.009747593255987218,0.0095746221967215,0.013649651238205527,0.0074806326197140605,0.010708814468651521,0.010271493424002392,0.008400861145034326,38854505,38962779,ADAM9|CORD9|MCMP|MDC9|Mltng|-|8p11.22|protein-coding,1,0.010532844119434236
10,0.0028447667688603203,0.0021495032954503873,0.002024125982329002,0.002884433124409224,0.0047011615640544496,0.0027898578582785482,0.004524834729514774,0.0033672358677645526,0.002744117097834522,0.003338153770262103,0.003329500536204447,0.0029671763954992143,0.0027739483750602585,0.0040972269939515025,0.0051078913733714265,0.0033124386564543566,0.00174265086629601,0.0037424829152088333,0.0017685205710612098,0.0034956013412523307,0.0027616559324293026,0.0021503924707334475,0.0025707370201638827,0.003412992169070644,0.002861479444985456,0.0028288770040072,0.0031981139057164305,0.003473130365831382,0.002733637232274047,37654401,37701504,ADGRA2|GPR124|TEM5|-|8p11.23|protein-coding,1,0.0030929877113216988
24,0.0011668397653471906,0.001481783080673426,0.001207077258092224,0.0010485538292362366,0.001298856409184557,0.0011781517000474077,0.0012997099899876882,0.0011990064254346299,0.0014264162444592673,0.0013093756612418913,0.0010157099722787233,0.0011969105508370245,0.001165849657857997,0.0011756701961942112,0.0011322624509627287,0.0013698151529532377,0.001052901460120837,0.0011558884892738433,0.001228435818083429,0.0013475843535714978,0.001251486552763403,0.0015540178772324728,0.0016472863978652611,0.0012877162773132051,0.0012487866021486111,0.0011275654086945232,0.0013028397910608558,0.0016669624620136501,0.0014799632746970656,68109884,68255912,ARFGEF1|ARFGEP1|BIG1|P200|-|8q13.2|protein-coding,1,0.0012766697624009345
26,0.0016224878384793011,0.0016501791104024,0.001622964037286153,0.0014058128018216945,0.002018800587782894,0.0020682063955388035,0.0014374893492929489,0.0016356864488340879,0.002210005412782469,0.0019815170456577783,0.001812741946099308,0.0016471564111329175,0.0015879395726511782,0.0017291488434712549,0.001850014884299058,0.0010276514432179067,0.0018531973263134858,0.0020779456896617404,0.0015287904183851281,0.0017354884039419277,0.0016050240630673652,0.0014005332128415578,0.0013550216322317803,0.001526964801620463,0.001750628174564854,0.0014253419354321231,0.0018054097569742864,0.0013251112605656022,0.0017510173936556986,1772142,1906807,ARHGEF10|GEF10|SNCV|-|8p23.3|protein-coding,1,0.0016706302137243507
27,0.001208002750543982,0.0021039943002851766,0.0019870146117043274,0.0015278281642085762,0.0010060665479466589,0.0018458604539694922,0.0015958579173665705,0.0015378617535652067,0.0015222859114724077,0.001190001972323404,0.0011789379242974486,0.0013600604311937788,0.0010184750421025615,0.0013235413673062,0.0010691969187903475,0.0013223712022438926,0.0016254237194131683,0.0010008767359674295,0.0012300173254127932,0.0014548769632484252,0.0018762592832712835,0.001790616151959231,0.0011438752505292247,0.0016000931184103069,0.0019825456863924533,0.0016173426252309461,0.001855821469819887,0.0012714010528238596,0.0011337821404789547,66514691,66546452,ARMC1|Arcp|-|8q13.1|protein-coding,1,0.001461389268699241
28,0.002997164988620695,0.004203017029669952,0.003293454571791647,0.002593203041345885,0.0027362806932916045,0.0029570534184447292,0.002836649102388193,0.0028104982638078313,0.0030745902518262225,0.0031134841559798962,0.002157306536473954,0.00359216593717355,0.0033464179954798444,0.0033814046779642756,0.0028172512290485954,0.0034558018988152034,0.002945426603453083,0.002584886669330767,0.0027203243987833988,0.0030936261289570576,0.003153885871569606,0.0031539548761974558,0.003665172471336514,0.00371512092425083,0.0026657586462636136,0.002824615892092605,0.0031745196769421466,0.004035400994702669,0.0029979441926946955,17913808,17942507,ASAH1|AC|ACDase|ASAH|PHP|PHP32|SMAPME|-|8p22|protein-coding,1,0.0031067717634033288
31,0.0018603052009312827,0.0021988365759235996,0.0016788705214207428,0.002275486084348768,0.0036721936309218562,0.0024981378359661267,0.0022259654008058545,0.0023131355417389072,0.00332677209805966,0.002074171713951911,0.0023636206732260074,0.002282066421722719,0.0018664112340276346,0.0034501175796043996,0.0019979549542629036,0.0028545013930858947,0.001806432518255922,0.0031278219035811125,0.0027584123669655803,0.0027429294779071256,0.0025944632298990247,0.002088975645416215,0.0029791124137769232,0.0028890745915157237,0.001966903535371751,0.002801555757025383,0.0026152204178009303,0.002595993374184228,0.0027309124182490914,131064351,131455906,ASAP1|AMAP1|CENTB4|DDEF1|PAG2|PAP|ZG14P|-|8q24.21-q24.22|protein-coding,1,0.0025047018796533543
32,0.0017597771012454776,0.0019547196970962073,0.0017613535354865507,0.0019291482398781858,0.001745868256737863,0.0019703849161157327,0.0018074476477282207,0.0019183056553528743,0.0018649286987944085,0.0017340069782612036,0.0018990392030579452,0.0017526958575468472,0.001477252095737155,0.0017680358152785778,0.0015364930646667577,0.0014350505851785872,0.001967903459284869,0.002087009936253387,0.0019036076554443785,0.0019416850459944342,0.001844554784726455,0.0019962190195165447,0.0018074024236635578,0.002156273188666629,0.0019323873839459046,0.0020953391205917236,0.0018453781226574993,0.001706012637207526,0.0020032573205372604,37963011,37997598,ASH2L|ASH2|ASH2L1|ASH2L2|Bre2|-|8p11.23|protein-coding,1,0.0018483288774707848
33,0.007154388557165987,0.010702262434440593,0.010781451736961788,0.00907156602700657,0.010273155547077856,0.008097578871419233,0.009148730746499965,0.007700425210470224,0.010172866937093948,0.0070633023876317935,0.005034964126692367,0.007911992293110412,0.009175791496847786,0.008743905505413594,0.007320324701365953,0.012188583000033133,0.0068134182478045745,0.008649918566283157,0.009632170389490989,0.009576643386560661,0.00881527406274385,0.011576440184374457,0.009517360195712681,0.008837266089020442,0.007275410060281748,0.00795098417899277,0.010211530641425225,0.011273565029309688,0.01047937523387987,62413115,62602408,ASPH|AAH|BAH|CASQ2BP1|FDLAB|HAAH|JCTN|junctin|-|8q12.3|protein-coding,1,0.009005194684314185
34,0.001726466014959057,0.0021901681958921312,0.00253542489825798,0.001990909102320928,0.0009991091651053623,0.002448757445804686,0.0021895781827938445,0.0019355688368709123,0.001927940355815739,0.001621384869823064,0.0015886937854860004,0.0013516937706626632,0.0008908839346643379,0.0014590794535084227,0.0011315678966436497,0.0007429877389618361,0.0023376101494003263,0.0021272078993989484,0.002556243013361892,0.0012693811651815052,0.0017777812286075515,0.002064638510897985,0.0013966411952290197,0.0017434398016679075,0.00218589364966158,0.0018614792725730525,0.0019507141057645472,0.0016567134127102741,0.0018485916863588542,124332091,124408705,ATAD2|ANCCA|CT137|PRO2000|-|8q24.13|protein-coding,1,0.0017760878875304848
36,0.0025725676066341405,0.0027858643707017417,0.0026071336434327535,0.002264188365609242,0.0030922667820046136,0.004101390286098977,0.003879576696227074,0.0032963521981980637,0.003978117917526936,0.0035425686431032675,0.0034239154801418274,0.004462418156131447,0.0033225024885900497,0.0032096224238639653,0.0031277170096769475,0.0035494005624428786,0.0030296284680958125,0.002734118323361348,0.002802562779910323,0.00258449360661875,0.0028176887808779175,0.0030117203966310057,0.0024033309435221206,0.002868072341365007,0.0033562109487559255,0.002775989085537811,0.002477651881723549,0.0027187224962221227,0.002034138546153419,20054704,20079207,ATP6V1B2|ATP6B1B2|ATP6B2|DOOD|HO57|VATB|VPP3|Vma2|ZLS2|-|8p21.3|protein-coding,1,0.0030631010768675526
38,0.0023831702874627775,0.0024462678353512598,0.0026290413235111904,0.0023760357811305507,0.0022728900069660797,0.0020710242982382335,0.0021737801735501965,0.0022201497685622033,0.00243460275680056,0.002550660915086234,0.0019196456392347545,0.0024676867617916126,0.002154774649562697,0.002065288331164976,0.002015874455695144,0.00277224802201915,0.002796434681285858,0.002410432763914735,0.002702664233605502,0.0022411031357990247,0.0020204176970628697,0.0024652828480141355,0.0016649150662685502,0.002136915693045788,0.002089325990054436,0.0022504937250113987,0.0017716300414613775,0.002168387469071223,0.0019731546132139466,54628103,54755871,ATP6V1H|CGI-11|MSTP042|NBP1|SFD|SFDalpha|SFDbeta|VMA13|-|8q11.23|protein-coding,1,0.0022635965159978097
