,HGPS_917_SCR_1,HGPS_478_SCR_1,HGPS_297_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
4,0.0587093378529602,0.057872398466441086,0.05851167569953136,56067254,56074510,ENSG00000008988,1,0.05836447067297754
7,0.005166805503286992,0.003577847341470293,0.007300779773213786,48917598,48921740,ENSG00000019549,1,0.005348477539323691
8,0.002145418872861216,0.0014692336992768807,0.0030028794745066614,37784191,37844896,ENSG00000020181,1,0.0022058440155482526
10,0.005455159460720628,0.004659040406234324,0.0056027749383912775,52622458,52745843,ENSG00000023287,1,0.0052389916017820766
13,0.002476054555716849,0.002067778465424364,0.0020406445620249876,100257060,100336218,ENSG00000034677,1,0.0021948258610554002
14,0.001501971310226126,0.0010442065669078696,0.0015274044628415507,58583508,58659853,ENSG00000035681,1,0.001357860779991849
23,0.006446273639408691,0.004866465367747558,0.004759961203815028,102204502,102238961,ENSG00000048392,1,0.0053575667369904255
25,0.0018582201507290625,0.001782059132920172,0.0017008884742220752,119730774,119832863,ENSG00000064313,1,0.00178038925262377
26,0.0019141737964489312,0.0019526311202322003,0.002118780837721763,67173511,67343781,ENSG00000066777,1,0.0019951952514676314
28,0.0012784068924795852,0.0015377888848211593,0.0014717605926170402,65644734,65771261,ENSG00000066855,1,0.0014293187899725949
29,0.015504559433303042,0.011789604498663066,0.013774650343739642,70573218,70608416,ENSG00000067167,1,0.013689604758568584
33,0.018386518724535516,0.019176353654159223,0.018574782304555528,100685816,100722809,ENSG00000070756,1,0.018712551561083424
37,0.0012241576843734457,0.0008165891955094365,0.0010838286567658201,38400215,38468834,ENSG00000077782,1,0.0010415251788829006
39,0.00553316261177958,0.006099760459454533,0.005268508792654917,42391624,42405937,ENSG00000078668,1,0.005633810621296344
40,0.002137139450575316,0.0019146626619867975,0.002003092801821321,17922968,18029948,ENSG00000078674,1,0.0020182983047944783
47,0.006523112772400004,0.006602079710052805,0.005652114343201319,86514435,86561498,ENSG00000085719,1,0.006259102275218043
48,0.001348605913880627,0.0014506581323208028,0.0013508868952235953,38225218,38275558,ENSG00000085788,1,0.0013833836471416748
51,0.00969775073723723,0.007764131044751436,0.007261818046277012,26514031,26658178,ENSG00000092964,1,0.00824123327608856
55,0.0033023250995927018,0.00351785959813357,0.00207592150148992,17156482,17224799,ENSG00000104219,1,0.002965368733072064
56,0.001006188104594572,0.0008490370685958277,0.0010988086104003188,37843268,37849861,ENSG00000104221,1,0.0009846779278635729
57,0.0011834356165421863,0.0012638201097476085,0.0013474563242385621,27284886,27311272,ENSG00000104228,1,0.0012649040168427855
58,0.001669773247662274,0.001676275542012604,0.0016351991478641833,81701334,81732903,ENSG00000104231,1,0.0016604159791796871
62,0.0017592592129059286,0.0021753278936253403,0.0014397327679394516,89757806,89791064,ENSG00000104312,1,0.0017914399581569068
64,0.0025205514358068123,0.001978471668730068,0.001958540993117118,89924515,90003228,ENSG00000104320,1,0.002152521365884666
66,0.003980872286528824,0.0032379855676981065,0.0035849488808858162,96645242,97149654,ENSG00000104324,1,0.0036012689117042493
67,0.0016640295768563546,0.001814398839677536,0.0016414468945924216,90001405,90053633,ENSG00000104325,1,0.0017066251037087708
69,0.006088564133736986,0.005887965390088075,0.006009645951048073,56957931,56993867,ENSG00000104331,1,0.005995391824957712
70,0.0005188671436155673,0.0015934020200324736,0.0012236725777757542,41261962,41309473,ENSG00000104332,1,0.0011119805804745983
71,0.004314930884699134,0.005573959713423936,0.0039547690975909175,97775057,97853013,ENSG00000104341,1,0.0046145532319046625
72,0.0015276103477293386,0.0015269994503010992,0.0015759657239336191,73780097,73878910,ENSG00000104343,1,0.0015435251739880189
74,0.002315491898751382,0.001421966415507435,0.0021246293636475017,98189826,98294393,ENSG00000104361,1,0.001954029225968773
76,0.003173762743096773,0.006628439446143733,0.0008262529076343085,42174718,42207709,ENSG00000104368,1,0.0035428183656249384
81,0.005156315393768982,0.004545085940180124,0.005249598287111233,60516936,60623644,ENSG00000104388,1,0.004983666540353446
82,0.016381504591375464,0.018276777722365547,0.018809111983534063,108162787,108443496,ENSG00000104408,1,0.01782246476575836
85,0.0007359142638381967,0.00245777166736591,0.003259157094234166,133191039,133231690,ENSG00000104415,1,0.002150947675146091
90,0.003986355364142846,0.004297783347761185,0.004021725255656559,65602458,65634217,ENSG00000104442,1,0.00410195465585353
91,0.002162721554012314,0.0010398690849293764,0.0022080730782788106,115408496,115809673,ENSG00000104447,1,0.0018035545724068337
96,0.0014272513837192391,0.0015147797300073696,0.0017334699762745335,102252273,102412759,ENSG00000104517,1,0.001558500363333714
100,0.0031792868594275017,0.0035781935907742016,0.003045755504874192,143579697,143599541,ENSG00000104529,1,0.003267745318358632
102,0.001516081417267978,0.001320600433395267,0.001339897208483392,124998497,125022283,ENSG00000104549,1,0.0013921930197155457
103,0.003909543744174349,0.0012738122256716982,0.0013840234429113418,19313693,19396218,ENSG00000104611,1,0.0021891264709191297
104,0.0013702902567567492,0.001595376317004437,0.001759692378420175,19817391,19852083,ENSG00000104613,1,0.0015751196507271205
106,0.004420886560659875,0.006621295336959107,0.006054367943188527,22367278,22434129,ENSG00000104635,1,0.005698849946935837
108,0.0012954993267389945,0.0011465313628695245,0.0011870324627081398,30095408,30177208,ENSG00000104660,1,0.0012096877174388864
110,0.0015957037836451405,0.0014765770286997556,0.0015767716476402698,23270120,23296279,ENSG00000104679,1,0.0015496841533283888
111,0.003015668765656707,0.0031301555825818516,0.002547098104560855,30678066,30727846,ENSG00000104687,1,0.002897640817599805
114,0.002341008071344559,0.002091371045471405,0.002068857255495042,30774457,30814314,ENSG00000104695,1,0.0021670787907703353
117,0.0045659845140423524,0.003941113796441734,0.0024631417667484584,15417215,15766649,ENSG00000104723,1,0.0036567466924108485
120,0.0026429280699953555,0.0030800261698473042,0.0033185860805983063,25427847,25458476,ENSG00000104756,1,0.003013846773480322
122,0.0014114331893812985,0.0014299645443206005,0.0013447771211011214,18055992,18084998,ENSG00000104763,1,0.0013953916182676736
123,0.01579147801636049,0.017614264663808978,0.019219634182752087,26383054,26505636,ENSG00000104765,1,0.01754179228764052
125,0.002465616230162452,0.002498010890048069,0.00228691506984623,109240919,109334121,ENSG00000120526,1,0.0024168473966855834
129,0.006067124668677098,0.008977331835902496,0.007317288379623047,23020133,23069031,ENSG00000120889,1,0.007453914961400881
133,0.0026669409078762365,0.003868022021537074,0.0027990807822131395,22440819,22541142,ENSG00000120910,1,0.003111347903875483
136,0.0009609338518074031,0.0009456869656046009,0.0010594942549439358,42849637,42897290,ENSG00000120925,1,0.0009887050241186466
138,0.0019192599702555057,0.0022129477361787046,0.002017651297694061,54046367,54102017,ENSG00000120992,1,0.0020499530013760904
140,0.0009700627882932275,0.000940525562489081,0.0009469367146892312,67043079,67083783,ENSG00000121022,1,0.00095250835515718
141,0.00909407263342898,0.00844957456607875,0.01744101944533435,73294602,73325281,ENSG00000121039,1,0.011661555548280694
153,0.0013912417893234682,0.001216415957580298,0.001301410615586157,21919662,22006585,ENSG00000130227,1,0.001303022787496641
157,0.008269976565026604,0.006481058899836908,0.009460431720893153,131904093,132013642,ENSG00000132294,1,0.008070489061918889
159,0.0032013674972633847,0.003970963952027764,0.004639474820044318,98102344,98117171,ENSG00000132541,1,0.0039372687564451555
160,0.001237474973656547,0.001296316225631963,0.0013499855625759484,99013266,99877580,ENSG00000132549,1,0.0012945922539548194
168,0.016794608474258132,0.012457414559348658,0.011966627367161954,30063003,30083208,ENSG00000133872,1,0.013739550133589582
171,0.011471418362130312,0.013525606271857496,0.014725082774624657,23296897,23425328,ENSG00000134013,1,0.013240702469537487
176,0.0013673605233851056,0.0013925782209507785,0.003552844223867418,119557086,119673453,ENSG00000136960,1,0.0021042609894011007
178,0.0018675966323030613,0.0017410791672342666,0.0017878822774991638,123013170,123042302,ENSG00000136986,1,0.0017988526923454972
179,0.0011061217348863816,0.0012923338089366552,0.0008774411764443887,127735434,127742951,ENSG00000136997,1,0.0010919655734224752
181,0.003102494738752837,0.002517494919339583,0.002673054182943438,54135241,54148514,ENSG00000137547,1,0.0027643479470119523
184,0.0027985826721618817,0.0042726913561218155,0.0017422330893573715,63014881,63039407,ENSG00000137563,1,0.002937835705880356
186,0.02728561065402754,0.03355164373905494,0.020656764092245,69466624,69660915,ENSG00000137573,1,0.027164672828442493
187,0.0010780832492857473,0.0011040803251215568,0.00104057869566751,55773446,55826445,ENSG00000137574,1,0.0010742474233582714
188,0.003680370956171465,0.0035360593999526377,0.0032276316413856134,58552924,58582859,ENSG00000137575,1,0.0034813539991699056
195,0.004039388912112006,0.003565221079810646,0.003740012833669145,20197381,20226819,ENSG00000147416,1,0.0037815409418639322
196,0.0017471619231291674,0.0017085593670945465,0.0015147994920839116,27733316,27772653,ENSG00000147419,1,0.0016568402607692087
203,0.0010243306404983362,0.0010474223631355172,0.0009208584741244914,23243637,23262000,ENSG00000147457,1,0.0009975371592527817
204,0.001389788789423688,0.0014811797371057293,0.0010915552165545563,25184689,25418082,ENSG00000147459,1,0.0013208412476946579
206,0.001435137374884496,0.0014338970850965346,0.0013761132883876083,37762595,37779768,ENSG00000147471,1,0.001415049249456213
207,0.0016154493295626523,0.0013921776721576879,0.0013170026550741096,37736601,37758422,ENSG00000147475,1,0.0014415432189314832
212,0.0027915487709924227,0.0032190199725586114,0.0025652593768831756,38728186,38853028,ENSG00000147526,1,0.00285860937347807
213,0.0029993329780298094,0.002808326982707927,0.002725394219697116,41488200,41511095,ENSG00000147533,1,0.0028443513934782844
214,0.001584654532621044,0.001202935194105826,0.0011667710195365556,38263130,38269243,ENSG00000147535,1,0.0013181202487544752
216,0.0010186367594777583,0.0010108718405826094,0.0008809895705633498,38269704,38382272,ENSG00000147548,1,0.0009701660568745725
222,0.0011272170295389221,0.0009502650307757703,0.0009804197920821353,70635318,70669185,ENSG00000147592,1,0.0010193006174656091
225,0.09908754663587795,0.09707609247951489,0.09542164480111985,73290242,73295789,ENSG00000147604,1,0.09719509463883756
230,0.004766204860758876,0.004350083561562972,0.004584328830494067,97644184,97730260,ENSG00000147649,1,0.004566872417605305
231,0.0019586714089856404,0.00213327736232436,0.0016017223658689578,104489231,104589258,ENSG00000147650,1,0.0018978903790596528
234,0.008846971408407402,0.008644395042216113,0.009057602095003116,100150623,100154003,ENSG00000147669,1,0.008849656181875545
