,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
4,0.04547723131571375,0.046471572061372,0.04096425270614172,56067254,56074510,ENSG00000008988,1,0.04430435202774249
7,0.003991493546776749,0.003833578390039558,0.004167044742933754,48917598,48921740,ENSG00000019549,1,0.003997372226583354
8,0.003981868045752797,0.003985920488643337,0.005498080924795188,37784191,37844896,ENSG00000020181,1,0.004488623153063774
10,0.005057005196178666,0.004854303240724807,0.005317964445450448,52622458,52745843,ENSG00000023287,1,0.005076424294117973
13,0.002487991443852162,0.00239059872366146,0.0025769127388109783,100257060,100336218,ENSG00000034677,1,0.0024851676354415335
14,0.0018977447088669155,0.001552328685700413,0.0019248523073351726,58583508,58659853,ENSG00000035681,1,0.0017916419006341671
23,0.004615434115539759,0.004188645321370569,0.0040451303686882606,102204502,102238961,ENSG00000048392,1,0.004283069935199529
25,0.001795395014831066,0.0016839842210807545,0.0019907862590084783,119730774,119832863,ENSG00000064313,1,0.0018233884983067663
26,0.0024834289631093624,0.0022442383089580475,0.002491021648705331,67173511,67343781,ENSG00000066777,1,0.00240622964025758
28,0.0011025204339928094,0.0011991773966566889,0.0011755501002352526,65644734,65771261,ENSG00000066855,1,0.0011590826436282502
29,0.014211171037610442,0.013732562275670771,0.015087623160192784,70573218,70608416,ENSG00000067167,1,0.014343785491158
33,0.01624810200140099,0.013557716390565034,0.020827618979805732,100685816,100722809,ENSG00000070756,1,0.016877812457257252
37,0.0011973622362904028,0.0011416478745609286,0.0016197956252309675,38400215,38468834,ENSG00000077782,1,0.0013196019120274328
39,0.004702358579043226,0.005426791275286101,0.004644452103273093,42391624,42405937,ENSG00000078668,1,0.004924533985867473
40,0.00209142044485133,0.0018973976728856126,0.0024005549734063816,17922968,18029948,ENSG00000078674,1,0.002129791030381108
47,0.005731620270850085,0.004968740978156346,0.004894793791301086,86514435,86561498,ENSG00000085719,1,0.005198385013435839
48,0.0011522127079847276,0.0011338929171904994,0.0012671580013385603,38225218,38275558,ENSG00000085788,1,0.0011844212088379291
51,0.010137528471207425,0.009209082496700962,0.011419685563851327,26514031,26658178,ENSG00000092964,1,0.010255432177253236
55,0.004231613235748495,0.003608600006602296,0.003376109433155948,17156482,17224799,ENSG00000104219,1,0.003738774225168913
