,WRN_1_L1_ASO_1,WRN_2_L1_ASO_1,WRN_3_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
2,0.0012622738074821976,0.0010552250000696356,0.001007632757991322,133454848,133571940,ENSG00000008513,1,0.0011083771885143851
4,0.038217867828761055,0.04607969476573746,0.051885873004719384,56067254,56074510,ENSG00000008988,1,0.04539447853307263
7,0.005970601686243043,0.0053055901281581,0.005040695142053087,48917598,48921740,ENSG00000019549,1,0.005438962318818077
8,0.0029317787357665917,0.002813172349015952,0.0025258331109142473,37784191,37844896,ENSG00000020181,1,0.002756928065232264
10,0.005322464992687808,0.005920018187440387,0.0058773214570016045,52622458,52745843,ENSG00000023287,1,0.005706601545709933
13,0.002749496370187534,0.0029129431594661728,0.00282876154884442,100257060,100336218,ENSG00000034677,1,0.0028304003594993754
14,0.0015242922334171751,0.0015448331233031058,0.0014680861651961586,58583508,58659853,ENSG00000035681,1,0.001512403840638813
23,0.0028629007818214763,0.002987632415179777,0.002760879074468037,102204502,102238961,ENSG00000048392,1,0.00287047075715643
25,0.0022134403040252287,0.0024147800851502497,0.002063722154584308,119730774,119832863,ENSG00000064313,1,0.0022306475145865957
26,0.0023973642271944767,0.002344163100568318,0.002241481268644875,67173511,67343781,ENSG00000066777,1,0.00232766953213589
28,0.0013579112549442912,0.0012481238836591433,0.0012818211834775392,65644734,65771261,ENSG00000066855,1,0.0012959521073603248
29,0.015345011688212114,0.014965547242716941,0.013934989638472813,70573218,70608416,ENSG00000067167,1,0.014748516189800623
33,0.016313116388690534,0.014579224089221911,0.012606305466652918,100685816,100722809,ENSG00000070756,1,0.014499548648188454
39,0.005868319348495957,0.007327206433397242,0.0073354333439320865,42391624,42405937,ENSG00000078668,1,0.006843653041941762
40,0.0021791940201373434,0.0021958755813576702,0.001985047579829135,17922968,18029948,ENSG00000078674,1,0.002120039060441383
47,0.006130281127127356,0.0062620051807944,0.005751659592154214,86514435,86561498,ENSG00000085719,1,0.00604798196669199
48,0.001016941774273674,0.0010864378629856614,0.0010061306802883938,38225218,38275558,ENSG00000085788,1,0.0010365034391825764
51,0.008585388400883607,0.007262335293136182,0.006447016288731192,26514031,26658178,ENSG00000092964,1,0.007431579994250326
55,0.004529192364214598,0.004619114527451705,0.004113798419591945,17156482,17224799,ENSG00000104219,1,0.004420701770419416
56,0.001193498423923942,0.0010657327551097952,0.0012151444312633063,37843268,37849861,ENSG00000104221,1,0.0011581252034323479
57,0.0015672752213908214,0.0016617480031848961,0.0014852404702545656,27284886,27311272,ENSG00000104228,1,0.0015714212316100945
58,0.0016157553414518212,0.0017186512391664684,0.0015961626661528754,81701334,81732903,ENSG00000104231,1,0.0016435230822570551
62,0.001628954370620509,0.001668212469153542,0.00144408468656105,89757806,89791064,ENSG00000104312,1,0.001580417175445034
64,0.002957341006146393,0.00312072013496915,0.0027630844640650605,89924515,90003228,ENSG00000104320,1,0.0029470485350602013
66,0.0022433770489746546,0.0024010375785049895,0.0025556160772539234,96645242,97149654,ENSG00000104324,1,0.002400010234911189
67,0.001390253908941655,0.001403663527163771,0.0015291209342216969,90001405,90053633,ENSG00000104325,1,0.0014410127901090409
69,0.008066651442047558,0.008497008931713809,0.00716561479219923,56957931,56993867,ENSG00000104331,1,0.007909758388653532
70,0.007578657643561078,0.007485414626840716,0.006317056566883416,41261962,41309473,ENSG00000104332,1,0.007127042945761736
71,0.006508213488770702,0.0071349648080472495,0.006422489991887232,97775057,97853013,ENSG00000104341,1,0.006688556096235061
72,0.0016893435506846037,0.001654015966982992,0.0015804942034956552,73780097,73878910,ENSG00000104343,1,0.0016412845737210837
74,0.0025868655634597748,0.002689535883507127,0.002376316161295996,98189826,98294393,ENSG00000104361,1,0.0025509058694209662
