StartPos,EndPos,Gene_ID,WT_1_1,WT_2_1,WT_3_1,HGPS_917_SCR_1,HGPS_478_SCR_1,HGPS_297_SCR_1,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,WRN_1_NT_1,WRN_2_NT_1,WRN_3_NT_1,WRN_1_L1_ASO_1,WRN_2_L1_ASO_1,WRN_3_L1_ASO_1,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1
131910,145083,ENSG00000217929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285443,292013,ENSG00000287265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291630,351355,ENSG00000112679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391739,411443,ENSG00000137265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453391,477829,ENSG00000286364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485154,693139,ENSG00000112685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524171,525581,ENSG00000230433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655939,657100,ENSG00000188996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669081,670307,ENSG00000219712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692530,796781,ENSG00000271727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708592,711460,ENSG00000272463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761675,780648,ENSG00000271911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774747,780214,ENSG00000272485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958323,1101400,ENSG00000286785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026494,1027225,ENSG00000270937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079929,1104946,ENSG00000176515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111367,1129110,ENSG00000286324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312098,1314758,ENSG00000164379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321698,1324022,ENSG00000281809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383790,1385066,ENSG00000261730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389576,1395603,ENSG00000137273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390314,1390411,ENSG00000275859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513698,1515289,ENSG00000218027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528364,1528911,ENSG00000272279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601654,1607354,ENSG00000280916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609915,1613897,ENSG00000054598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623806,2245605,ENSG00000112699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245718,2525976,ENSG00000250903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341450,2341711,ENSG00000236086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353427,2386110,ENSG00000286512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
