,107_31YR_F,108_31YR_F,109_32YR_M,110_32YR_F,111_33YR_M,112_33YR_M,114_37YR_F,115_37YR_F,117_37YR_M,118_39YR_M,155_22YR_M,156_25YR_F,157_29YR_M,158_24YR_M,159_23YR_M,160_26YR_F,162_21YR_M,16_24YR_F,17_25YR_M,18_25YR_F,19_26YR_M,20_26YR_F,21_28YR_M,22_29YR_M,23_29YR_M,24_30YR_M,25_30YR_F,26_30YR_M,27_30YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0007153105546001592,0.0006286228863022379,0.0008722855849888178,0.0006600982523458358,0.0008615916168481351,0.0007871813294871789,0.0008376178742634238,0.0008314579611236244,0.0007603489273295838,0.0007031603358945458,0.0005126381888271268,0.0011404324050144088,0.0005961454601206177,0.001086292252160335,0.0005862664315199086,0.0005459695569761782,0.0005403153053844808,0.0007468504321051811,0.0008094103856538303,0.0008801285567557949,0.0008095696718451208,0.00086713831413971,0.001025589059322061,0.0010546638407906588,0.0004848509507147314,0.0008122064786362045,0.0008505306121828283,0.0011649226951326338,0.0013481578479602756,170981373,171011372,AADAT|KAT2|KATII|KYAT2|-|4q33|protein-coding,1,0.0008110259920146767
1,0.0003472669497436457,0.00027735716906246877,0.00033997320636360245,0.0003147272672095194,0.0004691655490646239,0.00042833344512144614,0.00040377953761200195,0.0005003551172577776,0.00040220270416882204,0.0003258464765463818,0.0004201025182113813,0.0004448636484489154,0.00033867973966272776,0.0004682321353764345,0.00048742399728737954,0.00041526646240993203,0.00043951126913982963,0.00036464437514498367,0.00037737216237455266,0.0005405409008170766,0.0003880351185740406,0.0005013306087923869,0.0005023855660738813,0.0005036607800358518,0.00032346000488241513,0.0004142689624260314,0.00037363735278619865,0.0005572908889097574,0.0005466800853716081,57204451,57253674,AASDH|ACSF4|LYS2|NRPS1098|NRPS998|-|4q12|protein-coding,1,0.0004212549654784715
2,0.0003107593986167496,0.00031231030917519933,0.00047770250925657364,0.00020666004940004187,0.00041752096924510713,0.00023177938205783097,0.00035652214736961495,0.00026053994271410904,0.0003726818648538973,0.0002655171602820413,0.000446025074495928,0.00037421874940139565,0.0002778870405674236,0.00045562830939052776,0.000347190258937376,0.00033457150837338005,0.0003708908000225143,0.00040695206315436225,0.00037705154031646035,0.0004688909047161694,0.0002757499763487787,0.00038589068225740395,0.0003382913165823515,0.0003576632949799773,0.00023082973933327908,0.00036462783382931334,0.00041454433198826927,0.00032606135434001826,0.0003180974765758773,419224,467998,ABCA11P|ABCA11|EST1133530|-|4p16.3|pseudo,1,0.0003476915858131714
4,1.7808561525315164e-05,2.2546109462028486e-05,1.6463269442016968e-05,9.770460788254129e-06,2.3640124565271747e-06,1.930154465436483e-06,1.100090067937534e-05,4.605504037875665e-06,0.0,8.350668070487819e-06,7.226894479328175e-06,5.5167383204136944e-06,7.854353888282183e-06,8.665130365310868e-06,4.635826061157143e-05,0.0,7.173958134992058e-05,1.756168181521375e-06,1.2183638207504673e-05,1.049755756827245e-05,1.0701208305998725e-05,3.540554447851278e-05,1.6684956338224576e-05,8.246719867172831e-06,0.0003565519299102178,1.600805124128693e-05,2.4787500408689615e-05,0.0,1.3906774101558452e-05,89011416,89152474,ABCG2|ABC15|ABCP|BCRP|BCRP1|BMDP|CD338|CDw338|EST157481|GOUT1|MRX|MXR|MXR-1|MXR1|UAQTL1|-|4q22.1|protein-coding,1,2.5825194777624284e-05
5,0.00014172646880563318,0.00014114664976820198,0.00013759545517393043,0.00012153861071449453,0.0001625713181642534,0.00018802921417460403,0.00020126999975364178,0.00017945017519008393,0.00014041130171616478,0.0001250895992599604,0.00012002929091753752,0.0001512505756180088,0.00014514845985545474,0.0001619591639189013,0.00012582956451712244,9.959007531623754e-05,0.00013142804725568453,0.00013330913014275892,0.0001364246857182431,0.00018195766451672247,0.0001319815691073176,0.0001520355733489078,0.0002222619871844228,0.0001766936090059068,0.0001719695120297285,0.00015619977271801185,0.0001897840522088628,0.00020213340804931256,0.0001871819824474132,128886411,128960866,ABHD18|C4orf29|-|4q28.2|protein-coding,1,0.00015572403160681118
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.397631619486271e-06,0.0,0.0,1.8389127734712317e-06,1.72795785542208e-06,0.0,1.6556521646989794e-06,3.6937831073069558e-06,6.380002293965268e-06,0.0,5.129952929475652e-06,3.33255795818173e-06,2.791619558086623e-06,0.0,0.0,2.1380384840818454e-06,5.967396316489001e-06,0.0,0.0,0.0,7.0333110398686424e-06,7967037,8160559,ABLIM2|-|-|4p16.1|protein-coding,1,1.520235037949458e-06
7,0.0007687362391761046,0.0005301670946869893,0.0006610738843424537,0.0008864472606070565,0.001111995090127975,0.0006710503691500838,0.000767738913609927,0.0007594147193882837,0.0008120478591247565,0.001197383548229539,0.0009520647944506247,0.0010694810205046437,0.0007885771303835311,0.0008584780974650711,0.0008342831257918157,0.0007528214109853677,0.0009534558983759206,0.0009489694246330048,0.0007648439195790105,0.0007799851901124339,0.0009722590560913914,0.0007427726200891358,0.0006380082386946793,0.0006930299029116725,0.0006653646892885236,0.0008490735057373502,0.0008341069922801383,0.0006678253801355049,0.0006520199029914589,8368009,8442452,ACOX3|-|-|4p16.1|protein-coding,1,0.000813223285480843
8,0.0012451152599782854,0.0011330420571657274,0.0011907093085868534,0.0012090205039041132,0.0009867024299320347,0.0009412719943111915,0.0012596805989200217,0.0010449559697365749,0.0009284828446460585,0.001146086587225114,0.0008435042708589776,0.0011943738463695648,0.001014782522366058,0.0009704946009148172,0.0009692187772147825,0.0010815681075356867,0.0008388994127420554,0.0011975470481447122,0.0011250628018456288,0.00105975343070179,0.001007154300567474,0.001136398967526719,0.0008535350141462407,0.0011604967457527102,0.0007894594081427835,0.0010668800211112237,0.0012112419678233911,0.0010459210771416828,0.001070821605820001,185676749,185733413,ACSL1|ACS1|FACL1|FACL2|LACS|LACS1|LACS2|-|4q35.1|protein-coding,1,0.001059385568314906
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123300595,123350947,ADAD1|Tenr|-|4q27|protein-coding,1,0.0
10,1.0091518197678595e-05,6.4036287229430016e-06,2.5698762055831365e-05,4.293081255444996e-06,2.2730889005068987e-05,5.130993953951983e-05,4.818704382092579e-05,2.993577624619182e-05,1.3486677859610275e-06,6.135184704848193e-06,1.932408741211664e-05,6.129709244904105e-06,9.425224665938619e-07,6.301912992953358e-06,2.2020173790496428e-05,6.393086147262039e-06,3.516090153118637e-05,1.4528300410767738e-05,2.6611630821654946e-05,1.916220825954495e-05,1.737007725031677e-05,3.3769153767321014e-05,2.2501730107513876e-05,1.572985456145929e-05,9.222339761846639e-06,2.263764822000172e-05,2.4787500408689615e-05,1.246976850875424e-05,5.083165706086883e-05,73146686,73434516,ADAMTS3|ADAMTS-4|-|4q13.3|protein-coding,1,1.9725129450298827e-05
