filter_size,WT=>WT_ut,HGPS_ASO=>WT_ut,HGPS_NT=>WT_ut,HGPS_NT=>HGPS_ASO_ut,WRN_ASO=>WT_ut,WRN_NT=>WT_ut,WRN_NT=>WRN_ASO_ut,WT=>WT_lt,HGPS_ASO=>WT_lt,HGPS_NT=>WT_lt,HGPS_NT=>HGPS_ASO_lt,WRN_ASO=>WT_lt,WRN_NT=>WT_lt,WRN_NT=>WRN_ASO_lt,WT=>WT_diff,HGPS_ASO=>WT_diff,HGPS_NT=>WT_diff,HGPS_NT=>HGPS_ASO_diff,WRN_ASO=>WT_diff,WRN_NT=>WT_diff,WRN_NT=>WRN_ASO_diff
0.0,0.00040501392632406327,0.0020556664079216173,0.01586492416105794,0.01721661560235459,0.003004607070631787,0.021338155310519247,0.01575761954941761,0.0004049994054871118,0.0036073343474103473,0.002459857981511614,0.0017185777627312273,0.004478560452012022,0.0031141820649670817,0.0017481275542626446,1.4520836951479113e-08,-0.00155166793948873,0.013405066179546326,0.015498037839623363,-0.0014739533813802348,0.018223973245552166,0.014009491995154964
0.5,6.117645690920848e-05,0.00029671743934550637,0.00146082408666585,0.0015802194630543664,0.0004226172225345798,0.0020696550822944123,0.0013823820339572464,6.117716603968444e-05,0.0005395934987080174,0.00028040163755972523,0.0002080921768507603,0.0005842998474322881,0.000369069561925815,0.0002186260221025249,-7.091304759653146e-10,-0.000242876059362511,0.0011804224491061247,0.001372127286203606,-0.0001616826248977083,0.0017005855203685973,0.0011637560118547216
1.0,2.891802867399322e-05,0.00018176870767379864,0.0008175999120078186,0.0009460411425460177,0.00028771892552181247,0.001094563335668578,0.0007751008940389908,2.8921198472777102e-05,0.00034884709422643894,0.00020749171897329,0.00015950319652555472,0.0004002538714586124,0.0002741589660219383,0.00015665915323358968,-3.1697987838825677e-09,-0.0001670783865526403,0.0006101081930345285,0.000786537946020463,-0.00011253494593679994,0.0008204043696466397,0.0006184417408054011
1.5,1.797252637791718e-05,0.00014387629447939692,0.0006322642090675272,0.0007577654942996713,0.0002286377685802669,0.0008004574972505791,0.0005997114356004478,1.7973815656449984e-05,0.0002770553714510112,0.00018303390772778804,0.00014485824399779955,0.000319989996148113,0.00023769990987268134,0.0001386774716147291,-1.2892785328046433e-09,-0.00013317907697161426,0.00044923030133973914,0.0006129072503018717,-9.135222756784611e-05,0.0005627575873778977,0.00046103396398571874
2.0,1.2925856718561255e-05,0.00012499999730678163,0.0005641194016507864,0.0006760977102461473,0.00019336538696565004,0.000670727387100565,0.0005162233345387489,1.292648972067079e-05,0.0002425257290217512,0.00016819946201145845,0.0001347479158575335,0.0002745131392053868,0.00021404192363054978,0.0001284463241257147,-6.330021095354523e-10,-0.00011752573171496956,0.00039591993963932794,0.0005413497943886138,-8.114775223973676e-05,0.00045668546347001526,0.0003877770104130342
2.5,9.84949705903251e-06,0.00011439687554963713,0.0005347547031793906,0.0006325715093745443,0.00016950201904834065,0.0005991281670649029,0.00047415590326248074,9.849854285947992e-06,0.0002177557010448171,0.0001545317465422636,0.00012533779871305026,0.00024179929901582537,0.000196615532422193,0.00012132986946836154,-3.5722691548134263e-10,-0.00010335882549517997,0.000380222956637127,0.0005072337106614941,-7.229727996748472e-05,0.0004025126346427099,0.0003528260337941192
3.0,7.755098190324152e-06,0.00010707691686860794,0.0005161324948266065,0.000606648984962153,0.00015098728484842737,0.0005585609194851533,0.0004513923939795409,7.755318444364812e-06,0.00019802910049307755,0.00014247530263451693,0.00011764514475134743,0.00021741054440294364,0.00018185855776732445,0.00011619265541467204,-2.2025404065970523e-10,-9.095218362446961e-05,0.0003736571921920896,0.0004890038402108056,-6.642325955451628e-05,0.0003767023617178289,0.0003351997385648689
3.5,6.275084989779604e-06,0.00010149097462900981,0.0005014329890232989,0.000589151024906602,0.00013585929625126368,0.00053231255234772,0.0004381831375170339,6.275228236982513e-06,0.00018218245659065547,0.00013295721403938927,0.0001122511090597247,0.0001990476737933306,0.00017006287672642623,0.00011157504847016397,-1.4324720290936237e-10,-8.069148196164566e-05,0.00036847577498390967,0.00047689991584687726,-6.318837754206694e-05,0.0003622496756212938,0.00032660808904686996
4.0,5.181764320028194e-06,9.705814920759279e-05,0.0004919377668687018,0.0005782284197912257,0.0001234082144455316,0.0005136158258312448,0.00042996599843335073,5.181860800117424e-06,0.0001689968666830487,0.00012636329680811568,0.00011014841818299084,0.00018434319232915147,0.00016280105138728867,0.00010751566151433123,-9.648008922999478e-11,-7.193871747545592e-05,0.0003655744700605861,0.00046808000160823487,-6.0934977883619874e-05,0.0003508147744439561,0.0003224503369190195
4.5,4.351564382860995e-06,9.321367243378288e-05,0.00048502062830436103,0.0005691709150730482,0.00011293231075588298,0.000503179860672887,0.0004253828619804288,4.351631198540006e-06,0.00015797034345828453,0.00012244920430975288,0.00010986352431521855,0.0001725896218510901,0.00015872413601935675,0.00010352174284698404,-6.68156790110586e-11,-6.475667102450164e-05,0.00036257142399460815,0.00045930739075782963,-5.965731109520713e-05,0.00034445572465353024,0.00032186111913344475
5.0,3.7087812130705217e-06,8.980704044043766e-05,0.0004801524464217335,0.0005616563327614472,0.00010407793226264483,0.000495747948523011,0.0004222774190093,3.7088286151471556e-06,0.000148744043235399,0.00012001097472644547,0.00010968866380167405,0.0001626235668169901,0.00015695396089796334,0.00010019217552374921,-4.7402076633826364e-11,-5.8937002794961347e-05,0.000360141471695288,0.00045196766895977316,-5.854563455434527e-05,0.0003387939876250477,0.0003220852434855508
