,125_71YR_F,126_75YR_M,127_78YR_M,128_80YR_F,163_67YR_F,164_67YR_F,165_68YR_M,167_66YR_M,168_68YR_M,169_70YR_M,170_69YR_M,44_61YR_M,45_62YR_F,46_62YR_F,47_63YR_M,48_64YR_M,49_66YR_M,50_67YR_M,51_67YR_M,52_68YR_M,53_68YR_M,54_69YR_M,55_69YR_F,StartPos,EndPos,Gene_ID,labels,mean_value
2,0.001325098498593955,0.001413120499127725,0.0014358608742181154,0.0015515414550646412,0.0010986626156308493,0.001156822519935066,0.0010892816090198657,0.0015190535162658634,0.0011871043735037956,0.001286640037022617,0.0015568585141175536,0.001524397560282678,0.001896599228309163,0.001516088645974183,0.0019516465619006994,0.001423874666437934,0.0013979981459092455,0.001502544252347025,0.001776879365420028,0.001744128111793014,0.001397239765465677,0.001326129622069087,0.0015224713880816168,30539170,30559309,ABCF1|ABC27|ABC50|-|6p21.33|protein-coding,1,0.0014608713837604523
6,0.0009361554275382196,0.0013374664294300836,0.0011554141121282641,0.0011943069670517774,0.0001653484007063477,0.0003704086911536472,0.0006786592434804387,0.0012286792690238385,0.0004950346135628401,0.000555310341278035,0.0013675187662540089,0.0010421980679507256,0.001793765679501781,0.0014495180789685942,0.002077621830835032,0.0012155858685383623,0.0009787130110609126,0.0015851953943862305,0.0024482261403622743,0.0015313509299476555,0.0012983829483332273,0.0013934537941457943,0.001364788670594982,160182989,160200087,ACAT2|-|-|6q25.3|protein-coding,1,0.001202743594618829
21,0.002525134678656773,0.002060834589986342,0.002607941031109016,0.003068064529396442,0.0019366000837937468,0.002275398255347236,0.0024707368242889386,0.002653138337452024,0.0021190993262952397,0.002354900414971953,0.002676362695650768,0.0026207840444530802,0.002839600300287906,0.0027385729019628055,0.0026643284326320574,0.002197328303588478,0.002631467646573571,0.0026012331868559375,0.002653171593722409,0.0026860921096593803,0.0029631434565348305,0.0021381948294439393,0.002697342249428737,32135983,32145888,AGPAT1|1-AGPAT1|G15|LPAAT-alpha|LPAATA|-|6p21.32|protein-coding,1,0.002529542166177896
33,0.0010711280658110313,0.0025931466721850795,0.00222086107996265,0.0028921108758708084,0.0015238749742181369,0.0010143960611520416,0.0013648425905384324,0.0029187217990770484,0.0014007630110482168,0.0014284675415250259,0.003024973166504628,0.0019312751540692791,0.0022338235507371666,0.002109658131587532,0.0025484699894757295,0.0008501916153240705,0.002815428808973403,0.0030391468493138805,0.002111448438854094,0.0024133064870663127,0.0025961805121090453,0.0011054435209095607,0.002053440834089912,111195987,111216915,AMD1|ADOMETDC|AMD|SAMDC|-|6q21|protein-coding,1,0.002054830423061004
48,0.0029848551824944703,0.0016194699294651402,0.00217764735327723,0.002065536076962097,0.001005151779641105,0.0014279037408352212,0.0025256404315825813,0.002328386535532648,0.0015230284287605683,0.0018214208108803236,0.0024448824165780266,0.002468282358806276,0.0015337885245846781,0.002139004114436901,0.0015595156230121478,0.002415913027131023,0.002349734250802163,0.002170912148994773,0.0018020120297116834,0.0019079606801835863,0.002207997377477183,0.0023415839118639354,0.00162012261413933,32083045,32096017,ATF6B|CREB-RP|CREBL1|G13|-|6p21.32|protein-coding,1,0.0020191630150936126
51,0.004231632572085188,0.004107853446541572,0.00412786956474928,0.0047602278936679015,0.0029195762315692873,0.0035488877392653904,0.0032702287014604063,0.004832255882849682,0.00380411683997076,0.00356600031835287,0.004478236208066239,0.006001057448236515,0.005951378346029385,0.005625971859804554,0.006704129411109273,0.004493912293231517,0.0049856980484037335,0.005157922976077448,0.0061444794617771395,0.006060119811724433,0.005510810223448603,0.004578491037907609,0.004678381466583161,31497996,31514625,ATP6V1G2-DDX39B|-|-|6p21.33|ncRNA,1,0.00476257555577878
57,0.002083681704492163,0.0014762886920881581,0.001549278470877119,0.0014182835901282637,0.001527463264164021,0.0011992793049931318,0.0018650837343332893,0.0017164061449691744,0.0014332183985633848,0.0015277901670022482,0.0014321196153125521,0.0010263286032006775,0.0013258207441830374,0.0015244732125025743,0.0015845305141481733,0.00153150042154038,0.0010457742467327653,0.0014036232004575823,0.001591278447605592,0.0019596162976770358,0.0012630403556796572,0.0023093011139578294,0.0013112333036959679,57037104,57050012,BAG2|BAG-2|dJ417I1.2|-|6p12.1|protein-coding,1,0.001526322328187164
58,0.002574538362145123,0.002317349170054908,0.002453374527469697,0.0026990789069094717,0.0016526228174764646,0.002008669746864798,0.001955223985113896,0.002711857297946671,0.0019372484077789878,0.002127557141954585,0.002515555599126784,0.003213140845757318,0.002592869500810398,0.0028693287713581475,0.0028127547395942905,0.00232858283768451,0.002549546250724433,0.0026989972673782526,0.002807242441789132,0.0029325736660394722,0.0029146297113395577,0.0025191765784051494,0.0024292743531570413,31606805,31620477,BAG6|BAG-6|BAT3|D6S52E|G3|-|6p21.33|protein-coding,1,0.002505269257690395
61,0.0012557262604022301,0.002140404348838256,0.0014515682526890959,0.0015947856299293563,0.0010667268351124792,0.0012169042224878248,0.001048010783455852,0.001624058596130016,0.0013795338773076968,0.0014066368043386204,0.0016453097332701908,0.0016602556609477245,0.0017469154118417399,0.001898815195696867,0.0021455985848639536,0.0013820983926060141,0.0019416513905490143,0.0022244943854348876,0.0018534197521264328,0.002064173129114132,0.0021793867072338164,0.0016245777514412442,0.0018496975904523589,136578001,136610989,BCLAF1|BTF|bK211L9.1|-|6q23.3|protein-coding,1,0.0016695977954899915
64,0.014382906207180855,0.01079008780969869,0.01302267039297796,0.015098405958608589,0.006279220342101822,0.00904600674313645,0.010216317232893951,0.013049240417069391,0.01128094578021672,0.012216249210442958,0.011408231933289784,0.012803948632477906,0.011291611682671981,0.012120541443502877,0.012354376608124893,0.015250413948060832,0.012820126905767915,0.010358581582028186,0.012669909186544764,0.012400791906260809,0.01235637041085947,0.012822384370175287,0.010613203857412618,7881483,8064647,BLOC1S5-TXNDC5|MUTED-TXNDC5|-|6p24.3|ncRNA,1,0.011941414893978467
