,101_19YR_F,102_19YR_M,103_19YR_M,104_19YR_M,105_20YR_M,106_20YR_F,14_1YR_M,15_12YR_M,79_1YR_M,80_2YR_F,81_3YR_M,82_3YR_M,83_5YR_M,84_6YR_M,85_7YR_M,86_7YR_M,87_8YR_M,88_8YR_M,89_9YR_F,90_10YR_M,91_10YR_M,92_11YR_F,93_11YR_F,94_12YR_M,95_13YR_M,97_16YR_F,98_17YR_M,99_17YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
64,0.015035397855515383,0.019138688287599705,0.010436476502753764,0.01159602594818862,0.014873270202835196,0.014235549307852287,0.01002409740674587,0.013878535691247808,0.01161124591027785,0.015644470642851908,0.013367138985252965,0.016136554361468915,0.009013809538237392,0.013868332489094483,0.012594764313737947,0.012276660264388013,0.0166274662645719,0.014923227703364912,0.013632700419387677,0.011102888773185328,0.0160032889819106,0.013306307945348754,0.013397295473466892,0.014339251623031285,0.013625436921841028,0.01619542167504693,0.013075148267688377,0.014587957981277941,7881483,8064647,BLOC1S5-TXNDC5|MUTED-TXNDC5|-|6p24.3|ncRNA,1,0.013733836062077492
104,0.007431631965598274,0.007727390923377491,0.00906976849738817,0.011354034027996346,0.00810188528067583,0.0077478092140514975,0.007730351215609803,0.009468080000093656,0.007452301580948541,0.008551888117868401,0.010605980855576675,0.00925887625221453,0.009774492657146491,0.008309667005235057,0.019141312011430444,0.009960433383014786,0.010342929587251257,0.010268155351000249,0.009077237413114732,0.009542589371766608,0.01054694274181492,0.00999794864356574,0.009622868373276153,0.010677077637831182,0.009780796575715336,0.007925925472929198,0.00931288309333888,0.009381632537364609,31802692,31807543,C6orf48|D6S57|G8|-|6p21.33|protein-coding,1,0.009577246063828386
144,0.014966253957819625,0.015603419937464615,0.012447997437364794,0.011877795290262502,0.014842558727694457,0.01642772757625658,0.020210215577742656,0.017888296292711898,0.013364218308453446,0.011232575683534099,0.005725873096460955,0.005573959079584188,0.0034710100984818976,0.0022830090360227654,0.0030409205157945545,0.004561180795014536,0.011306968269345704,0.011297192382343332,0.020180957321003307,0.00749736897495264,0.006683211242338167,0.008501215635351214,0.009854184789653836,0.014668826092066382,0.008561731117806294,0.008703767246045935,0.007582804208865562,0.02226803161589494,139693392,139695787,CITED2|ASD8|MRG-1|MRG1|P35SRJ|VSD2|-|6q24.1|protein-coding,1,0.011093688225226103
146,0.031572020513046195,0.029296192674511473,0.029802865871140963,0.02729729357748906,0.02777010837645197,0.029012573786091192,0.026018883571672417,0.02466764512026511,0.03520197493537441,0.03034892919099861,0.031191215042785457,0.03179875698509986,0.028960700771090003,0.03466599418508063,0.036247783159526495,0.029578353893705115,0.024558436760653946,0.02554797547898611,0.03580454072778274,0.028245946375093697,0.02863290476902377,0.02801647170444518,0.027232668536530856,0.023976977766550635,0.029042737633489267,0.025708934216778466,0.03888974808275726,0.033097646981854606,31698358,31704322,CLIC1|G6|NCC27|-|6p21.33|protein-coding,1,0.029720938596009838
158,0.013436072761078572,0.02337316930756383,0.014451363973204645,0.022639402848638135,0.042364003224781094,0.022983004990309853,0.013833477328857572,0.02009328999624202,0.004762733782508361,0.01366006853666284,0.005473425176085304,0.009787869380982877,0.0036202339660454594,0.016103989472278465,0.007946503886471768,0.014962335561661709,0.035308466982098406,0.022425120587274437,0.02115870522256097,0.015662889068598668,0.00925736283450441,0.011055581617206609,0.01110514637975497,0.020983866440532923,0.015489478194856096,0.025531291277024328,0.006286374510777849,0.015234689534403082,75794042,75915623,COL12A1|BA209D8.1|BTHLM2|COL12A1L|DJ234P15.1|UCMD2|-|6q13-q14.1|protein-coding,1,0.0163924970301059
209,0.016307951181504948,0.012594606568013816,0.015850997286816132,0.016922797468946007,0.012025180970987105,0.01459465018138987,0.016985692775332444,0.02226909399125167,0.015165088517633466,0.01188510946319056,0.01560223193915501,0.015793741028202093,0.016099930664692435,0.013599567765224594,0.014132534182003853,0.012433301766492554,0.016189636262482644,0.010718296596652382,0.016005128027647867,0.01100909503816371,0.013447824786963672,0.012515705589157836,0.01705768380635193,0.013415610659868628,0.012937168209556654,0.011185905510018333,0.014267863589929071,0.014773859192487434,74225473,74230755,EEF1A1|CCS-3|CCS3|EE1A1|EEF-1|EEF1A|EF-Tu|EF1A|GRAF-1EF|HNGC:16303|LENG7|PTI1|eEF1A-1|-|6q13|protein-coding,1,0.014492366179289881
407,0.014115898619307145,0.006183395710478568,0.01858641343309497,0.015969727415763742,0.017956153615597954,0.017725683485917215,0.017759952512436384,0.014133204190986546,0.008999976816584628,0.016751243066924035,0.0072534494315349505,0.01189916054093442,0.025666066111954933,0.01337975531717729,0.00916328327893628,0.011835432886055706,0.007169254649446482,0.023779772085247036,0.0112258764680108,0.01885519945939359,0.008972865899237554,0.013426902417745504,0.016264383742109086,0.0178145027750473,0.011301756930431645,0.008407646559661908,0.013469511705647079,0.00888068846620449,29910247,29913661,HLA-A|HLAA|-|6p22.1|protein-coding,1,0.013819541342566688
408,0.011149969217595156,0.0041514686917811065,0.007311649351006019,0.016796205445695423,0.017262897314468208,0.0074805622336796,0.01606757511124394,0.015522993334366159,0.004004898553602754,0.006778837930950229,0.011753733237432885,0.0050924701937735675,0.027999564403894193,0.003337919669388113,0.007816184406110252,0.010742556619180511,0.0104595826697878,0.011277052866229797,0.007214809904646401,0.012445542397353094,0.0020837942891314097,0.009745367133407568,0.012692725705053717,0.007603975447572345,0.017090431861941195,0.005761275150640992,0.008862799368861357,0.012767490523984223,31321643,31325022,HLA-B|AS|B-4901|HLAB|-|6p21.33|protein-coding,1,0.010402654751170646
409,0.01201973068872059,0.006174702427650366,0.018757963520450886,0.0111381318616998,0.012957651466823492,0.0058874345050757716,0.0164422524284883,0.00916322705495743,0.015186595145101206,0.01503492498839397,0.006169421068370255,0.011838456411403625,0.010323159324691376,0.005196433190254003,0.00649243029516069,0.007308876585507286,0.017826758151578574,0.010986797855372139,0.005220529747564106,0.01674720372811633,0.011331439677081777,0.016708308577080395,0.009119184597204002,0.0254589655569328,0.009269845239786242,0.006073752839358249,0.014069732465362738,0.007020516603434104,31236526,31239913,HLA-C|D6S204|HLA-JY3|HLAC|HLC-C|MHC|PSORS1|-|6p21.33|protein-coding,1,0.011425872357200731
440,0.018393957633203617,0.015384553758025199,0.015201107090411283,0.01539446724798167,0.015945961825865024,0.01886989590232017,0.02192667249803821,0.018644184867633647,0.02234997887976279,0.015841085957925088,0.018233277863435177,0.016770686121662277,0.022810759984935636,0.014409789756885397,0.021076672355404898,0.014778659485589886,0.015461528016548823,0.0159583373368949,0.0196995500661068,0.01562603625460198,0.019464120197338917,0.013951516159416167,0.013471488462764195,0.012564544189428052,0.015138785338591913,0.013697663210648203,0.01779860475354937,0.017136134877093374,44213903,44221625,HSP90AB1|D6S182|HSP84|HSP90B|HSPC2|HSPCB|-|6p21.1|protein-coding,1,0.01700000071757366
