,WRN_1_L1_ASO_1,WRN_2_L1_ASO_1,WRN_3_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
5,0.0006777472351338506,0.0005075968986029477,0.0004936693464766572,24415802,24472976,ENSG00000001461,1,0.0005596711600711518
6,0.0003737718865767898,0.00044775907930138327,0.00042574868861041044,33007986,33080996,ENSG00000004455,1,0.00041575988482952787
7,0.0005616216643419202,0.0005532341902377564,0.0005683211829176795,23019443,23083689,ENSG00000004487,1,0.0005610590124991186
16,0.0004295589983128751,0.0004729430153826184,0.00044630812293243005,1751232,1780457,ENSG00000008130,1,0.0004496033788759745
17,0.005745946258655861,0.006528915814835177,0.005657167578745031,114716913,114758676,ENSG00000009307,1,0.005977343217412023
27,0.00047355638212045656,0.00044337186375987636,0.00044454884395258025,23791145,23795539,ENSG00000011009,1,0.00045382569661097104
38,0.000625483404195272,0.0006102601683693631,0.000596385125731205,93885199,93909456,ENSG00000023909,1,0.0006107095660986134
40,0.0012883712466975146,0.001179233635895494,0.001024913541201633,32108056,32176563,ENSG00000025800,1,0.0011641728079315472
45,0.002017897971299779,0.0020466973190134117,0.002056946898419351,109213918,109238182,ENSG00000031698,1,0.0020405140629108473
48,0.0008964457351243434,0.0010358806863695472,0.0009681837970031565,244408494,244451909,ENSG00000035687,1,0.0009668367394990157
49,0.0006570861698792113,0.0006670086350566133,0.0006904887040973739,77562416,77683419,ENSG00000036549,1,0.0006715278363443995
55,0.0007040080016520314,0.0007537579965350508,0.0006265842130936511,186311652,186375693,ENSG00000047410,1,0.0006947834037602445
59,0.005220460284848581,0.005944931536646197,0.005568416745173925,7771296,7781432,ENSG00000049245,1,0.005577936188889568
64,0.0006345242668362045,0.0007101760780037338,0.0006373167969504194,114769479,114780685,ENSG00000052723,1,0.0006606723805967859
65,0.0010637186689709433,0.0010576585049626693,0.0011595602464589468,19303965,19312144,ENSG00000053371,1,0.00109364580679752
66,0.00047236493778048556,0.0004250386490202595,0.00044295323221184974,19251805,19260128,ENSG00000053372,1,0.00044678560633753156
67,0.0004258134379553187,0.0003635186102948769,0.00043165809260550217,36136570,36156053,ENSG00000054116,1,0.0004069967136185659
68,0.0008474596048357267,0.0006224080455346421,0.000571899353708652,36224432,36305357,ENSG00000054118,1,0.0006805890013596737
74,0.0017062033803259113,0.001569249845010563,0.0014634082413845127,16352575,16398145,ENSG00000055070,1,0.0015796204889069957
76,0.0005062127830623884,0.0005247393105628892,0.0004567306087402446,179293714,179358680,ENSG00000057252,1,0.0004958942341218407
78,0.000584983253912493,0.0007429059943614896,0.0005911815628628004,23778418,23788232,ENSG00000057757,1,0.0006396902703789276
81,0.0030342162383693054,0.002741114552056242,0.002483070833630673,203626787,203744081,ENSG00000058668,1,0.0027528005413520735
83,0.0004965841376991907,0.0004700925111445846,0.0005580814194978874,53851719,53889798,ENSG00000058799,1,0.0005082526894472208
84,0.0005661862022871354,0.0006376258466179437,0.0005538121753040647,53765478,53838463,ENSG00000058804,1,0.0005858747414030479
88,0.0004147861336274701,0.0005067876049117718,0.0004727346317655451,31259568,31296788,ENSG00000060688,1,0.00046476945676826234
89,0.0009439682234678623,0.00087997421741165,0.0008169969109962988,102876467,103108872,ENSG00000060718,1,0.0008803131172919371
92,0.0008598745318479761,0.0008857385908162506,0.0009226057076776284,109548615,109600195,ENSG00000065135,1,0.0008894062767806184
94,0.000698091222690133,0.0007750906642486758,0.0006916977975963332,88684222,88836255,ENSG00000065243,1,0.0007216265615117139
97,0.002052825159629793,0.001471469431520179,0.0013674764327803327,42682418,42703805,ENSG00000065978,1,0.0016305903413101018
98,0.0007993220695478073,0.0008518416761585097,0.0008502909661782095,212285410,212361853,ENSG00000066027,1,0.0008338182372948421
103,0.0007358824977569147,0.0008513414628332791,0.000741709740087424,197084121,197146694,ENSG00000066279,1,0.0007763112335592058
105,0.0007226844255645739,0.0007108279613347194,0.0006099585217453104,43363398,43368074,ENSG00000066322,1,0.0006811569695482013
106,0.0006870836411721187,0.0006215157460300859,0.0006899442235189877,70144805,70205579,ENSG00000066557,1,0.0006661812035737307
108,0.0004135687297408381,0.0004762738422065888,0.0004942394405441097,93866284,93879918,ENSG00000067334,1,0.00046136067083051214
111,0.0010563744503657953,0.0010344276973791664,0.000969873516838727,220094132,220148041,ENSG00000067704,1,0.0010202252215278963
112,0.00042493917286950055,0.00047601860953111843,0.00044323296179292764,229440259,229508341,ENSG00000069248,1,0.0004480635813978488
113,0.004016421296444964,0.003908829781095695,0.0034528962905460204,205712822,205750182,ENSG00000069275,1,0.0037927157893622265
118,0.0005554039721167754,0.0006175188088262554,0.0006388171915489526,44850522,44986722,ENSG00000070785,1,0.0006039133241639945
119,0.0026762066498956763,0.0026882556124110785,0.0024969256646556904,22052627,22101360,ENSG00000070831,1,0.002620462642320815
121,0.0007942269423385813,0.0007237372090667745,0.0006937663491937242,186671791,186680922,ENSG00000073756,1,0.0007372435001996932
122,0.007082048217480691,0.006673285656213718,0.006675492460160816,8861000,8879190,ENSG00000074800,1,0.006810275444618409
126,0.0006689572360876206,0.0006193687654227509,0.0006361742559294466,169921326,170085208,ENSG00000075945,1,0.0006415000858132728
133,0.0008396360958539661,0.0008952545438737884,0.0007941984176885153,77695987,77759852,ENSG00000077254,1,0.0008430296858054232
137,0.0022478687143678818,0.0018015770069155005,0.0016066109958493876,1785285,1891117,ENSG00000078369,1,0.0018853522390442567
138,0.0011275398848279406,0.0011782213063390706,0.0010272812296247388,51789191,51878805,ENSG00000078618,1,0.0011110141402639166
139,0.00048148954865613673,0.0004590484036019705,0.0004395159835526173,1216931,1232031,ENSG00000078808,1,0.0004600179786035748
151,0.00045960149879888384,0.0004412816715680843,0.0005318125118111516,161749758,161757238,ENSG00000081721,1,0.0004775652273927066
