,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
5,0.00037201291704632295,0.0005179241576758668,0.00039748600146546513,24415802,24472976,ENSG00000001461,1,0.00042914102539588496
6,0.0004702675697823192,0.000428792435778267,0.00046931095936027104,33007986,33080996,ENSG00000004455,1,0.0004561236549736191
7,0.0006183756134437543,0.0006383492207374841,0.0006769924477676876,23019443,23083689,ENSG00000004487,1,0.0006445724273163087
16,0.0005136513999617254,0.00046576142351996365,0.0004257388165777281,1751232,1780457,ENSG00000008130,1,0.0004683838800198057
17,0.004840005845666722,0.005075400389053645,0.005214574240137411,114716913,114758676,ENSG00000009307,1,0.005043326824952592
27,0.0005297088978184156,0.000471516920193155,0.0004513549709567451,23791145,23795539,ENSG00000011009,1,0.0004841935963227719
38,0.0004853620116725888,0.0005215594600446328,0.0005474185727229096,93885199,93909456,ENSG00000023909,1,0.0005181133481467104
39,0.0006379947041951207,0.0006134542493686755,0.0006914167055498099,68474152,68497221,ENSG00000024526,1,0.0006476218863712019
40,0.0011233095250112572,0.0012008238479338936,0.001139682087796148,32108056,32176563,ENSG00000025800,1,0.0011546051535804328
45,0.0020000781280787626,0.002324697576477695,0.002233728007663074,109213918,109238182,ENSG00000031698,1,0.002186167904073177
48,0.0009939865262479008,0.001035798597986615,0.0010410363361719652,244408494,244451909,ENSG00000035687,1,0.001023607153468827
49,0.0005909738955552885,0.0006524202926045894,0.0006861464013939158,77562416,77683419,ENSG00000036549,1,0.0006431801965179313
55,0.0007108725934328711,0.0008165038945264227,0.0007428197179897869,186311652,186375693,ENSG00000047410,1,0.0007567320686496935
59,0.00498914027722748,0.004802691774512983,0.005096200406209305,7771296,7781432,ENSG00000049245,1,0.004962677485983256
64,0.0005675571605620596,0.0005831374011174334,0.0005824363451424489,114769479,114780685,ENSG00000052723,1,0.0005777103022739806
65,0.0012291299050216909,0.001151990057187692,0.0013579087188018899,19303965,19312144,ENSG00000053371,1,0.0012463428936704242
66,0.0006335590341754496,0.0006713468300736087,0.0005804082461565969,19251805,19260128,ENSG00000053372,1,0.000628438036801885
67,0.000507062599728194,0.0005398853915254324,0.0004693998429020226,36136570,36156053,ENSG00000054116,1,0.000505449278051883
68,0.0006242792712789932,0.0007809888272258452,0.0007248978899737413,36224432,36305357,ENSG00000054118,1,0.0007100553294928599
74,0.0014650028246614702,0.0014184953962209249,0.0013527066161584497,16352575,16398145,ENSG00000055070,1,0.001412068279013615
78,0.000600214533863554,0.0006102029552571704,0.0007312589478532081,23778418,23788232,ENSG00000057757,1,0.0006472254789913109
79,4.500392615534221e-05,0.001259313561187782,8.48716843676699e-05,183186238,183245127,ENSG00000058085,1,0.0004630630572369314
81,0.003584197645574033,0.0035985613712121592,0.004240943805041614,203626787,203744081,ENSG00000058668,1,0.0038079009406092688
83,0.0005370809269845165,0.0005912999673360858,0.00046237936875622826,53851719,53889798,ENSG00000058799,1,0.0005302534210256102
84,0.0008086450330937169,0.000937258440757381,0.0008476628553686293,53765478,53838463,ENSG00000058804,1,0.0008645221097399091
