,HGPS_917_SCR_1,HGPS_478_SCR_1,HGPS_297_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
3,0.0008100006607994457,0.0022019623979217633,0.0013326252890114804,196651754,196752476,ENSG00000000971,1,0.0014481961159108962
5,0.0004335084389504306,0.0003370175355845835,0.0003051625108346236,24415802,24472976,ENSG00000001461,1,0.0003585628284565459
6,0.0004077867560487371,0.0005396990633359404,0.0004830160101526129,33007986,33080996,ENSG00000004455,1,0.0004768339431790968
7,0.0006030048847626486,0.0007541264957324061,0.0006630987373687826,23019443,23083689,ENSG00000004487,1,0.0006734100392879458
16,0.0004842086227712429,0.0005787529426624029,0.00046190077327225884,1751232,1780457,ENSG00000008130,1,0.0005082874462353015
17,0.0053768420255203295,0.005761990652375344,0.006107443458585848,114716913,114758676,ENSG00000009307,1,0.005748758712160507
26,0.0004192279625875395,0.00043848488605691236,0.000412672720557984,23743448,23762059,ENSG00000011007,1,0.00042346185640081195
27,0.0004197245020710029,0.0004358766608907462,0.00038901388783397193,23791145,23795539,ENSG00000011009,1,0.00041487168359857367
38,0.0006829094789348902,0.000738941899094995,0.0012219578088032005,93885199,93909456,ENSG00000023909,1,0.000881269728944362
40,0.0012131103255332027,0.0013731018442383147,0.0011378686623419612,32108056,32176563,ENSG00000025800,1,0.0012413602773711594
45,0.0030612501417369028,0.002411055269438847,0.0029532340468755684,109213918,109238182,ENSG00000031698,1,0.0028085131526837726
48,0.0009142371206079859,0.0010504108779957348,0.0008721823646326578,244408494,244451909,ENSG00000035687,1,0.0009456101210787928
49,0.000720855331156117,0.0006962668104427391,0.0007536141323037246,77562416,77683419,ENSG00000036549,1,0.0007235787579675269
55,0.0006930969251875284,0.0006939559819394888,0.0007087313157534575,186311652,186375693,ENSG00000047410,1,0.0006985947409601582
58,0.000323045836924571,0.00039566625697767344,0.00039714492082916253,9234774,9271337,ENSG00000049239,1,0.0003719523382438023
59,0.0051071297804484266,0.005042758782632221,0.004415661647379111,7771296,7781432,ENSG00000049245,1,0.004855183403486586
64,0.0007078572225092204,0.0007981857304872167,0.0009205106853407723,114769479,114780685,ENSG00000052723,1,0.0008088512127790697
65,0.0011512991412551295,0.0013142249705521852,0.0010974393364072996,19303965,19312144,ENSG00000053371,1,0.0011876544827382047
66,0.0005631756562005045,0.0005446511674471027,0.000386628692929203,19251805,19260128,ENSG00000053372,1,0.0004981518388589367
67,0.000554452282716257,0.0005767859877294883,0.0004720408016018391,36136570,36156053,ENSG00000054116,1,0.0005344263573491948
68,0.0005617720439440119,0.0005934653935059537,0.0005419879294731524,36224432,36305357,ENSG00000054118,1,0.0005657417889743726
70,0.0006212258705545226,0.00027228607950221,0.0003385703984529025,241590102,241677376,ENSG00000054277,1,0.0004106941161698783
74,0.001224660585415261,0.001084308588986014,0.0010168381294750962,16352575,16398145,ENSG00000055070,1,0.0011086024346254571
78,0.0005022878758388985,0.0005891240760206182,0.0006384751907085276,23778418,23788232,ENSG00000057757,1,0.0005766290475226814
81,0.002092255783958137,0.0027178652990642355,0.0020710545415387784,203626787,203744081,ENSG00000058668,1,0.0022937252081870504
83,0.0006273762705917227,0.0005343469430395463,0.00047939720327869195,53851719,53889798,ENSG00000058799,1,0.0005470401389699869
84,0.0004436365358067726,0.00040190944450078334,0.0004259581634495216,53765478,53838463,ENSG00000058804,1,0.00042383471458569253
88,0.000512766135455161,0.0004179320458646434,0.0004583797649554804,31259568,31296788,ENSG00000060688,1,0.0004630259820917616
89,0.0011592814726313684,0.0016073112764548913,0.004892190117042838,102876467,103108872,ENSG00000060718,1,0.002552927622043033
92,0.0008736515862533526,0.0008586354651816162,0.000952464737746348,109548615,109600195,ENSG00000065135,1,0.0008949172630604388
94,0.0006751558410130822,0.0007617446858956872,0.0007725283618779592,88684222,88836255,ENSG00000065243,1,0.0007364762962622428
97,0.001977303540362947,0.0018001244422638765,0.0016109875756896619,42682418,42703805,ENSG00000065978,1,0.0017961385194388286
98,0.0006841811334248564,0.0006939801083396911,0.0009879438448024114,212285410,212361853,ENSG00000066027,1,0.0007887016955223196
105,0.0005404840083587075,0.00046532017724278715,0.0003312090610343952,43363398,43368074,ENSG00000066322,1,0.0004456710822119633
106,0.0006029975973440039,0.0005141893871098843,0.0006712249640772297,70144805,70205579,ENSG00000066557,1,0.0005961373161770394
107,0.0004417634419717492,0.0006210341762860766,0.0004455752382516143,92508696,92792404,ENSG00000067208,1,0.0005027909521698134
108,0.0003690019774869367,0.0004110890213040391,0.00039693285324499274,93866284,93879918,ENSG00000067334,1,0.00039234128401198953
111,0.0013021033951641887,0.0012363280591897016,0.0011831762426946434,220094132,220148041,ENSG00000067704,1,0.0012405358990161778
112,0.000773882984238493,0.0008636146378117477,0.0008117491535865404,229440259,229508341,ENSG00000069248,1,0.000816415591878927
113,0.003108067295343034,0.00292485485891999,0.003416119741712828,205712822,205750182,ENSG00000069275,1,0.0031496806319919503
115,0.000342345313841888,0.0005344636798724117,0.0003902080145769414,91680343,91906335,ENSG00000069702,1,0.000422339002763747
118,0.0005901187346275511,0.0006608099502373294,0.0005287682692166744,44850522,44986722,ENSG00000070785,1,0.000593232318027185
119,0.0021762728972781918,0.0022422617023303585,0.0019966718818675536,22052627,22101360,ENSG00000070831,1,0.0021384021604920343
122,0.0070096471919618535,0.009110501595779842,0.006130381675149478,8861000,8879190,ENSG00000074800,1,0.007416843487630391
124,0.0005237917464401091,0.0004924584780361715,0.0005032459930866266,20806292,21177285,ENSG00000075151,1,0.0005064987391876358
126,0.0005572834203942376,0.0006284837308071372,0.0007632677418405933,169921326,170085208,ENSG00000075945,1,0.000649678297680656
133,0.0008420260525268842,0.000818672363702401,0.0008208486311848178,77695987,77759852,ENSG00000077254,1,0.0008271823491380342
137,0.0014272822190309572,0.0015623904238537376,0.0014394899534386754,1785285,1891117,ENSG00000078369,1,0.0014763875321077901
138,0.0008930417138722664,0.0011480970884298843,0.0010784842745430465,51789191,51878805,ENSG00000078618,1,0.001039874358948399
139,0.0006129849331065283,0.0005115377462321397,0.0005052762799614727,1216931,1232031,ENSG00000078808,1,0.0005432663197667136
150,0.000297855689676129,0.00042935118620057223,0.00041178541210950143,227730425,227735411,ENSG00000081692,1,0.0003796640959954009
151,0.00045224365870201276,0.0003920448221102561,0.0004821125313459528,161749758,161757238,ENSG00000081721,1,0.0004421336707194072
152,0.0004686624892736712,0.0004563126794247363,0.00037082354685257494,53916574,53945699,ENSG00000081870,1,0.0004319329051836608
154,0.0007266383291428001,0.0013150152596234132,0.0018581287638698481,215005775,215237090,ENSG00000082482,1,0.0012999274508786872
157,0.0014439519270503722,0.0017662290355324592,0.0013945440195846954,11934205,11975538,ENSG00000083444,1,0.0015349083273891754
160,0.0016975706422013444,0.0014086742667042836,0.0014742261647842508,40258041,40294180,ENSG00000084073,1,0.0015268236912299596
161,0.004149471777070509,0.004362130855903576,0.003797112770972515,32221077,32245397,ENSG00000084623,1,0.004102905134648866
163,0.000868235630070441,0.0009869531716972253,0.0010385405992848183,31652263,31704319,ENSG00000084636,1,0.000964576467017495
164,0.0007083340019916162,0.0007104959341180366,0.0007520128476904889,32179675,32198285,ENSG00000084652,1,0.0007236142612667139
165,0.0006433054024917309,0.0005215543509712419,0.0004859288243859829,108970214,109042113,ENSG00000085433,1,0.0005502628592829853
167,0.0005659097999999781,0.0004902751868295586,0.00045742416936292863,108134043,108200849,ENSG00000085491,1,0.0005045363853974885
170,0.001612287624740241,0.00151951261668342,0.0016376535049028476,51354263,51519266,ENSG00000085832,1,0.0015898179154421696
172,0.0005504756825875961,0.0005567078588052267,0.00044795267929573435,46188683,46220305,ENSG00000085998,1,0.0005183787402295191
181,0.00041940334562410605,0.0003541111490481538,0.0003719239318493461,20499448,20508151,ENSG00000090432,1,0.00038181280884053533
182,0.0011061470997073674,0.0010777354967586447,0.0009600523124696161,39560709,39576790,ENSG00000090621,1,0.0010479783029785426
184,0.0024688523132220344,0.002991699744752765,0.002006721043005586,241497511,241519799,ENSG00000091483,1,0.0024890910336601286
185,0.00088441546479163,0.0005893953117717581,0.0009323788268152329,118883046,118989556,ENSG00000092607,1,0.0008020632011262069
190,0.00039578753505363707,0.0003865325928568209,0.00048278611205066445,218345336,218444619,ENSG00000092969,1,0.0004217020799870408
193,0.0005918885565426159,0.00045225508260649097,0.0004763873919002093,172532349,172611833,ENSG00000094975,1,0.0005068436770164388
195,0.0013646584092208013,0.0015408469803656754,0.0014584470760399897,86704570,86748184,ENSG00000097033,1,0.001454650821875489
199,0.0007803268993310429,0.000977337752955051,0.0009549338086347052,1335276,1349418,ENSG00000107404,1,0.0009041994869735996
201,0.003756109586042528,0.002199055071176063,0.0031417144295030515,170662728,170739421,ENSG00000116132,1,0.003032293028907214
207,0.001026047581733913,0.0009176579980752808,0.0006977024965431164,52602371,52609051,ENSG00000116157,1,0.0008804693587841035
208,0.0006886899776263702,0.000732108630260673,0.0006630150923985754,174999163,175012027,ENSG00000116161,1,0.0006946045667618729
209,0.0012566287494465873,0.0012317076739461414,0.0011230885297076822,52927276,53051698,ENSG00000116171,1,0.001203808317700137
214,0.0014017074052768731,0.0015307313754661573,0.001348669578417558,179025804,179076567,ENSG00000116199,1,0.0014270361197201962
216,0.0034884311337044487,0.0021455045867514464,0.002488851939401114,54026681,54053504,ENSG00000116209,1,0.0027075958866190027
217,0.0007346358806104216,0.0009127424055547667,0.0007299890365964786,53946085,53968168,ENSG00000116212,1,0.0007924557742538889
219,0.0005786851474758181,0.0006389669809190138,0.0006168670595259881,54184041,54225464,ENSG00000116221,1,0.0006115063959736067
220,0.0034697448681112655,0.003390733906420636,0.0029907542625685368,6221193,6235972,ENSG00000116237,1,0.003283744345700146
221,0.0009473254899739607,0.0010537524780902926,0.0010257954361421941,6185020,6209389,ENSG00000116251,1,0.001008957801402149
223,0.0013879067864757332,0.0018248546417530887,0.0010881836406701909,180154869,180204030,ENSG00000116260,1,0.001433648356299671
224,0.0004265364561435339,0.000348495681331285,0.0003833664782203184,108746674,108809523,ENSG00000116266,1,0.00038613287189837915
226,0.0003681125039970628,0.0006030619758747829,0.0007437850130181022,8004404,8026309,ENSG00000116285,1,0.0005716531642966493
227,0.0036667143243370197,0.003795777188786253,0.003620098581963028,7954291,7985505,ENSG00000116288,1,0.0036941966983621006
234,0.000522493325089503,0.0005958989470092825,0.0006522445331642168,184690237,184754907,ENSG00000116406,1,0.0005902122684210008
236,0.003752970008011368,0.003977909738869303,0.003886097421365115,111448864,111462773,ENSG00000116459,1,0.003872325722748595
237,0.000458582870928014,0.00044945701705222904,0.0004998331511612534,111542218,111716691,ENSG00000116473,1,0.0004692910130471655
239,0.005468559661814251,0.005982053103077166,0.005340973889924056,112619805,112671616,ENSG00000116489,1,0.0055971955516051575
242,0.00047610748628863444,0.00044637299841394733,0.00043059301885252355,155255979,155262430,ENSG00000116521,1,0.0004510245011850351
244,0.00044759378396829673,0.0004451992370189308,0.0005524400023089544,155335268,155563162,ENSG00000116539,1,0.0004817443410987273
246,0.0005647534979922535,0.0005669173687141801,0.0006243416594499496,35176378,35193446,ENSG00000116560,1,0.0005853375087187944
250,0.0007774013920027451,0.0005491862186338966,0.0006293154795528722,156054782,156058506,ENSG00000116586,1,0.000651967696729838
252,0.0003537538233972674,0.0004289475728490115,0.00037004550085564624,62454298,62688386,ENSG00000116641,1,0.0003842489657006417
253,0.0004562205106030508,0.00048629565406027147,0.0004896366277187183,11054584,11060020,ENSG00000116649,1,0.00047738426412734686
259,0.00034799114652979695,0.00043978352214561127,0.0005067269195533486,11658918,11691811,ENSG00000116670,1,0.00043150052940958564
262,0.0007828343876216026,0.0006801921040176443,0.0008211390697692681,185296388,185317273,ENSG00000116679,1,0.0007613885204695048
263,0.0008123758523013608,0.0007230484501110629,0.0006157448088620161,11919591,11926428,ENSG00000116685,1,0.0007170563704248133
271,0.00026991326548848557,0.0007044066410393914,0.0002079803666197356,186828949,186988981,ENSG00000116711,1,0.00039410009104920413
272,0.000614248060761281,0.000465295654413612,0.0004324384175038304,67685201,67688334,ENSG00000116717,1,0.0005039940442262411
279,0.0012121066904279094,0.0013960575616145247,0.0014585494521202075,193059454,193091777,ENSG00000116747,1,0.0013555712347208806
282,0.0011259432106022229,0.0009587311155168956,0.0010064754566966117,114567557,114581629,ENSG00000116752,1,0.0010303832609385767
283,0.00047373140405138086,0.0004851762162943724,0.0005426547997340807,70205682,70253052,ENSG00000116754,1,0.000500520806693278
286,0.00044438512740038326,0.00033473283114475184,0.00045298634889789593,113979391,114035572,ENSG00000116774,1,0.0004107014358143437
289,0.0006002699426248674,0.0006591937967369043,0.0006264696743052289,15684320,15734769,ENSG00000116786,1,0.0006286444712223335
299,0.0005748671709349293,0.0008739116003107154,0.0007666288656934869,36088892,36093932,ENSG00000116863,1,0.0007384692123130438
304,0.0005829005197067051,0.000579218177101679,0.0005126546031626851,36455718,36464384,ENSG00000116898,1,0.0005582577666570231
306,0.0013588277320784896,0.0011841842113491546,0.0013442864196137046,231241207,231277973,ENSG00000116906,1,0.0012957661210137828
307,0.0005107437602999725,0.00047516806744956144,0.0005589916668802353,231528541,231566524,ENSG00000116918,1,0.0005149678315432564
310,0.000940503697079215,0.0012127437366574547,0.0011255004893831243,235975830,236065109,ENSG00000116962,1,0.0010929159743732644
314,0.00045764247993815483,0.0004631160497120471,0.0005131254769531413,236795260,236921278,ENSG00000116984,1,0.0004779613355344477
319,0.000388988148311791,0.0004572759690610616,0.0004987608423892494,40161387,40240921,ENSG00000117000,1,0.00044834165325403403
329,0.0003160333266447496,0.00047661284443296475,0.0002955374754804137,81306147,81993932,ENSG00000117114,1,0.0003627278821860427
331,0.0017892725233399213,0.002199748934402155,0.0021334565503054277,17018722,17054032,ENSG00000117118,1,0.0020408260026825013
332,0.00051984418293629,0.00043231188148574974,0.0007646783716375048,16974502,16980632,ENSG00000117122,1,0.0005722781453531815
333,0.0008513630088933395,0.0007656609249956926,0.0006834462860591787,84479259,84498352,ENSG00000117133,1,0.0007668234066494036
335,0.0013922241978824232,0.0016951518326851103,0.0012959864317904659,162561722,162601240,ENSG00000117143,1,0.0014611208207859997
338,0.008464870803117057,0.023378442344743875,0.005723230859340324,163068775,163076802,ENSG00000117152,1,0.012522181335733752
339,0.0008139185611706323,0.0008484871746761866,0.0008138930213976391,202891116,202928636,ENSG00000117153,1,0.000825432919081486
342,0.0004076729369505092,0.0003894956329587836,0.00041893900074992525,205086142,205122015,ENSG00000117222,1,0.0004053691902197393
343,0.0006124840797493078,0.0005414355301856414,0.0002920401440425924,89006679,89022894,ENSG00000117226,1,0.0004819865846591805
344,0.0003981448304453465,0.0005513667103545624,0.00031088913380536296,89051882,89065360,ENSG00000117228,1,0.0004201335582017573
349,0.0003980944115334661,0.0004280165364068331,0.0003391704345629389,205767986,205775482,ENSG00000117280,1,0.00038842712750107936
356,0.0008582464339121282,0.0008473225421525933,0.0006639071100104796,207752037,207795513,ENSG00000117335,1,0.000789825362025067
358,0.0009610389797729917,0.0009251631039682139,0.0008977868574223004,150265399,150269580,ENSG00000117362,1,0.0009279963137211687
359,0.0008752622082112711,0.0011214972379072097,0.0012202610450868724,42746335,42767084,ENSG00000117385,1,0.0010723401637351177
360,0.0006098728790324496,0.0008684381446795616,0.0004751064745741103,42925353,42958893,ENSG00000117394,1,0.0006511391660953738
361,0.00035814680801316527,0.0004526332337430664,0.0003403974251126628,43164175,43270936,ENSG00000117395,1,0.0003837258222896315
366,0.0011672134514385737,0.0009985231002723742,0.0008799841383824209,43974487,43978295,ENSG00000117410,1,0.001015240230031123
367,0.0008717539202731338,0.000746538722157054,0.0007472497400089334,43978943,43991170,ENSG00000117411,1,0.000788514127479707
368,0.0006297552029024534,0.0006872217115344517,0.0007490046600905351,44221070,44355260,ENSG00000117419,1,0.00068866052484248
370,0.0008685944101562021,0.001198722525511138,0.0009561490515047986,45550543,45570049,ENSG00000117448,1,0.0010078219957240463
371,0.01828479896244706,0.016779095576147873,0.01348274111019936,45510914,45542732,ENSG00000117450,1,0.016182211882931428
374,0.0007992033159803203,0.0006580781515078199,0.0007072753349573762,169367970,169396540,ENSG00000117475,1,0.0007215189341485055
379,0.0004924475432441612,0.0005077672754009155,0.00046614464090606204,93149742,93180516,ENSG00000117500,1,0.0004887864865170463
