,WRN_1_NT_1,WRN_2_NT_1,WRN_3_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
5,0.0003563043204182238,0.00039977342093383826,0.00040820312871048947,24415802,24472976,ENSG00000001461,1,0.0003880936233541838
6,0.0004515100340751528,0.0004587616343647366,0.000427367239869663,33007986,33080996,ENSG00000004455,1,0.00044587963610318417
7,0.0005787216283206893,0.0005907305129224902,0.0005686610471006148,23019443,23083689,ENSG00000004487,1,0.0005793710627812649
16,0.0005134934623048634,0.0005266167422143028,0.0004807585046116993,1751232,1780457,ENSG00000008130,1,0.0005069562363769551
17,0.005796388785083902,0.005574160868686373,0.006528480771706296,114716913,114758676,ENSG00000009307,1,0.0059663434751588565
27,0.00040341674675370117,0.00046382278740165827,0.0004998645968256624,23791145,23795539,ENSG00000011009,1,0.0004557013769936739
38,0.0006180398379728505,0.0005488585057221424,0.0006583200087266004,93885199,93909456,ENSG00000023909,1,0.0006084061174738644
40,0.0012117665132138366,0.0012480329940896956,0.0013349655523569712,32108056,32176563,ENSG00000025800,1,0.0012649216865535011
45,0.0022561799084851223,0.0023066393888600367,0.0023446002825880884,109213918,109238182,ENSG00000031698,1,0.002302473193311082
48,0.0007288730491468412,0.0007638094944062358,0.0008315903486301267,244408494,244451909,ENSG00000035687,1,0.0007747576307277345
49,0.0005959381380886923,0.0005977311592039942,0.0006058121379271826,77562416,77683419,ENSG00000036549,1,0.0005998271450732897
55,0.0005767687524635683,0.0005974080269933753,0.0006477440712223141,186311652,186375693,ENSG00000047410,1,0.0006073069502264193
58,0.00041306324611318563,0.00044624866374053974,0.000500887777050183,9234774,9271337,ENSG00000049239,1,0.00045339989563463606
59,0.004436889119861907,0.004252064954973773,0.0045011196855083025,7771296,7781432,ENSG00000049245,1,0.004396691253447994
64,0.0006558600198293432,0.0006544258242797131,0.0006679644713542921,114769479,114780685,ENSG00000052723,1,0.0006594167718211162
65,0.0010318539669429924,0.0010954623263283129,0.0009878929137238709,19303965,19312144,ENSG00000053371,1,0.001038403068998392
66,0.0004567338291996792,0.00045974027449098684,0.0003422867843897534,19251805,19260128,ENSG00000053372,1,0.0004195869626934732
67,0.0005285207892917023,0.0005785994892363617,0.0004913105686652977,36136570,36156053,ENSG00000054116,1,0.0005328102823977872
68,0.000537350846065004,0.0005554111905825255,0.0005617033827974004,36224432,36305357,ENSG00000054118,1,0.0005514884731483099
70,0.0003782023869537769,0.00036311965163806666,0.00042313634837613107,241590102,241677376,ENSG00000054277,1,0.00038815279565599157
74,0.0012932680508986538,0.0012957795645657645,0.0012960663076700034,16352575,16398145,ENSG00000055070,1,0.0012950379743781406
76,0.0003497047222861539,0.00038416272180914594,0.0004274699370285903,179293714,179358680,ENSG00000057252,1,0.0003871124603746301
78,0.0007148691611224608,0.0006553240585455905,0.0006439634936381084,23778418,23788232,ENSG00000057757,1,0.0006713855711020532
81,0.003401753001079875,0.003550763035465415,0.0039053298992726476,203626787,203744081,ENSG00000058668,1,0.0036192819786059795
83,0.0005336178877849127,0.00056834761416347,0.0005104263573665186,53851719,53889798,ENSG00000058799,1,0.0005374639531049671
84,0.0003694037739464008,0.0003378078327756855,0.0004152611152658103,53765478,53838463,ENSG00000058804,1,0.0003741575739959655
88,0.00048150875020395653,0.000456356306085234,0.0004078793412204851,31259568,31296788,ENSG00000060688,1,0.00044858146583655854
89,0.0026701827076828473,0.002849871175804278,0.003143367609385477,102876467,103108872,ENSG00000060718,1,0.002887807164290868
92,0.0007799011473222207,0.0008095892733172233,0.0008260015494483806,109548615,109600195,ENSG00000065135,1,0.0008051639900292749
94,0.0006625854433570368,0.0006714318570283674,0.0008042014917586753,88684222,88836255,ENSG00000065243,1,0.0007127395973813598
97,0.0013033481011400752,0.0012728699954404883,0.0014023901666775653,42682418,42703805,ENSG00000065978,1,0.0013262027544193762
98,0.0007752365493199319,0.0007998541715384761,0.0008264482848913656,212285410,212361853,ENSG00000066027,1,0.0008005130019165912
105,0.0003779368667903485,0.00040895662369971544,0.00041276713671835417,43363398,43368074,ENSG00000066322,1,0.0003998868757361393
106,0.000428508815577379,0.00041254083423727196,0.0005321571283306152,70144805,70205579,ENSG00000066557,1,0.00045773559271508873
108,0.0004047355710653924,0.0003767412222807743,0.00041180272755377614,93866284,93879918,ENSG00000067334,1,0.00039775984029998094
111,0.0011042529522788981,0.0011882531570995341,0.0011549251446075113,220094132,220148041,ENSG00000067704,1,0.0011491437513286478
112,0.0005381546641551978,0.00045396791855618,0.00046261572106836316,229440259,229508341,ENSG00000069248,1,0.00048491276792658034
113,0.002968178865137074,0.0028159666613441084,0.003429028759174579,205712822,205750182,ENSG00000069275,1,0.0030710580952185867
115,0.00041381695854523793,0.000423043688887554,0.000519034978066379,91680343,91906335,ENSG00000069702,1,0.00045196520849972364
118,0.00037481796190029997,0.0004043295753429014,0.0003563925984700211,44850522,44986722,ENSG00000070785,1,0.0003785133785710741
119,0.002201947661764175,0.002072409262260409,0.002168863032891132,22052627,22101360,ENSG00000070831,1,0.002147739985638572
122,0.007090558814280988,0.0072779686545039165,0.006861218236861708,8861000,8879190,ENSG00000074800,1,0.007076581901882204
124,0.0004150041812647234,0.0004311697107267979,0.0004689557311451693,20806292,21177285,ENSG00000075151,1,0.00043837654104556353
126,0.0006347013238257394,0.0006698818170982791,0.0007214501488948754,169921326,170085208,ENSG00000075945,1,0.0006753444299396312
133,0.000831501423386879,0.0008165630482405565,0.0009205395926253587,77695987,77759852,ENSG00000077254,1,0.0008562013547509313
137,0.001210387008013844,0.0012951363388842216,0.0013340095173544875,1785285,1891117,ENSG00000078369,1,0.0012798442880841844
138,0.000793701821364882,0.0008125228738717678,0.0009191940266161105,51789191,51878805,ENSG00000078618,1,0.0008418062406175868
139,0.0005162658755363034,0.0005349982031337827,0.0005444824662270059,1216931,1232031,ENSG00000078808,1,0.0005319155149656974
150,0.0003896754079935128,0.0003980980798278635,0.0003646217733625414,227730425,227735411,ENSG00000081692,1,0.00038413175372797257
151,0.00039218637353901156,0.00043527358788831856,0.0004965295237851381,161749758,161757238,ENSG00000081721,1,0.00044132982840415605
154,0.003361546434460489,0.0033502462816788355,0.003486756996543987,215005775,215237090,ENSG00000082482,1,0.003399516570894437
157,0.002072276046759813,0.0022037689502479485,0.002170131342357245,11934205,11975538,ENSG00000083444,1,0.002148725446455002
160,0.0016708475326893313,0.0017697298225919915,0.002073697019253618,40258041,40294180,ENSG00000084073,1,0.0018380914581783137
161,0.0033914427773689454,0.0032552724179908867,0.0030304688931865886,32221077,32245397,ENSG00000084623,1,0.0032257280295154736
163,0.0005880951807621046,0.0007091430860030357,0.0006373084468321404,31652263,31704319,ENSG00000084636,1,0.0006448489045324269
164,0.0007658345430919024,0.0007941450624987745,0.0008284448503915008,32179675,32198285,ENSG00000084652,1,0.0007961414853273926
165,0.000580244799049437,0.000538455342908613,0.0006147209204839004,108970214,109042113,ENSG00000085433,1,0.0005778070208139835
167,0.0005523349974742566,0.0005274626707947606,0.0005591072709402114,108134043,108200849,ENSG00000085491,1,0.0005463016464030763
170,0.0012130019618751267,0.0012234024534263424,0.0014399965224858031,51354263,51519266,ENSG00000085832,1,0.0012921336459290908
172,0.0003857723625576072,0.00037973699839100245,0.0003725377630518192,46188683,46220305,ENSG00000085998,1,0.0003793490413334763
181,0.0003885271598796916,0.000366677226433453,0.0003891978974235714,20499448,20508151,ENSG00000090432,1,0.0003814674279122387
182,0.0008009776019529749,0.0008167352145990639,0.0008798440774804862,39560709,39576790,ENSG00000090621,1,0.0008325189646775083
184,0.0020239648939987735,0.001889789231842738,0.001908781621170874,241497511,241519799,ENSG00000091483,1,0.0019408452490041284
185,0.0006943925215403973,0.0006463334393247545,0.0006642887852849884,118883046,118989556,ENSG00000092607,1,0.0006683382487167134
193,0.00042815366978897175,0.0004176017653924589,0.0004503580822276398,172532349,172611833,ENSG00000094975,1,0.00043203783913635683
195,0.0013895477605186423,0.001351200674220829,0.0015074765526523382,86704570,86748184,ENSG00000097033,1,0.0014160749957972698
199,0.0007052469478033161,0.0007602255676879536,0.0006879377747276977,1335276,1349418,ENSG00000107404,1,0.0007178034300729892
201,0.0025947250185800025,0.002605523227435337,0.0028958932829916415,170662728,170739421,ENSG00000116132,1,0.0026987138430023274
207,0.0011996394584610703,0.0010218711374073708,0.0009570108344667705,52602371,52609051,ENSG00000116157,1,0.0010595071434450704
208,0.0006104897974285738,0.0005792402770190134,0.0005639746190547437,174999163,175012027,ENSG00000116161,1,0.0005845682311674436
209,0.0010798340040855817,0.00110266175324237,0.0010867296580272902,52927276,53051698,ENSG00000116171,1,0.001089741805118414
212,0.0005243712863319489,0.0005353947621308244,0.00047825690063324424,178849535,178871077,ENSG00000116194,1,0.0005126743163653392
214,0.0014394418936610383,0.0015025751900847074,0.0015753632221687556,179025804,179076567,ENSG00000116199,1,0.0015057934353048337
216,0.0031780612316845125,0.003175209449570522,0.0030185683226759082,54026681,54053504,ENSG00000116209,1,0.0031239463346436473
217,0.0007326341779731258,0.0006601221252496169,0.0007683756474594803,53946085,53968168,ENSG00000116212,1,0.0007203773168940744
219,0.0004727619098611211,0.00047947810482305186,0.000523373407822994,54184041,54225464,ENSG00000116221,1,0.0004918711408357224
220,0.003534217833110775,0.0035026710988688196,0.0036286597282190513,6221193,6235972,ENSG00000116237,1,0.003555182886732882
221,0.0009021073461907069,0.0007619381719911437,0.0007299645261810344,6185020,6209389,ENSG00000116251,1,0.0007980033481209617
223,0.0009536403367004745,0.0009368133697895161,0.0009491630904258081,180154869,180204030,ENSG00000116260,1,0.0009465389323052662
224,0.00035792136616778644,0.0003596757712970195,0.0004056728693231576,108746674,108809523,ENSG00000116266,1,0.0003744233355959879
227,0.0029779547224035524,0.00307426738991491,0.0027273548445699647,7954291,7985505,ENSG00000116288,1,0.002926525652296142
234,0.0005603819585002811,0.0006087003355222439,0.0007146212746638339,184690237,184754907,ENSG00000116406,1,0.0006279011895621196
236,0.0032576111468099506,0.003218752293904313,0.0030984144095564073,111448864,111462773,ENSG00000116459,1,0.0031915926167568904
237,0.0003842767512205182,0.00035754320347404977,0.0004207135756175886,111542218,111716691,ENSG00000116473,1,0.00038751117677071883
239,0.0048627337253779514,0.0046551357482326125,0.005354322052317483,112619805,112671616,ENSG00000116489,1,0.004957397175309349
242,0.0003639390683363307,0.00032600540967153366,0.0004067603128587938,155255979,155262430,ENSG00000116521,1,0.0003655682636222194
244,0.00047576111136203575,0.000489536523758311,0.0005429287203549506,155335268,155563162,ENSG00000116539,1,0.0005027421184917658
