,WT_1_1,WT_2_1,WT_3_1,StartPos,EndPos,Gene_ID,labels,mean_value
5,0.00038126813704240903,0.0005531816763122484,0.0004668861034689382,24415802,24472976,ENSG00000001461,1,0.00046711197227453186
6,0.0003783381755578598,0.00039832135262919666,0.0003810206384592887,33007986,33080996,ENSG00000004455,1,0.00038589338888211504
7,0.0006091389264847338,0.0006773376745691512,0.0006839866326967103,23019443,23083689,ENSG00000004487,1,0.000656821077916865
16,0.00041580226857839016,0.0004569619310965638,0.00040805810443316626,1751232,1780457,ENSG00000008130,1,0.0004269407680360401
17,0.004363913141547082,0.005008254851994104,0.004602999475568322,114716913,114758676,ENSG00000009307,1,0.004658389156369836
27,0.0005867258200244646,0.0005745454641381723,0.000560991409882303,23791145,23795539,ENSG00000011009,1,0.0005740875646816466
38,0.0005717571747971676,0.0006902922295916606,0.0006248761869392677,93885199,93909456,ENSG00000023909,1,0.0006289751971093653
39,0.0005627831553279567,0.0005252783040347703,0.0005023102992929007,68474152,68497221,ENSG00000024526,1,0.0005301239195518759
40,0.0010335957808436662,0.0011750358626558145,0.0011164777479173965,32108056,32176563,ENSG00000025800,1,0.001108369797138959
45,0.0031142361808699803,0.003252624233329137,0.00321650866392489,109213918,109238182,ENSG00000031698,1,0.003194456359374669
48,0.0012248440007581458,0.0011974753125082167,0.0010688858970165354,244408494,244451909,ENSG00000035687,1,0.0011637350700942992
49,0.0006339185493993519,0.000620887156256301,0.0006239576958263504,77562416,77683419,ENSG00000036549,1,0.0006262544671606677
55,0.0008678969298690107,0.000974791293263716,0.0008667044552555666,186311652,186375693,ENSG00000047410,1,0.0009031308927960977
59,0.004397052843407626,0.004559618601744536,0.004297372860228033,7771296,7781432,ENSG00000049245,1,0.004418014768460064
64,0.0006169208257079803,0.000596423705224367,0.0005667773097512632,114769479,114780685,ENSG00000052723,1,0.0005933739468945368
65,0.0014241077790431073,0.0014104311962421798,0.0014305691420387553,19303965,19312144,ENSG00000053371,1,0.001421702705774681
66,0.0005781448002941783,0.000661604329927363,0.0005825778931844166,19251805,19260128,ENSG00000053372,1,0.0006074423411353193
67,0.0005830153016219687,0.0006522810821652894,0.0006626481445443818,36136570,36156053,ENSG00000054116,1,0.0006326481761105467
68,0.0007016789324311998,0.0009530498124009714,0.0007917280449058937,36224432,36305357,ENSG00000054118,1,0.0008154855965793549
74,0.0014482184755141288,0.0016700986390231055,0.001550883021966887,16352575,16398145,ENSG00000055070,1,0.0015564000455013738
78,0.000558873468034795,0.0005769982700060156,0.0005841961274673243,23778418,23788232,ENSG00000057757,1,0.0005733559551693783
81,0.005176268971432506,0.0065255092150333345,0.005614168616376822,203626787,203744081,ENSG00000058668,1,0.005771982267614221
83,0.0005876817627787948,0.0006350238411252907,0.0005393195225094297,53851719,53889798,ENSG00000058799,1,0.0005873417088045051
84,0.0007847874703323649,0.0007686974024077181,0.000811020032907549,53765478,53838463,ENSG00000058804,1,0.0007881683018825439
88,0.0005663447342319477,0.0005616983478932868,0.0006201089895108931,31259568,31296788,ENSG00000060688,1,0.0005827173572120426
90,0.0003726717522581908,0.00040181381668827874,0.00037563278347158073,111754832,111775602,ENSG00000064703,1,0.00038337278413935007
92,0.0010088855731563992,0.0010155912863552732,0.0009345800349151443,109548615,109600195,ENSG00000065135,1,0.0009863522981422724
94,0.0005760296530683028,0.0006133894910086035,0.000549589677949069,88684222,88836255,ENSG00000065243,1,0.0005796696073419918
97,0.0016988679289035341,0.002040176486285531,0.0018164830673820806,42682418,42703805,ENSG00000065978,1,0.0018518424941903818
98,0.0006493205287111769,0.0007529282402766246,0.0006898141246160669,212285410,212361853,ENSG00000066027,1,0.0006973542978679562
103,0.0009834478229055696,0.001038264578502971,0.0009229002760659255,197084121,197146694,ENSG00000066279,1,0.000981537559158155
105,0.0005439351380501702,0.0006620943723441807,0.0005763897568166664,43363398,43368074,ENSG00000066322,1,0.0005941397557370057
106,0.0006369683022000755,0.0005617136768077517,0.0005551677179771575,70144805,70205579,ENSG00000066557,1,0.0005846165656616615
108,0.0004896131004624032,0.0004949338385133243,0.0004690439924726515,93866284,93879918,ENSG00000067334,1,0.00048453031048279306
111,0.0011163038678699236,0.0011974763298022103,0.0011265419393611507,220094132,220148041,ENSG00000067704,1,0.0011467740456777616
112,0.0008268199254327104,0.0008887903526748234,0.0008626320449545518,229440259,229508341,ENSG00000069248,1,0.0008594141076873618
113,0.0032129903990768052,0.0034647693169004823,0.003109941224589102,205712822,205750182,ENSG00000069275,1,0.0032625669801887966
