,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.00126883420443298,0.0010620261926292624,0.0011067470767367328,34851782,34969742,ENSG00000021776,1,0.0011458691579329917
5,0.003319282427492797,0.0037485331048683853,0.003264273953586735,78540405,78552417,ENSG00000041357,1,0.0034440298286493062
10,0.007677299563431576,0.00705889464129411,0.0071473097198592505,83016423,83067252,ENSG00000064726,1,0.007294501308194978
14,0.007119393808479318,0.006558489569230559,0.007449827167666674,72199029,72231819,ENSG00000067225,1,0.0070425701817921835
16,0.0020328683289692136,0.002090661760875392,0.0017206136153854591,99565417,99716488,ENSG00000068305,1,0.001948047901743355
18,0.002830802124309811,0.002579567099288635,0.002723182514048099,55826922,55993660,ENSG00000069869,1,0.0027111839125488484
20,0.005362085397553958,0.004925136523736513,0.004720153682965787,51952106,52067375,ENSG00000069956,1,0.005002458534752085
25,0.0011567743794783127,0.0012871691187025867,0.0011639048030018262,65442463,65517704,ENSG00000074603,1,0.0012026161003942418
27,0.004132241641313538,0.0046566699100035955,0.003923917057418684,65530418,65578349,ENSG00000074696,1,0.004237609536245273
31,0.0010808861829226574,0.001205103148346377,0.000983940537047334,50908672,51005895,ENSG00000081014,1,0.0010899766227721226
32,0.0017602539784189286,0.0014036753503704894,0.001301222219866845,80059568,80138393,ENSG00000086666,1,0.0014883838495520878
34,0.0020460494900967456,0.0022192366270100137,0.0021152076808432876,64963022,64990310,ENSG00000090487,1,0.002126831265983349
35,0.0016291797462047917,0.001810179415217488,0.0014867630035341522,50552473,50686797,ENSG00000092439,1,0.001642040721652144
37,0.0012992188228348374,0.001608913458611771,0.0012121567682881135,43826980,43868412,ENSG00000092470,1,0.0013734296832449073
39,0.0023776792785503,0.0025983883150010093,0.001959363451961598,42491233,42545356,ENSG00000092531,1,0.0023118103485043023
41,0.0027611224189039735,0.0029500644072878203,0.002434293335609895,67200667,67255195,ENSG00000103591,1,0.0027151600539338963
43,0.001538948161149426,0.002299760257147978,0.0016763494012897438,63121833,63142061,ENSG00000103642,1,0.0018383526065290496
53,0.0026144736646826943,0.002953729791819286,0.002431060149960114,65726054,65891989,ENSG00000103769,1,0.0026664212021540313
59,0.00885395204972707,0.010345410238758356,0.011311262168238188,80779343,80951776,ENSG00000103888,1,0.010170208152241206
63,0.0030530669102979305,0.0030063686257536426,0.0027849704425129836,42210447,42273584,ENSG00000103978,1,0.0029481353261881856
64,0.0019541210440212863,0.0017772209700065104,0.0015409677469949634,42412823,42491141,ENSG00000103994,1,0.0017574365870075867
77,0.00246122709426266,0.0030355135042579146,0.0026028494813094922,44537125,44563029,ENSG00000104131,1,0.0026998633599433553
78,0.0011507055441311038,0.0010118626180764478,0.0009940583931285938,44554818,44663688,ENSG00000104133,1,0.001052208851778715
82,0.001284724847686658,0.0010811682020257422,0.0008322556250698526,45479606,45522755,ENSG00000104154,1,0.001066049558260751
83,0.004753654837775487,0.004431257252525104,0.0038944102947008896,45587214,45615945,ENSG00000104164,1,0.004359774128333827
85,0.002010890487572569,0.0017829911254828468,0.0017448437603194737,25333728,25439051,ENSG00000114062,1,0.0018462417911249633
87,0.0023739809381647207,0.002002583831913601,0.0020321883838969536,76931738,76954393,ENSG00000117906,1,0.0021362510513250918
91,0.002128008555885639,0.0019647914703009636,0.0019210330963054748,39934115,40035591,ENSG00000128829,1,0.0020046110408306925
102,0.001646221397870803,0.0016878372340293935,0.001750441490574207,58771192,58861900,ENSG00000128923,1,0.0016948333741581346
104,0.00331796212827084,0.003666525355839995,0.003936794822061967,40382721,40394288,ENSG00000128944,1,0.0036404274353909337
105,0.0035587159834211393,0.0031811138896116645,0.0032375715090628586,48331011,48343373,ENSG00000128951,1,0.003325800460698554
106,0.0014959056564238008,0.001599945400776663,0.001754040855213858,40952962,40956512,ENSG00000128965,1,0.0016166306374714404
108,0.006593131745538341,0.0069959364380282095,0.0051379747244989235,52547045,52569883,ENSG00000128989,1,0.006242347636021824
109,0.0018591843640711053,0.0019238010932957795,0.0015995255363900676,61852389,62060473,ENSG00000129003,1,0.0017941703312523176
113,0.0036623243254191155,0.0036487170084451206,0.0045192219561204445,73925989,73952137,ENSG00000129038,1,0.00394342109666156
114,0.0013817841702585337,0.0015096532247411986,0.0012343074646896715,101270817,101277500,ENSG00000131871,1,0.0013752482865631345
115,0.001848356389407928,0.0017585647912638392,0.001960295144794887,101175727,101252048,ENSG00000131873,1,0.0018557387751555515
119,0.0017212994705582518,0.001656292294415264,0.0015599726763620477,34140674,34210096,ENSG00000134152,1,0.0016458548137785213
120,0.0024506918706292155,0.002224168463842344,0.0026006466668752793,34084017,34101862,ENSG00000134153,1,0.002425169000448946
124,0.0013952675184468301,0.001394715726495864,0.0012474991922636462,78437431,78501453,ENSG00000136381,1,0.00134582747906878
131,0.001777727664952193,0.0018016207039141486,0.0014455531096610327,44427622,44529038,ENSG00000137770,1,0.0016749671595091247
133,0.13359301962225437,0.1607257557369918,0.17781494970407774,39581079,39599466,ENSG00000137801,1,0.1573779083544413
136,0.0015847593917869187,0.0015170988361202782,0.0013828661788267062,41387218,41409403,ENSG00000137806,1,0.0014949081355779678
137,0.0019080408047346513,0.0020856498432592027,0.0021673316805674134,69414246,69448427,ENSG00000137807,1,0.0020536741095204224
138,0.001456229135117462,0.002041662774954811,0.0015365965094239647,68296532,68432163,ENSG00000137809,1,0.001678162806498746
139,0.0019184473681873187,0.0019586346372165828,0.002080983632858878,40594020,40664342,ENSG00000137812,1,0.0019860218794209264
140,0.0021639349132473147,0.002386058503950169,0.0018692818347528389,42548828,42569994,ENSG00000137814,1,0.002139758417316774
143,0.007988493909826373,0.008129390130040728,0.006491592232939752,69452814,69456205,ENSG00000137818,1,0.007536492090935618
149,0.004648754799319709,0.003663594690850822,0.0025287059164977787,70654554,70763558,ENSG00000137831,1,0.003613685135556103
154,0.002892678868486933,0.003097792671701078,0.00250497984677048,58588809,58749791,ENSG00000137845,1,0.0028318171289861637
162,0.008105305718935236,0.008604524074958292,0.0071853516959766274,55180806,55197049,ENSG00000137876,1,0.007965060496623386
168,0.0028112322163993974,0.0028526226546026824,0.0027271302177370635,48988476,49046447,ENSG00000138593,1,0.002796995029579714
