,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.0008947476749346071,0.000904732973702697,0.00086680292060167,64094123,64146090,ENSG00000028528,1,0.0008887611897463246
5,0.001997130689446711,0.0021069682421595713,0.001606966716623809,78540405,78552417,ENSG00000041357,1,0.0019036885494100302
10,0.005809237677026068,0.005599590099439357,0.004838549170149385,83016423,83067252,ENSG00000064726,1,0.005415792315538269
12,0.0014529861081135687,0.001422107428786629,0.0015651110238652385,73051710,73305205,ENSG00000067141,1,0.0014800681869218118
14,0.004625353188656986,0.004390555555982977,0.005025059909734458,72199029,72231819,ENSG00000067225,1,0.004680322884791474
16,0.0023092595482781617,0.00214732457141566,0.002078525547438145,99565417,99716488,ENSG00000068305,1,0.002178369889043989
18,0.0016628043963295945,0.0016573430370712603,0.0014528209549165788,55826922,55993660,ENSG00000069869,1,0.0015909894627724778
20,0.0036111551371032866,0.003332707387987159,0.0030989515207019017,51952106,52067375,ENSG00000069956,1,0.003347604681930782
25,0.001109098543632672,0.0010242648092515124,0.0009814799170623147,65442463,65517704,ENSG00000074603,1,0.0010382810899821663
27,0.0035536998610553048,0.003603558284325161,0.003225823937238157,65530418,65578349,ENSG00000074696,1,0.003461027360872874
31,0.0013446603155667929,0.0012580890736337475,0.0011786400403472437,50908672,51005895,ENSG00000081014,1,0.0012604631431825948
32,0.0013590370005324966,0.0013661081627967535,0.0011978244931226774,80059568,80138393,ENSG00000086666,1,0.0013076565521506426
34,0.002803265929570502,0.0024659442175671248,0.0026014819299570524,64963022,64990310,ENSG00000090487,1,0.0026235640256982266
35,0.001813063510294425,0.0017074942732445027,0.0017784100122519501,50552473,50686797,ENSG00000092439,1,0.0017663225985969592
39,0.0018196024987604275,0.0018399124291351432,0.0015054219863406071,42491233,42545356,ENSG00000092531,1,0.001721645638078726
41,0.002084249271969735,0.0020900426753389855,0.0017588312290723947,67200667,67255195,ENSG00000103591,1,0.001977707725460372
43,0.0016385132981220742,0.0015948121652789094,0.001496176746778771,63121833,63142061,ENSG00000103642,1,0.001576500736726585
