,HGPS_917_SCR_1,HGPS_478_SCR_1,HGPS_297_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
5,0.0026484737258209196,0.0030665871557084188,0.002515259265029194,78540405,78552417,ENSG00000041357,1,0.002743440048852844
10,0.00691469269005542,0.007783492674294256,0.006962101043120256,83016423,83067252,ENSG00000064726,1,0.007220095469156644
14,0.004768595827941369,0.004575382683225511,0.0034656980139953666,72199029,72231819,ENSG00000067225,1,0.004269892175054082
16,0.0019334946135641027,0.0022713592283132365,0.002145698662578117,99565417,99716488,ENSG00000068305,1,0.0021168508348184856
18,0.0017566390275445245,0.002354666726810255,0.002412825841479566,55826922,55993660,ENSG00000069869,1,0.002174710531944782
20,0.0035567852587487883,0.003767507758371441,0.0040341174853903644,51952106,52067375,ENSG00000069956,1,0.0037861368341701985
25,0.0011597517227735327,0.001162109733413032,0.0010461862255520013,65442463,65517704,ENSG00000074603,1,0.001122682560579522
27,0.0034576248635305737,0.003939798347806014,0.0035171558696083204,65530418,65578349,ENSG00000074696,1,0.0036381930269816357
31,0.0012160089432721854,0.00130288388272676,0.001102936229865368,50908672,51005895,ENSG00000081014,1,0.001207276351954771
32,0.0013343597983149359,0.0014539455485502487,0.0016847888380984513,80059568,80138393,ENSG00000086666,1,0.0014910313949878786
34,0.0019572270765430963,0.0024071604163944773,0.0022370088939531307,64963022,64990310,ENSG00000090487,1,0.0022004654622969013
35,0.00142413531755675,0.0014729379872432235,0.0014773845491110843,50552473,50686797,ENSG00000092439,1,0.0014581526179703527
39,0.002024544552204381,0.002601540263048388,0.0021719678421244083,42491233,42545356,ENSG00000092531,1,0.0022660175524590593
41,0.0025833544328505284,0.00262053665457693,0.0024112121157803166,67200667,67255195,ENSG00000103591,1,0.002538367734402592
43,0.001828014412466171,0.0024676996854725414,0.001442087048346774,63121833,63142061,ENSG00000103642,1,0.0019126003820951621
44,0.0004885903179546318,0.0009511461515902608,0.0024931954106073876,68578993,68727806,ENSG00000103647,1,0.0013109772933840933
46,0.0008949339448469961,0.0011873362125766583,0.001127659936993432,63608618,63833948,ENSG00000103657,1,0.0010699766981390288
53,0.0020896609573061047,0.0028470058228289167,0.002195182653035142,65726054,65891989,ENSG00000103769,1,0.0023772831443900546
59,0.01116191252106741,0.02008598636693436,0.010633259673042154,80779343,80951776,ENSG00000103888,1,0.013960386187014643
63,0.002110181567873934,0.001716185853130017,0.0016479922666643447,42210447,42273584,ENSG00000103978,1,0.0018247865625560984
64,0.0019943010024696824,0.0030769428792290212,0.003158941476600459,42412823,42491141,ENSG00000103994,1,0.002743395119433054
77,0.002134886639288243,0.00251101938089773,0.0024414041452683424,44537125,44563029,ENSG00000104131,1,0.0023624367218181047
78,0.0012711138654011617,0.0013781406825141577,0.001322713221584432,44554818,44663688,ENSG00000104133,1,0.001323989256499917
82,0.0015078369085080626,0.001091560662879739,0.0009386437564779348,45479606,45522755,ENSG00000104154,1,0.0011793471092885787
83,0.004064797513893069,0.004479717343897019,0.004088318057824827,45587214,45615945,ENSG00000104164,1,0.004210944305204972
85,0.0015308993633540674,0.0017523188266832554,0.001771997173246209,25333728,25439051,ENSG00000114062,1,0.0016850717877611773
87,0.0025554997937975604,0.002425678095114625,0.0020954944410818774,76931738,76954393,ENSG00000117906,1,0.0023588907766646876
91,0.0020194534483802006,0.0022376891770452267,0.0017911783006063428,39934115,40035591,ENSG00000128829,1,0.0020161069753439234
102,0.0019158318646041704,0.0023287262775751366,0.002237895996528338,58771192,58861900,ENSG00000128923,1,0.0021608180462358816
104,0.0008172559209557142,0.0012022596239869775,0.0012587199705846538,40382721,40394288,ENSG00000128944,1,0.0010927451718424485
105,0.0028786916672408087,0.0031988810436652704,0.0034175080705253417,48331011,48343373,ENSG00000128951,1,0.003165026927143807
106,0.0017566939665945014,0.0018218541740808816,0.0021573809946156034,40952962,40956512,ENSG00000128965,1,0.0019119763784303287
108,0.005723265648947191,0.00620291044597703,0.005366803951386437,52547045,52569883,ENSG00000128989,1,0.0057643266821035535
109,0.002032376966664773,0.0024212079752806087,0.0018610023145732998,61852389,62060473,ENSG00000129003,1,0.0021048624188395606
113,0.004059268471131533,0.007754029145365903,0.0068048588930150755,73925989,73952137,ENSG00000129038,1,0.006206052169837504
114,0.0013891785809929881,0.0009892728370907318,0.0011023905518572606,101270817,101277500,ENSG00000131871,1,0.0011602806566469934
115,0.0013307519219199538,0.0015348062907843847,0.0015201293278313212,101175727,101252048,ENSG00000131873,1,0.00146189584684522
119,0.0011846828158978725,0.0014115573858031179,0.0013371855821552236,34140674,34210096,ENSG00000134152,1,0.0013111419279520713
120,0.0020082126099738038,0.0018735626468636727,0.0018265752708988346,34084017,34101862,ENSG00000134153,1,0.0019027835092454367
124,0.0011953513707081136,0.0015605837397703762,0.0014096320591217117,78437431,78501453,ENSG00000136381,1,0.0013885223898667338
130,0.0012765916131126842,0.0023758015528732466,0.0014131970386638967,45631148,45691281,ENSG00000137767,1,0.0016885300682166092
131,0.0009931037739897303,0.0010280505585623324,0.0011493440070693979,44427622,44529038,ENSG00000137770,1,0.0010568327798738204
133,0.24868843367894822,0.17326884175464902,0.22274895086643048,39581079,39599466,ENSG00000137801,1,0.21490207543334258
136,0.0013994199534377394,0.0015161193941994678,0.001391000748578119,41387218,41409403,ENSG00000137806,1,0.001435513365405109
138,0.007339133480636892,0.0028550346750930823,0.006174947661331065,68296532,68432163,ENSG00000137809,1,0.0054563719390203465
140,0.0013659787060210644,0.001403124951392071,0.00143490043003527,42548828,42569994,ENSG00000137814,1,0.0014013346958161351
143,0.011570020764374177,0.008681723035974077,0.00920029471575873,69452814,69456205,ENSG00000137818,1,0.009817346172035661
149,0.0029499484982860725,0.003706411381104198,0.0039079800410070755,70654554,70763558,ENSG00000137831,1,0.0035214466401324485
154,0.0026983374796207067,0.0036459412801830384,0.0024737256557050215,58588809,58749791,ENSG00000137845,1,0.002939334805169589
162,0.00839671586758721,0.008881312830004219,0.010763418105816835,55180806,55197049,ENSG00000137876,1,0.009347148934469422
168,0.0024487218217273733,0.0027216829852103404,0.0028185921876057412,48988476,49046447,ENSG00000138593,1,0.0026629989981811516
169,0.001203891403400837,0.0017430050641896015,0.001310419138481811,51829628,51947295,ENSG00000138594,1,0.0014191052020240834
170,0.0033084653863093365,0.0026181090006071354,0.002929463978760794,50702266,50765948,ENSG00000138600,1,0.0029520127885590886
174,0.0011680712330509836,0.0012923577027320568,0.0012376182919569057,65578753,65611289,ENSG00000138614,1,0.0012326824092466486
179,0.001160276651930352,0.001591253889027811,0.0017563452153909849,74409289,74433958,ENSG00000138623,1,0.0015026252521163827
180,0.001965924151220982,0.002424291157466384,0.002397236071428588,74445977,74461182,ENSG00000138629,1,0.002262483793371985
184,0.0009020452600659849,0.0012115650389372345,0.001003744623681084,43804492,43824690,ENSG00000140259,1,0.0010391183075614343
185,0.0022616569610278826,0.0018916879348864748,0.002470096737051465,56918623,57299281,ENSG00000140262,1,0.0022078138776552743
187,0.012100223348458793,0.012954952832357354,0.01387398623664655,43777087,43804427,ENSG00000140264,1,0.012976387472487564
193,0.0022101131891963553,0.002315124714107582,0.0051718177726928,49423237,49488775,ENSG00000140285,1,0.0032323518919989123
195,0.0029028287169689335,0.00340265573563412,0.003061880172140437,59659146,59689339,ENSG00000140299,1,0.003122454874914497
196,0.0019333056502853052,0.0018596749988154132,0.0019028319510093032,59638062,59657541,ENSG00000140307,1,0.0018986042000366738
197,0.016945844308648192,0.016672322120945087,0.014029057710988434,40035690,40039181,ENSG00000140319,1,0.01588240804686057
204,0.0032303898087853184,0.003943678387134729,0.003816513028901826,75843307,75901078,ENSG00000140367,1,0.003663527074940624
206,0.002916153659430028,0.003566647814344892,0.002836242914746779,76188555,76311730,ENSG00000140374,1,0.003106348129507233
208,0.0009344566653501273,0.0012292508500809807,0.0010087851125442741,77420412,77485607,ENSG00000140382,1,0.0010574975426584606
210,0.0036497361365045223,0.0032265642651832403,0.0026362006288709527,77041404,77083984,ENSG00000140391,1,0.003170833676852905
216,0.022677866352677274,0.027768528966904515,0.022235316237144982,63042632,63071915,ENSG00000140416,1,0.024227237185575592
218,0.0023892965747021313,0.0021785406103966387,0.005441604849692288,97960703,97973833,ENSG00000140450,1,0.003336480678263686
239,0.001188582842196507,0.0016795273188873513,0.0011724187573834604,89087459,89202355,ENSG00000140526,1,0.0013468429728224396
244,0.009579944155663402,0.005939104257490033,0.007609059465019469,88898683,88913468,ENSG00000140545,1,0.007709369292724301
250,0.008205790020365972,0.009195452486578336,0.0076561761428712415,90388242,90502239,ENSG00000140575,1,0.008352472883271851
252,0.0015351737824396375,0.0016999665074053346,0.0013534332835575208,82130206,82262773,ENSG00000140598,1,0.0015295245244674974
254,0.0018686344150937164,0.00162048923268129,0.001692047909671929,84669538,84716460,ENSG00000140612,1,0.0017270571858156454
255,0.0036383505291201395,0.0029198973631528696,0.0033833742045645604,39588357,39782841,ENSG00000150667,1,0.00331387403227919
264,0.006578530775997801,0.007379494618840097,0.006952532866985887,73560014,73634134,ENSG00000156642,1,0.006970186087274594
271,0.0029662847992684544,0.0030387618626520783,0.002618593109031738,59132434,59372871,ENSG00000157483,1,0.0028745465903174234
279,0.0017075186714701968,0.001874083760566905,0.0015260510511408045,72751294,72785846,ENSG00000159322,1,0.0017025511610593022
282,0.00171810516421494,0.002014735488726907,0.0016150264826604785,42942897,43106113,ENSG00000159459,1,0.0017826223785341086
286,0.0026546799138020658,0.0034686741450304496,0.003822441920743833,38252836,38357249,ENSG00000166068,1,0.003315265326525449
287,0.009483157157308665,0.009559321443284965,0.007754929255759927,39799008,39920266,ENSG00000166073,1,0.008932469285451187
289,0.0018679613104561543,0.0020618999937737806,0.0024183938668871463,63189560,63267776,ENSG00000166128,1,0.002116085057039027
294,0.0401347730238947,0.04429922010462244,0.050726446865325965,48408313,48645721,ENSG00000166147,1,0.045053479997947704
295,0.0013719577533082698,0.0013414982655253272,0.0012154124997400355,70829130,70854157,ENSG00000166173,1,0.0013096228395245442
297,0.0036135484333163262,0.004249646028156699,0.004105875511947766,49106068,49155661,ENSG00000166200,1,0.003989689991140264
