,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0,1.0689772653274095e-05,1.6501698749764637e-06,50600793,50613981,ENSG00000008735,0,4.11331417608352e-06
1,0.0010149798979627806,0.0014173828202504817,0.0009429668146531435,17734138,17774770,ENSG00000015475,0,0.0011251098442888019
2,0.00021524750456323444,0.0004128390158489048,0.000331924799377099,50525752,50530032,ENSG00000025708,0,0.0003200037732630794
3,0.001415403321725147,0.001546178866036263,0.0016057448375834478,50508224,50524780,ENSG00000025770,0,0.0015224423417816192
4,0.0,0.0,1.5290202014688432e-05,20241415,20283246,ENSG00000040608,0,5.096734004896144e-06
5,0.0008114544239217892,0.000803929221838496,0.0006366960892801493,46762617,47175699,ENSG00000054611,0,0.0007506932450134781
6,0.0,0.0,0.0,44881162,45010005,ENSG00000056487,0,0.0
7,0.0,0.0,0.0,19146993,19150292,ENSG00000063515,0,0.0
8,0.0006010974308202722,0.0007548363286785511,0.0006274831214507974,17137511,17165287,ENSG00000069998,0,0.0006611389603165402
9,0.0009281783921689584,0.000928911452128053,0.0007978982013555242,19449911,19479202,ENSG00000070010,0,0.0008849960152175119
10,0.0004483289909821769,0.00046101451971145474,0.0006019818803314317,19179473,19291719,ENSG00000070371,0,0.0005037751303416878
11,0.0013442989371722023,0.0011416600794349188,0.0011546363902606217,19036282,19122454,ENSG00000070413,0,0.0012135318022892477
12,1.1869539456312614e-05,2.703398676089363e-05,6.955350765410284e-06,50089879,50161690,ENSG00000073146,0,1.5286292327538843e-05
13,2.3000818897845848e-05,5.654417722380604e-05,1.5403535521948e-05,50170731,50180295,ENSG00000073150,0,3.1649510547866626e-05
14,0.0011736327399126801,0.0014238840366400849,0.0011165483898449226,50201011,50217616,ENSG00000073169,0,0.0012380217221325625
15,1.4873718966932977e-05,1.505612754995238e-05,5.3456597865587825e-05,46296870,46330810,ENSG00000075218,0,2.7795481460824392e-05
16,0.001447606118018143,0.0015547808098680025,0.0012450241327583399,46267961,46294008,ENSG00000075234,0,0.0014158036868814952
17,0.0006282742699421222,0.0005538495265503088,0.0007567966696582763,46576012,46679790,ENSG00000075240,0,0.0006463068220502357
18,4.4482106223851965e-06,1.2865035760699018e-06,5.957889379569344e-07,46360834,46537620,ENSG00000075275,0,2.110167712137344e-06
19,0.0,2.4267519013097863e-06,0.0,45344063,45413619,ENSG00000077935,0,8.089173004365955e-07
20,0.001233029270043722,0.0017227599287443,0.0030390733901908174,45502238,45601135,ENSG00000077942,0,0.001998287529659613
21,0.0003352325969795797,0.00027956304736563136,0.0004169020715580867,50767501,50783667,ENSG00000079974,0,0.00034389923863443263
22,0.001693545203718829,0.0016616820513967782,0.0015947866219956062,45163925,45188017,ENSG00000093000,0,0.0016500046257037378
23,6.847504705965099e-06,2.4260183936271624e-05,4.494025494805693e-05,19479457,19520612,ENSG00000093009,0,2.5349314530097884e-05
24,0.0026731893580469917,0.0020646022984959407,0.0022611484770755008,19941371,19969975,ENSG00000093010,0,0.0023329800445394777
25,7.731292181439444e-05,3.794476241522857e-05,9.884525407405336e-06,17178790,17258235,ENSG00000093072,0,4.171406987900945e-05
26,4.711614871861214e-06,2.3846986894954232e-06,6.626225328654825e-06,17787652,17811497,ENSG00000093100,0,4.574179630003821e-06
27,0.00018995264637905354,0.00023623240342660843,0.00027307823092714124,19969896,20016823,ENSG00000099889,0,0.00023308776024426773
28,0.0003352229327684107,0.00029495959024543,0.0002877017380553377,20111875,20117392,ENSG00000099899,0,0.0003059614203563928
29,0.0022819472293222685,0.0026383272602536452,0.002425033962453867,20115938,20127355,ENSG00000099901,0,0.002448436150676593
30,0.00025191037268753295,0.00023452532009834358,0.00029307553069153825,20129456,20148007,ENSG00000099904,0,0.0002598370744924716
31,0.0007192703906169677,0.0007773775692583954,0.0006556937733363349,20441519,20495844,ENSG00000099910,0,0.0007174472444038993
