,129_94YR_M,130_89YR_M,131_87YR_M,132_90YR_M,133_89YR_M,134_86YR_M,135_92YR_M,136_87YR_M,166_82YR_F,56_83YR_M,57_83YR_M,58_83YR_M,59_84YR_F,60_84YR_M,61_84YR_F,62_84YR_M,63_84YR_M,64_84YR_M,65_84YR_M,66_86YR_M,67_86YR_M,68_86YR_M,69_87YR_F,70_87YR_M,71_87YR_M,72_87YR_M,73_88YR_M,74_89YR_M,75_90YR_M,76_91YR_M,77_92YR_F,78_96YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
15,0.016839769910999353,0.013061833199400914,0.011719757744384008,0.0117759878197464,0.015775611032793315,0.011973606620926057,0.00586971474179896,0.007438522508176405,0.00215236965189055,0.002741405864114509,0.0050089945699961095,0.002973060169764939,0.00337583416275309,0.0017253317688594558,0.003212788233258871,0.008365869058059397,0.003768163675584229,0.003570194496176709,0.003268927820416837,0.017008822694298018,0.01650015449837162,0.014826921979243464,0.020682463447990507,0.023276345355582314,0.01121142328276635,0.010517039359298902,0.0027048295633216686,0.014255450188631131,0.006430861296417095,0.011559456033283204,0.018967237173700028,0.0025232753065260105,10326527,10328949,ADM|AM|PAMP|-|11p15.4|protein-coding,1,0.009533813225891573
17,0.00841591212327679,0.006794807382545065,0.01018295677534548,0.006852135530393503,0.007370116828547137,0.0053704215019313006,0.010432492919076745,0.008921299026666626,0.009694108118720363,0.00972689017723019,0.011061207029188145,0.007060759926311035,0.007841401238760093,0.0073941121165799015,0.009258742705705855,0.010375477869272443,0.011435340094275555,0.00840349538454597,0.01035167891824971,0.012078387112557442,0.012305921836786266,0.015694929996179885,0.012423680278473105,0.0041389854726993245,0.017547068635346517,0.015919680697185613,0.009460161715339222,0.013635902200591224,0.015330811496773112,0.01490754887286024,0.01697388463042554,0.011725894076353828,62283374,62313238,AHNAK|AHNAKRS|PM227|-|11q12.3|protein-coding,1,0.010596444146506038
48,0.03172752262370491,0.030818036349177288,0.03576449560543598,0.030274989412805233,0.03940773362890365,0.037409701156759595,0.03307212559686285,0.03011714218009747,0.010259267456262633,0.011139027503308767,0.015558338037001915,0.009546535417601084,0.018025680529417443,0.01737585410412835,0.009821590501846111,0.020214239867927725,0.013652854122105203,0.02349137306177325,0.010908275812759381,0.03244443254486033,0.029427896788915223,0.02979974045652628,0.03705633026389729,0.016284106678675192,0.03149027975941899,0.029994767149807942,0.011815620538492702,0.03826664043828871,0.024457560790882446,0.022558244026059993,0.03266850342512703,0.020525719486425613,129939716,130014706,APLP2|APLP-2|APPH|APPL2|CDEBP|-|11q24.3|protein-coding,1,0.02454295704110177
56,0.0033469173510879526,0.0027742037571486175,0.0037223987147357944,0.003130912421879829,0.003368707582006029,0.0037773148344957892,0.0038500496718775947,0.0039052719986378973,0.003918822070873069,0.0034048436319147465,0.0031004395189468048,0.003335932693428036,0.0029079026589554652,0.003476408300163335,0.0031772944465559864,0.003489480802889721,0.0033868333996473817,0.0024174215445077786,0.0034990857528947377,0.004274721492676904,0.005888715001921507,0.005214809901736423,0.003863672003169828,0.003195440284097869,0.0036342875530506282,0.005583433692686757,0.0034970782798251837,0.005310419762511919,0.006147080488452002,0.004367767336915975,0.005563280667095847,0.006866799577709623,118443102,118473747,ARCN1|COPD|SRMMD|-|11q23.3|protein-coding,1,0.0039811795998280315
59,0.0019503699263965,0.001805631262395703,0.0018126048603232005,0.0017515707608354444,0.0016718219960150315,0.0022096726197365925,0.002007232855276693,0.002307079640589199,0.0018221482908201195,0.0019185232303370312,0.0018294040670054654,0.0019634508225850815,0.001690064103315968,0.0019391214684189436,0.001284320099949178,0.0017926766401183865,0.0019552731382694714,0.0027699686122511892,0.00201727443621651,0.0021622422571883214,0.0017416404529697204,0.001795897561043064,0.002002440401169217,0.0015949670587226742,0.0024396041129023157,0.0021154917394890435,0.002369357923443017,0.002353526448132152,0.001962604562929477,0.002097670912899766,0.0014224875083788152,0.002218296599998247,46698625,46722215,ARHGAP1|CDC42GAP|RHOGAP|RHOGAP1|p50rhoGAP|-|11p11.2|protein-coding,1,0.0019617011365662984
67,0.0020384989729017476,0.0019568782152053796,0.001696239112234764,0.0016404638335808595,0.0016609721621691027,0.0017696216234872326,0.0022902729420203986,0.0019291816862331479,0.002218511550523282,0.0016009186293201114,0.002519940306342906,0.002424982678534919,0.0017063258065238215,0.0012475176315926227,0.001805378828664451,0.0022086012420295103,0.0017634546469578632,0.0023019768104135738,0.0022590448218892164,0.0018271489790759854,0.0012683927441194634,0.0012201698771307817,0.0029340219930925615,0.002189421281554359,0.0031768963614743724,0.001580274192036871,0.0018982199823993982,0.001855868370235641,0.0013958145743792403,0.0017541159332940337,0.0014802942267198446,0.0014760521188637865,64781585,64789657,ARL2|ARFL2|-|11q13.1|protein-coding,1,0.001909233504218789
78,0.0014505198039145672,0.0009587469927900137,0.0014468911093204998,0.0013241364222204384,0.001622595020618001,0.0013796577325020276,0.001853228796365815,0.0012661720710472897,0.0009702601617142574,0.0011415951062922933,0.0011159892775275042,0.0010540711017483697,0.000829704700590435,0.0009364170568440462,0.0011086320682179812,0.0011601777671680297,0.0012439481175532102,0.0009038617673566533,0.0009900839882912658,0.0014165762183855218,0.0018907687253816442,0.0016071154118055058,0.001209780208859912,0.0010217751101953367,0.0011347639215228036,0.0016826028976835179,0.0009107373920614803,0.00199057325639702,0.002112656410353815,0.0017070436650758346,0.0019222155325072762,0.0021256890610590836,63391554,63439446,ATL3|HSN1F|-|11q13.1|protein-coding,1,0.0013590308397928579
80,0.0021094285628323038,0.002129256163868324,0.0021952865245501857,0.0020577764379119123,0.0024236823161069244,0.0024208592169323037,0.0020442704947389455,0.0020674848115280987,0.0020791010246966526,0.0022061709860508342,0.0020701128128108263,0.0021836957803820826,0.0018332386589430601,0.0012398591056217607,0.0021832199209519823,0.0021339343429664075,0.002200191112910443,0.0016961563336726471,0.00203435942482496,0.0020764093942565566,0.002715912245912521,0.002173766445109077,0.002039801260560479,0.00265426881241134,0.0022199545386241333,0.0023001839937648177,0.0018747161882220777,0.0023113019879807332,0.0024147188516285196,0.001977657365625393,0.0024156890592414624,0.0022327974246008206,118272104,118280562,ATP5L|ATP5JG|-|11q23.3|protein-coding,1,0.0021473519250074556
87,0.0017174263004497003,0.0013960023855825435,0.002019984888517045,0.0012956284183197634,0.00213528520422846,0.001860272970514689,0.0020425092643309504,0.0020320713761655825,0.001969515369766406,0.0013353396738444035,0.0016623466537678572,0.0016844320015340422,0.0010950607084369256,0.0012571665089457426,0.0012138295223898907,0.001605763336172525,0.0017119834271718197,0.0014786619796692132,0.0017319907201816562,0.0017579594533793682,0.002041131503359892,0.002218418692734482,0.0017652116518100064,0.0011266040522336994,0.001889373630233165,0.002238658713976134,0.0013879244431978864,0.002067935554017102,0.0021333716377078867,0.001854274107520422,0.002319786765862574,0.0025454220204644868,117156402,117166386,BACE1|ASP2|BACE|HSPC104|-|11q23.3|protein-coding,1,0.0017684794667651973
89,0.0013399103409285971,0.001535697179180608,0.0013494511105976114,0.0013710306957378353,0.0012166975247312251,0.0014381628386509145,0.0016063975347747172,0.0013861756773412312,0.002184976875718347,0.0019942573259332246,0.002211695840411201,0.002504753616600323,0.0015639464442076271,0.0014877876582378028,0.0018028110167909635,0.002188916738981119,0.0023077017363123983,0.0019286320653829627,0.0025919351468069915,0.0011689857032619883,0.0010877228544879647,0.001065135811364539,0.0014592084225101467,0.001575695475438854,0.0013591163204391841,0.001489819807181985,0.0019473978621613757,0.0015285254574813562,0.0012705735150179461,0.0018774473496939188,0.0010283909957981149,0.0013897062996393711,65769550,65771617,BANF1|BAF|BCRP1|D14S1460|NGPS|-|11q13.1|protein-coding,1,0.0016330832263063263
