,101_19YR_F,102_19YR_M,103_19YR_M,104_19YR_M,105_20YR_M,106_20YR_F,14_1YR_M,15_12YR_M,79_1YR_M,80_2YR_F,81_3YR_M,82_3YR_M,83_5YR_M,84_6YR_M,85_7YR_M,86_7YR_M,87_8YR_M,88_8YR_M,89_9YR_F,90_10YR_M,91_10YR_M,92_11YR_F,93_11YR_F,94_12YR_M,95_13YR_M,97_16YR_F,98_17YR_M,99_17YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
15,0.005794281905378447,0.004450004449327573,0.0034512840592137634,0.0030760019241097046,0.002934365796080203,0.007854475901920895,0.005556046238564996,0.0073716758174101156,0.0026199592140227373,0.0029281967640263904,0.0015636536833112885,0.0013128087161617934,0.0010215118936954517,0.0010675619803002306,0.0018254298735360388,0.002021971043176858,0.0031766034006982325,0.004170389442457845,0.007915817345449007,0.0028609415416276404,0.0015863313719162173,0.0020978493626888886,0.0034953241169645983,0.0037060186087110093,0.0031051712688483003,0.004667202711334929,0.0021741627597410564,0.007970270132402016,10326527,10328949,ADM|AM|PAMP|-|11p15.4|protein-coding,1,0.003634832547252722
17,0.007573995654299994,0.009877146213929083,0.011298121412953407,0.009464631798036322,0.008066831561175826,0.008120118509076577,0.010280420609844543,0.011610628038685853,0.009028064805992757,0.006365101645600041,0.005981264719107151,0.006715261166669623,0.005634636856884564,0.006823324758148083,0.007139283576939092,0.005764094333142473,0.008310965329038024,0.005887922043004133,0.009732412406053112,0.0061051345994183725,0.006357232971604876,0.004031164860165163,0.006702653249716879,0.007661631966018595,0.0063550287312403005,0.006467887280852952,0.004026833226228508,0.004392291484346458,62283374,62313238,AHNAK|AHNAKRS|PM227|-|11q12.3|protein-coding,1,0.007349074421720457
31,0.001781952669940731,0.0013122808841544912,0.0014391898238783956,0.001279526587894087,0.0013837518543946337,0.001401125045063978,0.002014958483487351,0.0014851338923662105,0.0019118654040939222,0.0015506060118996435,0.0016859429432539113,0.0019250346151088254,0.0013692871448742574,0.0017317006790860197,0.0019760206206155886,0.0017231860250017878,0.001152523972648227,0.0013753693019703046,0.0018380126671934775,0.0016551703875707466,0.0017803051942671916,0.0016273693738860485,0.0015574221864455714,0.001651668925684351,0.0017769023952963253,0.0014242238272799599,0.002183729289263758,0.0016602494720494082,71820633,71823344,ANAPC15|APC15|C11orf51|HSPC020|-|11q13.4|protein-coding,1,0.0016305182028096144
48,0.009877891075304419,0.01759903093103939,0.0166587303284993,0.014042281396815614,0.009330188646806736,0.014344920798504867,0.013910863317624693,0.007756849476071697,0.011990498916734815,0.015298009269119528,0.009905471692826035,0.006946893475897537,0.010441515639446815,0.007062427403106446,0.008313738563254736,0.010848116716863759,0.013682368944483603,0.015124719238715764,0.02303709464436288,0.011856017990152897,0.0071900296728137,0.010645434757957865,0.014144655337923084,0.011636980507586173,0.011231609104509415,0.010537881292507163,0.013695002679695166,0.015389984218293845,129939716,130014706,APLP2|APLP-2|APPH|APPL2|CDEBP|-|11q24.3|protein-coding,1,0.012232114501318498
56,0.0042071610563722845,0.0034538694980635045,0.0036035315464791958,0.0036097745827908946,0.004154311995235024,0.004061863353742095,0.003528359619370262,0.0036035652710979574,0.003334919486086508,0.0037389030175072413,0.0036289556484709663,0.004114824102269117,0.0034229451889376313,0.004156054386816137,0.0038140598688013666,0.0031443004387643877,0.003321711536178369,0.003369247345962153,0.003604457203070285,0.0030013418657556766,0.004218521600425833,0.003011429610653857,0.003861646680344003,0.0037417540474995454,0.0040871413135787505,0.003970397290114426,0.003006948714510932,0.003636617753601022,118443102,118473747,ARCN1|COPD|SRMMD|-|11q23.3|protein-coding,1,0.003657450500803551
59,0.00178844097166979,0.001514441001104119,0.0015155460774183588,0.0018710461821341074,0.0014370483882860717,0.0016232492592302666,0.0018123403231725256,0.0017788460214282114,0.001274980845599965,0.0012993013470795113,0.001373162241623342,0.0015626719727748779,0.0023865920798860946,0.001199463458386832,0.001168935731418452,0.0013403822046491557,0.002022628800016465,0.0013982488420870708,0.0015171956151697455,0.0012855958723148964,0.0014718922705385805,0.0018566692869735038,0.0016837783318924763,0.001418673864783094,0.001448899769148881,0.0010938451502319456,0.001303608573175238,0.0010829959465916935,46698625,46722215,ARHGAP1|CDC42GAP|RHOGAP|RHOGAP1|p50rhoGAP|-|11p11.2|protein-coding,1,0.0015189457295994742
67,0.0019288533041585173,0.002115461223794318,0.0024420050538353443,0.0027218813460528762,0.0022037352656096767,0.0017065458395426247,0.0026714464829624015,0.002617955693299764,0.0022906517682210357,0.001519809295660068,0.001613368826781323,0.0019964241169982784,0.002083496288060122,0.001471212286733926,0.0020770229852342097,0.0022591113734954727,0.002158307853278585,0.0016167462114996332,0.0028319196629234492,0.002223905675296854,0.0019685979651200705,0.002760370690029226,0.002044499767707568,0.0019825560337443987,0.0019575607839280485,0.002096037160726021,0.0027064743355618487,0.0027256854696904955,64781585,64789657,ARL2|ARFL2|-|11q13.1|protein-coding,1,0.0021711300985695057
80,0.002309652646482322,0.001761049268767002,0.002164806742415294,0.002048242881246519,0.0021904588888876156,0.0017545524793317335,0.0023143276753616747,0.0018695002581912443,0.002178688044467532,0.0019943468994021805,0.0020707564742003595,0.0019836985547145706,0.001976296748270239,0.0025811371169669616,0.002757759393092542,0.00256244705899009,0.0017388043588289822,0.0022633282835666023,0.0025572297142753106,0.002196678312379661,0.0024586681915517855,0.002257869617727451,0.002084545624624074,0.0021062698173181316,0.0025666515601167586,0.0024462515654314456,0.002565074627821104,0.002834541261827738,118272104,118280562,ATP5L|ATP5JG|-|11q23.3|protein-coding,1,0.002235486930937748
87,0.0020135210724961713,0.001530325010293018,0.0015504690654868803,0.0016496526158065912,0.001444068630653492,0.001759612757586314,0.0013096219631893715,0.0011702421982982838,0.0011998132806990737,0.0015386247051603708,0.0018912573255409635,0.0013912378908039356,0.0006785279010174297,0.002025062279746099,0.0014765280524196751,0.0014060719301229863,0.0016101971172303741,0.0012167796129417604,0.0013629644633544344,0.0014090687971719338,0.0017322207743873108,0.0017335669566604429,0.0017346295136377757,0.0014289564491054728,0.0015952250898086605,0.0015149014394281212,0.0010887706369423808,0.0012376585738874185,117156402,117166386,BACE1|ASP2|BACE|HSPC104|-|11q23.3|protein-coding,1,0.0014892705751384549
88,0.001057181951445388,0.0013708531680385577,0.001589391223960053,0.0013792878293240665,0.001177108393688315,0.0012866307492516397,0.0014676916485283566,0.0012796541215575965,0.0014029797779862758,0.0016029431279809448,0.0012779789769897583,0.0017360013512561596,0.001063932060421899,0.0010216121366432114,0.0009046483334567381,0.0015826209677980035,0.0011862964065541006,0.0014954533070449954,0.0015276808950560037,0.0018820228655815907,0.0012114728698658802,0.00211556315356064,0.0016906584570895856,0.0018263345284339969,0.0014481909574230085,0.0013750293645417926,0.0020704245938759276,0.0016873442349098463,64037300,64052176,BAD|BBC2|BCL2L8|-|11q13.1|protein-coding,1,0.001454178123295155
