,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,2.956236182416876e-09,9.977653760134018e-09,4.23018214642702e-09,70722526,70809534,ENSG00000006432,0,5.721357362992638e-09
1,1.0538016204177259e-06,1.3008327384881697e-06,2.178108561461489e-06,77274956,77320883,ENSG00000009830,0,1.510914306789128e-06
2,6.203354696202297e-07,1.0541232322762352e-06,1.6088829394244347e-06,93237550,93333092,ENSG00000011114,0,1.0944472137736332e-06
3,2.6608910108188594e-06,4.320188795770236e-06,5.046885169276483e-06,93207241,93229215,ENSG00000012963,0,4.00932165862186e-06
4,1.4780925698055865e-05,1.921324531889108e-05,2.6417546495948302e-05,50418501,50561126,ENSG00000012983,0,2.013723917096508e-05
5,6.790083707123919e-07,1.149024126575964e-06,1.63006759204111e-06,76786009,76826246,ENSG00000013523,0,1.1527000297764886e-06
6,8.840160891096901e-09,0.0,4.2165650220730004e-09,91271323,91417844,ENSG00000015133,0,4.3522419710566345e-09
7,1.4468824150169384e-05,2.0262506522420294e-05,3.013693999511853e-05,60734742,60969965,ENSG00000020426,0,2.1622756889236068e-05
8,2.8294006130136147e-06,4.6762484791937575e-06,6.393782516586441e-06,54566117,54793315,ENSG00000020577,0,4.633143869597938e-06
9,1.1315042006711732e-07,8.460063383434639e-07,1.1131371773576228e-07,78170373,79868291,ENSG00000021645,0,3.568234920487811e-07
10,4.781689000070577e-07,4.274196270731895e-07,1.190370086247064e-06,102317377,102342702,ENSG00000022976,0,6.986528711091037e-07
11,6.538057690539884e-06,7.848067105896683e-06,9.476771676079089e-06,61762420,61796428,ENSG00000023608,0,7.954298824171886e-06
12,1.4928359068814695e-07,4.571972903936065e-07,1.5427755063076062e-07,61187559,61550976,ENSG00000027075,0,2.535861439041713e-07
13,1.2316459712302092e-05,2.0239393680808815e-05,2.4773497535984174e-05,69398015,69462390,ENSG00000029364,0,1.9109783643031694e-05
14,2.3791271959036705e-06,2.8591098690369137e-06,4.023353070490724e-06,58298504,58373887,ENSG00000032219,0,3.087196711810436e-06
15,1.1138050475626038e-05,1.9900395366426747e-05,2.2472180192145792e-05,65410592,65744121,ENSG00000033170,0,1.7836875344732862e-05
16,8.216872095981896e-08,6.162873763698597e-08,9.51822518037424e-08,99684298,99727301,ENSG00000036530,0,7.965990346684911e-08
17,1.3768490540260248e-06,2.1712624333944567e-06,2.98894995361237e-06,89954939,90044764,ENSG00000042088,0,2.1790204803442837e-06
18,2.062044761211459e-06,2.84140713396735e-06,2.889656034902179e-06,88384924,88470350,ENSG00000042317,0,2.597702643360329e-06
19,1.7146364282550442e-05,2.6089792318214012e-05,3.1882676725457177e-05,59484443,59505410,ENSG00000050130,0,2.5039611108740545e-05
20,4.387408892473248e-06,1.0704647002520717e-05,9.303168973813315e-06,89124871,89619149,ENSG00000053254,0,8.13174162293576e-06
21,4.840313793528929e-06,6.375814883337479e-06,7.541922249303641e-06,57268924,57298742,ENSG00000053770,0,6.252683642056684e-06
22,8.764666007678658e-07,1.558611079076243e-06,1.7946717725716586e-06,63761899,64226433,ENSG00000054654,0,1.4099164841385891e-06
23,0.0,0.0,0.0,67533290,67589612,ENSG00000054690,0,0.0
24,3.83228070605423e-06,5.106492198817798e-06,5.437073307861881e-06,87837820,87993665,ENSG00000054983,0,4.7919487375779694e-06
25,1.9369856867225947e-07,3.0352955794855403e-07,4.7514857902115046e-07,77800109,77935014,ENSG00000063761,0,3.2412556854732135e-07
26,3.361799527567762e-06,4.6690692228363775e-06,5.916879978001853e-06,92044496,92106621,ENSG00000066427,0,4.649249576135331e-06
27,2.142118600925207e-05,3.0577690739176925e-05,4.199776331345832e-05,92794305,92839947,ENSG00000066455,0,3.133221335396244e-05
28,2.2305795430089352e-06,3.782689284898611e-06,5.2864414110921295e-06,99737693,99942060,ENSG00000066629,0,3.7665700796665587e-06
29,0.0,0.0,1.5510665659570552e-08,104136454,104180894,ENSG00000066735,0,5.170221886523517e-09
30,4.969967592170312e-06,6.8050528197789225e-06,9.096359332910707e-06,96279195,96363341,ENSG00000066739,0,6.957126581619981e-06
31,3.464607072754374e-08,5.011485305207343e-08,7.436439772850624e-08,64746283,64879907,ENSG00000070182,0,5.3041773836041136e-08
32,2.7307730757939376e-06,3.1334696581423545e-06,5.121367501946233e-06,56488354,56650606,ENSG00000070269,0,3.661870078627508e-06
