,WT_1_1,WT_2_1,WT_3_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,1.0325231241269924e-08,4.7157698450513254e-08,1.4138055856405175e-08,70722526,70809534,ENSG00000006432,0,2.387366184939612e-08
1,1.6358253315111015e-06,2.514021845366766e-06,1.8724086870131454e-06,77274956,77320883,ENSG00000009830,0,2.0074186212970046e-06
2,1.267636152795345e-06,1.5866751357785695e-06,1.2940787222425554e-06,93237550,93333092,ENSG00000011114,0,1.3827966702721567e-06
3,3.911849231384236e-06,5.1601460759589915e-06,3.992338790278553e-06,93207241,93229215,ENSG00000012963,0,4.3547780325405935e-06
4,1.6195829698260563e-05,2.1145255287181153e-05,1.6212978853683577e-05,50418501,50561126,ENSG00000012983,0,1.7851354613041763e-05
5,9.081213551158795e-07,1.7008137389793257e-06,1.382125508906791e-06,76786009,76826246,ENSG00000013523,0,1.3303535343339986e-06
6,0.0,3.357564335259239e-09,0.0,91271323,91417844,ENSG00000015133,0,1.1191881117530796e-09
7,2.1111302669468666e-05,2.324414548155179e-05,2.105929427535039e-05,60734742,60969965,ENSG00000020426,0,2.1804914142123618e-05
8,3.677752513470477e-06,5.554692935727695e-06,4.305790027746101e-06,54566117,54793315,ENSG00000020577,0,4.512745158981425e-06
9,4.939997952212444e-08,5.64052579179572e-08,5.636836446723365e-08,78170373,79868291,ENSG00000021645,0,5.405786730243843e-08
10,8.007318357435244e-07,1.1717729802066927e-06,8.301466808234221e-07,102317377,102342702,ENSG00000022976,0,9.342171655912131e-07
11,3.86344692147338e-06,5.8889003229356425e-06,4.457200682612517e-06,61762420,61796428,ENSG00000023608,0,4.736515975673846e-06
12,1.5448946868960603e-07,2.2679640633273985e-07,2.28064614183557e-07,61187559,61550976,ENSG00000027075,0,2.0311682973530093e-07
13,1.7838908737450006e-05,2.3888216628604014e-05,1.79885557954793e-05,69398015,69462390,ENSG00000029364,0,1.990522705384444e-05
14,2.746963365685482e-06,4.262283346804961e-06,2.844514589457948e-06,58298504,58373887,ENSG00000032219,0,3.284587100649464e-06
15,1.897425519272599e-05,2.5794589507092942e-05,2.0885151210746104e-05,65410592,65744121,ENSG00000033170,0,2.1884665303521678e-05
16,1.8221601346921155e-08,8.470834517975451e-08,2.339094341883679e-08,99684298,99727301,ENSG00000036530,0,4.2106963315170814e-08
17,2.0208394885261293e-06,2.916386577148101e-06,2.0893799679587012e-06,89954939,90044764,ENSG00000042088,0,2.3422020112109773e-06
18,4.025975712606643e-06,4.328745107869676e-06,3.720407186234254e-06,88384924,88470350,ENSG00000042317,0,4.025042668903525e-06
19,2.3705887333644385e-05,2.6298672587647508e-05,2.3197567710636197e-05,59484443,59505410,ENSG00000050130,0,2.4400709210642697e-05
20,8.573798816392332e-06,1.3443167862935667e-05,1.0201622215164565e-05,89124871,89619149,ENSG00000053254,0,1.0739529631497522e-05
21,5.517367124573547e-06,6.9668674452588335e-06,5.871206974911128e-06,57268924,57298742,ENSG00000053770,0,6.118480514914502e-06
