,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0,0.0,7.64536477381526e-09,70722526,70809534,ENSG00000006432,0,2.5484549246050868e-09
1,6.611965021917524e-07,7.301676592034508e-07,1.414707210385899e-06,77274956,77320883,ENSG00000009830,0,9.35357123927034e-07
2,6.137048246545308e-07,8.885778136450395e-07,8.439287050522148e-07,93237550,93333092,ENSG00000011114,0,7.820704477839284e-07
3,1.2190665632528449e-06,1.4549397996561237e-06,1.7676130770196778e-06,93207241,93229215,ENSG00000012963,0,1.4805398133095488e-06
4,1.2007039107068761e-05,2.411377648914655e-05,3.0421856690788905e-05,50418501,50561126,ENSG00000012983,0,2.2180890762334737e-05
5,1.21212831070182e-06,2.87131850349609e-06,2.7356473532818306e-06,76786009,76826246,ENSG00000013523,0,2.2730313891599134e-06
6,2.4766499923012134e-09,3.769385775041917e-09,3.810376935909628e-09,91271323,91417844,ENSG00000015133,0,3.3521375677509196e-09
7,1.0192136001745935e-05,1.81457960764384e-05,1.732949363193573e-05,60734742,60969965,ENSG00000020426,0,1.5222475236706688e-05
8,4.2744930856057875e-06,5.882806729051935e-06,7.720450050250307e-06,54566117,54793315,ENSG00000020577,0,5.959249954969343e-06
9,8.083525419660314e-07,2.843532816488263e-06,9.998106995900322e-07,78170373,79868291,ENSG00000021645,0,1.5505653526814422e-06
10,4.899752982787114e-07,8.546538589374603e-07,1.084170135902881e-06,102317377,102342702,ENSG00000022976,0,8.095997643730175e-07
11,7.88064111275657e-06,8.869126915446783e-06,1.0645481669035244e-05,61762420,61796428,ENSG00000023608,0,9.131749899079532e-06
12,3.868639508520316e-07,1.798211989647839e-06,2.7883155295869336e-07,61187559,61550976,ENSG00000027075,0,8.213024978195214e-07
13,1.3705976150636134e-05,2.168686692240677e-05,2.4814780785261352e-05,69398015,69462390,ENSG00000029364,0,2.0069207952768087e-05
14,2.396216237641279e-06,2.8924226359210336e-06,3.959946794040435e-06,58298504,58373887,ENSG00000032219,0,3.0828618892009157e-06
15,8.655427411742755e-06,1.801424624136166e-05,1.413780789979065e-05,65410592,65744121,ENSG00000033170,0,1.3602493850965021e-05
16,1.0194704490030503e-07,3.003102170639064e-08,1.0119201202523039e-07,99684298,99727301,ENSG00000036530,0,7.772335954397535e-08
17,6.428942457983341e-07,1.2268450014858362e-06,1.2097527042558385e-06,89954939,90044764,ENSG00000042088,0,1.026497317180003e-06
