,WRN_1_L1_ASO_1,WRN_2_L1_ASO_1,WRN_3_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
2,0.0014582942726960326,0.0011215920332244304,0.0010401194875760082,129555214,129606676,ENSG00000004399,1,0.001206668597832157
9,0.0020458837087339566,0.0019218892957397844,0.0019661501503016312,169966635,169998373,ENSG00000008952,1,0.001977974384925124
10,0.0025159264373508287,0.002684641649341593,0.0026627246833895433,48599002,48610976,ENSG00000010256,1,0.0026210975900273215
23,0.0014006122454813656,0.0014260830388621584,0.0013637814968516185,52694486,52706032,ENSG00000016864,1,0.0013968255937317142
24,0.0022624206630414466,0.0023266046595734266,0.0021412775785228017,130850595,131016712,ENSG00000017260,1,0.0022434343003792253
25,0.0019439161260875605,0.0018614166765824973,0.001669309748132177,149517235,149736714,ENSG00000018408,1,0.0018248808502674115
28,0.0012442766564510392,0.0012340004349450683,0.0011970598884842927,27372721,27484420,ENSG00000033867,1,0.0012251123266268
30,0.0030838810756274922,0.003177761665283047,0.003203641331422914,100260992,100325251,ENSG00000036054,1,0.0031550946907778175
34,0.0010324092335980248,0.001062152271366604,0.0011122625876744468,182938074,182985953,ENSG00000043093,1,0.0010689413642130253
35,0.0009224369142404946,0.0010664889341266478,0.0009495711868960287,89107621,89482134,ENSG00000044524,1,0.0009794990117543904
37,0.002024653271834616,0.0015767917840571134,0.0014969351152543252,47850690,48089272,ENSG00000047849,1,0.001699460057048685
44,0.004688603885742636,0.004721729441894781,0.0042272993081209536,98795941,98901695,ENSG00000057019,1,0.00454587754525279
46,0.0016954143958291667,0.0017868687185894707,0.001693510737257543,182793503,182921629,ENSG00000058063,1,0.0017252646172253936
47,0.018099409169732524,0.01967497934609404,0.017559374948647455,128051641,128071705,ENSG00000058262,1,0.018444587821491342
53,0.0008627137813296795,0.000925942245609766,0.0008399845980471843,123067025,123225227,ENSG00000065485,1,0.00087621354166221
54,0.0038166638506485022,0.003606871935449666,0.003616623251605105,120596328,120602507,ENSG00000065518,1,0.003680053012567757
55,0.0022051412023066353,0.0019552544955440294,0.0018707069859993425,123610049,123884332,ENSG00000065534,1,0.002010367561283336
58,0.02672803554879828,0.02615922746844831,0.022698025505081817,49359139,49412998,ENSG00000067560,1,0.025195096174109467
60,0.0008332784403535115,0.000720624109858639,0.0008956818776553066,50329782,50340980,ENSG00000068028,1,0.0008165281426224857
63,0.0036284220300258074,0.0031714008866905222,0.0031099516240162056,141876124,141926549,ENSG00000069849,1,0.0033032581802441784
64,0.004527554229161801,0.004439841804481503,0.004483620871311581,149964904,150050788,ENSG00000070087,1,0.004483672301651628
68,0.001254840159901694,0.0013153416401979162,0.0012243537293868871,149030127,149086554,ENSG00000071794,1,0.001264845176495499
69,0.0014297301536728908,0.0014532126831889175,0.0014542977135151888,196012511,196082153,ENSG00000072274,1,0.0014457468501256658
74,0.0007656102086742435,0.0007577824094435414,0.0007244544173789754,135965728,136147894,ENSG00000073711,1,0.0007492823451655867
79,0.0019193353107317228,0.0018115545455049816,0.0016320100822996004,172039578,172401669,ENSG00000075420,1,0.001787633312845435
82,0.0007754129016997516,0.000751699293707408,0.0005977959831981681,128693669,128825942,ENSG00000075785,1,0.0007083027262017759
84,0.0017765351639708945,0.001786624965531967,0.0016594973101574507,12557057,12586208,ENSG00000075975,1,0.001740885813220104
88,0.0022757815204921526,0.002356696926162038,0.0020611573018560654,25597978,25664909,ENSG00000077097,1,0.002231211916170085
92,0.0007690120563161483,0.0007814099482545039,0.0006985207560033806,97822011,97944984,ENSG00000080200,1,0.000749647586858011
97,0.002677929853220367,0.002338368321583202,0.002258281641106001,101574180,101594465,ENSG00000081154,1,0.0024248599386365237
100,0.0012660091208226338,0.0010815132362142614,0.0010517949224689252,119821321,120094994,ENSG00000082701,1,0.0011331057598352734
101,0.0035333007498571335,0.0029433699669512824,0.0028217538104124257,124761948,124901418,ENSG00000082781,1,0.003099474842406947
102,0.0018521112475552803,0.0019055853276457556,0.0019286720462799924,149812770,149962139,ENSG00000082996,1,0.0018954562071603427
103,0.0023233588488797553,0.0025630875609547856,0.0023343269367318074,87227271,87255556,ENSG00000083937,1,0.0024069244488554493
113,0.000737768921624795,0.0007400720155181116,0.0007619252518576913,186567403,186585800,ENSG00000090520,1,0.000746588729666866
118,0.006774278175378895,0.007018603851322912,0.006442629025403612,32481312,32502852,ENSG00000091317,1,0.006745170350701806
120,0.003202878234010475,0.0032626798766294636,0.002914894588556312,133573686,133590261,ENSG00000091527,1,0.00312681756639875
122,0.01143743072190339,0.009301354458448166,0.0089814534103695,112596797,112649530,ENSG00000091986,1,0.009906746196907018
125,0.0007751520019355523,0.0008041725865720366,0.0007218283214457004,42547969,42601080,ENSG00000093183,1,0.0007670509699844299
129,0.0011854085381079954,0.0012417290089167742,0.001149273906169878,160399274,160434954,ENSG00000113810,1,0.0011921371510648824
130,0.0020498482663118406,0.0018024965375574625,0.0023028451058560396,53884417,53891885,ENSG00000113811,1,0.002051729969908448
133,0.0008686373591715712,0.0008532884959802312,0.0008433552835547981,119498547,119525090,ENSG00000113845,1,0.0008550937129022002
142,0.0020662908991744026,0.001672618615181826,0.001660553565687266,134355347,134375479,ENSG00000114019,1,0.001799821026681165
146,0.0012773158220413645,0.0014364252365859122,0.001129147768701256,122421902,122514945,ENSG00000114030,1,0.001280962942442844
154,0.00124706812387517,0.0009332832194422409,0.0010681734303470657,141738249,141747560,ENSG00000114125,1,0.001082841591221492
156,0.0008510525655839658,0.0008825290843690243,0.0007882700783461608,142306607,142448062,ENSG00000114127,1,0.0008406172427663836
162,0.006834628825601146,0.006957979267783639,0.006257883163727827,55465715,55490539,ENSG00000114251,1,0.006683497085704204
166,0.0014220277723067764,0.0014043352286454774,0.0013372825434626871,48744597,48847874,ENSG00000114302,1,0.0013878818481383136
169,0.0016510921837856224,0.001868350576903519,0.0017014325830591228,195274745,195443044,ENSG00000114331,1,0.0017402917812494214
170,0.0013770651274017597,0.0014350766647091785,0.0013485852589382335,172750682,172821474,ENSG00000114346,1,0.0013869090170163904
172,0.0016475834211712042,0.0014740117435074042,0.0012779742219964705,50226292,50259362,ENSG00000114353,1,0.001466523128891693
177,0.012319708135713413,0.01363193759649006,0.014331428749993791,101681091,101686718,ENSG00000114391,1,0.013427691494065754
180,0.0007761307193996127,0.0007980097318214315,0.0007552660641554169,180868141,180982753,ENSG00000114416,1,0.0007764688384588204
183,0.0011289878519925702,0.0011326981216395625,0.0011611533891662737,108160812,108222435,ENSG00000114446,1,0.0011409464542661354
184,0.0029989472913820392,0.0029915497246222403,0.0028264781848186624,179396088,179451476,ENSG00000114450,1,0.0029389917336076475
186,0.0038779344763540924,0.00419691721264387,0.0037285776505415866,81489703,81761645,ENSG00000114480,1,0.0039344764465131825
190,0.001005369327426314,0.0011117864855607847,0.001178871332480937,125446650,125520202,ENSG00000114520,1,0.0010986757151560118
196,0.0032615532697494267,0.0034693937666271757,0.0028897651276376364,113747033,113812056,ENSG00000114573,1,0.0032069040546714132
205,0.0037117479616586855,0.003772931657772388,0.004322195827498029,131462212,131502983,ENSG00000114686,1,0.003935625148976368
206,0.0006959600648095093,0.0007024722407933349,0.0007978855802160573,146192335,146251179,ENSG00000114698,1,0.0007321059619396338
212,0.0009136725792367662,0.0009051947569607037,0.0009722615123567711,149738472,149752495,ENSG00000114744,1,0.0009303762828514137
218,0.0007812033779483627,0.0007633890055330747,0.0007243624153284511,51968510,51983409,ENSG00000114779,1,0.0007563182662699629
219,0.001518848220983021,0.0015121687640197242,0.0014607695148615687,40309707,40312424,ENSG00000114784,1,0.001497262166621438
