,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
2,0.0010260768779682763,0.0010623014844537352,0.0015367401046262196,129555214,129606676,ENSG00000004399,1,0.0012083728223494104
9,0.0020201029325370556,0.001819410567272449,0.0019798403863729563,169966635,169998373,ENSG00000008952,1,0.001939784628727487
10,0.0015776502825352865,0.0018921664634566845,0.0019796134391254195,48599002,48610976,ENSG00000010256,1,0.0018164767283724633
20,0.0021901069697007596,0.002225136045091657,0.0021126481018438636,170418868,170454733,ENSG00000013297,1,0.0021759637055454267
23,0.0014101292251571288,0.0014779448487436775,0.0015785569565148112,52694486,52706032,ENSG00000016864,1,0.001488877010138539
24,0.0016462992592862077,0.0016405548532589021,0.0017140705554508128,130850595,131016712,ENSG00000017260,1,0.0016669748893319743
25,0.002388514081875673,0.0021590439509505542,0.0025457619124527797,149517235,149736714,ENSG00000018408,1,0.002364439981759669
28,0.0018101220021934736,0.0017270985813312776,0.0019591282041590695,27372721,27484420,ENSG00000033867,1,0.0018321162625612737
30,0.0023847492329644965,0.002182751550002247,0.0021068921999243383,100260992,100325251,ENSG00000036054,1,0.002224797660963694
34,0.0011026948271828914,0.0010075907587138555,0.0010327899766434771,182938074,182985953,ENSG00000043093,1,0.0010476918541800747
37,0.001558738346350815,0.0014930403005295352,0.001948975337988113,47850690,48089272,ENSG00000047849,1,0.0016669179949561543
44,0.003178751698657525,0.0029479413600036557,0.003495839657472155,98795941,98901695,ENSG00000057019,1,0.0032075109053777786
46,0.0024461460925933962,0.00230965001881467,0.00266878612877578,182793503,182921629,ENSG00000058063,1,0.0024748607467279487
47,0.0115010533855661,0.012589807772919936,0.01318983009442925,128051641,128071705,ENSG00000058262,1,0.012426897084305095
54,0.003431864046880504,0.0036727317145922346,0.0026892632153786723,120596328,120602507,ENSG00000065518,1,0.0032646196589504704
55,0.00324630518736737,0.0030513221283850448,0.0037412766192339835,123610049,123884332,ENSG00000065534,1,0.003346301311662133
58,0.01646744616087237,0.015155971934086033,0.0198615616241989,49359139,49412998,ENSG00000067560,1,0.017161659906385768
63,0.0020820686646208044,0.0018994095754483323,0.0021837349920527426,141876124,141926549,ENSG00000069849,1,0.0020550710773739596
64,0.004003555880234344,0.004294843300691487,0.0043579111647053005,149964904,150050788,ENSG00000070087,1,0.004218770115210377
67,0.001322732451517356,0.0013132483188459665,0.0014387830648105648,8501807,8574668,ENSG00000071282,1,0.001358254611724629
68,0.0008920845083850149,0.0009130289657674874,0.000964074468284684,149030127,149086554,ENSG00000071794,1,0.0009230626474790621
69,0.0029167016155643975,0.002802035568761047,0.0030578925044997696,196012511,196082153,ENSG00000072274,1,0.0029255432296084044
75,0.000705176378545591,0.0006765613027013181,0.000864721881496756,185643130,185825042,ENSG00000073792,1,0.0007488198542478884
79,0.0021396390957863767,0.0020664601981524554,0.00258900562624969,172039578,172401669,ENSG00000075420,1,0.002265034973396174
82,0.0006593752534829986,0.0005915109915709267,0.000828108384457913,128693669,128825942,ENSG00000075785,1,0.0006929982098372794
84,0.00141833588629596,0.0015081182765684215,0.0014809167176039696,12557057,12586208,ENSG00000075975,1,0.0014691236268227837
