,WT_1_1,WT_2_1,WT_3_1,StartPos,EndPos,Gene_ID,labels,mean_value
2,0.0006624320867585714,0.000885677409003833,0.0007795082502337927,129555214,129606676,ENSG00000004399,1,0.0007758725819987325
9,0.0016736376442330289,0.0016958032734669325,0.0016239080627250394,169966635,169998373,ENSG00000008952,1,0.0016644496601416672
10,0.0036223422300412774,0.0037133458007565495,0.003960645227849876,48599002,48610976,ENSG00000010256,1,0.003765444419549234
15,0.0008897618134140712,0.0009077399347348086,0.0009133311763653298,43690108,43734371,ENSG00000011198,1,0.00090361097483807
23,0.0012368547710115176,0.001483109370586625,0.0014903382761891676,52694486,52706032,ENSG00000016864,1,0.0014034341392624367
24,0.0026132571911929086,0.002815921862907244,0.002587991313121907,130850595,131016712,ENSG00000017260,1,0.002672390122407353
25,0.001991300045305849,0.002211852795385069,0.00203310912047001,149517235,149736714,ENSG00000018408,1,0.0020787539870536424
26,0.0006428612345151407,0.0007055768094891933,0.0006516914640045911,52198086,52214327,ENSG00000023330,1,0.000666709836002975
28,0.0014037459151456436,0.0014132563415986063,0.0013155290180944963,27372721,27484420,ENSG00000033867,1,0.0013775104249462487
30,0.003672131800640853,0.0033919392522219005,0.0032754307132728893,100260992,100325251,ENSG00000036054,1,0.0034465005887118812
34,0.0011658625986205014,0.0011168600732618487,0.000964283203090486,182938074,182985953,ENSG00000043093,1,0.0010823352916576121
37,0.0013685685834626045,0.0019439868578599872,0.0016328564098763787,47850690,48089272,ENSG00000047849,1,0.0016484706170663236
44,0.0035342946847460137,0.0035928230997346123,0.003446469554448513,98795941,98901695,ENSG00000057019,1,0.0035245291129763798
46,0.0014712501926587172,0.0015771008059497398,0.0014604116033931365,182793503,182921629,ENSG00000058063,1,0.0015029208673338647
47,0.015496078262683245,0.016402677924335952,0.01603993010403451,128051641,128071705,ENSG00000058262,1,0.015979562097017903
54,0.004614489531832186,0.004363586914606571,0.004916901171689001,120596328,120602507,ENSG00000065518,1,0.004631659206042586
55,0.0017845455605889646,0.0022232396274072526,0.002032923594788379,123610049,123884332,ENSG00000065534,1,0.002013569594261532
58,0.020237607151494943,0.02282481780025536,0.022238328269007047,49359139,49412998,ENSG00000067560,1,0.02176691774025245
60,0.0008375332919574131,0.0008399502621350553,0.000789458693610239,50329782,50340980,ENSG00000068028,1,0.0008223140825675692
63,0.0034770707064542107,0.0039911988824025135,0.0037683956778815438,141876124,141926549,ENSG00000069849,1,0.0037455550889127563
64,0.0022616564711177628,0.002198261802895057,0.0022357451801497613,149964904,150050788,ENSG00000070087,1,0.0022318878180541935
66,0.0006535095735836892,0.0006002657605887042,0.0006446740699854646,8775402,8963773,ENSG00000070950,1,0.0006328164680526193
68,0.0019492763950086102,0.0019944499358737367,0.0018844361817523772,149030127,149086554,ENSG00000071794,1,0.001942720837544908
69,0.0027602572066979113,0.0028479577616926165,0.002600700236976823,196012511,196082153,ENSG00000072274,1,0.0027363050684557837
74,0.0009345261501319826,0.0009978275957388367,0.0008705346285430136,135965728,136147894,ENSG00000073711,1,0.0009342961248046109
75,0.0006036586594516911,0.0008598928514127039,0.0007314196665664664,185643130,185825042,ENSG00000073792,1,0.0007316570591436204
79,0.0015254305561102953,0.0018315057605467976,0.001680355847577471,172039578,172401669,ENSG00000075420,1,0.001679097388078188
82,0.0007322684362292439,0.000994115029592753,0.0009149050740440887,128693669,128825942,ENSG00000075785,1,0.0008804295132886952
84,0.00184918292884678,0.0018151299755690673,0.0019196181218350341,12557057,12586208,ENSG00000075975,1,0.001861310342083627
86,0.0007226977071341945,0.0007200783537089647,0.0006883389437959572,36993350,37050846,ENSG00000076242,1,0.0007103716682130388
88,0.002225040911207065,0.002548792209975984,0.002348498499834668,25597978,25664909,ENSG00000077097,1,0.002374110540339239
91,0.0018853158209547504,0.001817131800456764,0.002007727690409185,158645822,158672648,ENSG00000079257,1,0.0019033917706068996
