,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
2,0.0008740517333202774,0.0009169632012784064,0.0007040736476281434,129555214,129606676,ENSG00000004399,1,0.000831696194075609
9,0.0017372753218534772,0.0016395868359690368,0.0015464540269363276,169966635,169998373,ENSG00000008952,1,0.0016411053949196138
10,0.0034945557956909392,0.0027808673079230154,0.0030668933788757964,48599002,48610976,ENSG00000010256,1,0.0031141054941632505
15,0.0007836636443903371,0.0009744485528712267,0.0007277112033684572,43690108,43734371,ENSG00000011198,1,0.0008286078002100071
20,0.0013995685283554771,0.0027488410597958706,0.0005207084992725995,170418868,170454733,ENSG00000013297,1,0.0015563726958079825
23,0.001156117071028523,0.0012449642956202883,0.0012612763235338327,52694486,52706032,ENSG00000016864,1,0.0012207858967275482
24,0.0025161625117712566,0.0023839827510417984,0.002603168889466265,130850595,131016712,ENSG00000017260,1,0.00250110471742644
25,0.001443570688833779,0.0018767759012551554,0.001400971658157812,149517235,149736714,ENSG00000018408,1,0.001573772749415582
28,0.0015389788040905757,0.001513707038762871,0.0013687697308578065,27372721,27484420,ENSG00000033867,1,0.0014738185245704177
30,0.0026601653679853093,0.002647909018634056,0.0027637513162346336,100260992,100325251,ENSG00000036054,1,0.0026906085676179996
34,0.0009586548541415431,0.0010169933271007205,0.0009930090936254663,182938074,182985953,ENSG00000043093,1,0.00098955242495591
37,0.0012948425151184783,0.0013615078680631581,0.0016548673794874098,47850690,48089272,ENSG00000047849,1,0.001437072587556349
44,0.008367832273448419,0.004408730730310948,0.008905133688320466,98795941,98901695,ENSG00000057019,1,0.007227232230693277
46,0.0012826012827933436,0.001362902714581563,0.0014110187994143789,182793503,182921629,ENSG00000058063,1,0.0013521742655964286
47,0.015773696325466338,0.015844355791548696,0.017251998306533175,128051641,128071705,ENSG00000058262,1,0.016290016807849403
54,0.005458021227880202,0.00466544941546357,0.0045731003184602895,120596328,120602507,ENSG00000065518,1,0.004898856987268021
55,0.0018282814431953346,0.0010992414690035248,0.0017834856398615925,123610049,123884332,ENSG00000065534,1,0.0015703361840201508
58,0.023391576804700397,0.02071505043732334,0.022797943061000275,49359139,49412998,ENSG00000067560,1,0.02230152343434134
60,0.0007118362328317673,0.0008308961231214462,0.0007501253807105846,50329782,50340980,ENSG00000068028,1,0.000764285912221266
63,0.002829791477949555,0.0035980953306567567,0.002863932486010523,141876124,141926549,ENSG00000069849,1,0.0030972730982056114
64,0.004291961751362418,0.002738791135045196,0.005193739799938104,149964904,150050788,ENSG00000070087,1,0.004074830895448572
66,0.0007055368916974243,0.0006962414422210799,0.0007712893403948265,8775402,8963773,ENSG00000070950,1,0.0007243558914377769
68,0.0017074591472342577,0.001720644274033,0.001507029098183972,149030127,149086554,ENSG00000071794,1,0.0016450441731504098
69,0.001510784240486875,0.003013191176504996,0.0019557572163750652,196012511,196082153,ENSG00000072274,1,0.002159910877788979
74,0.0010751090094067684,0.00086143956337178,0.0009453036064544342,135965728,136147894,ENSG00000073711,1,0.0009606173930776608
78,0.0005450093830262488,0.0014109209036619265,0.0005126463529721361,127689062,128052190,ENSG00000074416,1,0.0008228588798867704
79,0.0014555660891385146,0.001611788309589617,0.0016834617868926427,172039578,172401669,ENSG00000075420,1,0.0015836053952069248
82,0.0006872228071607647,0.0007759550187397589,0.0007483553922623623,128693669,128825942,ENSG00000075785,1,0.0007371777393876287
84,0.0018939438225305345,0.001670796094338219,0.0015813940895667595,12557057,12586208,ENSG00000075975,1,0.001715378002145171
86,0.0007490065621563729,0.0006912145087512948,0.000699710989880735,36993350,37050846,ENSG00000076242,1,0.0007133106869294676
88,0.0022930638106686686,0.0020811227837921192,0.002297475901281803,25597978,25664909,ENSG00000077097,1,0.0022238874985808636
91,0.0010573371796059072,0.0010192639223909259,0.0009364465963526293,158645822,158672648,ENSG00000079257,1,0.001004349232783154
