,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
9,0.001728163312993851,0.00168453964115441,0.001870083168855777,169966635,169998373,ENSG00000008952,1,0.0017609287076680127
10,0.0015996037940129413,0.0016215558230660483,0.001547091658590833,48599002,48610976,ENSG00000010256,1,0.001589417091889941
20,0.006958497137103129,0.013698027281632805,0.004772157014062106,170418868,170454733,ENSG00000013297,1,0.008476227144266013
23,0.0014094150924256722,0.0012059727865266446,0.001518102021009206,52694486,52706032,ENSG00000016864,1,0.0013778299666538409
24,0.0016346731664910138,0.0015241394393697412,0.0014013338501683485,130850595,131016712,ENSG00000017260,1,0.0015200488186763678
25,0.0015253216210351658,0.002123967586459146,0.002651098837472864,149517235,149736714,ENSG00000018408,1,0.002100129348322392
28,0.0016765355480914922,0.002682160311841607,0.001981966737977757,27372721,27484420,ENSG00000033867,1,0.002113554199303619
30,0.0023268704874916113,0.0021721456215229667,0.002333814629969467,100260992,100325251,ENSG00000036054,1,0.002277610246328015
34,0.000958552340497028,0.000867303164456673,0.0009888714691814967,182938074,182985953,ENSG00000043093,1,0.0009382423247117326
37,0.001642218536325035,0.001406273696494751,0.0015899095270329258,47850690,48089272,ENSG00000047849,1,0.0015461339199509037
44,0.003841059048481031,0.0043775236890801015,0.0051597665573646905,98795941,98901695,ENSG00000057019,1,0.004459449764975274
46,0.0015786550077003473,0.0015626783490214353,0.0019086158721445207,182793503,182921629,ENSG00000058063,1,0.001683316409622101
47,0.012193128562652327,0.011184975050600662,0.010742859694783672,128051641,128071705,ENSG00000058262,1,0.011373654436012218
54,0.0045613934613585785,0.004135162265756697,0.004601376000635384,120596328,120602507,ENSG00000065518,1,0.00443264390925022
55,0.0016734341746133504,0.0007243741819644822,0.0014714633977756277,123610049,123884332,ENSG00000065534,1,0.0012897572514511534
58,0.015521629878422254,0.013955035761971608,0.013201908407759767,49359139,49412998,ENSG00000067560,1,0.014226191349384543
63,0.0015113005003321437,0.001418958569110189,0.001208084372845791,141876124,141926549,ENSG00000069849,1,0.0013794478140960412
64,0.006149665145202223,0.004238967934448725,0.004833976683977455,149964904,150050788,ENSG00000070087,1,0.0050742032545428
68,0.0013689327135522056,0.0015014636341962317,0.0015448485627652987,149030127,149086554,ENSG00000071794,1,0.0014717483035045786
69,0.0026698486974572684,0.0034780506039548535,0.003005082010949785,196012511,196082153,ENSG00000072274,1,0.003050993770787302
78,0.0008381697260977231,0.0014371388530802728,0.0008430486714609275,127689062,128052190,ENSG00000074416,1,0.001039452416879641
79,0.002138865818260938,0.0021753622772433053,0.0026327834182185835,172039578,172401669,ENSG00000075420,1,0.0023156705045742757
81,0.0007921910949256236,0.0010908940535150832,0.0008803767725103857,197042560,197299330,ENSG00000075711,1,0.0009211539736503641
84,0.0014795349575832419,0.0013895434852808628,0.00140897113293297,12557057,12586208,ENSG00000075975,1,0.0014260165252656914
88,0.0018495367078509815,0.001845384831924616,0.0020730499550995493,25597978,25664909,ENSG00000077097,1,0.0019226571649583824
91,0.0006146746181506671,0.001236229272227739,0.0016704920593291796,158645822,158672648,ENSG00000079257,1,0.0011737986499025285
97,0.0016175534128236894,0.0019904180874822956,0.0023516266105838017,101574180,101594465,ENSG00000081154,1,0.001986532703629929
100,0.001501723196659615,0.0014075289912160323,0.0014547655219418402,119821321,120094994,ENSG00000082701,1,0.0014546725699391624
101,0.003072461309246182,0.0017562484511616401,0.002363139644944521,124761948,124901418,ENSG00000082781,1,0.002397283135117448
102,0.0018942387322545293,0.0013232500664514145,0.0013114175583117571,149812770,149962139,ENSG00000082996,1,0.0015096354523392336
103,0.0022881945513323703,0.0025031647591623758,0.0027129036152258885,87227271,87255556,ENSG00000083937,1,0.002501420975240212
118,0.005023595078221866,0.004604976546356893,0.004532787882262915,32481312,32502852,ENSG00000091317,1,0.004720453168947225
120,0.004836607461356459,0.004654997341720542,0.0037222426580159392,133573686,133590261,ENSG00000091527,1,0.0044046158203643136
122,0.007325603989142111,0.010991191190305963,0.014949561347663138,112596797,112649530,ENSG00000091986,1,0.011088785509037071
125,0.0008436964626571127,0.0007493408328297535,0.0007754070778899929,42547969,42601080,ENSG00000093183,1,0.0007894814577922863
130,0.0017318649275684154,0.001755747896277504,0.001677729255060386,53884417,53891885,ENSG00000113811,1,0.0017217806929687685
133,0.0013057838274140464,0.0009561969258614373,0.0013212585645804781,119498547,119525090,ENSG00000113845,1,0.0011944131059519875
142,0.0023574943003183807,0.0025697718919157177,0.0028917881343960804,134355347,134375479,ENSG00000114019,1,0.0026063514422100596
144,0.0006908430006224485,0.0010288428298597847,0.0008724399617681244,122384161,122412334,ENSG00000114023,1,0.0008640419307501192
146,0.0010227527224492756,0.0010881460814165598,0.0011799298523399904,122421902,122514945,ENSG00000114030,1,0.001096942885401942
154,0.0010954449239811653,0.0007888055968680157,0.0008177941579510372,141738249,141747560,ENSG00000114125,1,0.0009006815596000727
156,0.0009306104608639132,0.000829578959086431,0.0009875368876579554,142306607,142448062,ENSG00000114127,1,0.0009159087692027666
162,0.013687302256555203,0.004636479119080409,0.011298306650980276,55465715,55490539,ENSG00000114251,1,0.009874029342205297
166,0.0009828835339693225,0.0009730252529444683,0.0009203770007861669,48744597,48847874,ENSG00000114302,1,0.0009587619292333191
169,0.0016691811397512605,0.0015012001449951414,0.001710493785471426,195274745,195443044,ENSG00000114331,1,0.0016269583567392759
172,0.0011803371977656225,0.0009317565033201979,0.0008297921594606196,50226292,50259362,ENSG00000114353,1,0.0009806286201821466
177,0.017593435777675043,0.01861671745586025,0.01924067178642612,101681091,101686718,ENSG00000114391,1,0.018483608339987138
180,0.0008411254612020628,0.0008167407807897944,0.0008739416986228828,180868141,180982753,ENSG00000114416,1,0.0008439359802049133
182,0.0008106887302171005,0.0007480337401798649,0.000780825032130361,107522936,107811339,ENSG00000114439,1,0.0007798491675091089
183,0.0014857819525510812,0.0010391336971283412,0.0012356364115108903,108160812,108222435,ENSG00000114446,1,0.0012535173537301042
184,0.002021512956573879,0.0022404378806662097,0.0028172171138928894,179396088,179451476,ENSG00000114450,1,0.002359722650377659
186,0.0033065781185591366,0.004240851297339517,0.003376650549581631,81489703,81761645,ENSG00000114480,1,0.0036413599884934284
190,0.0011539229239011526,0.0011668086924302972,0.0010926975380373062,125446650,125520202,ENSG00000114520,1,0.0011378097181229186
195,0.0007240642796392413,0.000711037359820704,0.0011793782643411592,126982693,127037389,ENSG00000114554,1,0.0008714933012670349
196,0.0044679734827695545,0.0044127387205468846,0.004086279940181027,113747033,113812056,ENSG00000114573,1,0.004322330714499155
205,0.003119945942541224,0.0034901798403553473,0.003714696326552388,131462212,131502983,ENSG00000114686,1,0.0034416073698163197
206,0.002011980906189923,0.0028320475312305234,0.002057536663784835,146192335,146251179,ENSG00000114698,1,0.0023005217004017603
212,0.0009718688902818489,0.0007870618227465862,0.001007031608891352,149738472,149752495,ENSG00000114744,1,0.000921987440639929
219,0.0022439543573083815,0.0017780046914927662,0.00211525330018355,40309707,40312424,ENSG00000114784,1,0.002045737449661566
226,0.020999374552495894,0.02601799881858722,0.022913679135317336,156539553,156555149,ENSG00000114850,1,0.023310350835466814
232,0.0009074126258773071,0.000823204683122599,0.0009401606800023873,184314495,184335358,ENSG00000114867,1,0.0008902593296674311
233,0.0010924730867229932,0.0008235457884249406,0.0009605783043155252,52704955,52711148,ENSG00000114902,1,0.0009588657264878197
235,0.001191692529517545,0.0008256109482167461,0.0010666321578880374,136336236,136752403,ENSG00000118007,1,0.001027978545207443
238,0.0032364232469765187,0.002515681319159663,0.0026820976902079585,158732198,158829719,ENSG00000118855,1,0.0028114007521147133
240,0.0016681738616743835,0.0015411292595990296,0.0015219228298646468,196867856,196934714,ENSG00000119231,1,0.0015770753170460201
