,WT_1_1,WT_2_1,WT_3_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0003071226147944739,0.0003195842634488754,0.0002917557762188722,99710868,99732127,ENSG00000014919,0,0.00030615421815407385
4,2.2125482137608865e-05,3.0127113760219785e-05,2.592427030826099e-05,99782640,99852594,ENSG00000023839,0,2.6058955402029883e-05
8,0.0002825827614927447,0.0002954877292067788,0.0003138857812366305,70098223,70132934,ENSG00000042286,0,0.0002973187573120513
9,0.0002824321423271513,0.00028654466409186794,0.00029879302156592054,1049538,1132384,ENSG00000047056,0,0.0002892566093283132
10,8.063758200901282e-05,8.349859383075076e-05,6.292338522814377e-05,10798397,11336675,ENSG00000048740,0,7.568652035596912e-05
11,0.0001155618882978601,0.00011968719181787591,0.00012175129694642114,97356358,97426076,ENSG00000052749,0,0.00011900012568738572
15,2.9764257049673527e-05,2.206751880332659e-05,3.171499235605143e-05,102402617,102421539,ENSG00000059915,0,2.7848922736350516e-05
19,0.0004810737986565653,0.0005118460742165534,0.00042632025823133947,13161558,13211110,ENSG00000065328,0,0.0004730800437014861
21,2.611583697240494e-06,3.4776147393044975e-06,0.0,104031286,104085880,ENSG00000065618,0,2.029732812181664e-06
22,4.872934649673007e-05,4.442504855863627e-05,5.0488513349444105e-05,104268873,104304950,ENSG00000065621,0,4.788096946827015e-05
23,0.0001864387972121795,0.00016846488093236986,0.00016948002780084616,12129637,12169961,ENSG00000065665,0,0.00017479456864846516
24,5.5394106506647855e-06,1.0537631989738472e-06,6.851070859921815e-06,6427143,6580301,ENSG00000065675,0,4.481414903186816e-06
26,6.019907592657506e-07,1.3742017882883413e-06,5.956273526638288e-07,121478332,121598458,ENSG00000066468,0,8.572733000726402e-07
31,0.0,0.0,0.0,49609095,49667942,ENSG00000070748,0,0.0
32,0.00042877307076934966,0.0003701631031200464,0.0003671563691744394,58334979,58370751,ENSG00000072401,0,0.00038869751435461177
34,0.0,3.5648355987770307e-06,0.0,69403903,69416918,ENSG00000075073,0,1.188278532925677e-06
35,0.0003182746320659215,0.00036090352243825616,0.0003470859504025888,38094334,38150293,ENSG00000075407,0,0.00034208803496892207
36,6.326441345952706e-06,3.9386624990104885e-06,1.7071548622514128e-06,100486646,100519864,ENSG00000075826,0,3.990752902404869e-06
