,WRN_1_NT_1,WRN_2_NT_1,WRN_3_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0004230046672612487,0.0003532984397484932,0.0003712211797494272,99710868,99732127,ENSG00000014919,0,0.00038250809558638965
4,3.59337898359955e-06,5.002053452721486e-06,4.411123111573177e-06,99782640,99852594,ENSG00000023839,0,4.335518515964738e-06
8,0.0002668971999772688,0.0003064545024505203,0.0002950958367736145,70098223,70132934,ENSG00000042286,0,0.0002894825130671345
9,0.0002614563841873229,0.0002915174110915159,0.00024140275895391804,1049538,1132384,ENSG00000047056,0,0.00026479218474425225
10,0.00033690278808351244,0.00034127386091330344,0.0003369454401812245,10798397,11336675,ENSG00000048740,0,0.0003383740297260135
11,0.00012877138212613793,0.00011687510727830429,0.00011821911832742089,97356358,97426076,ENSG00000052749,0,0.00012128853591062104
12,0.0008853775270321315,0.0009670574660464295,0.0009078689448071311,100969458,100987515,ENSG00000055950,0,0.0009201013126285641
15,1.3345104518886976e-05,8.429738269543557e-06,7.709198351222712e-06,102402617,102421539,ENSG00000059915,0,9.828013713217749e-06
16,0.000818795880186829,0.0008031912309086587,0.0008662938004219018,68721012,68792377,ENSG00000060339,0,0.0008294269705057966
19,1.8071981537134485e-05,1.3348373514741877e-05,6.338462185254646e-06,13161558,13211110,ENSG00000065328,0,1.2586272412377003e-05
21,0.0,8.012815389965043e-07,1.648780134808367e-06,104031286,104085880,ENSG00000065618,0,8.166872246016238e-07
22,1.182135747955871e-05,4.513525051509036e-06,9.287385968019817e-06,104268873,104304950,ENSG00000065621,0,8.540756166362522e-06
23,0.00016180528371303806,0.00020879029464184145,0.00019421332786273855,12129637,12169961,ENSG00000065665,0,0.0001882696354058727
24,0.0,0.0,0.0,6427143,6580301,ENSG00000065675,0,0.0
25,0.00010966554969153731,0.00011888064710732294,0.00010260831417182453,14518557,14774897,ENSG00000065809,0,0.00011038483699022826
26,6.625462290069398e-05,7.535830138952101e-05,8.969341992278427e-05,121478332,121598458,ENSG00000066468,0,7.710211473766642e-05
27,0.0004690171481921317,0.000594903152898761,0.00048757313079926106,3066333,3137718,ENSG00000067057,0,0.0005171644772967179
31,7.124396218039109e-07,1.7001080590893352e-06,3.498276938484866e-06,49609095,49667942,ENSG00000070748,0,1.9702748731260375e-06
32,0.0004504730736766449,0.0005310492872332418,0.0005910670561344254,58334979,58370751,ENSG00000072401,0,0.000524196472348104
34,3.2125611258212517e-06,1.1499293917401142e-05,5.915464154731964e-06,69403903,69416918,ENSG00000075073,0,6.875773065984786e-06
35,0.00028253829561027637,0.00028616415658096764,0.0002874278723245951,38094334,38150293,ENSG00000075407,0,0.00028537677483861303
36,1.2423063700690342e-05,9.881798072707564e-06,1.016678457934744e-05,100486646,100519864,ENSG00000075826,0,1.082388211758178e-05
37,0.0,0.0,0.0,100735396,100829944,ENSG00000075891,0,0.0
40,0.00022004135448714586,0.00025422855528463057,0.0002566714111795232,102394110,102402524,ENSG00000077150,0,0.0002436471069837665
41,0.0,1.4448286745728678e-06,0.0,22345445,22454224,ENSG00000077327,0,4.81609558190956e-07
42,0.0002173958411918099,0.00021567085767933885,0.0002743648599812022,26438341,26567803,ENSG00000077420,0,0.00023581051961745034
44,0.0,6.288777609698994e-07,0.0,20779973,21293011,ENSG00000078114,0,2.0962592032329982e-07
45,0.00033826473993219,0.0003140503759806927,0.0002947093299842506,21524646,21743630,ENSG00000078403,0,0.0003156748152990444
47,0.0,0.0,0.0,75094432,75109221,ENSG00000079393,0,0.0
48,0.0008386521471075099,0.000967483202072095,0.00096719970739632,13317428,13348298,ENSG00000086475,0,0.0009244450188586416
50,0.0,0.0,0.0,93612537,93666010,ENSG00000095464,0,0.0
51,0.0006642818588500705,0.0007813517697445782,0.0007127978407825155,100232298,100267680,ENSG00000095485,0,0.0007194771564590546
52,4.467496534028725e-06,1.91895698712892e-05,1.7549322854400902e-05,100969504,100985871,ENSG00000095539,0,1.3735463086572943e-05
54,0.0002362014697210583,0.0002420522024992248,0.00027241624596604353,122990807,123008812,ENSG00000095574,0,0.0002502233060621089
55,1.783745322218144e-05,6.1789144696428244e-06,1.0595185761927922e-05,96364608,96513926,ENSG00000095587,0,1.1537184484584063e-05
56,0.0,0.0,0.0,93073475,93077885,ENSG00000095596,0,0.0
57,1.7859786143932805e-05,1.7047659368273416e-05,1.5346892822994537e-05,114179270,114232666,ENSG00000095627,0,1.6751446111733586e-05
58,0.00016972390710957855,0.00016159705364148072,0.00018625042174868047,95311771,95561414,ENSG00000095637,0,0.0001725237941665799
59,0.0,0.0,0.0,97865000,98030828,ENSG00000095713,0,0.0
60,0.0009983946061418573,0.0008770697990098516,0.0010532070432941619,28677510,28682932,ENSG00000095739,0,0.0009762238161486235
61,0.0,0.0,0.0,25934229,26212532,ENSG00000095777,0,0.0
62,0.0007326686264908047,0.0007258540395756658,0.0007933161441736943,28532493,28623112,ENSG00000095787,0,0.0007506129367467216
