,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0005031698368533772,0.00039820176066197394,0.00039789140864587266,99710868,99732127,ENSG00000014919,0,0.00043308766872040796
4,2.9306425905245663e-06,3.063314095787248e-06,4.340494283899024e-06,99782640,99852594,ENSG00000023839,0,3.4448169900702792e-06
8,0.0002896089824808381,0.0003716790325868651,0.0003861097021802557,70098223,70132934,ENSG00000042286,0,0.00034913257241598635
9,0.0003298768223141363,0.0002809919811828263,0.0002853535264163,1049538,1132384,ENSG00000047056,0,0.0002987407766377542
10,0.0004681149598553002,0.00035536243747838096,0.0004236231750995695,10798397,11336675,ENSG00000048740,0,0.00041570019081108353
11,0.00011781284565636106,0.00012596106001912323,0.00014016125983815504,97356358,97426076,ENSG00000052749,0,0.00012797838850454643
12,0.000789043937779605,0.0008499607882953196,0.0008350766774069991,100969458,100987515,ENSG00000055950,0,0.0008246938011606412
15,5.7620285768141125e-06,1.606100868785089e-05,9.753122778827274e-06,102402617,102421539,ENSG00000059915,0,1.0525386681164092e-05
16,0.0009741927062328102,0.0008479186782157688,0.0009167190946728174,68721012,68792377,ENSG00000060339,0,0.0009129434930404655
19,2.4213937258766387e-05,2.6410553179150252e-05,1.4255939708556256e-05,13161558,13211110,ENSG00000065328,0,2.16268100488243e-05
21,8.215569610942781e-07,8.587492641789877e-07,6.953059558198425e-07,104031286,104085880,ENSG00000065618,0,7.91870727031036e-07
22,8.677002080329536e-06,3.023271283853944e-06,6.8540104153161924e-06,104268873,104304950,ENSG00000065621,0,6.184761259833224e-06
23,0.0001950121494605481,0.00015786139320824133,0.00021840419930424222,12129637,12169961,ENSG00000065665,0,0.00019042591399101054
24,0.0,0.0,0.0,6427143,6580301,ENSG00000065675,0,0.0
25,0.00014888428413499253,0.0001402329259817673,0.00011492746965569382,14518557,14774897,ENSG00000065809,0,0.0001346815599241512
26,7.802265601038568e-05,7.363683832857074e-05,8.718880042534109e-05,121478332,121598458,ENSG00000066468,0,7.961609825476585e-05
27,0.000527250514459318,0.00043873425916693295,0.0006080928944693533,3066333,3137718,ENSG00000067057,0,0.000524692556031868
31,5.229382036314513e-06,9.110198236037874e-07,7.376279973854808e-07,49609095,49667942,ENSG00000070748,0,2.2926766191012608e-06
32,0.0006055353922502395,0.0005380922537297415,0.0005501840266518079,58334979,58370751,ENSG00000072401,0,0.000564603890877263
34,1.1790270043961944e-05,8.216014040502128e-06,1.3304567912697975e-05,69403903,69416918,ENSG00000075073,0,1.110361733238735e-05
35,0.0002929698848108879,0.000300317423906052,0.0003522119577703637,38094334,38150293,ENSG00000075407,0,0.00031516642216243454
36,5.78962590256026e-06,6.8081906060835525e-06,9.79983552687181e-06,100486646,100519864,ENSG00000075826,0,7.465884011838541e-06
37,0.0,0.0,0.0,100735396,100829944,ENSG00000075891,0,0.0
40,0.00026431564329135865,0.00023681257274482873,0.00030822837006547947,102394110,102402524,ENSG00000077150,0,0.00026978552870055565
41,0.0,0.0,0.0,22345445,22454224,ENSG00000077327,0,0.0
42,0.000264457320649007,0.00021708299560834472,0.0003679710093430433,26438341,26567803,ENSG00000077420,0,0.0002831704418667983
44,0.0,0.0,0.0,20779973,21293011,ENSG00000078114,0,0.0
45,0.0003666489863589067,0.00033065766718131507,0.0003459661261547127,21524646,21743630,ENSG00000078403,0,0.0003477575932316448
47,0.0,0.0,0.0,75094432,75109221,ENSG00000079393,0,0.0
48,0.0009239607179995004,0.0010028751393128476,0.0008207589320503807,13317428,13348298,ENSG00000086475,0,0.0009158649297875762
50,0.0,3.571435967825889e-06,0.0,93612537,93666010,ENSG00000095464,0,1.190478655941963e-06
51,0.0007506925556198921,0.0006792499359376006,0.0006633787774100207,100232298,100267680,ENSG00000095485,0,0.0006977737563225046
52,1.5302886174295485e-05,1.4853108057677775e-05,1.3876337554350629e-05,100969504,100985871,ENSG00000095539,0,1.4677443928774629e-05
54,0.00023069979185740425,0.00023140049937208368,0.0002534273158371749,122990807,123008812,ENSG00000095574,0,0.0002385092023555543
