,120_51YR_M,121_52YR_M,122_55YR_M,123_57YR_M,124_60YR_M,28_43YR_F,29_44YR_M,30_41YR_M,31_47YR_M,32_50YR_F,33_46YR_M,34_50YR_M,35_42YR_F,36_47YR_M,37_41YR_F,38_43YR_M,39_44YR_M,40_45YR_M,41_46YR_M,42_46YR_M,43_47YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0007508029595797411,0.0005781394749898156,0.000690059334400117,0.0006209986708202007,0.0006230148051939903,0.0005136786437898591,0.000907697275692507,0.0006742686008774606,0.0005967351668640915,0.0007834783395930373,0.000753750541758202,0.0005752634668412269,0.0005947560807890164,0.0006712555544078901,0.0007385050232066791,0.0007385084919261671,0.0006216410303474561,0.0007617774188364533,0.0009101737840444337,0.0007428084240818726,0.0006795008237836877,74751980,74769767,ABCD4|ABC41|EST352188|MAHCJ|P70R|P79R|PMP69|PXMP1L|-|14q24.3|protein-coding,0,0.000691753043420186
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51338878,51371688,ABHD12B|BEM46L3|C14orf29|c14_5314|-|14q22.1|protein-coding,0,0.0
2,0.0016611603109431881,0.001069916118520137,0.0026738330857803663,0.0013613442011392405,0.0013050850855738387,0.0017951385529779336,0.0022482834307100425,0.0025189083864815913,0.0015568128730322124,0.0044517224486998914,0.002050876474067466,0.001311753767848155,0.001159625571484001,0.0013507536942881718,0.004370078385726015,0.001173056893325147,0.0013244679870557472,0.0009772023041835437,0.0024237150608285136,0.0010568476207680412,0.0008928669153147795,23067147,23081265,ABHD4|ABH4|-|14q11.2|protein-coding,0,0.0018444499604165726
4,0.00016404098276532158,0.00013986565875391213,0.00020165342758618888,0.00010270037082169607,0.0001749842370980494,0.00020319999627808763,0.0002780661297149151,0.00026669657277639833,0.00024580575345799303,0.00042592865813125723,0.00021501577954259154,0.00013431317751304035,0.00022861300734265647,0.00018739002909890255,0.00019761355437125167,0.0001301933865445596,0.00017544527081520214,0.00010919324732476544,0.00027948605165164505,0.0001666783267532158,0.00022817423910265203,74003928,74010498,ACOT1|ACH2|CTE-1|LACH2|-|14q24.3|protein-coding,0,0.00020262180273544295
5,0.0004524446593023015,0.0003645494479168232,0.000740048501238635,0.00036057987337947137,0.0004697160659124569,0.0003983267267107832,0.00047424946947357893,0.00048035768001880553,0.0004921287204950665,0.0005488040546517864,0.000652500468984712,0.00028980013229784206,0.0004996623850352798,0.0005158055440145049,0.0007542963976037844,0.0004545579006454643,0.0004911683177740048,0.0003560369444020949,0.0006122465706269176,0.00036181074530925155,0.0004487512546685904,74035763,74042362,ACOT2|CTE-IA|CTE1A|MTE1|PTE2|PTE2A|ZAP128|-|14q24.3|protein-coding,0,0.00048656389811724553
6,4.52865277206828e-05,6.375402517497602e-05,1.983904271398104e-05,5.078589765908047e-06,5.019033456904301e-05,2.7367002865735705e-05,6.623283692707023e-05,6.159848340666683e-05,2.2369487295230296e-05,8.757825737580983e-05,7.228130195218578e-05,2.4490152025169754e-05,0.00010311520478330346,6.645584537115719e-05,9.696199045699205e-05,3.5938113778225245e-05,0.00010249559785329245,3.064621799916766e-05,4.985943736698458e-05,4.150642749218687e-05,2.7427264632542256e-05,74058410,74062470,ACOT4|PTE-Ib|PTE1B|PTE2B|-|14q24.3|protein-coding,0,5.2403435310776716e-05
7,0.0,0.0,0.0,0.0,1.1592876191219175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78881516137235e-06,0.0,0.0,0.0,0.0,0.0,0.0,74083548,74086592,ACOT6|C14orf42|c14_5530|-|14q24.3|protein-coding,0,8.753186358376916e-07
8,1.3740184881197876e-05,0.0,0.0,0.0,9.81984806785624e-06,2.134626223527385e-05,0.0,1.0496602553602419e-05,0.0,0.0,1.5187510916023471e-05,3.354640615947732e-05,1.0091575875906739e-05,4.198566974999466e-05,0.0,0.0,0.0,0.0,1.70751497832139e-05,0.0,0.0,69446399,69454180,ACTN1-AS1|C14orf84|-|14q24.1|ncRNA,0,8.251867153454595e-06
11,0.0006415825103710355,0.0010246985059511012,0.0004697415442606433,0.0007654563352726963,0.0005923277799819396,0.0003925796561089787,0.0006058767529868704,0.00040729580171807285,0.0008487474832710501,0.00026391626632474226,0.00040696904250899933,0.0006987346499681245,0.0008086198618515014,0.0005129721552583704,0.0003544942177742693,0.0009862576865438224,0.00119974757844345,0.0007064082014429991,0.00042291730983064186,0.0007318444621028044,0.0008928669153147795,75519928,75530752,ACYP1|ACYPE|-|14q24.3|protein-coding,0,0.0006540026055850903
12,5.468032758844053e-06,0.0,5.3513207320606765e-06,5.360733641791827e-06,5.728244706249475e-06,6.294410659119212e-06,8.942830302389231e-06,8.28679148968612e-06,2.456764500632229e-06,0.0,2.9531271225601197e-06,1.6581873767042018e-06,1.9406876684436035e-06,0.0,4.575071087011801e-06,4.344167599565689e-06,7.4518483133133545e-06,0.0,1.3386917430039697e-05,7.439831342939157e-06,4.893127023646036e-06,70935596,70950473,ADAM20P1|C14orf55|-|14q24.2|pseudo,0,4.5967663692855476e-06
