,WRN_1_L1_ASO_1,WRN_2_L1_ASO_1,WRN_3_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.001967620394589423,0.0018372925260218525,0.0017281381923965264,134465,254637,ENSG00000015171,1,0.0018443503710026006
2,0.0010412747312025785,0.0011404418857334604,0.001043958146801053,124942123,124988189,ENSG00000019995,1,0.0010752249212456974
3,0.0010153320652221427,0.0011446899585232922,0.0009816690140165077,112424428,112447572,ENSG00000023041,1,0.0010472303459206475
5,0.13400961685447255,0.132414902560228,0.12103712187730797,17228241,17237593,ENSG00000026025,1,0.12915388043066953
6,0.0025030006215478575,0.00243149469926336,0.0026171320795106132,88953813,89029605,ENSG00000026103,1,0.0025172091334406104
7,0.005852948440876477,0.005066533852338588,0.004649957222239143,73995193,74121363,ENSG00000035403,1,0.005189813171818069
13,0.015159870836443632,0.01639997645168071,0.015646368242027236,5765223,5842132,ENSG00000057608,1,0.015735405176717194
14,0.003292176240568881,0.002979379486460415,0.0026301064392015043,95605941,95656711,ENSG00000059573,1,0.002967220722076934
17,0.0012409903738844863,0.001285979486700106,0.0011845233146155969,86435256,86521792,ENSG00000062650,1,0.0012371643917333964
18,0.014698159872637794,0.01649779429931387,0.016491637010604618,124397303,124418976,ENSG00000065154,1,0.01589586372751876
20,0.0015320678563297543,0.0015955062658206114,0.0015404340792650178,103967140,104029233,ENSG00000065613,1,0.0015560027338051277
28,0.0014708795209312734,0.0014006689390642084,0.0015672185633306308,1039152,1049119,ENSG00000067064,1,0.0014795890077753707
29,0.0021851300969060127,0.0019711419466397107,0.0017045572333851467,3775996,3785281,ENSG00000067082,1,0.0019536097589769566
30,0.0017159865014965074,0.0016039557913378087,0.001392766825908665,132537787,132783480,ENSG00000068383,1,0.0015709030395809939
33,0.002212380463168432,0.002306351917447563,0.0022127854261040844,60869438,61001440,ENSG00000072422,1,0.002243839268906693
39,0.003559300090125635,0.0033402803676675064,0.0032421218489653227,96518110,96587452,ENSG00000077147,1,0.0033805674355861545
43,0.0017845745275267022,0.0018034039367157014,0.001669109721180418,15513954,15719922,ENSG00000077943,1,0.0017523627284742737
