,HGPS_917_SCR_1,HGPS_478_SCR_1,HGPS_297_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.002778356698640444,0.002133044265179715,0.002954938258500277,134465,254637,ENSG00000015171,1,0.002622113074106812
2,0.0015891074484301714,0.001484912215472984,0.0016697270964964974,124942123,124988189,ENSG00000019995,1,0.0015812489201332176
3,0.0010955201592438518,0.0010188137294852024,0.001342928854717246,112424428,112447572,ENSG00000023041,1,0.0011524209144821
5,0.06943525849716974,0.05578916325997092,0.0639847321082731,17228241,17237593,ENSG00000026025,1,0.06306971795513792
6,0.0022815725941070977,0.0015837860040629635,0.0023342884329615268,88953813,89029605,ENSG00000026103,1,0.002066549010377196
7,0.00777939394145961,0.006444852982081557,0.007120022137269634,73995193,74121363,ENSG00000035403,1,0.0071147563536036
12,0.0010009416708020083,0.0008604050542974123,0.0010112478177004074,100969458,100987515,ENSG00000055950,1,0.0009575315142666094
13,0.01536702965783841,0.013728284777344585,0.016007779517135005,5765223,5842132,ENSG00000057608,1,0.015034364650772666
14,0.0034460235785114157,0.004097764453329791,0.005520182899268946,95605941,95656711,ENSG00000059573,1,0.004354656977036717
17,0.0015374248683020654,0.00141349681941986,0.0015817936542302556,86435256,86521792,ENSG00000062650,1,0.0015109051139840606
18,0.013752545578993105,0.014234378196991141,0.014414099265126157,124397303,124418976,ENSG00000065154,1,0.014133674347036801
20,0.0017801362167243187,0.0013457554699433352,0.0018662701541217227,103967140,104029233,ENSG00000065613,1,0.0016640539469297921
28,0.002119856891664658,0.0017182924021552804,0.0017058986289152432,1039152,1049119,ENSG00000067064,1,0.0018480159742450604
29,0.0013467186398246436,0.0011370868515726217,0.0013684334505385902,3775996,3785281,ENSG00000067082,1,0.001284079647311952
30,0.0014151926816405984,0.0016060830900102596,0.0014679569181669941,132537787,132783480,ENSG00000068383,1,0.0014964108966059508
33,0.0022271064499757073,0.0015893328377320627,0.002220520731176823,60869438,61001440,ENSG00000072422,1,0.002012320006294864
38,0.0018709556586204395,0.001171282606847678,0.0011948628244801225,103087185,103277605,ENSG00000076685,1,0.0014123670299827466
39,0.004128816996203115,0.003192970474651232,0.003801183103090489,96518110,96587452,ENSG00000077147,1,0.0037076568579816117
43,0.0019191533097408402,0.00047239450866440547,0.0013809479288123274,15513954,15719922,ENSG00000077943,1,0.0012574985824058578
46,0.007541551342633365,0.007130255379796637,0.008503573421520944,70147289,70170523,ENSG00000079332,1,0.007725126714650314
48,0.0011571616545463913,0.00111168559641416,0.0012604224696709148,13317428,13348298,ENSG00000086475,1,0.0011764232402104887
49,0.001472788917664905,0.0015582405684117827,0.0017892097332024154,125836337,125896436,ENSG00000089876,1,0.0016067464064263676
53,0.0014798027745643466,0.0016324361306548998,0.001998921016643032,91923770,92031437,ENSG00000095564,1,0.0017037199739540927
66,0.002494709783075163,0.00435936209116119,0.00224829297225145,100347233,100364826,ENSG00000099194,1,0.0030341216154959345
68,0.0023653221038302734,0.0015825535624233494,0.0022504970733593223,27504174,27543207,ENSG00000099246,1,0.0020661242465376483
69,0.005544196086821913,0.0028029479563754594,0.0043008167668431045,33177492,33336262,ENSG00000099250,1,0.0042159869366801585
76,0.0023579036967996503,0.0028210680578886426,0.003411711802838383,95237572,95291012,ENSG00000107438,1,0.0028635611858422254
84,0.0011961362996705408,0.0008731430468685149,0.0013628693043965174,118004916,118046941,ENSG00000107560,1,0.0011440495503118578
85,0.003092780975433021,0.0038766313790098315,0.004819647349846615,44370165,44386493,ENSG00000107562,1,0.003929686568096489
86,0.0014969436680584466,0.0011534071253282625,0.0012770161456716798,100150094,100186033,ENSG00000107566,1,0.0013091223130194628
87,0.004100174693751834,0.0038950569678372253,0.004830913707206698,119033670,119080823,ENSG00000107581,1,0.004275381789598586
91,0.0036628984516843066,0.003017629481681657,0.004185930969441601,68901286,68946847,ENSG00000107625,1,0.003622152967602521
94,0.0010838056359101368,0.0009649895754227165,0.001081077851783423,121709393,121928801,ENSG00000107669,1,0.0010432910210387586
98,0.0017733360441880585,0.0007115789701465948,0.0024069686814721467,71212570,71302864,ENSG00000107731,1,0.0016306278986022665
100,0.0014448466855896676,0.0012640526819691286,0.0009360715359166502,71747556,71773520,ENSG00000107738,1,0.001214990301158482
102,0.0018123637319519706,0.0012205315166092727,0.0014248937997501988,72367340,72626131,ENSG00000107745,1,0.0014859296827704805
103,0.002956761900329785,0.0035536996456774807,0.0037713582522520134,73436433,73496024,ENSG00000107758,1,0.0034272732660864265
104,0.0026819968000925186,0.002515594140915676,0.0028914487121918546,84328586,84518521,ENSG00000107771,1,0.002696346551066683
105,0.0020716458808742637,0.0015100431079722904,0.0019175976994327995,86756601,86932825,ENSG00000107779,1,0.0018330955627597846
106,0.0021634881310643164,0.0014403461206805614,0.0018172684435256382,87504875,87553461,ENSG00000107789,1,0.0018070342317568387
107,0.02299399523109754,0.028619716129538553,0.028556730133727684,88935074,88991339,ENSG00000107796,1,0.02672348049812126
108,0.0024112508563063602,0.0029858383154889646,0.001624497931461999,89213569,89414557,ENSG00000107798,1,0.002340529034419108
112,0.0014987845373690047,0.0011659566011024778,0.0012757789597690145,101031234,101041241,ENSG00000107819,1,0.001313506699413499
116,0.002060092802692247,0.0034024131742097763,0.0042615664115550796,101781325,101783446,ENSG00000107833,1,0.0032413574628190347
117,0.00328093646340393,0.0028306178580308505,0.003393430471206243,91798426,91865475,ENSG00000107854,1,0.0031683282642136746
120,0.002067703422967838,0.0015270150248590417,0.0022043073454770987,24583609,24723887,ENSG00000107863,1,0.001933008597767993
123,0.0023426422670021624,0.0021781295320014663,0.0017011054876025819,102423245,102432584,ENSG00000107874,1,0.0020739590955354036
126,0.0013709802079208274,0.001095704064534751,0.001287235733574098,27168135,27243046,ENSG00000107897,1,0.0012513066686765588
134,0.0022011687503824427,0.0028265899777297084,0.0056168822366151365,103594027,103855584,ENSG00000107957,1,0.003548213654909096
138,0.015382540529745093,0.008631768824593824,0.01616577566256108,52314281,52318042,ENSG00000107984,1,0.0133933616723
140,0.001628271013489061,0.0015938263173496624,0.0017021080049667524,130136391,130184521,ENSG00000108010,1,0.0016414017786018252
142,0.0017608808178550068,0.0018090885118191942,0.002073151670779295,5684731,5763779,ENSG00000108021,1,0.0018810403334844985
143,0.001758811351313868,0.0022848489209991944,0.0020131613248224613,109864766,109923553,ENSG00000108039,1,0.002018940532378508
145,0.0038700884152012205,0.0034360518535028746,0.004107720228279734,110919367,111017307,ENSG00000108061,1,0.0038046201656612762
147,0.0022404168654061958,0.0023054006535296557,0.0024261865748165575,59788747,59906556,ENSG00000108091,1,0.0023240013645841363
148,0.0022583710265821045,0.0019407573867153381,0.0023381276256634223,35008504,35127006,ENSG00000108094,1,0.0021790853463202887
149,0.001955591859092225,0.0017483455616285543,0.0019855680748105463,35247025,35572669,ENSG00000108100,1,0.0018965018318437752
158,0.0025260886488132845,0.002299321841847611,0.0024482088571611527,92451684,92574096,ENSG00000119912,1,0.00242453978260735
165,0.012955016050457024,0.0036240901544403645,0.00472806037302875,91628442,91633071,ENSG00000119938,1,0.007102388859308712
172,0.0017341034643806078,0.001378406796669776,0.001517061387421892,95659823,95694143,ENSG00000119977,1,0.0015431905494907585
173,0.0014488853405772095,0.0012573165961762358,0.0015049106070503123,119104086,119137984,ENSG00000119979,1,0.0014037041812679193
174,0.000836426338222385,0.0013616536314192886,0.0010240908021797944,97677424,97687241,ENSG00000119986,1,0.0010740569239404893
175,0.001617340834581216,0.0015258543007866338,0.001424273144438641,120851305,120909524,ENSG00000120008,1,0.0015224894266021635
179,0.002185003990635664,0.001323552518461245,0.001861382652332363,99396870,99430624,ENSG00000120053,1,0.0017899797204764239
193,0.0021915441383754657,0.0021534292100900544,0.0023349387406252564,87094161,87191465,ENSG00000122376,1,0.002226637363030259
195,0.0007765628872515265,0.0017353503674046396,0.0015503261299517302,73909177,73917496,ENSG00000122861,1,0.0013540797948692989
196,0.05860766005077764,0.1275646385557606,0.05253480718732555,69088103,69104805,ENSG00000122862,1,0.07956903526462127
198,0.0027667662697975063,0.0030381943543825243,0.0049961266560732895,58512872,58831435,ENSG00000122870,1,0.0036003624267511064
199,0.0012514400317246335,0.0013148308168099351,0.0014408709302857346,58269162,58289586,ENSG00000122873,1,0.0013357139262734346
202,0.02225140004144241,0.015088314467977981,0.01933022375351596,73007217,73096974,ENSG00000122884,1,0.018889979420978784
203,0.0009447123023160207,0.0008264201876629107,0.0012258310525111744,68477998,68527523,ENSG00000122912,1,0.000998987847496702
205,0.0015844585849633342,0.0013960863209331695,0.0015179160993759081,69123512,69174412,ENSG00000122958,1,0.0014994870017574706
