,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.0027033852258539926,0.002376480355508039,0.003008460096591602,134465,254637,ENSG00000015171,1,0.002696108559317878
2,0.0015723064918291214,0.0014354528423044374,0.0017529455791645714,124942123,124988189,ENSG00000019995,1,0.0015869016377660437
3,0.0011933337077940666,0.0010113406363831345,0.0013330497152480032,112424428,112447572,ENSG00000023041,1,0.0011792413531417347
5,0.07072645765903708,0.052287683309514756,0.06346638659906338,17228241,17237593,ENSG00000026025,1,0.06216017585587175
6,0.002204028623985322,0.0018085819892839448,0.002350991566660532,88953813,89029605,ENSG00000026103,1,0.002121200726643266
7,0.007295749110619167,0.005868625420670423,0.007054465580083194,73995193,74121363,ENSG00000035403,1,0.0067396133704575945
12,0.0009529893135056338,0.0008923501928357907,0.0010680480938708643,100969458,100987515,ENSG00000055950,1,0.0009711292000707628
13,0.015307743958602437,0.013990365393742479,0.016746623778697248,5765223,5842132,ENSG00000057608,1,0.015348244377014056
14,0.0034738592703388665,0.004120182313873337,0.005580664491194035,95605941,95656711,ENSG00000059573,1,0.004391568691802079
17,0.0015987048725040966,0.0013967512239752625,0.0015568067087719552,86435256,86521792,ENSG00000062650,1,0.0015174209350837713
18,0.014309193528037178,0.014404589160306614,0.014302598774647832,124397303,124418976,ENSG00000065154,1,0.014338793820997208
20,0.0018741093907200005,0.0013624975477041987,0.0017924133818332777,103967140,104029233,ENSG00000065613,1,0.0016763401067524924
28,0.0022022838297839674,0.0017390866850064911,0.0016892969796274868,1039152,1049119,ENSG00000067064,1,0.0018768891648059817
29,0.0011825330921355973,0.0011842432921988035,0.001325886824881268,3775996,3785281,ENSG00000067082,1,0.001230887736405223
30,0.0014005830619531455,0.001552342960276053,0.0014026288994765518,132537787,132783480,ENSG00000068383,1,0.0014518516405685833
33,0.0022926935205609873,0.001460320557443058,0.002072464178682574,60869438,61001440,ENSG00000072422,1,0.0019418260855622064
38,0.0017600071296205672,0.0011651513433130459,0.0012022739581674102,103087185,103277605,ENSG00000076685,1,0.0013758108103670078
39,0.0038553765924595525,0.00327785525604367,0.0038817405653918304,96518110,96587452,ENSG00000077147,1,0.003671657471298351
43,0.0018176867419957548,0.00040455352472282215,0.0013922223993374009,15513954,15719922,ENSG00000077943,1,0.0012048208886853257
