,101_19YR_F,102_19YR_M,103_19YR_M,104_19YR_M,105_20YR_M,106_20YR_F,14_1YR_M,15_12YR_M,79_1YR_M,80_2YR_F,81_3YR_M,82_3YR_M,83_5YR_M,84_6YR_M,85_7YR_M,86_7YR_M,87_8YR_M,88_8YR_M,89_9YR_F,90_10YR_M,91_10YR_M,92_11YR_F,93_11YR_F,94_12YR_M,95_13YR_M,97_16YR_F,98_17YR_M,99_17YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
2,0.003338980141015169,0.0032857156872960398,0.003302075931237873,0.003278444760641738,0.0031337065353302276,0.00404611111854631,0.0021934213846905694,0.001954279308697865,0.0038455394941152364,0.003758130475252149,0.0031638691786478063,0.0031631946194806216,0.0019451801494349572,0.0031398794520155664,0.003104229656457669,0.0034425249848903288,0.0036372531103121305,0.0027268516910394012,0.003428985805085095,0.002988883086735414,0.0026726164458333065,0.002919272068505949,0.0038243583570787302,0.0035812022856385934,0.003581376658721244,0.0036417351046066407,0.003285131433519777,0.00453641621392093,25280834,25371618,ABHD12|ABHD12A|BEM46L2|C20orf22|PHARC|dJ965G21.2|-|20p11.21|protein-coding,1,0.0032471201835266895
15,0.005330865163830811,0.004875978732079114,0.00493691106528665,0.004869733834144714,0.005886385423208619,0.005881489874994486,0.0068577051655096515,0.004804472756962342,0.007563107624033627,0.0077229365127488665,0.006134368388919324,0.006661748692464968,0.005321448649648974,0.0053673265206162345,0.00559395169914944,0.008309668026622013,0.0053936374892455795,0.007482950664026769,0.005425171431655068,0.008898136510789606,0.006361629336779875,0.008742673926156228,0.0050098370363354855,0.0060454931394074455,0.0061005096030028235,0.006215271085959269,0.007098582017026044,0.006859348862150499,60877952,60883918,ADRM1|ARM-1|ARM1|GP110|-|20q13.33|protein-coding,1,0.006276833544026947
16,0.005299695577035634,0.00428818373083286,0.004719854265007154,0.004455198376191231,0.003975447294558706,0.004765342656080926,0.006887017959124226,0.005443490653014993,0.005439597341592682,0.0037088274298778087,0.0050121772375198576,0.004762837912516387,0.003590230767579928,0.0033153976991717473,0.004602347319703301,0.0035650557271401178,0.003970409171083081,0.0033091342758229413,0.00423808819521729,0.0032108874243409104,0.004273745898714095,0.003828378088825749,0.004314687234886498,0.003977125108446573,0.004240070504214728,0.0036437738814221023,0.004548650770113716,0.004696380257630619,32868071,32891317,AHCY|SAHH|adoHcyase|-|20q11.22|protein-coding,1,0.004360072598488067
22,0.0015057878954146569,0.0054824023515774156,0.002372705969477778,0.0038187069250028107,0.005060531323006922,0.004609947006861697,0.0006875911158418704,0.0014314106103015527,0.0010549493913972763,0.003666534296168066,0.003999808243368666,0.004274353853213854,0.001013948204523339,0.004241432448443752,0.002811827830536358,0.005934360892898052,0.0012987439657172661,0.0008019266618036981,0.0012268211916636824,0.0022254553075214912,0.004202224836606993,0.0032822313662867284,0.005026503160874192,0.0025484183662412728,0.0014937623861840967,0.0028318609966764344,0.001560934378767147,0.0019135239992478885,57034160,57089994,APCDD1L|-|-|20q13.32|protein-coding,1,0.0028706680348437484
23,0.010401983771035142,0.011082537570507768,0.007947825170346787,0.007899143003248342,0.0099257576076608,0.009700579598509194,0.007252626357606007,0.009591713866254264,0.009387630264669211,0.009269089362237068,0.008275842836080577,0.008140454313842015,0.005547489432108122,0.008137555714514978,0.009448951753809148,0.007525561871966245,0.008978915174052228,0.007358481827549873,0.010777098052346409,0.007567952844804806,0.008653202826725005,0.007616338815445672,0.008856953273818795,0.009283854505910962,0.008960176991150445,0.009815990798160737,0.009147137636936213,0.012557177431210605,24943580,24973425,APMAP|BSCv|C20orf3|-|20p11.21|protein-coding,1,0.008896715095446693
24,0.0037409688596037704,0.0035185734154466264,0.003496387624558503,0.0037354129820077833,0.0035012431310688457,0.004006332806425598,0.0035632219706716343,0.0046391278629034334,0.003776551295052755,0.004156293457801325,0.0043638462231664595,0.004166551290707893,0.003302503283037462,0.003192857087459036,0.002570110460090077,0.004055065451460669,0.004291373465377437,0.003913416003797746,0.002987165581005352,0.004189180397523639,0.0040706599098593,0.005600707884482397,0.004610769557725882,0.004671085775729931,0.003014808624893833,0.0034629223850858445,0.003787166517378195,0.003158048576827319,61904137,61921142,ARFGAP1|ARF1GAP|HRIHFB2281|-|20q13.33|protein-coding,1,0.003840798281469598
30,0.039638932496075356,0.03451237170004894,0.03596111467165787,0.0330303400302953,0.03363306583645845,0.03234906175229785,0.029212145389624283,0.03935024323588771,0.03562420301470286,0.03620666107509379,0.03440049432646981,0.03140415263517506,0.036291408412017126,0.046348033235113904,0.04350603481812287,0.03000202594730023,0.034459707110135546,0.028443965866592563,0.046898429081035094,0.03375536803149053,0.03782896366222632,0.030288543533597764,0.04010984470275277,0.03452028203535499,0.04047279834150708,0.039382811888179575,0.041417753106136,0.0420564036240383,57603733,57607422,ATP5E|ATPE|MC5DN3|-|20q13.32|protein-coding,1,0.036468041412835286
33,0.002992898776519505,0.0026628988837359368,0.0036069337357994406,0.0030952947989037597,0.004417878139995005,0.00219957956430728,0.0037149385782470684,0.00149349715763314,0.004374526578663473,0.0029411252707432336,0.004925057037226369,0.005148134447663927,0.0015889717980692277,0.006112235029790971,0.007791934457821534,0.002978788026005961,0.0006810705756977799,0.001238435976704065,0.002728986439951835,0.002535432318327506,0.0057405317349342455,0.0022832963353179208,0.002268776774272745,0.00392696514442539,0.006470382750212336,0.005522926465038037,0.0036266358769400744,0.002948972765312024,54944445,54967393,AURKA|AIK|ARK1|AURA|BTAK|PPP1R47|STK15|STK6|STK7|-|20q13.2|protein-coding,1,0.00357203947993785
38,0.003148623021658905,0.003903192286957222,0.0037734866157885525,0.003076556684006475,0.0031978835944146042,0.0033014759860436364,0.0031513543197668535,0.002476884928503789,0.003504902990143994,0.003187874161337089,0.0019279377657540633,0.002437095252261546,0.0028292843167059987,0.0024849374678957317,0.0022494401796990314,0.0024522002704962394,0.002580291123983336,0.003622216818923894,0.003829304555215889,0.0025364686456296063,0.0022803379176884395,0.0027063693436470853,0.002940134246207853,0.003571218991828552,0.0023805446724567804,0.002516450230519698,0.0037205613748959466,0.0032531419118531197,30252255,30311802,BCL2L1|BCL-XL/S|BCL2L|BCLX|Bcl-X|PPP1R52|-|20q11.21|protein-coding,1,0.0029657203455101403
41,0.0038667604063128804,0.00459654945829841,0.004785277018894213,0.004052631133559239,0.003187040319205849,0.004336703460985779,0.00307761432333019,0.004358291467664156,0.003333072349308774,0.0037210947752908557,0.0038914841848026872,0.0034739405351125133,0.002634518260827553,0.0031335555450819987,0.0029804447445023106,0.0037117075859326104,0.004521220347057242,0.004351777878124747,0.004884476591170039,0.003188088223694703,0.0036800727581831815,0.003426253797808901,0.004569276654563996,0.0037232816012034496,0.003548955679151028,0.003252088876757501,0.003550044673491605,0.004050695433425922,36145819,36148705,BLCAP|BC10|-|20q11.23|protein-coding,1,0.0037816756458479406
59,0.004757320029032244,0.003984785634901187,0.004238660738753736,0.0038137503913848194,0.005515066289606482,0.0046004051687517445,0.00447260559132378,0.003761629224663987,0.004887110061073752,0.005638071951836299,0.005195406230200609,0.005118669202807742,0.0032149340486114938,0.0061276271806292755,0.005446867396986605,0.005021269049312056,0.003876853405173211,0.004991489805133905,0.004656042132578516,0.006272313422223349,0.005261630569068446,0.0046420763639948934,0.004091820921227505,0.00473305524584348,0.005274916207749985,0.005705217097949915,0.004548556561991392,0.005218799941540806,35234137,35240960,C20orf24|PNAS-11|RIP5|-|20q11.23|protein-coding,1,0.004823819638012544
67,0.002735007552440356,0.0024481730106840093,0.0029361976515554777,0.0028722507860941427,0.0037409299470205146,0.0019476502542094378,0.004001883346989737,0.002249585026408487,0.0033775133139662245,0.0020640684896409277,0.003672185585386669,0.00408383560334053,0.0019997491551240454,0.004021885490750093,0.004953825798520346,0.002917182920845254,0.0010863505602565868,0.0018823161624231478,0.002775543334240174,0.003489198878693859,0.0038649160436964695,0.0027538455127733667,0.0021372867986018387,0.00351740660324272,0.003921911102587286,0.003468439075292388,0.0028975592182836104,0.002524452803159387,3776386,3786768,CDC25B|-|-|20p13|protein-coding,1,0.00301218392950811
75,0.003699409410543533,0.0037192657294153456,0.004309341770056018,0.003906715619488124,0.00474531983438032,0.004044376238889954,0.005489393119829327,0.004149933224076795,0.00535571792924184,0.004045887349083904,0.00451077513239159,0.00523960687446646,0.003369366491589309,0.003575155159442995,0.004297025926700119,0.004512687197700408,0.0037601974501497927,0.004717195225028077,0.004631705574200521,0.005372090439132181,0.004130582961894979,0.005708411615881588,0.003466094148891479,0.004413589843922159,0.004467588153100085,0.0040685590273259655,0.004156556565006053,0.004241637669136071,3764498,3767337,CENPB|-|-|20p13|protein-coding,1,0.004360863774320179
80,0.005545588983975369,0.004794757956500189,0.0052691608266158835,0.004753678412845401,0.005132399542413787,0.005997478972019366,0.006213167215289188,0.006393335903611162,0.005889009505131244,0.005420764690233755,0.005480390694917274,0.004939747715970186,0.005156663193734098,0.005167347878717011,0.005222155268682274,0.006248728120703427,0.00546961144455236,0.005131589611773015,0.007023036962647027,0.005817826326513341,0.005288330154753699,0.006055887079127177,0.0055006256693029415,0.004926877242740868,0.0054363361553284575,0.00472180710460952,0.005204245093358364,0.0053050423645664745,32399110,32442173,CHMP4B|C20orf178|CHMP4A|CTPP3|CTRCT31|SNF7|SNF7-2|Shax1|VPS32B|Vps32-2|dJ553F4.4|-|20q11.22|protein-coding,1,0.005482342503236888
86,0.0041900830248946044,0.006424265290400908,0.004259816133935907,0.007498389126574153,0.006273843385028438,0.007287609836470243,0.0077092647206330476,0.008239489911659527,0.007034120539485389,0.005273907040860424,0.003954404329459095,0.006824931715182553,0.005899923247507215,0.0038283500747831826,0.0069469726859371405,0.006893656565354581,0.006751543605970322,0.005879907835168525,0.005207318085401804,0.0057967543380373,0.007436499082669892,0.004354145352675072,0.0065203626134919986,0.005605254231881722,0.006935692302072204,0.0056252250899550315,0.006924673823218081,0.0076592770186501655,34213953,34252878,CPNE1|COPN1|CPN1|-|20q11.22|protein-coding,1,0.00618698860740566
91,0.004318595726006468,0.003429156047836801,0.0037029278700075555,0.0031513882525317613,0.004837109419868386,0.003529984420780686,0.004586650678980483,0.0027224687926310637,0.004639427302550946,0.003419201246268828,0.005439020123613883,0.0046090033008174295,0.0021388677664657928,0.005296451035360782,0.005783769953967693,0.0026794823404549515,0.0015184524310639027,0.002058772447809927,0.003419110100236053,0.0023229852213969347,0.004970955441653433,0.002477185822181367,0.00285163137796782,0.003542243090282335,0.005322406093317626,0.0054295025156707,0.003100483513767009,0.003778367982495055,47662783,47713497,CSE1L|CAS|CSE1|XPO2|-|20q13.13|protein-coding,1,0.0037527000112852022
96,0.011162546426604776,0.01425834441011673,0.016963325227026125,0.02039794920399279,0.01329599884405643,0.010034791772308444,0.009342651442945167,0.013856349355740264,0.009623213912395224,0.012140115516334319,0.007173703159351834,0.013611168108806984,0.012217310172924434,0.01007541557315776,0.00851355301235166,0.014525215456494397,0.018705378134695666,0.022354718816214526,0.011854843127955511,0.019697012441109264,0.009621878292898563,0.020934599698475095,0.01390150182471076,0.0134779336334977,0.012546234143401192,0.01283961674353855,0.01620294916642769,0.011205038716263724,23614294,23618685,CST3|ARMD11|HEL-S-2|-|20p11.21|protein-coding,1,0.013590477011921271
104,0.00606619529675673,0.009910424910088974,0.007838257343276124,0.00874961163745737,0.007285798348115282,0.005718287267321659,0.0054643169409168595,0.010406073642800573,0.004952957144833219,0.005762848379466145,0.006401145192728089,0.00656447788414455,0.00499058361120209,0.006855950348978242,0.005979992780501746,0.008180229358977364,0.008397560414694596,0.009469010154341357,0.006415681114430968,0.007630247630408838,0.007118399493940161,0.00888772102319911,0.007696071495605373,0.0071346461445858525,0.008408906180077995,0.007019988287826836,0.007811737503009948,0.005755359497060957,44518783,44527458,CTSA|GLB2|GSL|NGBE|PPCA|PPGB|-|20q13.12|protein-coding,1,0.007245445679526679
105,0.033979426093693796,0.04967805400982871,0.03542391437665628,0.027890535559501977,0.040044971853505335,0.03009433779891357,0.022880925478176398,0.04036940969505114,0.019934215738546594,0.03765093654172317,0.014189990718702469,0.02030096203432784,0.023184709721468362,0.033854379514359746,0.025646776164966755,0.024413854036895343,0.025948570765632673,0.028180670858082367,0.022807234941372406,0.020822003301278195,0.01969487085253348,0.01860940592853254,0.027270492235712335,0.028392852838213908,0.02446493967871266,0.03783442086086032,0.029778622217515996,0.029541861683560034,57570242,57582309,CTSZ|CTSX|-|20q13.32|protein-coding,1,0.028317262339225872
