,125_71YR_F,126_75YR_M,127_78YR_M,128_80YR_F,163_67YR_F,164_67YR_F,165_68YR_M,167_66YR_M,168_68YR_M,169_70YR_M,170_69YR_M,44_61YR_M,45_62YR_F,46_62YR_F,47_63YR_M,48_64YR_M,49_66YR_M,50_67YR_M,51_67YR_M,52_68YR_M,53_68YR_M,54_69YR_M,55_69YR_F,StartPos,EndPos,Gene_ID,labels,mean_value
2,0.002722697608478366,0.002722599038239199,0.0029436061939008317,0.003649093001725183,0.0016676381337854306,0.00315887506912631,0.00334961908421624,0.003604169319985032,0.00298126872005998,0.003067187868053111,0.00306992177687423,0.0030866407795778535,0.003236457501103875,0.002820946781539254,0.0028705778814157898,0.0027108941264050892,0.0026479808723118598,0.0026006559101887008,0.003497547414246797,0.003712688457702089,0.002596819673703589,0.0022571085178620435,0.0029086189598013477,25280834,25371618,ABHD12|ABHD12A|BEM46L2|C20orf22|PHARC|dJ965G21.2|-|20p11.21|protein-coding,1,0.002951461421317487
15,0.004410971143018229,0.005459725778856355,0.005256908895317449,0.005489445833748637,0.004568357423054113,0.00547392088712834,0.005709894051126278,0.004879483206523156,0.00472510119670198,0.004882624578145441,0.00575074825083588,0.0053777400151103815,0.0076456163772381566,0.005945419992690393,0.006692638109939978,0.004274527672683712,0.005243605848278875,0.005723672136052447,0.006651638041942134,0.005880844798390395,0.005219340692854165,0.00398691677380883,0.006151977893203473,60877952,60883918,ADRM1|ARM-1|ARM1|GP110|-|20q13.33|protein-coding,1,0.005452222591158643
16,0.004268629174860724,0.0032255534751945533,0.0039396222584599854,0.0043707295012340094,0.0024764541312940836,0.0033076287354627397,0.0029954802466650807,0.004604972322713668,0.0035384146361596256,0.004409360495170065,0.0049556404579275655,0.004936485679811709,0.005095694138453007,0.00470129781561826,0.0050364989909329255,0.0041595307148882725,0.0045843975170278784,0.00445901031915497,0.004154155976771646,0.0041915166106487375,0.005029470466202731,0.003532430549021639,0.003633544253981564,32868071,32891317,AHCY|SAHH|adoHcyase|-|20q11.22|protein-coding,1,0.004156805150767628
22,0.0018345543548696642,0.003882662976271554,0.0042863986741083614,0.005610565720369513,3.511326935292056e-05,0.0003668008570993623,0.002608159954131518,0.002288533189877937,0.0007267599164574617,0.001292986582046905,0.005083310452533538,0.0032265936663012206,0.0036049153849612462,0.003694665859183908,0.003607733551732257,0.00108129648301648,0.003309318510352001,0.005405401388948401,0.0027782087269451203,0.002292319581776206,0.0024632710557350277,0.0010866387001668644,0.0024597572114169854,57034160,57089994,APCDD1L|-|-|20q13.32|protein-coding,1,0.0027402593942458457
23,0.008231657750146655,0.0064326782908911435,0.007641962883329961,0.00914783667733315,0.004301133335254473,0.005931953759013174,0.008544834611185322,0.008936540164642605,0.007038919870653121,0.007847936692574012,0.008823347568111761,0.007907715670607794,0.00749827933857429,0.008244920855003217,0.007703662234441597,0.00850300238229269,0.008499566435561727,0.007728406320535051,0.007720294978746585,0.00905854473844531,0.007881090081371197,0.008334737905556775,0.006879617295277749,24943580,24973425,APMAP|BSCv|C20orf3|-|20p11.21|protein-coding,1,0.007775593036502147
24,0.0040081216415343,0.0034847653500308644,0.003096770071391886,0.003949723221843531,0.0027910205926005923,0.0042563346722055105,0.0029887707612826094,0.003823605919895438,0.003327956312716366,0.0035067628790627,0.0027034638609937864,0.003914149979403517,0.004342638163059907,0.003127474857013598,0.003119301202518546,0.003478759560730584,0.003775386190493547,0.0033762705752130744,0.004538144156071552,0.0032564465383849986,0.0042174801122005145,0.0031480990660934915,0.004350068738013498,61904137,61921142,ARFGAP1|ARF1GAP|HRIHFB2281|-|20q13.33|protein-coding,1,0.003590500627076279
30,0.0359288512908094,0.031683708244457646,0.03188475171800534,0.03435242638960585,0.02649925789921426,0.03977381416439901,0.04090944024593313,0.03784955574230546,0.037361671956251084,0.03301259540071399,0.038144849093822965,0.033777729896214616,0.03572646498324301,0.03514050824348007,0.03135099937077863,0.04263122791828145,0.03884481850102063,0.029248586295831297,0.0356482952620922,0.03433608071465285,0.03534795809573935,0.040112429938650065,0.03266622715351214,57603733,57607422,ATP5E|ATPE|MC5DN3|-|20q13.32|protein-coding,1,0.03531444558778324
33,0.0009788726760602405,0.0031436333756744116,0.0034649301738893076,0.0037992221549471706,0.00027727374764892446,0.0009565984424206929,0.0008521046435738379,0.002483628923243659,0.0007005902004685846,0.002067026699532827,0.00399732440690046,0.0029811726868852447,0.0034191877094624274,0.004328973662838808,0.005849208669614894,0.0007979353102154683,0.00272513693008321,0.003565746934383965,0.003969457537816413,0.006274699877790163,0.003707019418657701,0.0007129443983148173,0.0018293087205966797,54944445,54967393,AURKA|AIK|ARK1|AURA|BTAK|PPP1R47|STK15|STK6|STK7|-|20q13.2|protein-coding,1,0.0027339998826530396
38,0.0029459897799010157,0.002944415531028549,0.002693571638635788,0.0028527018536673413,0.0031701228213729866,0.005923258625639192,0.0059857148956675025,0.004339435596771663,0.004449952313641356,0.0026646708362058884,0.003561980678868462,0.0040631645638283965,0.004950316982150083,0.004007317292217669,0.0030070969765942698,0.0027665640317689594,0.0033311125916055963,0.004460744089761763,0.003947632941721095,0.004260618276780253,0.0029164263570371886,0.002905090131747819,0.005667445012497174,30252255,30311802,BCL2L1|BCL-XL/S|BCL2L|BCLX|Bcl-X|PPP1R52|-|20q11.21|protein-coding,1,0.0038180584269178275
41,0.0041580696690589995,0.003986912692409666,0.0034443193913842036,0.0044013503937574035,0.002691976956977527,0.0039019745443950767,0.006357298395213087,0.003819549108804657,0.003930960375992783,0.004044440467636661,0.0035612504405771028,0.0037554444127145185,0.005423455641521376,0.003417553913161665,0.0034391899946092153,0.004043179258178871,0.003754343629283179,0.003935163914388389,0.003506401964662611,0.003819026887385039,0.003845732900304604,0.004294888492583542,0.00393144990616295,36145819,36148705,BLCAP|BC10|-|20q11.23|protein-coding,1,0.0039766927543983975
59,0.0036529458335840394,0.004562236609729283,0.0050877716613849395,0.004524825733649311,0.002829766269127953,0.004184231950842799,0.004854495660182864,0.004428931308107673,0.0036076298662984316,0.004090931386949446,0.0046606241882184325,0.0037650095380661157,0.0053205041739729925,0.004588195799520793,0.005467405917764739,0.003645362927148005,0.004415180253961168,0.004618021851949364,0.005476352364214845,0.005785005915151456,0.004302946308782605,0.0034659481672960125,0.0048586408600671885,35234137,35240960,C20orf24|PNAS-11|RIP5|-|20q11.23|protein-coding,1,0.004443172371563932
60,0.001954078144925584,0.0015731618454647943,0.0021181443545714137,0.0027242676647837917,0.0007249073917790876,0.0011310361950310388,0.0015790468871037591,0.002183670769864729,0.0013954328464910138,0.0014811063599038594,0.002657823967783834,0.0025659707324784215,0.0033369879375005043,0.0029515784094734827,0.004217740247216986,0.0015336991202800454,0.002124296655522877,0.0026503160539975423,0.002574803491336758,0.0031610960061434555,0.0026857291127379067,0.001835926800491691,0.0020850810788036055,3734146,3748452,C20orf27|-|-|20p13|protein-coding,1,0.0022280826988559203
