,129_94YR_M,130_89YR_M,131_87YR_M,132_90YR_M,133_89YR_M,134_86YR_M,135_92YR_M,136_87YR_M,166_82YR_F,56_83YR_M,57_83YR_M,58_83YR_M,59_84YR_F,60_84YR_M,61_84YR_F,62_84YR_M,63_84YR_M,64_84YR_M,65_84YR_M,66_86YR_M,67_86YR_M,68_86YR_M,69_87YR_F,70_87YR_M,71_87YR_M,72_87YR_M,73_88YR_M,74_89YR_M,75_90YR_M,76_91YR_M,77_92YR_F,78_96YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
2,0.003149872251508674,0.003893763924041566,0.0036449400220193782,0.0023628890863097614,0.0035374842281299555,0.0027463684048181156,0.003400003625504887,0.0027203062410943134,0.004177010784379668,0.0031703774729578194,0.0044517701505260516,0.003403676659608923,0.0032968571971135584,0.0034288892933712744,0.0036699939584298393,0.003987367125484899,0.0036665221287822897,0.003276048162543749,0.0036826316286393,0.0018593322880523329,0.0013324318809481049,0.0014273315583224137,0.002519084871736875,0.0019591691892444094,0.0019018744357947122,0.00218747105659431,0.002972119628278178,0.0020110420248256222,0.003542366209946591,0.0031195874876094277,0.0018646279767218252,0.0024833674642983894,25280834,25371618,ABHD12|ABHD12A|BEM46L2|C20orf22|PHARC|dJ965G21.2|-|20p11.21|protein-coding,1,0.0029639555755511635
15,0.0029784003760716504,0.003058148137707818,0.0021214207674102696,0.002701379879475713,0.00252805849224179,0.0030774477441487124,0.002217857617166483,0.002197909518097249,0.0058155088388702385,0.006294150737496923,0.005929111184098534,0.006158717738736837,0.0070850740600075955,0.007750923751666236,0.006182386108316228,0.005983578579985611,0.006180081005597383,0.006009701300313974,0.006631424648477637,0.002049224029309936,0.0012116009023300162,0.0014031971855608379,0.003073270111981415,0.002345217676504272,0.0028289550436696306,0.0014844296928159697,0.0064796283522798506,0.0018763868798327794,0.0013211221459052593,0.0026396200724059012,0.0011862012704497076,0.0014629331506802509,60877952,60883918,ADRM1|ARM-1|ARM1|GP110|-|20q13.33|protein-coding,1,0.003758220843737896
16,0.0029448318078644027,0.002930258371985233,0.003500849960608378,0.0025826449596127988,0.0035060902931255615,0.003828032142490549,0.0024906704317063516,0.0027920387213244474,0.004362873687621911,0.004619920963019031,0.004807811837737778,0.0038636755520999677,0.003835809912647171,0.0040298459943328415,0.0045783087993216814,0.004118817496914502,0.004325754912678516,0.003998648625964101,0.00494861521702625,0.0033277797302543994,0.0030773503192539384,0.00325643854011798,0.003814959616739134,0.0037214428965465325,0.004031129973643047,0.002503683571027917,0.005293744592848017,0.003085859695094706,0.0031922680805295694,0.004491649343058817,0.0029536813736323296,0.003702141902496492,32868071,32891317,AHCY|SAHH|adoHcyase|-|20q11.22|protein-coding,1,0.0037036759163538856
23,0.009095137858592343,0.008082818038857232,0.008233492624874331,0.006303348080852191,0.008547226769204556,0.00509495034844129,0.0083115342352441,0.007906630371347862,0.007884841943919594,0.006897305455016725,0.009212117693844358,0.007906420895722629,0.0074111042537029995,0.008568258505093173,0.008857311512829962,0.008576254913075208,0.009023920215087824,0.0074684648820065695,0.008076704225022092,0.008060904416385262,0.00794146326785266,0.007561948757775986,0.010617227504995188,0.006674014850500304,0.007277611088269173,0.008592000968112785,0.007488037110430331,0.00804144167341962,0.01040830631775734,0.009205820518145365,0.009392623130908688,0.00713480838122929,24943580,24973425,APMAP|BSCv|C20orf3|-|20p11.21|protein-coding,1,0.008120439087766157
30,0.04224934810229366,0.04364529964098443,0.04415119132401823,0.0438247380162129,0.044598015642777135,0.039911155421647186,0.03789668262445928,0.04026205915126129,0.035099807996869244,0.03706642825346678,0.03607631354460853,0.035740349477602434,0.03297094568932776,0.02932192933292244,0.03412909553189499,0.0317463228874967,0.031912612845780335,0.027019365358911758,0.03231772857137278,0.03246535279110185,0.03873659379508633,0.03143455639939911,0.030940218375310465,0.04297977815653782,0.03314964451527332,0.03575267870058214,0.03386277366132657,0.03329011443415303,0.03551236579761894,0.03067442714343519,0.03433646554805071,0.035119404016659334,57603733,57607422,ATP5E|ATPE|MC5DN3|-|20q13.32|protein-coding,1,0.03588105508588884
38,0.0033727986504139495,0.004170569595831372,0.003740824930706735,0.003330867497862451,0.00344655905537864,0.004066031776894153,0.0032340274975261075,0.003231910187249413,0.002473288736427804,0.005006371980939464,0.0037476569709048637,0.004121531549823722,0.006387319597417394,0.0034377798963043326,0.005824281567204093,0.003967849449583903,0.003979419286053673,0.004007319831525145,0.0038831766608769715,0.0034002307330726848,0.0022341977058099485,0.003320332744929074,0.0029279408754461283,0.002381456768483819,0.0030077734321464207,0.0039503521079124635,0.004392413653842235,0.002643421361546793,0.00478239217898124,0.0032709237425843896,0.002816966650936431,0.00439516745917292,30252255,30311802,BCL2L1|BCL-XL/S|BCL2L|BCLX|Bcl-X|PPP1R52|-|20q11.21|protein-coding,1,0.003717286066680898
41,0.00459798658579277,0.005319382450705254,0.005210885064992892,0.005094690777685485,0.005214259047119821,0.004685270369394565,0.00446721341508804,0.004950199232028118,0.003999683052156773,0.004395704242415135,0.0043696890398758365,0.0037753224494316362,0.005233811241929358,0.004785787530208527,0.0037031475078811884,0.004127988453060754,0.003511884297584511,0.004151172908396828,0.00389764898279103,0.004360498661555365,0.00490329290275504,0.004935169814706805,0.004307359784149818,0.004036303612618085,0.004155297611563985,0.003972652003147556,0.00513887079214738,0.004781242189925857,0.006617174161875577,0.0036522750482242145,0.004830854936672131,0.0056102142834399986,36145819,36148705,BLCAP|BC10|-|20q11.23|protein-coding,1,0.004587279139103759
59,0.004742629528338287,0.004240926296215341,0.00439967246765986,0.004434139537021099,0.005196152171743843,0.004642221005865831,0.004402031465525499,0.004243930445028307,0.004620330114936905,0.005123880325088418,0.004731083842999534,0.005209794160906644,0.005843619445499429,0.006926500544549429,0.005056898190878963,0.005019452421020725,0.004938873995155888,0.004020215470564647,0.005173625364880544,0.003998535788604333,0.004657399510469981,0.004525968430383937,0.0037695610197438227,0.004584083833816342,0.004259785315994603,0.003671454751505578,0.004571494204891616,0.004611900848978727,0.00413210125975988,0.003671275709768374,0.004701860574787295,0.0033345059785491356,35234137,35240960,C20orf24|PNAS-11|RIP5|-|20q11.23|protein-coding,1,0.004607997000660401
75,0.0028966174936825638,0.002895022257671422,0.0018420410403171084,0.0026515753941710528,0.001990714169033804,0.0021723768911016575,0.002318908923588885,0.0019960056196146343,0.004676764156154393,0.005168254105396414,0.00543031973923426,0.005522462847801708,0.00550026110900114,0.005504244361825913,0.004476653316683398,0.005336908595314041,0.005903519513580124,0.0052215109486754676,0.005962826347987669,0.002507739549161949,0.0013973138850309694,0.001669603531044384,0.0027200206738226314,0.0027050277707581713,0.0026024234351479645,0.0018449446657832936,0.004396859791661392,0.0020124052377670574,0.0012168991043360895,0.003030605516293469,0.001451910355030442,0.0020439749721787985,3764498,3767337,CENPB|-|-|20p13|protein-coding,1,0.003345834853714133
80,0.006325018135451376,0.0066896629486597105,0.0054879005066663655,0.006472015848095293,0.006365022623172996,0.005698417102051295,0.005757867442027598,0.005929709540051336,0.005425438784224761,0.005598139775999278,0.005817885331260924,0.004785249061206077,0.005864389479680972,0.006413008153523892,0.005076536181843176,0.005749719198256201,0.005280380961946297,0.005103671488486917,0.004774487915266622,0.006269494943475071,0.00607195257532973,0.005806173139371361,0.005843121790198308,0.0068703726604547625,0.006010166738590452,0.005049885608970743,0.004895568250376841,0.006121280511356322,0.005538579794453905,0.005325269916439908,0.005639080209080238,0.00445216888886818,32399110,32442173,CHMP4B|C20orf178|CHMP4A|CTPP3|CTRCT31|SNF7|SNF7-2|Shax1|VPS32B|Vps32-2|dJ553F4.4|-|20q11.22|protein-coding,1,0.005703363609526154
