,120_51YR_M,121_52YR_M,122_55YR_M,123_57YR_M,124_60YR_M,28_43YR_F,29_44YR_M,30_41YR_M,31_47YR_M,32_50YR_F,33_46YR_M,34_50YR_M,35_42YR_F,36_47YR_M,37_41YR_F,38_43YR_M,39_44YR_M,40_45YR_M,41_46YR_M,42_46YR_M,43_47YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
2,0.004002045964012086,0.0032807752650751546,0.0031036004646309272,0.002869280955259039,0.0031584019857826802,0.0030150561583459287,0.002446907461692641,0.0024162887184666954,0.002828455879557465,0.00194284224524066,0.0029945700441969345,0.0031575163202690647,0.002779092403376224,0.0027129988288276553,0.0022385887159302414,0.002719190653854569,0.0024006168154251887,0.0025256708108890055,0.003568854042626169,0.002410233406087625,0.0028688775763211476,25280834,25371618,ABHD12|ABHD12A|BEM46L2|C20orf22|PHARC|dJ965G21.2|-|20p11.21|protein-coding,0,0.002830469748374624
15,0.004701668486351018,0.005516167251968686,0.00452363404859639,0.0055957215896839125,0.004836167861619107,0.0054727936660420844,0.0037385830232310687,0.005571494795331475,0.00755165760559632,0.0038114449778637208,0.004359649577847861,0.006162541369024385,0.006715015161479611,0.004335877123350198,0.005225178424197359,0.006826474227043646,0.006620959216031998,0.005012489132635016,0.004124523175811389,0.005754521360510666,0.0058140278682957845,60877952,60883918,ADRM1|ARM-1|ARM1|GP110|-|20q13.33|protein-coding,0,0.005346218568691032
16,0.004654568127497567,0.0043006899139810045,0.00406941693730387,0.0034241922976167185,0.004877571292072529,0.004578567713712831,0.004670458518790575,0.005087394680584743,0.003983742348781508,0.0036539760116474835,0.004318531084015567,0.004264899192464017,0.004097654848534041,0.004465217918186881,0.004100261564341065,0.004912960729228583,0.00454180890829974,0.004799318475537113,0.004685642420372662,0.004320486883905737,0.005201287473692919,32868071,32891317,AHCY|SAHH|adoHcyase|-|20q11.22|protein-coding,0,0.0044289832066936735
23,0.007816770156996698,0.008806168398057002,0.00918765389010331,0.007200961663549631,0.008098881773678467,0.008233345167443432,0.007997307440545208,0.00850557847068062,0.007772996426263164,0.007936812894823345,0.00822043107158471,0.007973375218250096,0.006606792048806937,0.008447677569582519,0.0071711193873721935,0.00805979678251896,0.0065479100173967165,0.00782100606448503,0.009699502659169898,0.008447384741057795,0.007483133190559582,24943580,24973425,APMAP|BSCv|C20orf3|-|20p11.21|protein-coding,0,0.008001647858710728
24,0.0031433079027384336,0.003611347677715807,0.0040401354598927595,0.0037790997742382683,0.0031147738933944478,0.004455529871650647,0.003851262524413336,0.004985783672269225,0.004828821807398396,0.004314446675657575,0.004506423539275718,0.004413019695049023,0.00484726260000846,0.0033232558038556715,0.004788011548757711,0.004100749093401434,0.003454201404646029,0.0032845894321488545,0.003314515511743658,0.0033217776024749386,0.0036525614534509204,61904137,61921142,ARFGAP1|ARF1GAP|HRIHFB2281|-|20q13.33|protein-coding,0,0.003958613187818157
30,0.037424271665152886,0.0315973430502218,0.03741806794672377,0.03343669836524599,0.03322371929611202,0.03553327846533315,0.03245436647085266,0.03339211503840291,0.03659373455499373,0.032966113577464366,0.031571514795782005,0.035621038307725686,0.031483284530494274,0.03874842320676487,0.03471638087466416,0.030974160246741957,0.03112133521927018,0.033547440767113905,0.03742700484163672,0.03452362655276096,0.03291435731525402,57603733,57607422,ATP5E|ATPE|MC5DN3|-|20q13.32|protein-coding,0,0.03412801309946248
33,0.0020878010070569564,0.006792717323423784,0.001440105564448886,0.0035590818136443762,0.0024319262717372647,0.0017762487649038707,0.0011333368312041049,0.0016285401630672417,0.0032252737330342547,0.000518081598794304,0.0009796276924614415,0.003395358996141218,0.003995216490213583,0.0028285239741649986,0.0005989005718153836,0.004667554710537067,0.004765709705486646,0.006495488643223161,0.0009481982658472283,0.006076669508390172,0.00591125730454416,54944445,54967393,AURKA|AIK|ARK1|AURA|BTAK|PPP1R47|STK15|STK6|STK7|-|20q13.2|protein-coding,0,0.0031074104254352427
38,0.005149864164724395,0.0025324393671201555,0.002052655180613584,0.002829252765543515,0.0033447792189879345,0.0043665853375627495,0.0030392758820074737,0.0029977879862619814,0.0036294576664258832,0.0021577308344970718,0.003172931722740991,0.004052431258428147,0.003760692907517566,0.0032640458774299257,0.0038621729040111204,0.003042526394457987,0.005109441208654028,0.003347271447966221,0.003751493330517039,0.005016556989145384,0.003938157692255676,30252255,30311802,BCL2L1|BCL-XL/S|BCL2L|BCLX|Bcl-X|PPP1R52|-|20q11.21|protein-coding,0,0.00354369286366042
41,0.00556027158957638,0.0031877368030269206,0.004441338928614356,0.003988425273195821,0.0045055583796402895,0.004118496764406687,0.0038273648576934,0.003684978497162658,0.004218625251872411,0.004480905582854849,0.004254947187923907,0.0037831433283186853,0.0033118923823582834,0.003993643748609389,0.0033149160532702205,0.0038173462848336177,0.00413303359812834,0.003108069623142511,0.004630172397923047,0.003525496287605263,0.0032770462623262376,36145819,36148705,BLCAP|BC10|-|20q11.23|protein-coding,0,0.003960162337261108
59,0.0036291568765849133,0.005308130132221168,0.004050407591081334,0.004739639244569361,0.004007481290902109,0.0035654555029492603,0.003053294066396263,0.004004158154112311,0.004204724746226666,0.003997913753696207,0.003500518133868473,0.0043821814920518174,0.004345676191385223,0.0041720629935723015,0.004340571459986042,0.004396615817119756,0.004822372868126683,0.004601429797502122,0.0029401534170018285,0.005069081143690955,0.004587694189298402,35234137,35240960,C20orf24|PNAS-11|RIP5|-|20q11.23|protein-coding,0,0.00417708185058777
