,101_19YR_F,102_19YR_M,103_19YR_M,104_19YR_M,105_20YR_M,106_20YR_F,14_1YR_M,15_12YR_M,79_1YR_M,80_2YR_F,81_3YR_M,82_3YR_M,83_5YR_M,84_6YR_M,85_7YR_M,86_7YR_M,87_8YR_M,88_8YR_M,89_9YR_F,90_10YR_M,91_10YR_M,92_11YR_F,93_11YR_F,94_12YR_M,95_13YR_M,97_16YR_F,98_17YR_M,99_17YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
5,0.002334089673542296,0.0026261435080839305,0.0025362608363155834,0.002580383010634045,0.0027534191280468617,0.0029644006502770317,0.002992664131078295,0.0025123440019281847,0.0032064241078054545,0.002436333532339383,0.0022988978288791748,0.002507279415225914,0.0012041107370216269,0.002919336700220359,0.002927799351129461,0.0027981771268978457,0.0035161582497073383,0.003409860128399706,0.002204079575508779,0.0031840755363058966,0.0025080556442024274,0.0020856868841660496,0.0021164843029248424,0.001954859285034397,0.0023493150177450782,0.0022914121410317835,0.0019622441108308277,0.002513761914155922,52586523,52603780,ALG11|CDG1P|GT8|-|13q14.3|protein-coding,1,0.0025605020189085176
6,0.0034936380763670723,0.0056535179228101515,0.005146156116909044,0.005089409891413149,0.005880296350917118,0.005870077303340965,0.0044341602398596984,0.004814022761658803,0.004514711677730067,0.005151770518238077,0.005889168639345704,0.006458673767879117,0.002545319552464825,0.006761455580001122,0.007373586878097923,0.004828155750507411,0.004667666580150416,0.005018775428770939,0.005275715849520247,0.004871397778012966,0.005386139040486261,0.006044089188626505,0.006608550080904978,0.006129603414097112,0.006964961805478376,0.006160403695575933,0.007333374787616822,0.00475079923144067,37523908,37573504,ALG5|bA421P11.2|-|13q13.3|protein-coding,1,0.0054684142110079095
11,0.008153721274789583,0.008749973832766957,0.009103264548416132,0.009306689306821447,0.007949413114576944,0.008724328987093992,0.011424267110870752,0.010675852120972752,0.011079180506579184,0.008443638820556728,0.009211007987347447,0.009835111998762667,0.00492523927841569,0.007510308708096238,0.008199433714144033,0.009801073357822489,0.007046097849114127,0.009555161283427031,0.008790196332721361,0.008843202951574723,0.007898234288969052,0.008992242241388138,0.00921807366283534,0.008779859004036316,0.007128557351056184,0.00836519888282301,0.009503002354491263,0.009212983355988358,107195662,107220514,ARGLU1|-|-|13q33.3|protein-coding,1,0.008800904079516355
14,0.002485817496616859,0.0027343014046570693,0.002629377039393437,0.0028066744409610614,0.002571616549120069,0.0032158853389071362,0.0034569637888953574,0.002600351170066033,0.0036596865739627104,0.0028065590324053624,0.0028626643575918194,0.0028351052741296644,0.004471124865842363,0.0027422136261071287,0.002559869906785889,0.002963146016349146,0.0026578864156470384,0.002904669274563035,0.0029167483618452064,0.003344836686766276,0.002269180377756862,0.0030269934504448853,0.002397277718838062,0.0023964699542061863,0.002073692087695511,0.0025015945393764907,0.0028089198414205595,0.0022037979369965107,111805994,111958081,ARHGEF7|BETA-PIX|COOL-1|COOL1|Nbla10314|P50|P50BP|P85|P85COOL1|P85SPR|PAK3|PIXB|-|13q34|protein-coding,1,0.00281797941169099
19,0.009008014887318103,0.008618439874676398,0.010366276877397659,0.009447749804266171,0.0073181894751562955,0.0073580836734016795,0.007359839130347696,0.007657850208733378,0.009808958027319858,0.011131064214381151,0.008871538919388036,0.00988117573483427,0.005164517694105886,0.006791363246613683,0.011064050038404431,0.011192045981930937,0.010718061913479158,0.012399264658728969,0.010137475314738999,0.013537763464081271,0.006629529237982515,0.011228101311617528,0.011592082946312173,0.008443548668571933,0.008077233694162276,0.009410659457874783,0.013972670423321058,0.009589426093724242,28519343,28519710,ATP5EP2|-|-|13q12.2|pseudo,1,0.00952767767760252
25,0.0037886977164962627,0.004882805685616395,0.005031246759919352,0.005448172655406053,0.00434959491715587,0.005191267708437013,0.004734937104471035,0.004556134160948245,0.004667611789814166,0.0044869170678005395,0.0051295196920776755,0.006225329002669679,0.002090653807136451,0.005728624801934301,0.004597682076411255,0.0049838492807124535,0.0047174325651762146,0.004754423091996038,0.0042127053570934665,0.004052520667855406,0.0041532518141189564,0.004574790868165886,0.005533171041237328,0.0042841854871294004,0.004570006001467025,0.004504687309768272,0.005813122969650424,0.0037038938717932775,103459496,103528351,BIVM-ERCC5|ERCC5-202|-|13q33.1|protein-coding,1,0.004670258402587802
26,0.002829753886076393,0.0031261121074042802,0.003265340894457076,0.0031366965415401686,0.0028757862484783568,0.003355562191035467,0.002578275044681454,0.0030026696529819098,0.002758279637031767,0.0028166837042394362,0.0034255240232555963,0.003580194610879111,0.0009413087904494465,0.003497164433802865,0.002826642686899702,0.0024155685579897116,0.002752441787196055,0.002835909165401908,0.0026739677058703133,0.0024194553144287153,0.0029017824080619734,0.0022392720744581003,0.003264813031833106,0.0022710560736108488,0.0030579326798402568,0.003798425994292972,0.003246878744540219,0.0027485994870866354,103451399,103493888,BIVM|-|-|13q33.1|protein-coding,1,0.0028800749099222797
34,0.006780974290529995,0.007045963617079178,0.007958463569441243,0.007194085369680913,0.005085386823127068,0.010220961481039115,0.008654887115093449,0.005296682283083796,0.008315462999452374,0.004538215405093182,0.007001889600306157,0.007051786398757287,0.0030190981666348123,0.005134826955112077,0.005876340605018966,0.006065753684222382,0.007033847760492392,0.008186728230121915,0.008852274424502283,0.007599983388014453,0.006160127220604136,0.007803151568104794,0.007316036291212644,0.007823282377042634,0.005415546022361021,0.004689126907162979,0.01114929760198174,0.00769397070070235,111293757,111358527,CARS2|COXPD27|cysRS|-|13q34|protein-coding,1,0.006963005387713404
42,0.009206520458218025,0.010830094411376815,0.011478388125504791,0.009751674061055739,0.010550906311282884,0.011813144885703859,0.011848835326965138,0.010718169156523356,0.011293496563266099,0.010910008879337197,0.011638075793799899,0.010887180832106087,0.005912308687533999,0.01136578440985931,0.01229388531897696,0.00933829918400027,0.009698624850989159,0.01078464903842728,0.010643934202139787,0.0097471495038509,0.00964765224931899,0.008793605395277085,0.011333300212497415,0.010014771625464458,0.012329532404217325,0.011107261468720679,0.01392695867288033,0.009502138940609604,115000320,115038201,CDC16|ANAPC6|APC6|CDC16Hs|CUT9|-|13q34|protein-coding,1,0.010620226820353695
47,0.005688593935864709,0.009670362642960315,0.010578595028387233,0.009204280046381484,0.012929913834477015,0.006999104210212004,0.009592680483357615,0.004480699445401518,0.011279422075961287,0.00948310512885501,0.013408574752872262,0.014646250680869092,0.0020691518296896364,0.014082155489087624,0.017329061990527014,0.007864510852335948,0.0026054407237352363,0.003883342952623216,0.008309859414634324,0.005121247399353473,0.011466820710243226,0.006651945241760155,0.006734010968866205,0.011818483521385138,0.017139893455437254,0.015620125903496599,0.009982975734118948,0.008299846234086309,53029495,53039978,CKAP2|LB1|TMAP|se20-10|-|13q14.3|protein-coding,1,0.009533587667392136
