,107_31YR_F,108_31YR_F,109_32YR_M,110_32YR_F,111_33YR_M,112_33YR_M,114_37YR_F,115_37YR_F,117_37YR_M,118_39YR_M,155_22YR_M,156_25YR_F,157_29YR_M,158_24YR_M,159_23YR_M,160_26YR_F,162_21YR_M,16_24YR_F,17_25YR_M,18_25YR_F,19_26YR_M,20_26YR_F,21_28YR_M,22_29YR_M,23_29YR_M,24_30YR_M,25_30YR_F,26_30YR_M,27_30YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
36,0.0019802872041251762,0.002041578468672532,0.0017754293189673417,0.002531536116072911,0.0022200218799407123,0.00284350221338085,0.001727599101790583,0.0022516370379456613,0.0020017654991867305,0.0020144448774157267,0.001742525588590057,0.001734285626159715,0.001817331616304897,0.0017845209372678726,0.0016739153093227968,0.0017026912857963426,0.001906871427123692,0.0019988907290628597,0.0020054520701805823,0.001828929206384453,0.001982926390864488,0.001734835471277189,0.0013341339292081854,0.0018889651643831831,0.001964732016990006,0.001762144631891598,0.0018769400323539235,0.0018661692445717903,0.0016030868432511274,121746048,121792012,ANAPC5|APC5|-|12q24.31|protein-coding,0,0.0019171430771890681
39,0.0024280212895626805,0.003233830338776515,0.00220634153150348,0.0026379035807802915,0.002335999001773924,0.002800684049105491,0.00192474080906175,0.002578978373229508,0.0021497235284257694,0.0023140269599164413,0.002253018183345039,0.0030563458161037703,0.002539137110366329,0.0028356082046718904,0.0020330310696722474,0.002294068479326524,0.0016452226467027385,0.002584569065133814,0.0028349938541149043,0.002224406117989521,0.0022904466344308167,0.0021699944227551587,0.001786840253945996,0.002168035743338168,0.001710156499390246,0.002017321494104877,0.0022068292033416226,0.0020882769331593398,0.001852523681135066,110437235,110477235,ANKRD13A|ANKRD13|NY-REN-25|-|12q24.11|protein-coding,0,0.0023172784439711696
50,0.0017335757001230784,0.002369383745512762,0.0019512924162567813,0.0025383600494300915,0.002438123445381884,0.002590498938659218,0.0016513005090688293,0.001972424391108204,0.0026610070657575847,0.0020710798273573003,0.0017286285624091644,0.0030180885421582588,0.0021426802764796253,0.0026267350747505628,0.0016731099045832266,0.0015863456628457861,0.0018351930051958292,0.0022990443455416848,0.0016060863125875128,0.0025669879320634956,0.002517591764546631,0.002351232571109872,0.00275814337876873,0.002517211226029991,0.0017385689455509336,0.0022098555069546355,0.0023962418504620622,0.002530773066719849,0.0022986727492657483,105567075,105630008,APPL2|DIP13B|-|12q23.3|protein-coding,0,0.002219939198851012
53,0.0020783903892375127,0.0020209602940881623,0.001615152315972387,0.0016847480222046017,0.0021303960933780914,0.001832742799484369,0.0017658816320153513,0.0019991152271787676,0.0021075926224165837,0.0019031517646160548,0.0017227212638185102,0.001658741851079303,0.0018793268978518427,0.0017657278426098898,0.0015205093948094032,0.0018431132158885815,0.0016286780046602695,0.0018490316127414037,0.0017244767913341763,0.0019509127676935554,0.0017469493184092742,0.0018419185722253206,0.0017215425648822826,0.0018611300550739444,0.0016496493540464458,0.002091605934943034,0.0017361016887213908,0.0017716573118129878,0.0016303040158175668,49329992,49351252,ARF3|-|-|12q13.12|protein-coding,0,0.0018183527454831404
58,0.001107294685566926,0.00166590110831457,0.0015686538013271734,0.001598995517009823,0.0012926736049142218,0.001424861209838804,0.0012407181518437923,0.0011447245278561468,0.00142859475528775,0.0012026278419094182,0.0010474617867903793,0.001342711175188,0.0012669681591865778,0.0012371434770471613,0.0011832816926765019,0.0016744862862931773,0.0012160988112742313,0.001028071851742748,0.0012468277998809267,0.0014643360501664668,0.0012721547498319049,0.001328856664807585,0.001550911313152943,0.0012873400796524809,0.0011945501564230175,0.0009902175664195437,0.0012866310853109498,0.0015254337465775436,0.0015162599039432506,101786898,101801598,ARL1|ARFL1|-|12q23.2|protein-coding,0,0.001321889226214966
59,0.0027043676787623576,0.0022727390145299356,0.0024991869254143047,0.003062800801845573,0.0030875849121003297,0.0024847072129608656,0.00245852007909828,0.002689527651706169,0.002688047014473085,0.0023878599574842516,0.002806051827662936,0.0026179536400384126,0.002527999131053515,0.0025773974856119655,0.002427584638562779,0.0024693291505813895,0.002489044471637164,0.002680353509034803,0.002628484210231309,0.0019183321026698208,0.002953818705521296,0.0021284104852203013,0.0016688301846045925,0.002398226251502938,0.0022353094242674653,0.0024295532332452123,0.002354315985161048,0.002007379551186343,0.002105934503468433,123464607,123467460,ARL6IP4|SFRS20|SR-25|SRp25|SRrp37|-|12q24.31|protein-coding,0,0.002474470680677134
62,0.005132041854003544,0.005921681934938425,0.005410582750211365,0.0051232946370182815,0.0052271987650493595,0.004892746766915175,0.004765730900104002,0.004769093980516069,0.004955261024289443,0.004548290561014645,0.004535360366888291,0.005053710873939546,0.00503722018128212,0.00494976276575825,0.00426509186351706,0.00549464007590856,0.004838834449352839,0.004031436628641839,0.004731532073399941,0.00492467418122898,0.00505284741377206,0.0047527495817066365,0.005268456492131537,0.0045816859730205385,0.005042140885546393,0.00445365499491224,0.004750015105975201,0.005257493439459299,0.005028153138322522,110872695,110888216,ARPC3|ARC21|p21-Arc|-|12q24.11|protein-coding,0,0.004923978746856006
70,0.001559020585701615,0.0013831714269449962,0.0015676580230805813,0.0019152347223107687,0.0014685401250896842,0.0014234146502349067,0.0014215609164322564,0.0014410212027458624,0.001509238545999118,0.0015332454816206985,0.0015080610826573868,0.0011896379533691045,0.0014967235010443008,0.001305594237881712,0.0013239906383543212,0.0015233483119818085,0.0014195483195512408,0.0012735847968144184,0.001676015741801684,0.0010552353783357,0.001155963669206035,0.001060702732849972,0.0005605022304267898,0.001028010394052514,0.0013689798458927102,0.001176738889167017,0.0012058095952430833,0.0009089222795943626,0.0007959983270449649,52463758,52471279,ATG101|C12orf44|-|12q13.13|protein-coding,0,0.0013191542622561939
73,0.002009531585711074,0.001958347400695169,0.0019382174149319635,0.0019658654446322267,0.0023464666270493957,0.0020776453404241758,0.0026172460222807876,0.0023300531999473,0.0022649765492712376,0.003538992495869133,0.002042820350040165,0.001966035571675091,0.00174346196011867,0.00231516294093184,0.0017976160019708726,0.0025808038443414323,0.0020507692402015145,0.0023004375738166086,0.002228534584571583,0.0020859382916386475,0.0019691680887277342,0.0025622308979364196,0.002118982968429297,0.0019325839948031531,0.00298407966540776,0.0022919436519680983,0.001979968210515423,0.00223315805722126,0.002241327229478055,110719032,110788897,ATP2A2|ATP2B|DAR|DD|SERCA2|-|12q24.11|protein-coding,0,0.0022231850070553814
76,0.012849130838755768,0.010602102361795308,0.011317928961353068,0.01174446650584453,0.011231813998318825,0.01242088403886385,0.011704905821866856,0.01194348660309326,0.0127915619364545,0.012151557300509442,0.01171425810237,0.010898866344749578,0.010661991783669144,0.011658303129873315,0.010470072107412565,0.011489037486763831,0.012330807367712289,0.013367720529205571,0.013775828077622475,0.011228790447659308,0.011983836214070304,0.011957612939208032,0.009688727010607957,0.010554542829239653,0.011339248153031889,0.012100474866059866,0.011842180007504144,0.009695883461675643,0.009982464100480069,57031959,57039852,ATP5B|ATPMB|ATPSB|HEL-S-271|-|12q13.3|protein-coding,0,0.01156891321813004
